,custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,headline type num
9959,9959,MICRON TECHNOLOGY INC,"UPDATE: KeyBanc On Micron Also Notes 'we view DRAM, which accounts for roughly 70% of MU's revenue, as a likely healthier market than NAND over the long-run due to fewer competitors, high barriers to entry, and supply constraints'",6,increase,0.8,0.7,the positive outlook on the dram market and micron's strong position in it is likely to increase investor sentiment towards micron technology inc.,2.0
9960,9960,MICRON TECHNOLOGY INC,"UPDATE: KeyBanc On Micron Also Notes 'we view DRAM, which accounts for roughly 70% of MU's revenue, as a likely healthier market than NAND over the long-run due to fewer competitors, high barriers to entry, and supply constraints'",7,increase,0.8,0.7,the positive outlook on the dram market and micron's strong position in it is likely to increase investor sentiment.,2.0
9961,9961,MICRON TECHNOLOGY INC,"UPDATE: KeyBanc On Micron Also Notes 'we view DRAM, which accounts for roughly 70% of MU's revenue, as a likely healthier market than NAND over the long-run due to fewer competitors, high barriers to entry, and supply constraints'",8,increase,0.8,0.7,the positive outlook on the dram market and micron's strong position in it is likely to increase investor sentiment.,2.0
9962,9962,MICRON TECHNOLOGY INC,"UPDATE: KeyBanc Maintains Overweight On Micron, Raises Target To $58 As Firm Notes 'Barring a recession, we expect memory trends to improve through 2020. MU is well positioned to benefit from long-term drivers related to compute and storage'",0,increase,0.9,0.8,,2.0
9963,9963,MICRON TECHNOLOGY INC,"UPDATE: KeyBanc Maintains Overweight On Micron, Raises Target To $58 As Firm Notes 'Barring a recession, we expect memory trends to improve through 2020. MU is well positioned to benefit from long-term drivers related to compute and storage'",2,increase,0.8,0.7,,2.0
9964,9964,MICRON TECHNOLOGY INC,"UPDATE: KeyBanc Maintains Overweight On Micron, Raises Target To $58 As Firm Notes 'Barring a recession, we expect memory trends to improve through 2020. MU is well positioned to benefit from long-term drivers related to compute and storage'",3,increase,0.9,0.8,,2.0
9965,9965,MICRON TECHNOLOGY INC,"UPDATE: KeyBanc Maintains Overweight On Micron, Raises Target To $58 As Firm Notes 'Barring a recession, we expect memory trends to improve through 2020. MU is well positioned to benefit from long-term drivers related to compute and storage'",4,increase,0.8,0.7,,2.0
9966,9966,MICRON TECHNOLOGY INC,"UPDATE: KeyBanc Maintains Overweight On Micron, Raises Target To $58 As Firm Notes 'Barring a recession, we expect memory trends to improve through 2020. MU is well positioned to benefit from long-term drivers related to compute and storage'",5,increase,0.9,0.8,,2.0
9967,9967,MICRON TECHNOLOGY INC,"UPDATE: KeyBanc Maintains Overweight On Micron, Raises Target To $58 As Firm Notes 'Barring a recession, we expect memory trends to improve through 2020. MU is well positioned to benefit from long-term drivers related to compute and storage'",6,increase,0.9,0.8,"the positive outlook from keybanc and the raised target price suggest a bullish sentiment towards micron technology inc, potentially leading to an increase in investor sentiment.",2.0
9968,9968,MICRON TECHNOLOGY INC,"UPDATE: KeyBanc Maintains Overweight On Micron, Raises Target To $58 As Firm Notes 'Barring a recession, we expect memory trends to improve through 2020. MU is well positioned to benefit from long-term drivers related to compute and storage'",7,increase,0.8,0.7,"the positive outlook from keybanc and the raised target price suggest optimism about micron's future performance, likely increasing investor sentiment.",2.0
9969,9969,MICRON TECHNOLOGY INC,"UPDATE: KeyBanc Maintains Overweight On Micron, Raises Target To $58 As Firm Notes 'Barring a recession, we expect memory trends to improve through 2020. MU is well positioned to benefit from long-term drivers related to compute and storage'",8,increase,0.8,0.7,"the positive update from keybanc and raised target price suggest optimism about micron's future performance, likely increasing investor sentiment.",2.0
9970,9970,MICRON TECHNOLOGY INC,"KeyBanc Maintains Overweight on Micron Technology, Raises Price Target to $58",0,increase,0.8,0.7,,2.0
9971,9971,MICRON TECHNOLOGY INC,"KeyBanc Maintains Overweight on Micron Technology, Raises Price Target to $58",2,increase,0.8,0.7,,2.0
9972,9972,MICRON TECHNOLOGY INC,"KeyBanc Maintains Overweight on Micron Technology, Raises Price Target to $58",3,increase,0.8,0.7,,2.0
9973,9973,MICRON TECHNOLOGY INC,"KeyBanc Maintains Overweight on Micron Technology, Raises Price Target to $58",4,increase,0.8,0.7,,2.0
9974,9974,MICRON TECHNOLOGY INC,"KeyBanc Maintains Overweight on Micron Technology, Raises Price Target to $58",5,increase,0.9,0.8,,2.0
9975,9975,MICRON TECHNOLOGY INC,"KeyBanc Maintains Overweight on Micron Technology, Raises Price Target to $58",6,increase,0.8,0.7,"keybanc maintaining an overweight rating and raising the price target indicates positive sentiment and confidence in micron technology, potentially leading to an increase in investor sentiment.",2.0
9976,9976,MICRON TECHNOLOGY INC,"KeyBanc Maintains Overweight on Micron Technology, Raises Price Target to $58",7,increase,0.8,0.7,"keybanc maintaining an overweight rating and raising the price target suggests positive outlook for micron technology, potentially increasing investor sentiment.",2.0
9977,9977,MICRON TECHNOLOGY INC,"KeyBanc Maintains Overweight on Micron Technology, Raises Price Target to $58",8,increase,0.8,0.7,"keybanc maintaining an overweight rating and raising the price target suggests positive outlook for micron technology, potentially increasing investor sentiment.",2.0
9978,9978,NETFLIX INC,"What We Learned From Apple's Event: Arcade, TV+, iPad, Watch Series 5 And iPhone 11",0,decrease,0.8,0.7,,0.0
9979,9979,NETFLIX INC,"What We Learned From Apple's Event: Arcade, TV+, iPad, Watch Series 5 And iPhone 11",2,decrease,0.8,0.7,,0.0
9980,9980,NETFLIX INC,"What We Learned From Apple's Event: Arcade, TV+, iPad, Watch Series 5 And iPhone 11",3,decrease,0.8,0.7,,0.0
9981,9981,NETFLIX INC,"What We Learned From Apple's Event: Arcade, TV+, iPad, Watch Series 5 And iPhone 11",4,decrease,0.8,0.7,,0.0
9982,9982,NETFLIX INC,"What We Learned From Apple's Event: Arcade, TV+, iPad, Watch Series 5 And iPhone 11",5,decrease,0.8,0.7,,0.0
9983,9983,NETFLIX INC,"What We Learned From Apple's Event: Arcade, TV+, iPad, Watch Series 5 And iPhone 11",6,decrease,0.8,0.7,the announcement of apple tv+ as a competitor to netflix may decrease investor sentiment towards netflix inc.,0.0
9984,9984,NETFLIX INC,"What We Learned From Apple's Event: Arcade, TV+, iPad, Watch Series 5 And iPhone 11",7,decrease,0.8,0.7,"the announcement of apple's new streaming service tv+ and gaming service arcade may increase competition for netflix, leading to a decrease in investor sentiment.",0.0
9985,9985,NETFLIX INC,"What We Learned From Apple's Event: Arcade, TV+, iPad, Watch Series 5 And iPhone 11",8,decrease,0.8,0.7,"the announcement of apple's new streaming service tv+ and gaming service arcade may increase competition for netflix, potentially impacting investor sentiment negatively.",0.0
9986,9986,NETFLIX INC,"Apple TV+ Price Will Start At $4.99 A Month, Launch Nov. 1",0,decrease,0.8,0.7,,0.0
9987,9987,NETFLIX INC,"Apple TV+ Price Will Start At $4.99 A Month, Launch Nov. 1",2,decrease,0.8,0.7,,0.0
9988,9988,NETFLIX INC,"Apple TV+ Price Will Start At $4.99 A Month, Launch Nov. 1",3,decrease,0.8,0.7,,0.0
9989,9989,NETFLIX INC,"Apple TV+ Price Will Start At $4.99 A Month, Launch Nov. 1",4,decrease,0.8,0.7,,0.0
9990,9990,NETFLIX INC,"Apple TV+ Price Will Start At $4.99 A Month, Launch Nov. 1",5,decrease,0.9,0.8,,0.0
9991,9991,NETFLIX INC,"Apple TV+ Price Will Start At $4.99 A Month, Launch Nov. 1",6,decrease,0.8,0.7,the announcement of apple tv+ pricing lower than netflix's could lead to increased competition and potential loss of subscribers for netflix.,0.0
9992,9992,NETFLIX INC,"Apple TV+ Price Will Start At $4.99 A Month, Launch Nov. 1",7,decrease,0.8,0.7,the announcement of apple tv+ pricing lower than netflix may lead to increased competition and potential loss of subscribers for netflix.,0.0
9993,9993,NETFLIX INC,"Apple TV+ Price Will Start At $4.99 A Month, Launch Nov. 1",8,decrease,0.8,0.7,the announcement of apple tv+ pricing lower than netflix may lead to increased competition and potential loss of subscribers for netflix.,0.0
9994,9994,NETFLIX INC,Netflix shares are trading lower after Apple unveiled details of Apple TV+.,0,decrease,0.8,0.7,,0.0
9995,9995,NETFLIX INC,Netflix shares are trading lower after Apple unveiled details of Apple TV+.,2,decrease,0.8,0.7,,0.0
9996,9996,NETFLIX INC,Netflix shares are trading lower after Apple unveiled details of Apple TV+.,3,decrease,0.8,0.7,,0.0
9997,9997,NETFLIX INC,Netflix shares are trading lower after Apple unveiled details of Apple TV+.,4,decrease,0.8,0.7,,0.0
9998,9998,NETFLIX INC,Netflix shares are trading lower after Apple unveiled details of Apple TV+.,5,decrease,0.9,0.8,,0.0
9999,9999,NETFLIX INC,Netflix shares are trading lower after Apple unveiled details of Apple TV+.,6,decrease,0.8,0.7,the unveiling of apple tv+ as a competitor to netflix may lead investors to believe that netflix could face increased competition and potentially lose market share.,0.0
10000,10000,NETFLIX INC,Netflix shares are trading lower after Apple unveiled details of Apple TV+.,7,decrease,0.8,0.7,the unveiling of apple tv+ as a competitor may lead investors to be concerned about netflix's market share and potential impact on its subscriber growth.,0.0
10001,10001,NETFLIX INC,Netflix shares are trading lower after Apple unveiled details of Apple TV+.,8,decrease,0.8,0.7,"the unveiling of apple tv+ may lead investors to believe that netflix will face increased competition in the streaming market, causing a decrease in investor sentiment.",0.0
10002,10002,NETFLIX INC,"Apple's Tim Cook Says If Users Buy An Apple Device, Will Get 1 Year Of Apple TV+ For Free",0,decrease,0.8,0.7,,0.0
10003,10003,NETFLIX INC,"Apple's Tim Cook Says If Users Buy An Apple Device, Will Get 1 Year Of Apple TV+ For Free",2,decrease,0.8,0.7,,0.0
10004,10004,NETFLIX INC,"Apple's Tim Cook Says If Users Buy An Apple Device, Will Get 1 Year Of Apple TV+ For Free",3,decrease,0.8,0.7,,0.0
10005,10005,NETFLIX INC,"Apple's Tim Cook Says If Users Buy An Apple Device, Will Get 1 Year Of Apple TV+ For Free",4,decrease,0.8,0.7,,0.0
10006,10006,NETFLIX INC,"Apple's Tim Cook Says If Users Buy An Apple Device, Will Get 1 Year Of Apple TV+ For Free",5,decrease,0.8,0.7,,0.0
10007,10007,NETFLIX INC,"Apple's Tim Cook Says If Users Buy An Apple Device, Will Get 1 Year Of Apple TV+ For Free",6,decrease,0.8,0.7,"the offer of 1 year of apple tv+ for free with an apple device purchase may lead to increased competition for netflix, potentially impacting their subscriber numbers and revenue.",0.0
10008,10008,NETFLIX INC,"Apple's Tim Cook Says If Users Buy An Apple Device, Will Get 1 Year Of Apple TV+ For Free",7,decrease,0.8,0.7,"the offer of 1 year of apple tv+ for free with an apple device purchase may lead to increased competition for netflix, potentially impacting their subscriber numbers and revenue.",0.0
10009,10009,NETFLIX INC,"Apple's Tim Cook Says If Users Buy An Apple Device, Will Get 1 Year Of Apple TV+ For Free",8,decrease,0.8,0.7,the offer of free apple tv+ with apple devices may divert some potential subscribers away from netflix.,0.0
10010,10010,NETFLIX INC,"Netflix, Disney Shares Fall Following Unveiling Of Details For Apple TV+",0,decrease,0.8,0.7,,0.0
10011,10011,NETFLIX INC,"Netflix, Disney Shares Fall Following Unveiling Of Details For Apple TV+",2,decrease,0.8,0.7,,0.0
10012,10012,NETFLIX INC,"Netflix, Disney Shares Fall Following Unveiling Of Details For Apple TV+",3,decrease,0.8,0.7,,0.0
10013,10013,NETFLIX INC,"Netflix, Disney Shares Fall Following Unveiling Of Details For Apple TV+",4,decrease,0.8,0.7,,0.0
10014,10014,NETFLIX INC,"Netflix, Disney Shares Fall Following Unveiling Of Details For Apple TV+",5,decrease,0.9,0.8,,0.0
10015,10015,NETFLIX INC,"Netflix, Disney Shares Fall Following Unveiling Of Details For Apple TV+",6,decrease,0.8,0.7,"the unveiling of details for apple tv+ may lead investors to believe that netflix will face increased competition in the streaming market, causing a decrease in investor sentiment.",0.0
10016,10016,NETFLIX INC,"Netflix, Disney Shares Fall Following Unveiling Of Details For Apple TV+",7,decrease,0.8,0.7,the fall in netflix and disney shares following the unveiling of apple tv+ details suggests increased competition and potential impact on netflix's market share.,0.0
10017,10017,NETFLIX INC,"Netflix, Disney Shares Fall Following Unveiling Of Details For Apple TV+",8,decrease,0.8,0.7,"the unveiling of details for apple tv+ may lead investors to believe that netflix will face increased competition, causing a decrease in investor sentiment.",0.0
10018,10018,NETFLIX INC,"Sasha Bühler Joins Netflix as Director Of Original Film For Germany, France & Nordics",0,increase,0.8,0.7,,2.0
10019,10019,NETFLIX INC,"Sasha Bühler Joins Netflix as Director Of Original Film For Germany, France & Nordics",2,increase,0.8,0.6,,2.0
10020,10020,NETFLIX INC,"Sasha Bühler Joins Netflix as Director Of Original Film For Germany, France & Nordics",3,increase,0.8,0.7,,2.0
10021,10021,NETFLIX INC,"Sasha Bühler Joins Netflix as Director Of Original Film For Germany, France & Nordics",4,increase,0.8,0.7,,2.0
10022,10022,NETFLIX INC,"Sasha Bühler Joins Netflix as Director Of Original Film For Germany, France & Nordics",5,increase,0.9,0.7,,2.0
10023,10023,NETFLIX INC,"Sasha Bühler Joins Netflix as Director Of Original Film For Germany, France & Nordics",6,increase,0.8,0.7,"the addition of a director of original film for key european markets signals netflix's commitment to expanding its content offerings and presence in these regions, likely boosting investor confidence.",2.0
10024,10024,NETFLIX INC,"Sasha Bühler Joins Netflix as Director Of Original Film For Germany, France & Nordics",7,increase,0.8,0.7,"the addition of sasha bühler as director of original film for key european markets signals netflix's commitment to expanding its content offerings in these regions, which could attract more subscribers and drive growth.",2.0
10025,10025,NETFLIX INC,"Sasha Bühler Joins Netflix as Director Of Original Film For Germany, France & Nordics",8,increase,0.8,0.7,"the addition of a new director of original film for key european markets signals netflix's commitment to expanding its content offerings and presence in these regions, likely boosting investor confidence.",2.0
10026,10026,NEW JERSEY RES,New Jersey Resources Raises Qtr. Dividend From $0.2925 To $0.3125/Share,0,increase,0.9,0.8,,2.0
10027,10027,NEW JERSEY RES,New Jersey Resources Raises Qtr. Dividend From $0.2925 To $0.3125/Share,2,increase,0.8,0.5,,2.0
10028,10028,NEW JERSEY RES,New Jersey Resources Raises Qtr. Dividend From $0.2925 To $0.3125/Share,3,increase,0.8,0.7,,2.0
10029,10029,NEW JERSEY RES,New Jersey Resources Raises Qtr. Dividend From $0.2925 To $0.3125/Share,4,increase,0.8,0.7,,2.0
10030,10030,NEW JERSEY RES,New Jersey Resources Raises Qtr. Dividend From $0.2925 To $0.3125/Share,5,increase,0.9,0.8,,2.0
10031,10031,NEW JERSEY RES,New Jersey Resources Raises Qtr. Dividend From $0.2925 To $0.3125/Share,6,increase,0.8,0.7,"raising the quarterly dividend is typically seen as a positive sign by investors, indicating confidence in the company's financial health and potentially attracting more investors.",2.0
10032,10032,NEW JERSEY RES,New Jersey Resources Raises Qtr. Dividend From $0.2925 To $0.3125/Share,7,increase,0.8,0.5,the increase in quarterly dividend may signal confidence in the company's financial stability and could attract investors looking for steady income.,2.0
10033,10033,NEW JERSEY RES,New Jersey Resources Raises Qtr. Dividend From $0.2925 To $0.3125/Share,8,increase,0.8,0.7,"increasing dividend usually signals confidence in the company's financial health, which can positively impact investor sentiment.",2.0
10034,10034,NEKTAR THERAPEUTICS,"Nektar Therapeutics shares are trading higher in sympathy with the strength of the biotechnology sector. The company's Chief Scientific Officer, Stephen Doberstein, also bought 15,000 shares of the company's stock.",0,increase,0.8,0.7,,2.0
10035,10035,NEKTAR THERAPEUTICS,"Nektar Therapeutics shares are trading higher in sympathy with the strength of the biotechnology sector. The company's Chief Scientific Officer, Stephen Doberstein, also bought 15,000 shares of the company's stock.",2,increase,0.8,0.7,,2.0
10036,10036,NEKTAR THERAPEUTICS,"Nektar Therapeutics shares are trading higher in sympathy with the strength of the biotechnology sector. The company's Chief Scientific Officer, Stephen Doberstein, also bought 15,000 shares of the company's stock.",3,increase,0.8,0.7,,2.0
10037,10037,NEKTAR THERAPEUTICS,"Nektar Therapeutics shares are trading higher in sympathy with the strength of the biotechnology sector. The company's Chief Scientific Officer, Stephen Doberstein, also bought 15,000 shares of the company's stock.",4,increase,0.8,0.7,,2.0
10038,10038,NEKTAR THERAPEUTICS,"Nektar Therapeutics shares are trading higher in sympathy with the strength of the biotechnology sector. The company's Chief Scientific Officer, Stephen Doberstein, also bought 15,000 shares of the company's stock.",5,increase,0.9,0.8,,2.0
10039,10039,NEKTAR THERAPEUTICS,"Nektar Therapeutics shares are trading higher in sympathy with the strength of the biotechnology sector. The company's Chief Scientific Officer, Stephen Doberstein, also bought 15,000 shares of the company's stock.",6,increase,0.8,0.7,"the purchase of 15,000 shares by the company's chief scientific officer signals confidence in the company, likely leading to increased investor sentiment.",2.0
10040,10040,NEKTAR THERAPEUTICS,"Nektar Therapeutics shares are trading higher in sympathy with the strength of the biotechnology sector. The company's Chief Scientific Officer, Stephen Doberstein, also bought 15,000 shares of the company's stock.",7,increase,0.8,0.7,"the fact that the company's chief scientific officer bought a significant amount of shares suggests confidence in the company's future prospects, likely boosting investor sentiment.",2.0
10041,10041,NEKTAR THERAPEUTICS,"Nektar Therapeutics shares are trading higher in sympathy with the strength of the biotechnology sector. The company's Chief Scientific Officer, Stephen Doberstein, also bought 15,000 shares of the company's stock.",8,increase,0.8,0.7,the news of nektar therapeutics shares trading higher in sympathy with the biotechnology sector and the chief scientific officer buying shares is likely to increase investor sentiment.,2.0
10042,10042,NORTHERN OIL & GAS INC,"Northern Oil and Gas, Inc. Appoints Nicholas O'Grady As President In Addition To Current Role As Chief Financial Officer",0,uncertain,0.6,0.3,,1.0
10043,10043,NORTHERN OIL & GAS INC,"Northern Oil and Gas, Inc. Appoints Nicholas O'Grady As President In Addition To Current Role As Chief Financial Officer",2,uncertain,0.6,0.3,,1.0
10044,10044,NORTHERN OIL & GAS INC,"Northern Oil and Gas, Inc. Appoints Nicholas O'Grady As President In Addition To Current Role As Chief Financial Officer",3,increase,0.8,0.7,,2.0
10045,10045,NORTHERN OIL & GAS INC,"Northern Oil and Gas, Inc. Appoints Nicholas O'Grady As President In Addition To Current Role As Chief Financial Officer",4,increase,0.8,0.7,,2.0
10046,10046,NORTHERN OIL & GAS INC,"Northern Oil and Gas, Inc. Appoints Nicholas O'Grady As President In Addition To Current Role As Chief Financial Officer",5,uncertain,0.7,0.3,,1.0
10047,10047,NORTHERN OIL & GAS INC,"Northern Oil and Gas, Inc. Appoints Nicholas O'Grady As President In Addition To Current Role As Chief Financial Officer",6,uncertain,0.7,0.3,"while the appointment of nicholas o'grady as president may signal positive leadership changes, the dual role as chief financial officer could raise concerns about the company's management structure.",1.0
10048,10048,NORTHERN OIL & GAS INC,"Northern Oil and Gas, Inc. Appoints Nicholas O'Grady As President In Addition To Current Role As Chief Financial Officer",7,uncertain,0.6,0.3,"the appointment of nicholas o'grady as president in addition to cfo could be seen as a positive move for the company's leadership, but it may also raise questions about the division of responsibilities and potential impact on financial management.",1.0
10049,10049,NORTHERN OIL & GAS INC,"Northern Oil and Gas, Inc. Appoints Nicholas O'Grady As President In Addition To Current Role As Chief Financial Officer",8,uncertain,0.7,0.5,"the appointment of nicholas o'grady as president in addition to cfo could signal a strategic move or internal restructuring, leading to uncertainty in investor sentiment.",1.0
10050,10050,INSPIREMD INC,InspireMD Shares Resume Trade,0,uncertain,0.6,0.3,,1.0
10051,10051,INSPIREMD INC,InspireMD Shares Resume Trade,2,uncertain,0.6,0.3,,1.0
10052,10052,INSPIREMD INC,InspireMD Shares Resume Trade,3,uncertain,0.6,0.3,,1.0
10053,10053,INSPIREMD INC,InspireMD Shares Resume Trade,4,uncertain,0.6,0.3,,1.0
10054,10054,INSPIREMD INC,InspireMD Shares Resume Trade,5,uncertain,0.7,0.5,,1.0
10055,10055,INSPIREMD INC,InspireMD Shares Resume Trade,6,uncertain,0.6,0.3,"the resumption of trade could go either way in terms of investor sentiment, depending on the reasons behind the halt and the overall market conditions.",1.0
10056,10056,INSPIREMD INC,InspireMD Shares Resume Trade,7,uncertain,0.6,0.3,the resumption of trade could go either way depending on investor reactions and market conditions.,1.0
10057,10057,INSPIREMD INC,InspireMD Shares Resume Trade,8,uncertain,0.6,0.3,"the resumption of trade could indicate positive news, but without further details, it is uncertain how investors will react.",1.0
10058,10058,INSPIREMD INC,InspireMD Shares Halted On Circuit Breaker,0,uncertain,0.6,0.3,,1.0
10059,10059,INSPIREMD INC,InspireMD Shares Halted On Circuit Breaker,2,uncertain,0.7,0.5,,1.0
10060,10060,INSPIREMD INC,InspireMD Shares Halted On Circuit Breaker,3,uncertain,0.6,0.4,,1.0
10061,10061,INSPIREMD INC,InspireMD Shares Halted On Circuit Breaker,4,uncertain,0.6,0.4,,1.0
10062,10062,INSPIREMD INC,InspireMD Shares Halted On Circuit Breaker,5,uncertain,0.7,0.5,,1.0
10063,10063,INSPIREMD INC,InspireMD Shares Halted On Circuit Breaker,6,uncertain,0.6,0.3,"the halt on trading could be due to various reasons, making it uncertain how investors will react.",1.0
10064,10064,INSPIREMD INC,InspireMD Shares Halted On Circuit Breaker,7,uncertain,0.6,0.3,"the halt on trading could be due to various reasons, making it uncertain how investors will react.",1.0
10065,10065,INSPIREMD INC,InspireMD Shares Halted On Circuit Breaker,8,uncertain,0.6,0.3,"the halt on trading could be seen as a negative sign, but it could also be a precautionary measure, leading to uncertainty in investor sentiment.",1.0
10066,10066,NOVAVAX INC,"Oppenheimer Maintains Outperform on Novavax, Lowers Price Target to $13",0,uncertain,0.6,0.4,,1.0
10067,10067,NOVAVAX INC,"Oppenheimer Maintains Outperform on Novavax, Lowers Price Target to $13",2,uncertain,0.6,0.3,,1.0
10068,10068,NOVAVAX INC,"Oppenheimer Maintains Outperform on Novavax, Lowers Price Target to $13",3,uncertain,0.6,0.4,,1.0
10069,10069,NOVAVAX INC,"Oppenheimer Maintains Outperform on Novavax, Lowers Price Target to $13",4,uncertain,0.6,0.4,,1.0
10070,10070,NOVAVAX INC,"Oppenheimer Maintains Outperform on Novavax, Lowers Price Target to $13",5,uncertain,0.7,0.5,,1.0
10071,10071,NOVAVAX INC,"Oppenheimer Maintains Outperform on Novavax, Lowers Price Target to $13",6,uncertain,0.6,0.3,"while the outperform rating is positive, the lowered price target may create uncertainty among investors.",1.0
10072,10072,NOVAVAX INC,"Oppenheimer Maintains Outperform on Novavax, Lowers Price Target to $13",7,uncertain,0.6,0.3,"while the outperform rating is positive, the lowered price target may create uncertainty among investors.",1.0
10073,10073,NOVAVAX INC,"Oppenheimer Maintains Outperform on Novavax, Lowers Price Target to $13",8,uncertain,0.6,0.3,"the maintenance of an 'outperform' rating could suggest positive sentiment, but the lowering of the price target may cause some uncertainty among investors.",1.0
10074,10074,NVIDIA CORP,Game On: Nvidia Reportedly Working On Sub-$300 Graphics Card To Take On AMD,0,increase,0.8,0.7,,2.0
10075,10075,NVIDIA CORP,Game On: Nvidia Reportedly Working On Sub-$300 Graphics Card To Take On AMD,2,increase,0.8,0.7,,2.0
10076,10076,NVIDIA CORP,Game On: Nvidia Reportedly Working On Sub-$300 Graphics Card To Take On AMD,3,increase,0.8,0.7,,2.0
10077,10077,NVIDIA CORP,Game On: Nvidia Reportedly Working On Sub-$300 Graphics Card To Take On AMD,4,increase,0.8,0.7,,2.0
10078,10078,NVIDIA CORP,Game On: Nvidia Reportedly Working On Sub-$300 Graphics Card To Take On AMD,5,uncertain,0.7,0.5,,1.0
10079,10079,NVIDIA CORP,Game On: Nvidia Reportedly Working On Sub-$300 Graphics Card To Take On AMD,6,increase,0.8,0.7,the news of nvidia working on a sub-$300 graphics card to compete with amd could potentially attract more budget-conscious gamers and increase market share for nvidia.,2.0
10080,10080,NVIDIA CORP,Game On: Nvidia Reportedly Working On Sub-$300 Graphics Card To Take On AMD,7,increase,0.8,0.7,the news of nvidia working on a sub-$300 graphics card to compete with amd is likely to increase investor sentiment as it shows the company's commitment to staying competitive in the market.,2.0
10081,10081,NVIDIA CORP,Game On: Nvidia Reportedly Working On Sub-$300 Graphics Card To Take On AMD,8,increase,0.8,0.7,the news of nvidia working on a sub-$300 graphics card to compete with amd could increase investor sentiment as it shows the company's commitment to staying competitive in the market.,2.0
10082,10082,NOVO NORDISK A S,Novo Nordisk A/S shares are trading lower on seemingly no company-specific news.,0,uncertain,0.7,0.3,,1.0
10083,10083,NOVO NORDISK A S,Novo Nordisk A/S shares are trading lower on seemingly no company-specific news.,2,uncertain,0.7,0.3,,1.0
10084,10084,NOVO NORDISK A S,Novo Nordisk A/S shares are trading lower on seemingly no company-specific news.,3,uncertain,0.7,0.3,,1.0
10085,10085,NOVO NORDISK A S,Novo Nordisk A/S shares are trading lower on seemingly no company-specific news.,4,uncertain,0.7,0.3,,1.0
10086,10086,NOVO NORDISK A S,Novo Nordisk A/S shares are trading lower on seemingly no company-specific news.,5,uncertain,0.8,0.5,,1.0
10087,10087,NOVO NORDISK A S,Novo Nordisk A/S shares are trading lower on seemingly no company-specific news.,6,uncertain,0.7,0.3,"the lack of company-specific news may lead to uncertainty among investors, causing some to sell off shares while others may see it as a buying opportunity.",1.0
10088,10088,NOVO NORDISK A S,Novo Nordisk A/S shares are trading lower on seemingly no company-specific news.,7,uncertain,0.7,0.3,"the lack of company-specific news may lead to uncertainty among investors, causing some to sell off shares while others may see it as a buying opportunity.",1.0
10089,10089,NOVO NORDISK A S,Novo Nordisk A/S shares are trading lower on seemingly no company-specific news.,8,uncertain,0.7,0.3,"the lack of company-specific news may lead to uncertainty among investors, causing some to sell off shares while others may see it as a buying opportunity.",1.0
10090,10090,NOVARTIS A G,Novartis Data at ECTRIMS  to Highlight Innovative Approach to Reimagining Care for People Living With MS,0,increase,0.8,0.7,,2.0
10091,10091,NOVARTIS A G,Novartis Data at ECTRIMS  to Highlight Innovative Approach to Reimagining Care for People Living With MS,2,increase,0.8,0.7,,2.0
10092,10092,NOVARTIS A G,Novartis Data at ECTRIMS  to Highlight Innovative Approach to Reimagining Care for People Living With MS,3,increase,0.8,0.7,,2.0
10093,10093,NOVARTIS A G,Novartis Data at ECTRIMS  to Highlight Innovative Approach to Reimagining Care for People Living With MS,4,increase,0.8,0.7,,2.0
10094,10094,NOVARTIS A G,Novartis Data at ECTRIMS  to Highlight Innovative Approach to Reimagining Care for People Living With MS,5,increase,0.8,0.7,,2.0
10095,10095,NOVARTIS A G,Novartis Data at ECTRIMS  to Highlight Innovative Approach to Reimagining Care for People Living With MS,6,increase,0.8,0.7,"the innovative approach to reimagining care for people living with ms at ectrims is likely to be viewed positively by investors, potentially increasing sentiment towards novartis ag.",2.0
10096,10096,NOVARTIS A G,Novartis Data at ECTRIMS  to Highlight Innovative Approach to Reimagining Care for People Living With MS,7,increase,0.8,0.7,"the innovative approach to reimagining care for people living with ms at ectrims is likely to be viewed positively by investors, potentially increasing sentiment towards novartis ag.",2.0
10097,10097,NOVARTIS A G,Novartis Data at ECTRIMS  to Highlight Innovative Approach to Reimagining Care for People Living With MS,8,increase,0.8,0.7,"the innovative approach to reimagining care for people living with ms could be seen as a positive development, potentially increasing investor sentiment in novartis ag.",2.0
10098,10098,NEW YORK MORTGAGE TRUST INC,New York Mortgage Trust shares are trading lower after the company reported a 25 million share common stock offering.,0,decrease,0.8,0.7,,0.0
10099,10099,NEW YORK MORTGAGE TRUST INC,New York Mortgage Trust shares are trading lower after the company reported a 25 million share common stock offering.,2,decrease,0.8,0.7,,0.0
10100,10100,NEW YORK MORTGAGE TRUST INC,New York Mortgage Trust shares are trading lower after the company reported a 25 million share common stock offering.,3,decrease,0.8,0.7,,0.0
10101,10101,NEW YORK MORTGAGE TRUST INC,New York Mortgage Trust shares are trading lower after the company reported a 25 million share common stock offering.,4,decrease,0.8,0.7,,0.0
10102,10102,NEW YORK MORTGAGE TRUST INC,New York Mortgage Trust shares are trading lower after the company reported a 25 million share common stock offering.,5,decrease,0.9,0.8,,0.0
10103,10103,NEW YORK MORTGAGE TRUST INC,New York Mortgage Trust shares are trading lower after the company reported a 25 million share common stock offering.,6,decrease,0.8,0.7,"the announcement of a 25 million share common stock offering may indicate dilution of existing shares, leading to a decrease in investor sentiment.",0.0
