headline type,magnitude,confidence,custom_id,company_name,headline,prompt_type,explanation,input_tokens,output_tokens,headline type num,date,permno,ret,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3
uncertain,0.4,0.6,5347,ABBVIE INC,AbbVie Acquires Mavupharma; Terms Not Disclosed,4,,136,35,1.0,2019-07-15,13721.0,-0.0142318385769613,-1.57961156219244,-3.230392420897854,-4.397319635484087,0.1544089987874031,-0.4187057567502594,0.1544090109362628
increase,0.8,0.9,4295,ABBVIE INC,AbbVie Announces FDA Approval of IMBRUVICA Plus Obinutuzumab for Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma in Previously Untreated Patien,4,,160,35,2.0,2019-01-28,13721.0,-4.221506789326668,0.4277959931641817,1.8019177974264664,3.4093819858510344,-6.217974424362183,-8.942901252884505,-9.158585912269867
uncertain,0.3,0.6,5499,ABBVIE INC,AbbVie Announces Launch Of Private Offering Of Senior Unsecured Notes; Terms Not Disclosed,4,,139,35,1.0,2019-11-06,13721.0,0.2932618604972959,-0.0852822791785001,5.57992399642564,6.237810408853051,-1.3857110403478146,0.1100872110301631,2.8786840574934303
decrease,0.6,0.8,4351,ABBVIE INC,AbbVie Announces Phase 3 Study of Ibrutinib In Metastatic Pancreatic Cancer Did Not Meet Primary Endpoint Of Improving Progression-Free Survival,4,,153,35,0.0,2019-01-18,13721.0,2.637618221342564,-0.9385433979332448,-13.810056490148758,-12.25698455845291,1.928689517080784,1.9883005740562565,2.878710192618983
increase,0.7,0.85,3321,ABBVIE INC,AbbVie Announces US FDA Lifts Partial Clinical Hold on Phase 3 Study of Venetoclax in Patients with Multiple Myeloma Positive for the t(11;14) Genetic Abnormality,4,,161,24,2.0,2019-06-24,13721.0,-0.4188903607428074,-16.252391040325165,-6.437215758707559,-9.1905665028304,0.5616574548184872,1.5075352915805196,0.6773147443744465
uncertain,0.4,0.6,3273,ABBVIE INC,AbbVie CEO Says Feels Comfortable With Risk Related To Allergan's Opioid Exposure,4,,140,35,1.0,2019-06-25,13721.0,-16.252391040325158,3.500765934586525,12.983267864756032,9.05632434139656,-0.4188903607428074,0.1404143651370537,1.0823300108165013
increase,0.75,0.85,4359,ABBVIE INC,"AbbVie Exec Speaking At JP Morgan Healthcare Conference Says Sees Non-Humira Sales Growing To $35B+ In 2025, Sees Mavyret Remaining A Strong Source Of Cash Flow Over Long-Term",4,,165,35,2.0,2019-01-09,13721.0,-3.282303363084793,0.4441400989890098,-1.3438351417966898,-0.9632861262276692,0.4647539462894201,1.9310667912006307,5.214972722641331
increase,0.7,0.85,3353,ABBVIE INC,AbbVie Highlights Publication Of Data From Venetoclax Chemotherapy-Free Combination Regimen For Patients With Previously Untreated Chronic Lymphocytic Leukemia,4,,151,35,2.0,2019-06-04,13721.0,1.3870582915842529,0.403905613347888,1.8501604077393763,1.9543973356697777,-1.3166499324142933,-2.4610278114381767,-3.0233163117416417
increase,0.6,0.8,4412,ABBVIE INC,"AbbVie Highlights Will Present New, Updated Data of Investigational Medicines for Parkinson's Disease and Multiple Sclerosis at 2019 American Academy of Neurology Annual Meeting",4,,154,35,2.0,2019-04-30,13721.0,-1.133254822343588,-0.6298022344708443,-1.813833442469792,-1.196620301706408,0.7528307847678661,1.2099908873899334,2.071952349914552
increase,0.6,0.8,5547,ABBVIE INC,"AbbVie Narrows, Raises Lower End Of FY19 Adj. EPS Guidance From $8.82-$8.92 To $8.90-$8.92 vs $8.90 Estimate",4,,161,35,2.0,2019-11-01,13721.0,2.765552327036858,1.5168169513344765,4.232414587001609,8.415898553597213,-0.1380876288749277,1.3763244327059,1.557514572263341
increase,0.7,0.85,4444,ABBVIE INC,"AbbVie Q1 Adj. EPS $2.14 Beats $2.05 Estimate, Sales $7.83B Beat $7.76B Estimate",4,,153,24,2.0,2019-04-25,13721.0,0.8516564965248108,0.453744176775217,-1.096540363434817,-1.8023602782995083,0.0127059582155197,0.6653827630017872,1.4180720222729537
increase,0.8,0.9,5339,ABBVIE INC,"AbbVie Q2 Adj. EPS $2.26 Beats $2.2 Estimate, Sales $8.255B Beat $8.1B Estimate",4,,153,24,2.0,2019-07-26,13721.0,1.6501625999808311,-0.8559648878872395,-3.556675824294775,-3.2172375761957084,-1.1858811601996422,-1.579801640461964,-1.9705828500266032
increase,0.7,0.85,5555,ABBVIE INC,"AbbVie Q3 Adj. EPS $2.33 Beats $2.3 Estimate, Sales $8.479B Beat $8.38B Estimate",4,,153,24,2.0,2019-11-01,13721.0,2.765552327036858,1.5168169513344765,4.232414587001609,8.415898553597213,-0.1380876288749277,1.3763244327059,1.557514572263341
increase,0.8,0.9,5331,ABBVIE INC,AbbVie Raises FY19 Guidance,4,,128,35,2.0,2019-07-26,13721.0,1.6501625999808311,-0.8559648878872395,-3.556675824294775,-3.2172375761957084,-1.1858811601996422,-1.579801640461964,-1.9705828500266032
increase,0.75,0.85,3917,ABBVIE INC,AbbVie Receives European Commission Approval Of RINVOQ For The Treatment Of Adults With Moderate To Severe Active Rheumatoid Arthritis,4,,147,24,2.0,2019-12-18,13721.0,-0.8325932547450066,-0.6268948782235384,0.5597223596176981,-0.7052556559966172,0.7268271408975124,2.550097439409349,1.521467862398862
increase,0.7,0.85,3265,ABBVIE INC,AbbVie Receives Positive Recommendation From INESSS For The Combination VENCLEXTA With Rituximab As A Treatment For Patients With Chronic Lymphocytic Leukemia,4,,157,35,2.0,2019-06-25,13721.0,-16.252391040325158,3.500765934586525,12.983267864756032,9.05632434139656,-0.4188903607428074,0.1404143651370537,1.0823300108165013
increase,0.7,0.85,3941,ABBVIE INC,AbbVie Reports Deal With Pan-Canadian Pharma Alliance For Skyrizi For Treatment Of Moderate To Severe Plaque Psoriasis,4,,146,35,2.0,2019-12-06,13721.0,0.2998179523274302,-0.6208334118127823,0.98872491720865,2.6557799549919325,-0.5504538305103779,0.8958746935028072,-0.3561962187395129
increase,0.8,0.9,3618,ABBVIE INC,AbbVie Reports FDA Granted Fifth Breakthrough Therapy Designation For Tovenetoclax For Combo Use With Obinutuzumab,4,,147,35,2.0,2019-03-07,13721.0,0.1920880167745054,-0.8435532450675964,2.1855816609557044,3.834355855375659,-1.0391677729785442,-1.7241413909735217,-2.509366034515148
decrease,0.7,0.85,3602,ABBVIE INC,AbbVie Reports FDA Placed Partial Clinical Hold On All Trials Evaluating Venetoclax For Treatment Of Multiple Myeloma,4,,146,25,0.0,2019-03-19,13721.0,0.2107850741595029,-0.48255305737257,-0.0742359384426905,2.783964489930768,-0.8482848294079304,0.8755529143607887,2.179147524294689
increase,0.7,0.85,4766,ABBVIE INC,AbbVie Reports HUMIRA Approved By Health Canada To Treat Pediatric Patients With Chronic Non-Infectious Anterior Uveitis,4,,146,35,2.0,2019-02-20,13721.0,-0.6582200527191162,-1.5501911751925943,-0.7250833640595866,-2.375298847304186,-0.4081655293703079,2.2652058007111012e-08,-0.3342050367582838
increase,0.7,0.85,4774,ABBVIE INC,AbbVie Reports New Drug Application Accepted For Priority Review By FDA For Upadacitinib For Treatment Of Moderate To Severe Rheumatoid Arthritis,4,,149,24,2.0,2019-02-19,13721.0,-0.4081655293703079,-0.6582200527191162,-0.0124124266400404,-1.9994945365662489,0.4098383709788322,0.0742636110732997,1.1510048070004997
increase,0.7,0.85,4468,ABBVIE INC,AbbVie Reports New Formulary Listings For Hep C Treatment MAVIRET,4,,137,35,2.0,2019-04-04,13721.0,-0.324993091635406,0.772852823138237,-1.255888116466919,-5.086966709352048,0.0120406119094695,2.8472432996029085,3.089720392879425
increase,0.7,0.85,3626,ABBVIE INC,AbbVie Reports Received CHMP Position Opinion For SKYRIZI For Treatment Of Moderate To Severe Plaque Psoriasis,4,,145,35,2.0,2019-03-01,13721.0,1.085311267524958,-0.7990005426108837,-3.1460633194602794,1.5480621900696878,-0.2140861237421631,-1.5774490263870231,-1.3077631334921014
increase,0.7,0.85,3345,ABBVIE INC,AbbVie Reports Recommendation From Pan-Canadian Oncology Drug Review Expert Review Committee For Combo VENCLEXTA With Rituxuimab As Treatment For Patients With Chronic Lymphocytic Leukemia,4,,160,35,2.0,2019-06-06,13721.0,0.0129796739201992,0.4671086091548204,2.439337253150864,1.647848220164683,0.403905613347888,1.7965663112322616,0.4562618896953418
increase,0.7,0.85,4367,ABBVIE INC,AbbVie Reports Strategic Collaboration With Tizona Therapeutics To Develop First-In-Class Immunotherapy For Cancer Targeting CD39,4,,145,35,2.0,2019-01-03,13721.0,-3.2948587089776993,3.2216928899288177,2.2134617530445766,2.330279748920172,-3.210759162902832,-2.0741870169489696,-0.7563120477098173
decrease,0.7,0.85,5255,ABBVIE INC,AbbVie Reports Study On Depatuxizumab Mafodotin Did Not Meet Primary Endpoint,4,,140,35,0.0,2019-05-17,13721.0,-0.0503156159538775,0.453058909624815,0.7550949458452694,-4.7319434302175,0.9139390662312508,1.3513481445392772,3.4213570449066255
increase,0.6,0.8,5491,ABBVIE INC,AbbVie Reports Submission Of Supplemental New Drug Application For IMBRUVICA,4,,136,35,2.0,2019-11-08,13721.0,3.901959210634233,0.5281124264001846,4.013611296612285,0.985804368711296,-0.0852822791785001,0.2077294809202046,-1.180860089778779
increase,0.7,0.8,3329,ABBVIE INC,AbbVie Reports To Present New Long-Term Data from Upadacitinib Phase 3 Studies in Rheumatoid Arthritis Including Results on Clinical Remission at 48 Weeks at EULAR,4,,158,35,2.0,2019-06-12,13721.0,0.5117072258144617,0.483641680330038,-1.221839191203733,-13.452971792732216,1.585446670651436,0.9556990982685364,1.427271860188983
increase,0.6,0.8,5279,ABBVIE INC,AbbVie Resolves HUMIRA US Patent Litigation With Boehringer Ingelheim; Co. Will Grant BI A Non-Exclusive License To HUMIRA-Related Intellectual Property In US,4,,158,35,2.0,2019-05-14,13721.0,2.042408846318722,0.4334476310759783,3.11065101142165,-0.4844530252953838,-0.7488627918064594,-1.3348747150451312,-1.4360753627800205
increase,0.7,0.8,3289,ABBVIE INC,AbbVie Says Allergan Deal Mitigates Impact Of 2023 US Humira Loss Of Exclusivity,4,,143,35,2.0,2019-06-25,13721.0,-16.252391040325158,3.500765934586525,12.983267864756032,9.05632434139656,-0.4188903607428074,0.1404143651370537,1.0823300108165013
decrease,0.7,0.9,4864,ABBVIE INC,AbbVie Says its Phase 3 Trial Evaluating Rova-T Demonstrated 'No Survival Benefit',4,,141,35,0.0,2019-08-29,13721.0,0.2270342549309134,-0.7248615846037865,2.1141671936857342,6.478406816323767,0.609108479693532,-0.5868182131742228,0.1515817681943865
increase,0.6,0.8,3241,ABBVIE INC,AbbVie Shares Tick Higher Over Last Few Mins. Following Mention Of Unusual Option Activity By Jon Najarian On CNBC's 'Fast Money: Halftime Report',4,,154,35,2.0,2019-06-28,13721.0,3.885716199874878,0.9350938722491264,-2.062706162027139,-1.8979052806705752,2.9411764815449715,6.544906120473493,-10.771188655773202
decrease,0.6,0.8,4920,ABBVIE INC,AbbVie Shares Tick Slightly Lower As Hearing Co. Accused Of Scheming To Stretch Androgel Monopoly,4,,144,35,0.0,2019-08-07,13721.0,-0.4786129109561443,1.5358328819274902,-1.4892943443340467,4.778159811384186,-0.7052072323858738,-0.8875314997674466,-1.5653591948789236
increase,0.7,0.8,3305,ABBVIE INC,AbbVie To Acquire Allergan For $188.24/Share In Cash And Stock,4,,139,35,2.0,2019-06-25,13721.0,-16.252391040325158,3.500765934586525,12.983267864756032,9.05632434139656,-0.4188903607428074,0.1404143651370537,1.0823300108165013
increase,0.7,0.8,5239,ABBVIE INC,AbbVie To Present Results From Several Studies And Clinical Trials Investigating Medicines Across More Than 15 Cancers At The 2019 ASCO And EHA Meetings,4,,154,35,2.0,2019-05-30,13721.0,-0.5764757283031939,-1.159646362066269,-0.6957878066247036,1.7265768353562638,0.0384451879654079,-2.498126489449737,-3.807768187484883
increase,0.7,0.85,3933,ABBVIE INC,AbbVie and Scripps Research to Collaborate on New Therapies,4,,136,35,2.0,2019-12-09,13721.0,-0.6208334118127823,0.1388189615681767,3.459044177568238,4.407678628540479,0.2998179523274302,-0.2522862375860968,1.198378638991704
increase,0.7,0.85,4168,ABBVIE INC,AbbVie shares are trading higher after Citigroup upgraded the stock from Neutral to Buy.,4,,138,24,2.0,2019-09-26,13721.0,2.6910841464996342,1.1076586320996284,-0.2431450176024974,0.5673352608659199,-1.178890559822321,-1.1517948448731996,-0.4144261302302277
increase,0.7,0.85,4896,ABBVIE INC,AbbVie shares are trading higher after Piper Jaffray upgraded the stock from Neutral to Overweight and announced a price target of $80 per share.,4,,151,24,2.0,2019-08-20,13721.0,-0.2253514248877764,1.7015468329191208,-1.1142980377301992,-0.0451833174283211,3.305909037590027,5.684340991934156,4.818893675216529
increase,0.7,0.9,4200,ABBVIE INC,AbbVie shares are trading higher after UBS upgraded the stock from Neutral to Buy.,4,,137,35,2.0,2019-09-12,13721.0,1.9283408299088485,-0.4517855122685432,1.1859329686900066,4.5178552871839806,1.9213810563087463,4.18291027750759,2.7654468183847536
increase,0.7,0.85,4476,ABBVIE INC,AbbVie shares are trading higher after development partner Alector announced it is initiating a phase 1 trial to treat Alzheimer's Disease.,4,,146,35,2.0,2019-04-02,13721.0,2.834861353039742,0.0120406119094695,-0.4574422288425972,-2.1638987971863366,0.2357643097639084,1.025512390622696,1.114031042318353
increase,0.7,0.85,5467,ABBVIE INC,AbbVie shares are trading higher after the company announced its Phase 2/3 SELECT-AXIS1 trial in which twice as many adult patients with active ankylosing spondylitis treated with RINVOQ achieved the primary endpoint.,4,,170,35,2.0,2019-11-12,13721.0,0.9105752222239972,0.2545132068917155,2.9847224664677485,1.4807944705566456,0.5281124264001846,4.450678368498839,4.361600449368774
increase,0.8,0.9,5315,ABBVIE INC,AbbVie shares are trading higher after the company reported better-than-expected Q2 EPS and sales results. The company also raised its FY19 EPS guidance above analyst estimates.,4,,155,24,2.0,2019-07-26,13721.0,1.6501625999808311,-0.8559648878872395,-3.556675824294775,-3.2172375761957084,-1.1858811601996422,-1.579801640461964,-1.9705828500266032
increase,0.8,0.9,5515,ABBVIE INC,AbbVie shares are trading higher after the company reported better-than-expected Q3 EPS and sales results. The company also raised its FY19 EPS guidance above analyst estimates.,4,,155,24,2.0,2019-11-01,13721.0,2.765552327036858,1.5168169513344765,4.232414587001609,8.415898553597213,-0.1380876288749277,1.3763244327059,1.557514572263341
increase,0.7,0.85,5271,ABBVIE INC,AbbVie shares are trading higher after the company settled its HUMIRA patent litigation with Boehringer Ingelheim.,4,,144,35,2.0,2019-05-14,13721.0,2.042408846318722,0.4334476310759783,3.11065101142165,-0.4844530252953838,-0.7488627918064594,-1.3348747150451312,-1.4360753627800205
increase,0.7,0.85,3337,ABBVIE INC,AbbVie shares are trading higher after the company's SKYRIZI maintained its complete skin clearance.,4,,140,24,2.0,2019-06-11,13721.0,1.585446670651436,0.5117072258144617,0.1023434106663057,-15.952413666860677,-0.6199190858751535,-0.1557061721402464,-0.1427467083734646
increase,0.7,0.8,3249,ABBVIE INC,"AbbVie shares are trading higher, rebounding after dipping on Monday following the announcement that the company will acquire Allergan for $60 billion. SVB Leerink upgraded the stock from Market Perform to Outperform.",4,,163,35,2.0,2019-06-26,13721.0,3.500765934586525,2.9411764815449715,10.235292979183486,4.764703016073657,-16.252391040325165,-16.603201701609827,-16.13479736688698
uncertain,0.3,0.6,3901,ABBVIE INC,AbbVie shares are trading higher. Not seeing any news to justify the price action.,4,,138,35,1.0,2019-12-20,13721.0,0.5857883021235466,1.075147371739149,-0.8623633191378599,-0.4479802043007796,-0.6268948782235384,-1.4542686484981138,-0.7380115268394438
increase,0.75,0.85,5483,ABBVIE INC,AbbVie shares are trading higher. The company submitted a Supplemental New Drug Application For IMBRUVICA. The company is also looking to raise as much as $28 billion to fund its Allergan takeover.,4,,162,24,2.0,2019-11-08,13721.0,3.901959210634233,0.5281124264001846,4.013611296612285,0.985804368711296,-0.0852822791785001,0.2077294809202046,-1.180860089778779
decrease,0.7,0.8,3297,ABBVIE INC,AbbVie shares are trading lower after the company announced it will acquire Allergan for $188.24/share.,4,,143,35,0.0,2019-06-25,13721.0,-16.252391040325158,3.500765934586525,12.983267864756032,9.05632434139656,-0.4188903607428074,0.1404143651370537,1.0823300108165013
decrease,0.7,0.85,4319,ABBVIE INC,AbbVie shares are trading lower after the company missed Q4 EPS and sales estimates.,4,,138,25,0.0,2019-01-25,13721.0,-6.2179744243621835,-4.221506789326668,-0.0496659760699902,-1.0802121032702503,-2.905596047639847,-3.135581120004705,-4.044695728349302
decrease,0.5,0.7,3304,ABBVIE INC,AbbVie shares trading lower with the broader stock market following concerning ISM manufacturing data. Not seeing any company-specific news to justify the move lower.,4,,150,35,0.0,2019-10-01,13721.0,-3.2884281128644943,-1.50212487205863,0.4096618949668063,3.2126718809009303,1.1623283848166466,2.282861647604051,5.03537952198887
increase,0.7,0.85,4782,ABBVIE INC,AbbVie to Collaborate with Teneobio to Develop and Commercialize an Immunotherapeutic for the Treatment of Multiple Myeloma,4,,149,35,2.0,2019-02-11,13721.0,0.1255158451385796,0.2005812479183077,0.9402030936612517,0.9276739650019294,0.6315523758530617,0.7460752815342087,-0.0251026008599497
decrease,0.6,0.8,4872,ABBVIE INC,AbbVie to Discontinue Development of Rovalpituzumab Tesirine (Rova-T),4,,141,35,0.0,2019-08-29,13721.0,0.2270342549309134,-0.7248615846037865,2.1141671936857342,6.478406816323767,0.609108479693532,-0.5868182131742228,0.1515817681943865
increase,0.7,0.85,4460,ABBVIE INC,AbbVie's MAVIRET Now reimbursed In Quebec,4,,133,35,2.0,2019-04-11,13721.0,-1.422544103115797,0.0978380674496293,-3.879804597770653,-1.2404369243046998,0.3144207177683711,-1.2264901187805877,-0.5991612353454245
increase,0.7,0.85,31816,SANOFI,Abbott And Sanofi Partner To Integrate Glucose Sensing And Insulin Delivery Technologies To Help Change The Way Diabetes Is Managed,4,,146,35,2.0,2019-09-16,89475.0,-0.2516600536182523,1.6055064275860786,5.986240096572848,6.261475803990102,-0.2054797951132059,0.4135086665288723,0.3443473772649197
increase,0.7,0.85,28398,NOVO NORDISK A S,"Abbott, Novo Nordisk Report Partnership To Provide Integrated Digital Solution to People with Diabetes Using Insulin",4,,148,24,2.0,2019-02-20,63263.0,-1.232112385332584,-0.0804847397375851,-1.2676077544274025,-1.0865208191195297,-0.0595804944168776,1.0847748295823134,2.5056009527327783
increase,0.7,0.85,4742,ABBVIE INC,Abbvie And Voyager Earlier Announced Parkinson's Collaboration With AbbVie; Voyager Will Receive $65M Upfront And Up To $245M In Preclinical And Phase 1 Option Payments,4,,159,35,2.0,2019-02-22,13721.0,1.612694188952446,0.3374210093170404,0.099977352199887,-3.049231318065726,-1.5501911751925943,-2.1982075587411165,-2.5974007625926276
increase,0.7,0.85,3281,ABBVIE INC,Abbvie CEO Says Believes It Is Highly Unlikely There Will Be A Botox Biosimilar For A Long Time,4,,145,35,2.0,2019-06-25,13721.0,-16.252391040325158,3.500765934586525,12.983267864756032,9.05632434139656,-0.4188903607428074,0.1404143651370537,1.0823300108165013
increase,0.75,0.85,5307,ABBVIE INC,Abbvie CEO Says Co Remains 'Well Positioned' To Deliver Double-Digit Earnings Growth In 2019,4,,144,35,2.0,2019-07-26,13721.0,1.6501625999808311,-0.8559648878872395,-3.556675824294775,-3.2172375761957084,-1.1858811601996422,-1.579801640461964,-1.9705828500266032
increase,0.7,0.8,4160,ABBVIE INC,Abbvie Inc Co And Allergan Are Cooperating Fully With FTC And Continue To Expect To Close Transaction In Early 2020,4,,147,35,2.0,2019-09-27,13721.0,1.107658632099628,1.1623283848166466,-0.2538339817409918,-0.2004021679096412,2.691084146499634,1.4804686497173591,1.508293533155869
increase,0.7,0.85,5475,ABBVIE INC,Abbvie Presents Data Showing RINVOQ Met Its Primary Endpoint,4,,135,35,2.0,2019-11-12,13721.0,0.9105752222239972,0.2545132068917155,2.9847224664677485,1.4807944705566456,0.5281124264001846,4.450678368498839,4.361600449368774
increase,0.7,0.85,3909,ABBVIE INC,Abbvie Reaches An Agreement With The Pan-Canadian Pharmaceutical Alliance For The Combination Venclexta With Rituximab As A Treatment For Patients With Chronic Lymphocytic Leukemia,4,,160,24,2.0,2019-12-18,13721.0,-0.8325932547450066,-0.6268948782235384,0.5597223596176981,-0.7052556559966172,0.7268271408975124,2.550097439409349,1.521467862398862
uncertain,0.4,0.6,4428,ABBVIE INC,Abbvie Says It Is Industry's Responsibility To Cover Some Drug Costs And Share Them With The Government To Make Them Affordable For Patients,4,,147,35,1.0,2019-04-25,13721.0,0.8516564965248108,0.453744176775217,-1.096540363434817,-1.8023602782995083,0.0127059582155197,0.6653827630017872,1.4180720222729537
increase,0.7,0.85,5539,ABBVIE INC,Abbvie Says Launch Of Psoriasis Drug Skyrizi 'Is Going Extremely Well' And Commercial Access For The Drug Is At More Than 80%,4,,151,35,2.0,2019-11-01,13721.0,2.765552327036858,1.5168169513344765,4.232414587001609,8.415898553597213,-0.1380876288749277,1.3763244327059,1.557514572263341
uncertain,0.4,0.6,5531,ABBVIE INC,Abbvie Sees 2019 Revenue Growth Of 2.5% On Operational Basis,4,,140,35,1.0,2019-11-01,13721.0,2.765552327036858,1.5168169513344765,4.232414587001609,8.415898553597213,-0.1380876288749277,1.3763244327059,1.557514572263341
decrease,0.8,0.9,4287,ABBVIE INC,Abbvie shares are continuing lower following a large sell off Friday due to worse than expected Q4 EPS and revenue results.,4,,145,25,0.0,2019-01-28,13721.0,-4.221506789326668,0.4277959931641817,1.8019177974264664,3.4093819858510344,-6.217974424362183,-8.942901252884505,-9.158585912269867
increase,0.8,0.9,3288,ABBVIE INC,Abbvie's RINVOQ Meets Primary And All Ranked Secondary Endpoints In Phase 3 Study In Psoriatic Arthritis,4,,147,35,2.0,2019-10-31,13721.0,-0.1380876288749278,2.7655523270368576,3.0923934138636033,10.157125971336068,1.5165061689913273,1.697946855690846,4.089905704222163
increase,0.6,0.8,14057,GILEAD SCIENCES INC,"Abcellera Reports Therapeutic Antibody Discovery Collaboration With Gilead, Will Receive Upfront, Research Payments",4,,148,35,2.0,2019-06-13,77274.0,1.2578602880239491,-0.9404348209500312,2.3585636545265576,0.1343542505676698,1.0287447832524776,0.998179047673653,2.1882177426139293
increase,0.6,0.8,4737,ABERCROMBIE & FITCH CO,Abercrombie & Fitch Announces 5M Buyback,4,,144,35,2.0,2019-06-14,83976.0,0.9120481088757516,3.5506851971149445,4.58360867070553,3.550685146952115,0.7879241369664669,-1.0315915139785137,-0.4539539324287633
uncertain,0.5,0.6,7295,ABERCROMBIE & FITCH CO,Abercrombie & Fitch Co. Announces Organizational Change As Part Of Ongoing Transformation,4,,149,35,1.0,2019-05-14,83976.0,-0.344960344955325,-0.3076920052990317,-0.4615416991418208,-29.269233179471676,-5.402464792132378,-8.327473688103115,-10.681270188580129
decrease,0.6,0.8,6872,ABERCROMBIE & FITCH CO,Abercrombie & Fitch Falls On Mixed Q2 Earnings,4,,144,35,0.0,2019-08-29,83976.0,-15.099886059761053,1.1764711700379848,2.699050738682529,24.150179893968417,2.7157559990882874,0.889149930034816,3.5909929314465128
decrease,0.8,0.9,7199,ABERCROMBIE & FITCH CO,"Abercrombie & Fitch In Free Fall After Q1 Print, Bull Analysts Nowhere To Be Seen",4,,153,25,0.0,2019-05-30,83976.0,-4.839583486318588,-1.142861507833004,-8.799998639187622,-11.172586579063426,-26.469415426254272,-25.274283107162475,-24.414305658782652
increase,0.6,0.75,8507,ABERCROMBIE & FITCH CO,Abercrombie & Fitch Option Alert: Feb 21 $15 Calls Sweep (3) near the Ask: 500 @ $1.47 vs 4865 OI; Earnings 11/26 Before Open Ref=$15.1,4,,181,35,2.0,2019-11-26,83976.0,-2.571954019367695,5.216844379901886,6.788183246385704,5.905971712719338,2.5109831243753433,3.6167493315864,2.510983203386163
decrease,0.8,0.9,7255,ABERCROMBIE & FITCH CO,Abercrombie & Fitch Plummets 20% Following Q1 Earnings,4,,148,25,0.0,2019-05-29,83976.0,-26.469415426254272,-4.839583486318588,-10.82109741960906,-16.1322774394854,1.625354029238224,2.794904704464174,2.837173312843455
uncertain,0.4,0.6,7279,ABERCROMBIE & FITCH CO,Abercrombie & Fitch Q1 Earnings Preview,4,,142,35,1.0,2019-05-28,83976.0,1.625354029238224,-26.469415426254272,-31.467416149514605,-37.19781086020738,1.1508453637361526,1.1924379454132827,-4.9072588974823805
uncertain,0.3,0.6,6880,ABERCROMBIE & FITCH CO,"Abercrombie & Fitch Q2 EPS $(0.48) Beats $(0.52) Estimate, Sales $841.08M Miss $852.32M Estimate",4,,167,35,1.0,2019-08-29,83976.0,-15.099886059761053,1.1764711700379848,2.699050738682529,24.150179893968417,2.7157559990882874,0.889149930034816,3.5909929314465128
decrease,0.6,0.8,8539,ABERCROMBIE & FITCH CO,"Abercrombie & Fitch Q3 Adj. EPS $0.23 Misses $0.24 Estimate, Sales $863.5M Miss $869.53M Estimate",4,,168,35,0.0,2019-11-26,83976.0,-2.571954019367695,5.216844379901886,6.788183246385704,5.905971712719338,2.5109831243753433,3.6167493315864,2.510983203386163
uncertain,0.3,0.6,8531,ABERCROMBIE & FITCH CO,Abercrombie & Fitch Q3 Comps Flat On Year-Over-Year Basis,4,,149,35,1.0,2019-11-26,83976.0,-2.571954019367695,5.216844379901886,6.788183246385704,5.905971712719338,2.5109831243753433,3.6167493315864,2.510983203386163
uncertain,0.5,0.6,5058,ABERCROMBIE & FITCH CO,Abercrombie & Fitch Q4 Earnings Preview,4,,142,35,1.0,2019-03-05,83976.0,-1.111624669283628,20.374709367752075,26.07669567501587,22.772556946301357,-3.616069257259369,-1.6400939570137552,-0.3231750943416878
uncertain,0.3,0.6,5671,ABERCROMBIE & FITCH CO,Abercrombie & Fitch Reaffirms Q4 Guidance,4,,144,35,1.0,2019-01-14,83976.0,-4.724021628499031,0.0,4.749477292556303,10.803756176383828,4.413293674588203,-4.192468550342465,-3.963705258368888
increase,0.7,0.8,7187,ABERCROMBIE & FITCH CO,Abercrombie & Fitch Receives Upgrade From Wedbush,4,,145,35,2.0,2019-07-11,83976.0,1.6393482685089111,4.262671247124672,7.200460480585247,3.1681982788935192,0.4115208517760038,-1.8390787333400385,-0.4081614385482157
uncertain,0.3,0.6,8523,ABERCROMBIE & FITCH CO,"Abercrombie & Fitch Sees Q4 Comps Flat To Up 2%, Sales Flat To Up 2%; FY19 Comps Flat To Up 1%, Sales Flat To Up 1%",4,,173,35,1.0,2019-11-26,83976.0,-2.571954019367695,5.216844379901886,6.788183246385704,5.905971712719338,2.5109831243753433,3.6167493315864,2.510983203386163
increase,0.6,0.75,4729,ABERCROMBIE & FITCH CO,Abercrombie & Fitch To Sell CBD Products At 160 Stores,4,,146,35,2.0,2019-06-27,83976.0,0.1896377187222241,1.198741514235735,8.201887959699716,14.19558342921652,2.994791977107525,-1.861049210213117,-2.3456855234327723
increase,0.8,0.9,5034,ABERCROMBIE & FITCH CO,Abercrombie & Fitch shares are trading higher after the company reported better-than-expected Q4 EPS and sales results.,4,,156,24,2.0,2019-03-06,83976.0,20.37470936775208,1.011671032756567,4.815291034528912,-0.0470709884467401,-1.1116246692836285,-4.687496808620917,-2.7334869372717785
decrease,0.7,0.85,7247,ABERCROMBIE & FITCH CO,"Abercrombie & Fitch shares are trading lower after the company issued weak Q2 net sales guidance and reported soft international comps, despite better-than-expected Q1 EPS and sales results.",4,,169,25,0.0,2019-05-29,83976.0,-26.469415426254272,-4.839583486318588,-10.82109741960906,-16.1322774394854,1.625354029238224,2.794904704464174,2.837173312843455
