headline type,magnitude,confidence,custom_id,company_name,headline,prompt_type,explanation,input_tokens,output_tokens,headline type num,date,permno,ret,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3
uncertain,0.1,0.35,19145,ISHARES TRUST,"Acting US Defense Secretary Says He Hasn't Discussed Deploying 5,000 Troops To Colombia With White House's Bolton",6,"this is a regional geopolitical report about possible troop deployment to colombia that creates limited and uncertain risk exposure and would affect some ishares etfs (emerging‑market, commodity, or defense-related) differently, so the net impact on the broad ishares trust is unclear and likely small.",144,421,1.0,2019-01-29,89190.0,1.45313711836934,1.6369523480534502,3.9169839207237698,0.4384726487951499,-2.48698834329843,-2.3174948739258396,-2.03369258084076
increase,0.2,0.65,7925,ACTINIUM PHARMACEUTICALS INC,Actinium Achieves Fifty Percent Enrollment In Pivotal Phase 3 SIERRA Trial For Iomab-B,6,"reaching 50% enrollment in a pivotal phase 3 trial is a clear operational milestone that reduces execution risk and can boost investor sentiment, but it is only an enrollment update (not efficacy/safety data), so the positive impact is likely modest.",152,286,2.0,2019-07-23,14497.0,14.2674133181572,-5.71962818503379,-9.04673138466738,-21.23364656514201,-1.92710645496845,-0.46768857458822,1.65002381995431
increase,0.25,0.65,6201,ACTINIUM PHARMACEUTICALS INC,"Actinium Completes First Module of Collaborative Research Program with Astellas, Second Module Initiated",6,"progress in a collaborative program with large pharma (completion of a module and initiation of the next) is a positive validation and reduces development risk, likely giving a modest boost to the stock absent material clinical or financial milestones.",149,338,2.0,2019-01-17,14497.0,6.06835857033729,6.3130229711532495,21.08723970026644,20.60499352066147,-2.25000083446502,0.02325276673103,-2.7802925029623
increase,0.25,0.6,6960,ACTINIUM PHARMACEUTICALS INC,Actinium Offers Update On Patent Portfolio For its Iomab-ACT Next-Generation CAR-T Lymphodepletion Program,6,"an update showing expansion or strengthening of the iomab‑act car‑t lymphodepletion patent portfolio should be viewed positively because it improves ip protection and licensing/partnering prospects, though the impact is likely incremental and long‑term rather than an immediate large catalyst.",154,477,2.0,2019-02-06,14497.0,0.8827199228107899,-2.74999868124723,-1.78571263105122,10.7142862746747,-4.276599735021589,0.89059223333003,0.01802098163037
increase,0.25,0.65,7961,ACTINIUM PHARMACEUTICALS INC,Actinium Pharma Highlights Abstract Related To Iomab-B To Be Presented At ASCO,6,"a company highlighting an asco presentation typically provides positive visibility and the potential for favorable clinical data for iomab-b, likely producing a modest uptick in the stock, though impact is limited because abstracts can be preliminary and expectations are uncertain.",147,279,2.0,2019-05-16,14497.0,3.8076937198638903,15.96887707710266,4.66839714825852,20.41496599932999,-1.84975787997245,-3.34572631188698,-3.77499013572198
increase,0.25,0.65,6335,ACTINIUM PHARMACEUTICALS INC,Actinium Pharma to Advance Low Dose Iodine-131 As an Alternative to Standard Chemotherapy,6,"advancing a low‑dose i‑131 therapy is generally positive news that signals pipeline progress and potential market/clinical upside, likely boosting investor sentiment, but the impact is tempered by typical clinical, safety and regulatory uncertainties so the effect should be modest.",149,274,2.0,2019-12-09,14497.0,-9.56053063273429,-8.26938897371292,-7.928383743090869,-13.64023523313381,6.31147846579551,1.72549616584605,-5.36300449099728
decrease,0.5,0.8,6606,ACTINIUM PHARMACEUTICALS INC,Actinium Pharmaceuticals Prices 42.86M Share Common Stock Offering At $0.385/Share,6,"a sizable 42.86m-share secondary offering priced at $0.385 increases share supply and dilutes existing holders while signaling a cash need, which typically exerts downward pressure on the stock.",150,400,0.0,2019-04-18,14497.0,-31.552216410636905,-4.83871474862098,-5.6451654172105705,-6.0967762498914,-9.43811684846878,-5.0524120374276995,-16.12963421729539
decrease,0.35,0.75,6622,ACTINIUM PHARMACEUTICALS INC,Actinium Pharmaceuticals Reports Proposed Common Stock OFfering; Size Not Disclosed,6,"a proposed common stock offering (with size undisclosed) typically signals dilution and a financing need, which usually spooks investors and exerts downward pressure on the share price.",145,259,0.0,2019-04-17,14497.0,-9.43811684846878,-31.552216410636905,-36.85139716963663,-33.98101025660165,4.84277121722698,-7.388889382556379,-7.388889382556379
increase,0.25,0.65,9253,ACTINIUM PHARMACEUTICALS INC,Actinium Pharmaceuticals To Present New Clinical Findings From SIERRA Trial Supporting The Iomab-ACT Program For Targeted Lymphodepletion For CAR-T And Adoptive Cell Therapies At ASH 2019 Dec. 7-10,6,"announcing supportive sierra trial findings to be presented at a major conference (ash) is likely to boost investor sentiment about the iomab‑act program and future car‑t/adoptive cell therapy partnerships, though the ultimate price effect depends on the specific data details and market expectations.",178,346,2.0,2019-11-06,14497.0,2.0965868607163403,-0.33222602214664,-8.342565264567071,-25.43373930359256,-5.60761801898479,1.27366232040375,6.347488140495609
uncertain,0.2,0.7,6658,ACTINIUM PHARMACEUTICALS INC,Actinium Pharmaceuticals shares are trading higher. Not seeing any news to justify the price action.,6,a report that shares are trading higher without any news is ambiguous—it could reflect short-term momentum or speculation (producing a small further move) but provides no clear catalyst for a sustained increase or decrease.,147,278,1.0,2019-10-31,14497.0,5.14117702841758,5.01001514494419,8.21643403852947,0.20039781147858,-0.29412261210381,-4.698796790874829,-32.68085113765051
decrease,0.6,0.8,6614,ACTINIUM PHARMACEUTICALS INC,Actinium Pharmaceuticals shares are trading lower after the company reported a proposed common stock offering.,6,"a proposed common stock offering typically dilutes existing shareholders and increases share supply while signaling near-term financing needs, which generally exerts downward pressure on the stock price.",146,257,0.0,2019-04-17,14497.0,-9.43811684846878,-31.552216410636905,-36.85139716963663,-33.98101025660165,4.84277121722698,-7.388889382556379,-7.388889382556379
decrease,0.25,0.6,9245,ACTINIUM PHARMACEUTICALS INC,Actinium Pharmaceuticals shares are trading lower. Not seeing any news to justify the price action.,6,"reporting that shares are trading lower without a fundamental catalyst is likely to reinforce negative sentiment and momentum selling, producing a modest additional downward pressure rather than a large move.",147,461,0.0,2019-11-18,14497.0,-14.9939551949501,-3.17685827612876,1.7543877749850798,29.96681591754899,-0.76000094413757,-0.08054910540651,-4.57692047981455
increase,0.15,0.6,5444,ACTINIUM PHARMACEUTICALS INC,"Actinium Reports Novel Combo Of Actimab-A, Venetoclax Accepted For Poster Presentation At AACR Meeting",6,"acceptance of a novel actimab-a + venetoclax poster at aacr is a positive signal of scientific validation and potential future clinical interest, but it lacks clinical data so the likely short-term stock move is modestly positive.",152,411,2.0,2019-03-20,14497.0,-1.6100184991955702,-6.36364072561264,-14.70909266856556,6.18181564622539,-3.6206841468811,-8.360655262019941,-2.06727237583815
uncertain,0.2,0.65,6890,ACTIVISION BLIZZARD INC,Activiion Blizzard shares are trading higher on seemingly no company-specific news.,6,"the headline reports a short-term uptick without company-specific catalysts, which may reflect market noise or momentum and is unlikely to produce a reliable or sustained price change.",136,525,1.0,2019-10-03,79678.0,3.4832529723644203,2.53375060856342,-0.7027945211312601,2.81117173983016,-1.2287363409996,-1.26605859761216,-0.15287948285976
increase,0.25,0.6,8037,ACTIVISION BLIZZARD INC,Activision Announces Call Of Duty: Modern Warfare Multiplayer Universe To Be Revealed August 1,6,"a scheduled reveal for the flagship call of duty multiplayer universe is likely to boost investor sentiment and short-term interest because cod drives significant engagement and monetization, but the impact is limited because it's a marketing event with no immediate revenue details.",140,346,2.0,2019-07-11,79678.0,1.06746368110179,-0.29573170468211,-3.4220508753129297,-0.31685999315569,1.01358899846673,0.79621026256742,-2.72066749525656
uncertain,0.2,0.7,6385,ACTIVISION BLIZZARD INC,"Activision Blizzard 8-K Shows Co.'s Activision Publishing Unit Announced Plans For Bungie To Assume Full Publishing Rights, Responsibilities for 'Destiny' Franchise",6,"transferring full publishing rights for destiny could reduce activision blizzard’s future recurring revenue but also cuts ongoing costs/liabilities and might include a one‑time settlement, so without disclosed financial terms the net effect on the stock is ambiguous.",155,592,1.0,2019-01-10,79678.0,1.02301128208637,-9.36708450317382,-7.73125159876864,-6.913338847783231,1.72103382647037,4.80412743496432,7.75917695299086
increase,0.18,0.6,6393,ACTIVISION BLIZZARD INC,Activision Blizzard Appoints Three Long-Time Company Veterans To Lead Operating Units,6,promoting long‑time company veterans signals management stability and continuity—likely viewed positively by investors though the change is operational and unlikely to move the stock sharply.,136,393,2.0,2019-01-09,79678.0,1.72103382647037,1.02301128208637,-7.2791673900714,-7.003740643569301,3.03093027323484,5.93598285367527,10.16314045754804
decrease,0.3,0.65,6802,ACTIVISION BLIZZARD INC,Activision Blizzard Files For Potential Mixed Shelf Offering; Size Not Disclosed,6,"a mixed shelf filing lets the company issue equity or other securities in the future (creating potential dilution) and, with size undisclosed, typically prompts modestly negative investor reaction absent a clear, accretive use for the proceeds.",136,399,0.0,2019-09-04,79678.0,4.77868877351284,2.01869495213031,2.63551365236389,3.02803533468003,0.90909665450453,0.19623680426412,1.6928944365442102
increase,0.2,0.6,6778,ACTIVISION BLIZZARD INC,Activision Blizzard Option Alert: Fri $52 Calls Sweep (22) near the Ask: 501 @ $4.501 vs 3183 OI; Ref=$56.55,6,"an aggressive sweep of near‑term $52 calls (executed near the ask and in‑the‑money given ref=$56.55) signals short‑term bullish sentiment, but the single/options trade is modest relative to overall volume so likely only a small positive impact.",159,407,2.0,2019-09-05,79678.0,2.01869495213031,0.0,1.59398848575811,0.78782793309133,4.77868877351284,5.731228327786559,4.98430312391182
increase,0.1,0.45,9421,ACTIVISION BLIZZARD INC,Activision Blizzard Option Alert: Fri $59.5 Calls Sweep (35) near the midpoint: 535 @ $0.446 vs 307 OI; Earnings 11/7 After Close Ref=$56.235,6,"a sweep of 535 near-term $59.50 calls signals a bullish bet and may prompt some delta-hedging buying, but the trade size is modest versus the stock's market scale and it's speculative ahead of earnings, so any upward effect is likely small and uncertain.",167,670,2.0,2019-11-06,79678.0,1.47641282528638,-3.21149975061416,-7.15045901087222,-4.03655339955633,-0.3051484003663,-0.50161014927894,-0.87452771845808
uncertain,0.12,0.72,6702,ACTIVISION BLIZZARD INC,Activision Blizzard Option Alert: Jan 17 $50 Calls Sweep (18) near the Ask: 500 @ $4.4 vs 4931 OI; Earnings 5/2 After Close Ref=$45.48,6,"buying $50 calls near the ask is a short-term bullish signal, but the trade size relative to open interest and market cap, the otm strike, and ambiguous intent (speculation, hedge, or spread) make any net stock-price impact unclear.",168,660,1.0,2019-04-22,79678.0,0.06620785570703,2.58049890398979,6.749010598963371,6.21967310709565,0.7336634676903401,0.5548157719722,-0.96174566726684
increase,0.25,0.65,6850,ACTIVISION BLIZZARD INC,Activision Blizzard Option Alert: Jan 17 $57.5 Calls Sweep (38) near the Ask: 600 @ $3.201 vs 2547 OI; Earnings 11/7 After Close Ref=$55.255,6,"a large, aggressive buy-to-open sweep of 600 jan $57.50 calls near the ask signals bullish sentiment that the stock will rise above the strike by january, likely producing modest positive pressure/optimism, though it's not a guarantee given upcoming earnings and other risks.",170,417,2.0,2019-10-11,79678.0,2.10467707365751,0.34658634103834,-0.51076034175504,0.8026242608204001,0.48661488108336,-0.8128623687102601,-3.1041349334464
increase,0.2,0.6,9405,ACTIVISION BLIZZARD INC,Activision Blizzard Option Alert: Jan 17 $70 Calls at the Ask: 1000 @ $0.281 vs 4789 OI; Earnings 11/7 After Close Ref=$55.42,6,"an aggressive buy of 1,000 jan 17 $70 calls at the ask signals bullish sentiment for activision blizzard, but the strike is far out‑of‑the‑money vs the $55.42 reference and the premium/relative size are modest, so any upward impact on the stock is likely small and uncertain ahead of earnings.",165,620,2.0,2019-11-07,79678.0,-3.21149975061416,-0.4582951311022,-3.39138139686566,-1.57653657870656,1.47641282528638,1.16675917480091,0.96739683943054
increase,0.25,0.6,9429,ACTIVISION BLIZZARD INC,"Activision Blizzard Option Alert: Jan, 2021 $55 Calls at the Ask: 500 @ $9.401 vs 1506 OI; Earnings 11/7 After Close Ref=$55.09",6,"a buyer-initiated block of 500 jan-2021 $55 calls (50,000 shares equivalent) at the ask signals bullish sentiment and can induce hedging buying by market makers, likely exerting modest upward pressure, though it could be speculative or a volatility play so the effect is limited.",166,423,2.0,2019-11-05,79678.0,-0.3051484003663,1.47641282528638,-6.4638099763960595,-4.06914310890548,-0.19706308376044,-0.57112208800746,-0.28637883287151
uncertain,0.1,0.7,9333,ACTIVISION BLIZZARD INC,Activision Blizzard Option Alert: May 15 $60 Calls at the Ask: 1000 @ $2.721 vs 3297 OI; Ref=$53.975,6,"buying 1,000 may 15 $60 calls is a bullish signal and could prompt some market‑maker hedging (modest upward pressure), but the options are materially out‑of‑the‑money and the trade is small relative to overall volume, so the net impact on the stock price is ambiguous.",158,736,1.0,2019-11-20,79678.0,1.51088647544384,-0.73033273220062,0.7303328177302201,1.67329695098872,1.0430480353534202,-0.29940097288415,1.1005654326633
uncertain,0.4,0.7,8209,ACTIVISION BLIZZARD INC,"Activision Blizzard Q1 Adj. EPS $0.78, Sales $1.825B; Sees Q2 Adj. EPS $0.35, Sales $1.315B",6,"without the market's consensus forecasts and context (seasonality, compare to prior quarters), it's unclear whether $0.78 / $1.825b and q2 guidance of $0.35 / $1.315b beat or miss expectations — the stock could rise on beats or fall if the guidance is viewed as weak.",160,419,1.0,2019-05-02,79678.0,2.0387105643749197,-4.8435878008604005,-5.87285550861254,-4.561046200962901,0.7259952370077299,0.33057822549786,0.8515054220085799
uncertain,0.2,0.7,7722,ACTIVISION BLIZZARD INC,"Activision Blizzard Q2 GAAP EPS $0.43, Adj. EPS $0.53, Impact Of GAAP Deferrals $0.15, GAAP Sales $1.396B",6,"without analyst expectations or prior-quarter comparisons, it's unclear if gaap eps $0.43 (adj. $0.53) and $1.396b revenue beat or missed; the $0.15 deferral impact complicates gaap interpretation so market reaction depends on consensus beats, guidance, and product/newsflow.",162,428,1.0,2019-08-08,79678.0,2.55717970430851,-2.5744991376996,-7.743773206211079,-0.5067908219578899,3.2410353422164904,4.33839509043068,-1.87678885703623
increase,0.15,0.6,6409,ACTIVISION BLIZZARD INC,Activision Blizzard Re-Appoints Dennis Durkin Chief Financial Officer,6,"re-appointing an experienced cfo provides leadership continuity and reduces financial/operational uncertainty, a modestly positive signal that is unlikely to drive a large stock move.",134,397,2.0,2019-01-02,79678.0,0.98775839433074,-3.55092100799083,8.07995576538991,0.21263487011204,-0.49145203083753,-0.99915226171779,0.32313986747916
increase,0.2,0.6,6399,ACTIVISION BLIZZARD INC,Activision Blizzard Says Call Of Duty: Modern Warfare Season One Now Available Across All Platforms,6,"a cross‑platform launch of a new call of duty season should modestly boost engagement and in‑game monetization (battle passes, microtransactions), though it is a routine update likely largely priced in, implying only a small positive effect on the stock.",139,275,2.0,2019-12-03,79678.0,0.6638403516262701,-1.30060287192463,2.47297742564946,6.7228395079399705,-1.0942955501377498,-0.45888394387909,0.11076502222386
decrease,0.7,0.85,7192,ACTIVISION BLIZZARD INC,"Activision Blizzard Sees CY19 Adj. EPS $1.85 Including $0.25 In GAAP Deferrals vs $2.58 Est., Sales $6.025B Including $275M In GAAP Deferrals vs $7.3B Est.",6,"guidance materially misses consensus — both eps and revenue are well below estimates even after including gaap deferrals, signaling weaker-than-expected performance and likely a negative market reaction.",175,324,0.0,2019-02-12,79678.0,3.88929843902587,6.95944726467132,2.66378870866235,0.28798377057417,-7.60193318128585,-8.75795835676267,-6.72092864042462
decrease,0.15,0.7,6351,ACTIVISION BLIZZARD INC,"Activision Blizzard Shares Appear Largely Unaffected Amid Report 'Warcraft 3: Reforged' Has Been Delayed To 2020; Hearing Morgan Stanley Made Negative Comments Related To News, Had Anticipated Co. Selling 2.5M Units At $30/Game In Q4",6,"a delay to warcraft 3: reforged and morgan stanley's negative note reduce near-term revenue/sentiment (roughly $75m of sales at risk), but the impact is small relative to activision blizzard's overall scale so any downward move is likely modest.",184,344,0.0,2019-12-18,79678.0,1.30450082942843,0.18637853208929,-0.22026613649249,-0.59302320936797,-0.59717162512242,-0.66496709210773,-0.51230028818659
increase,0.3,0.7,7650,ACTIVISION BLIZZARD INC,Activision Blizzard Shares Higher Following 'WoW Classic' Launch,6,"the successful 'wow classic' launch likely raises user engagement and near-term revenue expectations, prompting a positive market reaction though the boost is probably modest and short-lived.",134,328,2.0,2019-08-27,79678.0,4.9291469156742105,-1.72245260328054,4.71716537728728,7.47700056717415,2.87343487143516,-0.7946277497353099,-0.7137079792369401
uncertain,0.2,0.9,8217,ACTIVISION BLIZZARD INC,"Activision Blizzard To Report Q1 Earnings After The Bell, Co. Historically Issues Its Report At 4:15 p.m. ET; Investors Will Be Paying Attention To Sales Growth Of Its Flagship Titles",6,"this is a neutral announcement about an upcoming earnings release — the stock move will depend on the actual q1 results and guidance (notably sales of flagship titles), so the direction is uncertain from this headline alone.",163,338,1.0,2019-05-02,79678.0,2.0387105643749197,-4.8435878008604005,-5.87285550861254,-4.561046200962901,0.7259952370077299,0.33057822549786,0.8515054220085799
uncertain,0.15,0.75,6718,ACTIVISION BLIZZARD INC,"Activision Blizzard To Report Q1 Earnings On Thurs., May 2, 2019 After Market Close",6,"this is a routine announcement of an upcoming earnings release that contains no new fundamental information about activision blizzard, so it is unlikely to directionally move the stock though it may raise short-term volatility around the report.",143,215,1.0,2019-04-02,79678.0,0.72156232781708,0.40034228004515,-0.94816847450568,-5.05688535321241,3.4922033548355103,3.2880316344295597,3.51493509120808
uncertain,0.2,0.8,8053,ACTIVISION BLIZZARD INC,"Activision Blizzard To Report Q2 Earnings Thurs., Aug. 8, 2019 After Market Close",6,"this is merely an earnings date announcement (no new financials); it is neutral by itself and the stock's direction will depend on the actual q2 results and guidance, so the effect is unpredictable.",143,336,1.0,2019-07-02,79678.0,1.01052531972527,1.41725782305002,-2.37598894198697,-2.7094609173167,0.6355916149914199,0.46531564721137,1.64776478540171
uncertain,0.2,0.8,7224,ACTIVISION BLIZZARD INC,Activision Blizzard To Report Q4 Earnings After The Closing Bell; Co. Historically Issues Its Report At Or Around 4:05 p.m. ET,6,this is a timing announcement (earnings after the close) that doesn't provide fundamental news about performance—it mainly implies potential for after-hours volatility but not a clear directional move in the stock price.,152,271,1.0,2019-02-12,79678.0,3.88929843902587,6.95944726467132,2.66378870866235,0.28798377057417,-7.60193318128585,-8.75795835676267,-6.72092864042462
increase,0.35,0.85,6810,ACTIVISION BLIZZARD INC,Activision Blizzard shares are trading higher after BMO Capital upgraded the company's stock from Market Perform to Outperform and raised the price target from $43 to $60.,6,"an upgrade from market perform to outperform and a raised price target is a positive analyst signal that typically prompts buying pressure (and the shares are already trading higher), so the news is likely to increase the stock price.",154,331,2.0,2019-09-04,79678.0,4.77868877351284,2.01869495213031,2.63551365236389,3.02803533468003,0.90909665450453,0.19623680426412,1.6928944365442102
increase,0.35,0.8,7666,ACTIVISION BLIZZARD INC,Activision Blizzard shares are trading higher after KeyBanc maintained an Overweight rating.,6,"maintaining an overweight is a positive analyst endorsement that likely boosts investor sentiment and caused shares to trade higher, though as a confirmation rather than an upgrade the upward impact is probably modest.",138,396,2.0,2019-08-27,79678.0,4.9291469156742105,-1.72245260328054,4.71716537728728,7.47700056717415,2.87343487143516,-0.7946277497353099,-0.7137079792369401
increase,0.35,0.85,6746,ACTIVISION BLIZZARD INC,Activision Blizzard shares are trading higher after Nomura upgraded the company's stock from Neutral to Buy and raised the price target from $49 to $64.,6,"an upgrade from neutral to buy and a substantial price-target raise (from $49 to $64) is positive analyst news that typically boosts investor sentiment and buying interest, likely pushing the stock price higher.",151,271,2.0,2019-09-12,79678.0,0.98342914134264,0.90171322226524,-0.7935120617690999,-2.2182136825744903,-1.99892725795507,-0.50733610493985,0.60461340004693
increase,0.6,0.8,6786,ACTIVISION BLIZZARD INC,Activision Blizzard shares are trading higher after analysts at Stephens & Co. upgraded the stock from Equal-Weight to Overweight and raised the price target from $52 to $65. Stephens reportedly cited content updates and upcoming fall catalysts.,6,"an upgrade and higher price target from stephens & co., citing content updates and upcoming catalysts, is positive news that typically boosts investor sentiment and share buying, so the stock is likely to rise.",167,269,2.0,2019-09-05,79678.0,2.01869495213031,0.0,1.59398848575811,0.78782793309133,4.77868877351284,5.731228327786559,4.98430312391182
decrease,0.5,0.8,6281,ACTIVISION BLIZZARD INC,Activision Blizzard shares are trading lower after Oppenheimer downgraded the company's stock from Outperform to Market Perform.,6,"a downgrade from outperform to market perform is negative analyst sentiment that typically reduces buying interest and the stock is already trading lower, so it should modestly decrease.",145,392,0.0,2019-01-29,79678.0,-2.1608944982290197,1.26831801608204,4.6140405401952505,-8.8782005072709,-2.21756808459758,-1.1212159156222,1.56453980045234
decrease,0.6,0.9,7706,ACTIVISION BLIZZARD INC,Activision Blizzard shares are trading lower after the company reported Q2 results.,6,"the report triggered shares to trade lower, indicating a negative investor reaction that will likely push the stock price down in the near term, though the exact size of the move is unclear without result details.",136,328,0.0,2019-08-08,79678.0,2.55717970430851,-2.5744991376996,-7.743773206211079,-0.5067908219578899,3.2410353422164904,4.33839509043068,-1.87678885703623
decrease,0.25,0.65,6337,ACTIVISION BLIZZARD INC,Activision Blizzard shares are trading lower after the company transferred 'Destiny' rights to Bungie.,6,"transferring the destiny rights removes a recurring-revenue live-service franchise from activision’s portfolio, reducing future revenue potential and prompting a negative investor reaction, though the overall hit is limited given activision’s other large franchises.",141,534,0.0,2019-01-11,79678.0,-9.36708450317382,1.61151699721813,4.533735724350111,0.4297396420787,1.02301128208637,2.76165147877005,5.8762854827161695
uncertain,0.3,0.7,6810,ACTIVISION BLIZZARD INC,Activision Blizzard shares are trading lower despite high anticipation of the new Modern Warfare release and strength in its Call of Duty Mobile title. The company confirmed 'Modern Warfare' will have free maps and no loot boxes.,6,"removing loot boxes and offering free maps improves public perception and lowers regulatory/legal risk but may reduce short‑term monetization while strong anticipation for the title and mobile strength are positive, so the net impact on the stock is ambiguous.",163,346,1.0,2019-10-18,79678.0,-1.88882760703563,1.77850648760795,1.3201272892295,2.34689912727978,0.0,0.05399348447099,1.05435709558088
uncertain,0.1,0.6,9357,ACTIVISION BLIZZARD INC,Activision Blizzard shares are trading lower. Not seeing any news to justify the price action.,6,"the item merely reports shares trading lower without new fundamental or material information, so it is not a clear catalyst and may have ambiguous or minimal net effect (possibly slight additional selling from attention).",139,461,1.0,2019-11-11,79678.0,-3.2780826091766304,-1.08530027791857,0.3998458912211,2.30388244441628,-0.4582951311022,-3.65507673472395,-2.23262793112308
decrease,0.5,0.8,7248,ACTIVISION BLIZZARD INC,"Activision Blizzard shares are trading lower; Analysts tell Benzinga weakness may due to the success of competitor EA's 'Apex' battle royale title, with one analyst saying the market sees Activision as having 'missed the boat' on battle royale games.",6,"negative analyst commentary that activision 'missed the boat' on a high-profile battle royale competitor signals weaker growth expectations and investor confidence, which is likely to push the stock lower.",173,332,0.0,2019-02-11,79678.0,-7.60193318128585,3.88929843902587,10.89503609964002,4.91149677408104,-1.25113567337393,0.95348806657369,-9.26003383011188
decrease,0.4,0.7,8153,ACTIVISION BLIZZARD INC,"Activision Blizzard shares trading lower after a report the ""Call of Duty"" series' lead developers will no longer be working with the company. The report says Treyarch will now be the lead developer for new ""Black Ops.""",6,"losing the lead developers on the flagship call of duty franchise raises execution and release risk and spooks investors (shares already traded lower), though treyarch stepping in partially mitigates concerns so the impact is moderate rather than severe.",166,341,0.0,2019-05-20,79678.0,-5.99266812205314,-0.36688796244561,-0.25223702981864,4.7939252567630326e-08,-1.90315395593643,0.2376849746264799,3.78075764889824
decrease,0.7,0.85,6321,ACTIVISION BLIZZARD INC,"Activision Plunges on Loss Of 'Destiny,' KeyBanc Lowers Price Target",6,"losing a major franchise like 'destiny' directly reduces revenue/earnings prospects and the keybanc price-target cut signals weaker analyst sentiment, both likely to push the stock lower.",141,275,0.0,2019-01-11,79678.0,-9.36708450317382,1.61151699721813,4.533735724350111,0.4297396420787,1.02301128208637,2.76165147877005,5.8762854827161695
increase,0.25,0.7,5476,ACTIVISION BLIZZARD INC,"Activision in Collaboration with Tencent Announces Call of Duty: Mobile is Coming to Previously Unannounced Regions, including N. America, S. America, Europe",6,"announcing call of duty: mobile for previously unannounced major regions (n. america, s. america, europe) likely increases activision blizzard's addressable market and near-term mobile revenue potential via tencent distribution, providing a positive but modest impact given revenue share and that it's an expansion rather than a new franchise.",153,352,2.0,2019-03-19,79678.0,3.2243650406599005,-0.56009981781244,0.02154713937896,3.07145611187995,0.76181972399353,3.80886777929792,2.90617940336768
increase,0.25,0.65,9485,ACTIVISION BLIZZARD INC,Activision-Blizzard Issues Press Release 'Diablo® IV Revealed',6,"revealing diablo iv is likely viewed positively because it's a major franchise with strong monetization potential and can boost forward revenue visibility and sentiment, though the move is already somewhat anticipated and impact may be modest until more release/monetization details appear.",136,345,2.0,2019-11-01,79678.0,-0.37479759193956,-0.19706308376044,-2.72303899210387,-4.26370662960726,0.28637882787734,3.7592569584171,2.69427668790858
increase,0.4,0.7,8073,ACTIVISION BLIZZARD INC,"Activision-Blizzard Issues Press Release Highlighting Launch Of 'Call of Duty: Modern Warefare' On Oct. 25, 2019",6,"announcement of a release date for a major franchise (call of duty: modern warfare) is likely positive for activision blizzard by signaling upcoming sales and engagement, though the effect is moderate because such launches are typically anticipated and subject to execution/market risks.",151,274,2.0,2019-05-30,79678.0,-0.97749549895524,-0.43618557974696,1.19375677070887,5.71624831688402,1.12644061446189,4.019864581829849,4.26642122039835
increase,0.2,0.6,6786,ACTIVISION BLIZZARD INC,Activision-Blizzard Shares Rebound ~0.9% From Session Low Near $54.60 Following Unusual Option Activity For This Week's $55 Calls,6,"unusual buying of near‑term $55 calls and a 0.9% rebound from session lows suggest modest short‑term bullish sentiment, though the move is small and could reflect speculative or hedging activity rather than a durable directional change.",154,349,2.0,2019-10-24,79678.0,1.16788214072585,-0.32467588316649,1.06421386219319,-1.6053378854619798,0.51357075572013,-1.27904726888126,0.4767112800700699
increase,0.35,0.75,9493,ACTIVISION BLIZZARD INC,"Activision-Blizzard Shares Spike To Session High; At BlizzCon, Publisher Just Showed Cinematic For Diablo IV",6,"a positive blizzcon reveal (diablo iv cinematic) is likely to boost investor sentiment and short-term buying interest, causing a modest uptick in the stock though it doesn't necessarily alter long-term fundamentals.",146,400,2.0,2019-11-01,79678.0,-0.37479759193956,-0.19706308376044,-2.72303899210387,-4.26370662960726,0.28637882787734,3.7592569584171,2.69427668790858
increase,0.6,0.85,6746,ACTIVISION BLIZZARD INC,Activision-Blizzard shares are trading higher after the company announced 'Call Of Duty: Modern Warfare' delivered $600 million in worldwide sales during its first three days of release.,6,"$600m in three-day sales for a flagship title is a strong revenue and sentiment catalyst that should lift activision blizzard shares, though broader company risks and market conditions could temper the upside.",156,262,2.0,2019-10-30,79678.0,3.46296094357967,0.28637882787734,0.8770389906221899,-6.336132333783839,-1.02639542892575,-2.28012729058603,-2.59740015033449
increase,0.35,0.8,6754,ACTIVISION BLIZZARD INC,Activision-Blizzard's 'Call Of Duty: Modern Warfare' Has $600M Opening Weekend,6,"a $600m opening weekend is a strong commercial signal that will likely boost near-term revenue forecasts, user engagement and investor sentiment for activision blizzard, though some upside may already have been priced in.",141,335,2.0,2019-10-30,79678.0,3.46296094357967,0.28637882787734,0.8770389906221899,-6.336132333783839,-1.02639542892575,-2.28012729058603,-2.59740015033449
increase,0.15,0.62,8161,ACTIVISION BLIZZARD INC,"Activison-Blizzard Issues Press Release Highlighting Exclusive Multi-Year Trading Card, Collectibles Deal With Upper Deck For The Overwatch League",6,"a multi-year exclusive collectibles deal with upper deck should modestly boost monetization of overwatch league ip and fan engagement, providing a small but positive revenue/brand signal while unlikely to materially change core fundamentals.",148,265,2.0,2019-05-13,79678.0,-5.6714486330747595,2.97166761010885,0.46072539591139,0.20732624603847,-1.32932877168059,-1.70866989553061,-1.41388142477222
