"","question","model","prompt","mag_v_conf","ret","up.coef","down.coef","up.se","down.se","group_id","id","return_type"
"151","q1","gpt-4o","persona2","confidence","5-day",-12.9143596160043,13.4780157967755,3.2783920803189,1.63032052336924,"q1_confidence_5-day_persona2",25,"abnormal_CAPM"
"152","q1","gpt-4o","persona3","confidence","5-day",-11.7175365776346,14.5498714390139,2.91729583263625,1.97569656999074,"q1_confidence_5-day_persona3",26,"abnormal_CAPM"
"153","q1","gpt-4o","persona4","confidence","5-day",-17.1344883926058,22.0439204988467,4.03457106228817,2.91841254581752,"q1_confidence_5-day_persona4",27,"abnormal_CAPM"
"154","q1","gpt-4o","base_blanks","confidence","10-day",-13.0529599123262,17.2202708301716,2.82195004035099,2.96359382601266,"q1_confidence_10-day_base_blanks",10,"abnormal_CAPM"
"155","q1","gpt-4o","base_json","confidence","10-day",-8.90698033476179,13.776047835079,4.15775002027596,3.14685342074826,"q1_confidence_10-day_base_json",11,"abnormal_CAPM"
"156","q1","gpt-4o","cot1","confidence","10-day",-10.8163051342083,15.3515426905102,3.5589894845806,3.07351713469075,"q1_confidence_10-day_cot1",12,"abnormal_CAPM"
"157","q1","gpt-4o","cot2","confidence","10-day",-8.97331475657959,18.0745349345562,4.4255777339999,3.31277723929358,"q1_confidence_10-day_cot2",13,"abnormal_CAPM"
"158","q1","gpt-4o","cot3","confidence","10-day",-7.57323091913119,7.7467286212453,1.90267144034374,1.63086425186847,"q1_confidence_10-day_cot3",14,"abnormal_CAPM"
"159","q1","gpt-4o","persona1","confidence","10-day",-8.8410190309141,13.0248675134476,3.93113274617203,2.07835234386956,"q1_confidence_10-day_persona1",15,"abnormal_CAPM"
"160","q1","gpt-4o","persona2","confidence","10-day",-11.9327341294984,13.1497483574601,3.50011288436371,1.90753064339455,"q1_confidence_10-day_persona2",16,"abnormal_CAPM"
"161","q1","gpt-4o","persona3","confidence","10-day",-11.3778412459714,15.0113183917858,3.06459280769761,2.04064850163041,"q1_confidence_10-day_persona3",17,"abnormal_CAPM"
"162","q1","gpt-4o","persona4","confidence","10-day",-15.7946010936958,20.7858969400112,4.29565519496728,3.38587786906519,"q1_confidence_10-day_persona4",18,"abnormal_CAPM"
"163","q2","gpt-3.5-turbo","base_blanks","magnitude","1-day",-16.3926108828829,6.53633570724065,6.09417528834341,0.765034878124631,"q2_magnitude_1-day_base_blanks",82,"abnormal_CAPM"
"164","q2","gpt-3.5-turbo","base_json","magnitude","1-day",-3.04939082486937,-1.88380820567132,1.6452963970191,0.45372671729053,"q2_magnitude_1-day_base_json",83,"abnormal_CAPM"
"165","q2","gpt-3.5-turbo","cot1","magnitude","1-day",-9.40024810097452,1.20245721588429,4.46257275817156,0.822337216961257,"q2_magnitude_1-day_cot1",84,"abnormal_CAPM"
"166","q2","gpt-3.5-turbo","cot2","magnitude","1-day",-12.8026554252149,3.54369483442217,6.2819001842504,1.25482381547607,"q2_magnitude_1-day_cot2",85,"abnormal_CAPM"
"167","q2","gpt-3.5-turbo","cot3","magnitude","1-day",-6.8984850839392,3.6945247027646,3.05246453744521,1.43802432196331,"q2_magnitude_1-day_cot3",86,"abnormal_CAPM"
"168","q2","gpt-3.5-turbo","persona1","magnitude","1-day",-1.98515668514437,-1.82000844214775,1.36387200153881,0.429072680105815,"q2_magnitude_1-day_persona1",87,"abnormal_CAPM"
"169","q2","gpt-3.5-turbo","persona2","magnitude","1-day",-8.50517475724415,-0.403715519337347,3.66101579575513,0.744843947421162,"q2_magnitude_1-day_persona2",88,"abnormal_CAPM"
"170","q2","gpt-3.5-turbo","persona3","magnitude","1-day",-11.1725003008152,0.378868826476188,4.6340386860237,0.974315813135464,"q2_magnitude_1-day_persona3",89,"abnormal_CAPM"
"171","q2","gpt-3.5-turbo","persona4","magnitude","1-day",-6.33701840069148,-0.897119316744201,1.87758933327299,0.597194465057874,"q2_magnitude_1-day_persona4",90,"abnormal_CAPM"
"172","q2","gpt-3.5-turbo","base_blanks","magnitude","5-day",-18.0217796953518,6.38621068948856,6.74206321587221,0.96338112911494,"q2_magnitude_5-day_base_blanks",100,"abnormal_CAPM"
"173","q2","gpt-3.5-turbo","base_json","magnitude","5-day",-3.0280364304745,-1.51282706416591,1.81272485877647,0.750619784330868,"q2_magnitude_5-day_base_json",101,"abnormal_CAPM"
"174","q2","gpt-3.5-turbo","cot1","magnitude","5-day",-9.57883715742833,1.61832563497606,4.80867414651704,0.933554309155587,"q2_magnitude_5-day_cot1",102,"abnormal_CAPM"
"175","q2","gpt-3.5-turbo","cot2","magnitude","5-day",-13.0984819793684,2.62953300435569,6.74369067856827,1.42111772703645,"q2_magnitude_5-day_cot2",103,"abnormal_CAPM"
"176","q2","gpt-3.5-turbo","cot3","magnitude","5-day",-6.99207078134395,3.33150397026024,3.47259898901922,1.51744609335935,"q2_magnitude_5-day_cot3",104,"abnormal_CAPM"
"177","q2","gpt-3.5-turbo","persona1","magnitude","5-day",-2.19154988976824,-1.74610628893316,1.47595335451502,0.487976972619443,"q2_magnitude_5-day_persona1",105,"abnormal_CAPM"
"178","q2","gpt-3.5-turbo","persona2","magnitude","5-day",-8.89132178102996,-0.566352535283401,3.8819214386329,0.82015857813394,"q2_magnitude_5-day_persona2",106,"abnormal_CAPM"
"179","q2","gpt-3.5-turbo","persona3","magnitude","5-day",-11.4843190159959,0.613199238887166,4.95436042119299,1.05232040744823,"q2_magnitude_5-day_persona3",107,"abnormal_CAPM"
"180","q2","gpt-3.5-turbo","persona4","magnitude","5-day",-5.92517906620636,-0.714440429261547,1.94729504489212,0.653518978650138,"q2_magnitude_5-day_persona4",108,"abnormal_CAPM"
"181","q2","gpt-3.5-turbo","base_blanks","magnitude","10-day",-18.1943772357448,5.98700617127474,6.39184975151643,0.919835622129113,"q2_magnitude_10-day_base_blanks",91,"abnormal_CAPM"
"182","q2","gpt-3.5-turbo","base_json","magnitude","10-day",-2.90914929846285,-1.57914859664346,1.79052940627895,0.765047899436525,"q2_magnitude_10-day_base_json",92,"abnormal_CAPM"
"183","q2","gpt-3.5-turbo","cot1","magnitude","10-day",-9.01046095299802,1.24630520575743,4.70602816665086,0.878205122343312,"q2_magnitude_10-day_cot1",93,"abnormal_CAPM"
"184","q2","gpt-3.5-turbo","cot2","magnitude","10-day",-12.2581628757119,2.52732311770014,6.54525800956093,1.33641252331157,"q2_magnitude_10-day_cot2",94,"abnormal_CAPM"
"185","q2","gpt-3.5-turbo","cot3","magnitude","10-day",-5.94557362833862,2.98875304383662,3.23887814661318,1.34270568294365,"q2_magnitude_10-day_cot3",95,"abnormal_CAPM"
"186","q2","gpt-3.5-turbo","persona1","magnitude","10-day",-1.88248625296293,-1.6836328562102,1.41889323767506,0.59273774941026,"q2_magnitude_10-day_persona1",96,"abnormal_CAPM"
"187","q2","gpt-3.5-turbo","persona2","magnitude","10-day",-8.24791627218397,-1.12346783699232,3.7953684764287,0.819686160191995,"q2_magnitude_10-day_persona2",97,"abnormal_CAPM"
"188","q2","gpt-3.5-turbo","persona3","magnitude","10-day",-10.274213348783,0.29896360229067,4.69912412034877,1.02265193361355,"q2_magnitude_10-day_persona3",98,"abnormal_CAPM"
"189","q2","gpt-3.5-turbo","persona4","magnitude","10-day",-5.70226798204602,-0.559743721719786,1.92009010219085,0.705470674678717,"q2_magnitude_10-day_persona4",99,"abnormal_CAPM"
"190","q2","gpt-3.5-turbo","base_blanks","confidence","1-day",-54.288918829777,53.7949260883937,18.0494234182128,8.68096603622024,"q2_confidence_1-day_base_blanks",55,"abnormal_CAPM"
"191","q2","gpt-3.5-turbo","base_json","confidence","1-day",-49.3117416737617,110.002121965892,15.9337018531204,25.1418582625057,"q2_confidence_1-day_base_json",56,"abnormal_CAPM"
"192","q2","gpt-3.5-turbo","cot1","confidence","1-day",-192.661298472973,186.926360875045,92.4643899132352,51.3505600976296,"q2_confidence_1-day_cot1",57,"abnormal_CAPM"
"193","q2","gpt-3.5-turbo","cot2","confidence","1-day",-242.357216044795,121.333484693098,149.481819481041,48.5166052840835,"q2_confidence_1-day_cot2",58,"abnormal_CAPM"
"194","q2","gpt-3.5-turbo","cot3","confidence","1-day",-166.402732352625,83.5182707984686,123.67955052859,45.0581169112783,"q2_confidence_1-day_cot3",59,"abnormal_CAPM"
"195","q2","gpt-3.5-turbo","persona1","confidence","1-day",-74.4260413213094,81.468896812795,26.765873550878,22.0310649604151,"q2_confidence_1-day_persona1",60,"abnormal_CAPM"
"196","q2","gpt-3.5-turbo","persona2","confidence","1-day",-74.4403113821778,85.0193942509577,27.0633952634738,27.5434872532723,"q2_confidence_1-day_persona2",61,"abnormal_CAPM"
"197","q2","gpt-3.5-turbo","persona3","confidence","1-day",-105.603307488152,122.884980970729,39.7351785892133,56.3500096164709,"q2_confidence_1-day_persona3",62,"abnormal_CAPM"
"198","q2","gpt-3.5-turbo","persona4","confidence","1-day",-13.7764173456117,15.2260837500461,2.14076980220582,2.30852456597994,"q2_confidence_1-day_persona4",63,"abnormal_CAPM"
"199","q2","gpt-3.5-turbo","base_blanks","confidence","5-day",-61.1357590929144,54.4460958545232,21.395881559189,8.81551958392903,"q2_confidence_5-day_base_blanks",73,"abnormal_CAPM"
"200","q2","gpt-3.5-turbo","base_json","confidence","5-day",-51.7726270989267,91.2655366069359,18.5055039880338,23.7608357306109,"q2_confidence_5-day_base_json",74,"abnormal_CAPM"
"201","q2","gpt-3.5-turbo","cot1","confidence","5-day",-205.495741424633,178.86729371689,102.516618569173,60.0785388372197,"q2_confidence_5-day_cot1",75,"abnormal_CAPM"
"202","q2","gpt-3.5-turbo","cot2","confidence","5-day",-258.96565751813,100.708855039621,166.471885687586,47.0562207742685,"q2_confidence_5-day_cot2",76,"abnormal_CAPM"
"203","q2","gpt-3.5-turbo","cot3","confidence","5-day",-199.446220327824,93.5514602316417,137.9255219161,27.4120502215084,"q2_confidence_5-day_cot3",77,"abnormal_CAPM"
"204","q2","gpt-3.5-turbo","persona1","confidence","5-day",-77.6897891010568,77.3414099429735,28.926408414414,26.743716639204,"q2_confidence_5-day_persona1",78,"abnormal_CAPM"
"205","q2","gpt-3.5-turbo","persona2","confidence","5-day",-78.4821024677545,80.7886286470381,29.444059531619,25.6134142359792,"q2_confidence_5-day_persona2",79,"abnormal_CAPM"
"206","q2","gpt-3.5-turbo","persona3","confidence","5-day",-109.928496216315,99.9006079542998,41.6205291288683,46.0219895900365,"q2_confidence_5-day_persona3",80,"abnormal_CAPM"
"207","q2","gpt-3.5-turbo","persona4","confidence","5-day",-13.5120485180795,16.8138542429166,2.69600432964648,3.63590307591459,"q2_confidence_5-day_persona4",81,"abnormal_CAPM"
"208","q2","gpt-3.5-turbo","base_blanks","confidence","10-day",-62.9330240126377,47.0667795502235,21.0408060818568,9.98338940902197,"q2_confidence_10-day_base_blanks",64,"abnormal_CAPM"
"209","q2","gpt-3.5-turbo","base_json","confidence","10-day",-48.2063620756509,83.9768259394303,17.1455146505085,34.7470972076971,"q2_confidence_10-day_base_json",65,"abnormal_CAPM"
"210","q2","gpt-3.5-turbo","cot1","confidence","10-day",-186.530972873409,150.533563518306,90.2296870073159,67.5832089880697,"q2_confidence_10-day_cot1",66,"abnormal_CAPM"
"211","q2","gpt-3.5-turbo","cot2","confidence","10-day",-229.980914475424,101.090774557847,145.566707145553,53.4230524089017,"q2_confidence_10-day_cot2",67,"abnormal_CAPM"
"212","q2","gpt-3.5-turbo","cot3","confidence","10-day",-186.347936981444,99.5420290186313,120.192729794748,28.087820160412,"q2_confidence_10-day_cot3",68,"abnormal_CAPM"
"213","q2","gpt-3.5-turbo","persona1","confidence","10-day",-72.5596142418767,55.4060843437298,25.042652232177,41.555872844572,"q2_confidence_10-day_persona1",69,"abnormal_CAPM"
"214","q2","gpt-3.5-turbo","persona2","confidence","10-day",-74.2530685808914,51.7459980780013,25.503147217281,26.8322313725182,"q2_confidence_10-day_persona2",70,"abnormal_CAPM"
"215","q2","gpt-3.5-turbo","persona3","confidence","10-day",-101.903585529769,25.119842653596,35.8880775540798,46.7695102486495,"q2_confidence_10-day_persona3",71,"abnormal_CAPM"
"216","q2","gpt-3.5-turbo","persona4","confidence","10-day",-12.6926834639974,14.7008496190161,2.89674012272537,4.28146421655,"q2_confidence_10-day_persona4",72,"abnormal_CAPM"
"217","q2","gpt-4o-mini","base_blanks","magnitude","1-day",0.711799081497962,0.916357597021657,0.337499148908129,0.380884698869168,"q2_magnitude_1-day_base_blanks",82,"abnormal_CAPM"
"218","q2","gpt-4o-mini","base_json","magnitude","1-day",-16.8270678446344,6.08317266983408,6.55466165122383,0.737198068957562,"q2_magnitude_1-day_base_json",83,"abnormal_CAPM"
"219","q2","gpt-4o-mini","cot1","magnitude","1-day",-20.0533217018128,12.029568505884,6.59320280275479,1.12556423665958,"q2_magnitude_1-day_cot1",84,"abnormal_CAPM"
"220","q2","gpt-4o-mini","cot2","magnitude","1-day",-18.1078114428193,10.3523913816166,5.84122736722298,1.10167493027266,"q2_magnitude_1-day_cot2",85,"abnormal_CAPM"
"221","q2","gpt-4o-mini","cot3","magnitude","1-day",-19.4403473503769,11.2460232640062,6.5263411751758,1.04526327885415,"q2_magnitude_1-day_cot3",86,"abnormal_CAPM"
"222","q2","gpt-4o-mini","persona1","magnitude","1-day",-14.6384634733731,5.64987923673764,5.18295239691196,0.690281108523727,"q2_magnitude_1-day_persona1",87,"abnormal_CAPM"
"223","q2","gpt-4o-mini","persona2","magnitude","1-day",-5.72994088366937,4.0814813264192,1.84159031797331,0.692816745696731,"q2_magnitude_1-day_persona2",88,"abnormal_CAPM"
"224","q2","gpt-4o-mini","persona3","magnitude","1-day",-7.00385655643447,4.55155669505618,2.5271462077761,0.679587003121042,"q2_magnitude_1-day_persona3",89,"abnormal_CAPM"
"225","q2","gpt-4o-mini","persona4","magnitude","1-day",-1.4884875807979,3.74464469625358,0.865073405848774,0.591900530294483,"q2_magnitude_1-day_persona4",90,"abnormal_CAPM"
"226","q2","gpt-4o-mini","base_blanks","magnitude","5-day",0.609132802206731,1.0572857426977,0.467495284762814,0.498672862073561,"q2_magnitude_5-day_base_blanks",100,"abnormal_CAPM"
"227","q2","gpt-4o-mini","base_json","magnitude","5-day",-18.5520352133191,6.87559825979873,6.89816189113517,1.43909088739867,"q2_magnitude_5-day_base_json",101,"abnormal_CAPM"
"228","q2","gpt-4o-mini","cot1","magnitude","5-day",-21.4243712619839,11.3853690370775,7.11451265637729,1.25897248438702,"q2_magnitude_5-day_cot1",102,"abnormal_CAPM"
"229","q2","gpt-4o-mini","cot2","magnitude","5-day",-19.3829801057016,9.19246600919021,6.24308222965145,1.11229382648515,"q2_magnitude_5-day_cot2",103,"abnormal_CAPM"
"230","q2","gpt-4o-mini","cot3","magnitude","5-day",-19.9390664302899,10.1250383139519,6.91596429741884,1.15896455113452,"q2_magnitude_5-day_cot3",104,"abnormal_CAPM"
"231","q2","gpt-4o-mini","persona1","magnitude","5-day",-15.2938878146043,4.94188023714836,5.5263436283451,0.757874669085651,"q2_magnitude_5-day_persona1",105,"abnormal_CAPM"
"232","q2","gpt-4o-mini","persona2","magnitude","5-day",-6.34527151176978,3.48804909265337,1.93180637747439,0.74747306734406,"q2_magnitude_5-day_persona2",106,"abnormal_CAPM"
"233","q2","gpt-4o-mini","persona3","magnitude","5-day",-7.47622447504778,3.53681128742467,2.55535799817963,0.757961864765719,"q2_magnitude_5-day_persona3",107,"abnormal_CAPM"
"234","q2","gpt-4o-mini","persona4","magnitude","5-day",-1.6800300621018,3.17608980252835,0.907468661726292,0.667969016138437,"q2_magnitude_5-day_persona4",108,"abnormal_CAPM"
"235","q2","gpt-4o-mini","base_blanks","magnitude","10-day",0.733166358316445,1.03693007724132,0.49387288134453,0.507984978708871,"q2_magnitude_10-day_base_blanks",91,"abnormal_CAPM"
"236","q2","gpt-4o-mini","base_json","magnitude","10-day",-17.9152364291581,6.3962107171418,6.60636952182643,1.54459942937608,"q2_magnitude_10-day_base_json",92,"abnormal_CAPM"
"237","q2","gpt-4o-mini","cot1","magnitude","10-day",-20.7371758343623,10.9495437388962,6.99874337039585,1.64748494033296,"q2_magnitude_10-day_cot1",93,"abnormal_CAPM"
"238","q2","gpt-4o-mini","cot2","magnitude","10-day",-18.2864477165907,8.84283777403472,5.94900725133196,1.2716377181089,"q2_magnitude_10-day_cot2",94,"abnormal_CAPM"
"239","q2","gpt-4o-mini","cot3","magnitude","10-day",-19.2428276297109,9.82641324885652,6.73878157583456,1.54823194951361,"q2_magnitude_10-day_cot3",95,"abnormal_CAPM"
"240","q2","gpt-4o-mini","persona1","magnitude","10-day",-14.4225106308363,4.71696446358842,5.24827736170213,1.0633989331015,"q2_magnitude_10-day_persona1",96,"abnormal_CAPM"
"241","q2","gpt-4o-mini","persona2","magnitude","10-day",-5.78504107896739,3.32774597636527,1.87264732618555,0.922303043913219,"q2_magnitude_10-day_persona2",97,"abnormal_CAPM"
"242","q2","gpt-4o-mini","persona3","magnitude","10-day",-6.99447475899494,3.32533917464069,2.46201408012249,0.963331111391308,"q2_magnitude_10-day_persona3",98,"abnormal_CAPM"
"243","q2","gpt-4o-mini","persona4","magnitude","10-day",-1.51938597844732,3.22880406847443,0.876600259506494,0.816931756686823,"q2_magnitude_10-day_persona4",99,"abnormal_CAPM"
"244","q2","gpt-4o-mini","base_blanks","confidence","1-day",-29.2454666149945,25.9846104891207,7.32926527544161,1.87762813060608,"q2_confidence_1-day_base_blanks",55,"abnormal_CAPM"
"245","q2","gpt-4o-mini","base_json","confidence","1-day",-29.9022900914079,25.9723408531981,8.16969704869581,1.91850341644641,"q2_confidence_1-day_base_json",56,"abnormal_CAPM"
"246","q2","gpt-4o-mini","cot1","confidence","1-day",-28.3030760879262,25.7114044207027,7.86896402446078,1.89119962362009,"q2_confidence_1-day_cot1",57,"abnormal_CAPM"
"247","q2","gpt-4o-mini","cot2","confidence","1-day",-27.3953209670959,24.6208515480374,7.27823851937737,1.69432961152892,"q2_confidence_1-day_cot2",58,"abnormal_CAPM"
"248","q2","gpt-4o-mini","cot3","confidence","1-day",-28.4930375192186,24.4648910328571,7.94001912296896,1.77714625266688,"q2_confidence_1-day_cot3",59,"abnormal_CAPM"
"249","q2","gpt-4o-mini","persona1","confidence","1-day",-30.1571183985724,25.8573990675966,7.71236371941973,1.91889714191593,"q2_confidence_1-day_persona1",60,"abnormal_CAPM"
"250","q2","gpt-4o-mini","persona2","confidence","1-day",-26.5199241287218,27.847835428806,5.4555633884993,2.23680997132214,"q2_confidence_1-day_persona2",61,"abnormal_CAPM"
"251","q2","gpt-4o-mini","persona3","confidence","1-day",-29.4268122080926,27.9777756597959,6.89852396315105,2.20481238083228,"q2_confidence_1-day_persona3",62,"abnormal_CAPM"
"252","q2","gpt-4o-mini","persona4","confidence","1-day",-21.5425968546553,28.1431227905258,4.41354708111893,2.20327509188363,"q2_confidence_1-day_persona4",63,"abnormal_CAPM"
"253","q2","gpt-4o-mini","base_blanks","confidence","5-day",-30.0672293945595,23.3855952267333,7.75524266416682,1.80768932517111,"q2_confidence_5-day_base_blanks",73,"abnormal_CAPM"
"254","q2","gpt-4o-mini","base_json","confidence","5-day",-31.1253975285425,23.2935152332703,8.38301679476929,1.8869382435459,"q2_confidence_5-day_base_json",74,"abnormal_CAPM"
"255","q2","gpt-4o-mini","cot1","confidence","5-day",-29.3255158260458,23.2392155318889,8.05858243234273,1.90381674886294,"q2_confidence_5-day_cot1",75,"abnormal_CAPM"
"256","q2","gpt-4o-mini","cot2","confidence","5-day",-27.9157105409133,22.2096158668358,7.37467308809901,1.76143652114538,"q2_confidence_5-day_cot2",76,"abnormal_CAPM"
"257","q2","gpt-4o-mini","cot3","confidence","5-day",-29.2779154651932,22.5433526894168,8.0514887707653,1.82390064684118,"q2_confidence_5-day_cot3",77,"abnormal_CAPM"
"258","q2","gpt-4o-mini","persona1","confidence","5-day",-31.2511367881406,22.8901528517707,7.98699471651733,2.01063785090583,"q2_confidence_5-day_persona1",78,"abnormal_CAPM"
"259","q2","gpt-4o-mini","persona2","confidence","5-day",-27.734262557577,25.4572172844379,5.71760266698884,2.35399166373108,"q2_confidence_5-day_persona2",79,"abnormal_CAPM"
"260","q2","gpt-4o-mini","persona3","confidence","5-day",-30.7812417211544,24.7727071669623,7.07310923011112,2.4645579684461,"q2_confidence_5-day_persona3",80,"abnormal_CAPM"
"261","q2","gpt-4o-mini","persona4","confidence","5-day",-22.9954083958929,25.3063237171118,4.8543331603274,2.46919380718727,"q2_confidence_5-day_persona4",81,"abnormal_CAPM"
"262","q2","gpt-4o-mini","base_blanks","confidence","10-day",-29.9059278274724,22.8247648543586,7.63612693293875,2.13493509669851,"q2_confidence_10-day_base_blanks",64,"abnormal_CAPM"
"263","q2","gpt-4o-mini","base_json","confidence","10-day",-31.2012457488505,23.5503847656344,8.31746731890344,2.43187071756371,"q2_confidence_10-day_base_json",65,"abnormal_CAPM"
"264","q2","gpt-4o-mini","cot1","confidence","10-day",-29.4576022336329,23.1037453502979,8.02034303367334,2.48645120412061,"q2_confidence_10-day_cot1",66,"abnormal_CAPM"
"265","q2","gpt-4o-mini","cot2","confidence","10-day",-28.0165191993769,22.1088315464945,7.36000180969427,2.18867004855934,"q2_confidence_10-day_cot2",67,"abnormal_CAPM"
"266","q2","gpt-4o-mini","cot3","confidence","10-day",-29.7351262377926,22.2112154353999,7.98598061708492,2.57694953554772,"q2_confidence_10-day_cot3",68,"abnormal_CAPM"
"267","q2","gpt-4o-mini","persona1","confidence","10-day",-31.1559622977653,22.8613670612567,7.88968111610267,2.56626611460786,"q2_confidence_10-day_persona1",69,"abnormal_CAPM"
"268","q2","gpt-4o-mini","persona2","confidence","10-day",-27.8931966656649,25.3232935037765,5.6744197010529,3.111827435494,"q2_confidence_10-day_persona2",70,"abnormal_CAPM"
"269","q2","gpt-4o-mini","persona3","confidence","10-day",-30.922745817923,23.9604255826848,7.07215121095667,3.24382294367006,"q2_confidence_10-day_persona3",71,"abnormal_CAPM"
"270","q2","gpt-4o-mini","persona4","confidence","10-day",-23.7623216261303,25.6336603466012,4.76400786264748,3.0703981929843,"q2_confidence_10-day_persona4",72,"abnormal_CAPM"
"271","q2","gpt-4o","base_blanks","magnitude","1-day",-5.89653754359027,4.23599926650906,2.05183823870137,0.446329002280812,"q2_magnitude_1-day_base_blanks",82,"abnormal_CAPM"
"272","q2","gpt-4o","base_json","magnitude","1-day",-9.51266897179615,6.38360611854236,2.78557712195799,0.605287387690571,"q2_magnitude_1-day_base_json",83,"abnormal_CAPM"
"273","q2","gpt-4o","cot1","magnitude","1-day",-12.6904099313931,8.25593993306415,3.46140668709924,0.733602333509724,"q2_magnitude_1-day_cot1",84,"abnormal_CAPM"
"274","q2","gpt-4o","cot2","magnitude","1-day",-13.9718598513963,9.09049028739707,4.00842643123244,0.740895524563979,"q2_magnitude_1-day_cot2",85,"abnormal_CAPM"
"275","q2","gpt-4o","cot3","magnitude","1-day",-11.0260152847013,7.38256305926285,2.9326137829135,0.622167378660862,"q2_magnitude_1-day_cot3",86,"abnormal_CAPM"
"276","q2","gpt-4o","persona1","magnitude","1-day",-7.65344189175502,5.29193776784338,2.31555919694839,0.502132921897722,"q2_magnitude_1-day_persona1",87,"abnormal_CAPM"
"277","q2","gpt-4o","persona2","magnitude","1-day",-8.99933273410617,6.29246269392199,2.70269843132104,0.568687489222761,"q2_magnitude_1-day_persona2",88,"abnormal_CAPM"
"278","q2","gpt-4o","persona3","magnitude","1-day",-8.94277839821536,5.9260545603338,2.5307114104126,0.541603027167274,"q2_magnitude_1-day_persona3",89,"abnormal_CAPM"
"279","q2","gpt-4o","persona4","magnitude","1-day",-6.2958183518799,5.48216618294062,1.71292166796637,0.511425924878002,"q2_magnitude_1-day_persona4",90,"abnormal_CAPM"
"280","q2","gpt-4o","base_blanks","magnitude","5-day",-5.96830108311153,3.38154614141944,2.20040471336027,0.559625780067982,"q2_magnitude_5-day_base_blanks",100,"abnormal_CAPM"
"281","q2","gpt-4o","base_json","magnitude","5-day",-9.91385704110121,5.39547744450953,2.91776193684008,0.77347563219826,"q2_magnitude_5-day_base_json",101,"abnormal_CAPM"
"282","q2","gpt-4o","cot1","magnitude","5-day",-13.5607759414377,7.54059102174966,3.70272072982543,0.852471574263801,"q2_magnitude_5-day_cot1",102,"abnormal_CAPM"
"283","q2","gpt-4o","cot2","magnitude","5-day",-14.2095589903978,8.22634425052183,4.16201928732598,0.906437933439103,"q2_magnitude_5-day_cot2",103,"abnormal_CAPM"
"284","q2","gpt-4o","cot3","magnitude","5-day",-11.5113741909814,6.45475130746726,3.09170334770084,0.850620895588079,"q2_magnitude_5-day_cot3",104,"abnormal_CAPM"
"285","q2","gpt-4o","persona1","magnitude","5-day",-8.03233400972598,4.59962805904544,2.42756455250111,0.601027270913116,"q2_magnitude_5-day_persona1",105,"abnormal_CAPM"
"286","q2","gpt-4o","persona2","magnitude","5-day",-9.44987521546283,5.62050055711717,2.86967286675672,0.67708669885223,"q2_magnitude_5-day_persona2",106,"abnormal_CAPM"
"287","q2","gpt-4o","persona3","magnitude","5-day",-9.29598723850418,5.18263036591482,2.68000776064494,0.646978857392431,"q2_magnitude_5-day_persona3",107,"abnormal_CAPM"
"288","q2","gpt-4o","persona4","magnitude","5-day",-6.36131585044121,5.0322583319841,1.77586172926078,0.566669404330208,"q2_magnitude_5-day_persona4",108,"abnormal_CAPM"
"289","q2","gpt-4o","base_blanks","magnitude","10-day",-5.29995627422357,2.96790643917808,2.08600937831236,0.931532565686548,"q2_magnitude_10-day_base_blanks",91,"abnormal_CAPM"
"290","q2","gpt-4o","base_json","magnitude","10-day",-9.45834190928102,5.36289905783099,2.84016270182879,1.20024665364959,"q2_magnitude_10-day_base_json",92,"abnormal_CAPM"
"291","q2","gpt-4o","cot1","magnitude","10-day",-13.1305932393909,7.02172720778195,3.63012905653341,1.43774383509602,"q2_magnitude_10-day_cot1",93,"abnormal_CAPM"
"292","q2","gpt-4o","cot2","magnitude","10-day",-13.8753559545619,7.58006665019619,4.1385416782867,1.65239121444322,"q2_magnitude_10-day_cot2",94,"abnormal_CAPM"
"293","q2","gpt-4o","cot3","magnitude","10-day",-11.4840484460145,5.82515495530504,3.07791563915133,1.37148037658287,"q2_magnitude_10-day_cot3",95,"abnormal_CAPM"
"294","q2","gpt-4o","persona1","magnitude","10-day",-7.85422394482349,4.16613416775784,2.42527512092673,1.12957659759102,"q2_magnitude_10-day_persona1",96,"abnormal_CAPM"
"295","q2","gpt-4o","persona2","magnitude","10-day",-9.2028732494841,5.21514594035375,2.85745301674383,1.21453268747396,"q2_magnitude_10-day_persona2",97,"abnormal_CAPM"
"296","q2","gpt-4o","persona3","magnitude","10-day",-9.04140824204776,4.87324026139456,2.6132319929898,1.14593258428854,"q2_magnitude_10-day_persona3",98,"abnormal_CAPM"
"297","q2","gpt-4o","persona4","magnitude","10-day",-6.20004474351853,4.65637201519295,1.79518804090762,1.00755071891532,"q2_magnitude_10-day_persona4",99,"abnormal_CAPM"
"298","q2","gpt-4o","base_blanks","confidence","1-day",-20.2304574236447,24.5728827364076,3.70996525424112,2.31016430237554,"q2_confidence_1-day_base_blanks",55,"abnormal_CAPM"
"299","q2","gpt-4o","base_json","confidence","1-day",-27.7444624099466,22.4370954662783,6.91931048720186,1.65670523313355,"q2_confidence_1-day_base_json",56,"abnormal_CAPM"
"300","q2","gpt-4o","cot1","confidence","1-day",-28.4492307307812,24.0922606797844,6.31983806155986,1.77414098233497,"q2_confidence_1-day_cot1",57,"abnormal_CAPM"
"301","q2","gpt-4o","cot2","confidence","1-day",-29.2832939525216,25.5779677988245,7.20113736328628,1.7368434246206,"q2_confidence_1-day_cot2",58,"abnormal_CAPM"
