"","question","return","model","prompt","mag_v_conf","ret","up.coef","down.coef","up.se","down.se","group_id","id","return_type"
"245","q2",0.0175408457305246,"gpt-3.5-turbo","base_json","magnitude","1",-0.309673208300798,-1.0708237609952,260519.856371442,260519.856371435,"q2_magnitude_1_base_json",119,"realized_fe"
"246","q2",0.0175408457305246,"gpt-3.5-turbo","cot1","magnitude","1",-0.0946626614030095,-0.609366127945609,291585.738049698,291585.73805006,"q2_magnitude_1_cot1",120,"realized_fe"
"247","q2",0.0175408457305246,"gpt-3.5-turbo","cot2","magnitude","1",-0.234565225400723,-1.24129364068969,0.436353458918583,0.482479051675669,"q2_magnitude_1_cot2",121,"realized_fe"
"248","q2",0.0175408457305246,"gpt-3.5-turbo","cot3","magnitude","1",1.0132453157336,0.970496786753311,420956.03949872,420956.039498874,"q2_magnitude_1_cot3",122,"realized_fe"
"249","q2",0.0175408457305246,"gpt-3.5-turbo","persona1","magnitude","1",0.584147094970802,0.23346353614908,301104.10723765,301104.107237669,"q2_magnitude_1_persona1",123,"realized_fe"
"250","q2",0.0175408457305246,"gpt-3.5-turbo","persona2","magnitude","1",-1.19126661495957,-1.55647839913058,0.315820621380649,0.333526087800214,"q2_magnitude_1_persona2",124,"realized_fe"
"251","q2",0.0175408457305246,"gpt-3.5-turbo","persona3","magnitude","1",0.515671639580851,-0.131881789867808,247374.298439345,247374.298439357,"q2_magnitude_1_persona3",125,"realized_fe"
"252","q2",0.0175408457305246,"gpt-3.5-turbo","persona4","magnitude","1",-0.781435652951333,-1.30323380001235,0.292829258590264,0.326037687476656,"q2_magnitude_1_persona4",126,"realized_fe"
"253","q2",0.0175408457305246,"gpt-3.5-turbo","base_blanks","confidence","1",-8.73542812143645,1.08426936682378,2.47940693262313,2.68407447636875,"q2_confidence_1_base_blanks",91,"realized_fe"
"254","q2",0.0175408457305246,"gpt-3.5-turbo","base_json","confidence","1",-15.0193460715549,18.9531731909346,260514.125921966,260514.125936228,"q2_confidence_1_base_json",92,"realized_fe"
"255","q2",0.0175408457305246,"gpt-3.5-turbo","cot1","confidence","1",-1.14618823797598,11.9931984533366,291600.88258361,291600.882902543,"q2_confidence_1_cot1",93,"realized_fe"
"256","q2",0.0175408457305246,"gpt-3.5-turbo","cot2","confidence","1",-36.7357800430533,-3.21456621366957,7.84958565592539,10.1277329270609,"q2_confidence_1_cot2",94,"realized_fe"
"257","q2",0.0175408457305246,"gpt-3.5-turbo","cot3","confidence","1",-15.0330019322142,46.4065017617642,420946.244842259,420946.244947537,"q2_confidence_1_cot3",95,"realized_fe"
"258","q2",0.0175408457305246,"gpt-3.5-turbo","persona1","confidence","1",-17.266844130445,8.44031764745805,301149.310422243,301149.310420014,"q2_confidence_1_persona1",96,"realized_fe"
"259","q2",0.0175408457305246,"gpt-3.5-turbo","persona2","confidence","1",-12.0604232090296,0.97766790255756,2.18162696428135,6.14893530993397,"q2_confidence_1_persona2",97,"realized_fe"
"260","q2",0.0175408457305246,"gpt-3.5-turbo","persona3","confidence","1",-15.717190163893,18.4559767167128,247334.455044042,247334.454998884,"q2_confidence_1_persona3",98,"realized_fe"
"261","q2",0.0175408457305246,"gpt-3.5-turbo","persona4","confidence","1",-2.05197465321487,-1.34927558892785,1.33733344291604,1.5388246002677,"q2_confidence_1_persona4",99,"realized_fe"
"262","q2",0.0175408457305246,"gpt-3.5-turbo","base_blanks","no_interaction","1",0.242727650839685,-0.402452247375688,0.0963900733157612,0.0978169466587334,"q2_no_interaction_1_base_blanks",145,"realized_fe"
"263","q2",0.0175408457305246,"gpt-3.5-turbo","base_json","no_interaction","1",0.199489297892921,-0.721538077348206,260612.826244622,260612.826244624,"q2_no_interaction_1_base_json",146,"realized_fe"
"264","q2",0.0175408457305246,"gpt-3.5-turbo","cot1","no_interaction","1",-0.180074241317506,-1.04817300886137,291635.260835151,291635.260835157,"q2_no_interaction_1_cot1",147,"realized_fe"
"265","q2",0.0175408457305246,"gpt-3.5-turbo","cot2","no_interaction","1",0.36091622823261,-0.545802350173775,0.056620202216853,0.0692011421971027,"q2_no_interaction_1_cot2",148,"realized_fe"
"266","q2",0.0175408457305246,"gpt-3.5-turbo","cot3","no_interaction","1",0.79949735090084,-0.0918182047438024,421131.347237477,421131.347237476,"q2_no_interaction_1_cot3",149,"realized_fe"
"267","q2",0.0175408457305246,"gpt-3.5-turbo","persona1","no_interaction","1",0.3416643307642,-0.610240541482192,301275.938828786,301275.938828786,"q2_no_interaction_1_persona1",150,"realized_fe"
"268","q2",0.0175408457305246,"gpt-3.5-turbo","persona2","no_interaction","1",0.380496099011465,-0.569105657604529,0.0560921006037191,0.0719803060850743,"q2_no_interaction_1_persona2",151,"realized_fe"
"269","q2",0.0175408457305246,"gpt-3.5-turbo","persona3","no_interaction","1",0.314644460074218,-0.62825696240165,247498.548803497,247498.548803498,"q2_no_interaction_1_persona3",152,"realized_fe"
"270","q2",0.0175408457305246,"gpt-3.5-turbo","persona4","no_interaction","1",0.406438246355648,-0.557339500926509,0.0571162768664846,0.0723731355579141,"q2_no_interaction_1_persona4",153,"realized_fe"
"271","q2",0.312376456559677,"gpt-3.5-turbo","base_blanks","magnitude","5",-0.96877352529275,0.111963483641554,1.69932800157316,1.66910592483942,"q2_magnitude_5_base_blanks",127,"realized_fe"
"272","q2",0.312376456559677,"gpt-3.5-turbo","base_json","magnitude","5",0.125344552789429,-0.181712499330165,501148.789618871,501148.789618857,"q2_magnitude_5_base_json",128,"realized_fe"
"273","q2",0.312376456559677,"gpt-3.5-turbo","cot1","magnitude","5",0.174622116708311,-0.644814099730838,560822.253185769,560822.253186465,"q2_magnitude_5_cot1",129,"realized_fe"
"274","q2",0.312376456559677,"gpt-3.5-turbo","cot2","magnitude","5",1.05155659165113,-1.91882436004769,0.839296516642655,0.928015990587109,"q2_magnitude_5_cot2",130,"realized_fe"
"275","q2",0.312376456559677,"gpt-3.5-turbo","cot3","magnitude","5",1.02388187625359,-0.0464516969073878,809804.638756226,809804.638756523,"q2_magnitude_5_cot3",131,"realized_fe"
"276","q2",0.312376456559677,"gpt-3.5-turbo","persona1","magnitude","5",0.245148911468979,0.0630378403091339,579370.239636131,579370.239636169,"q2_magnitude_5_persona1",132,"realized_fe"
"277","q2",0.312376456559677,"gpt-3.5-turbo","persona2","magnitude","5",-1.06348777389634,-1.42444254004412,0.607663258209465,0.64172994253678,"q2_magnitude_5_persona2",133,"realized_fe"
"278","q2",0.312376456559677,"gpt-3.5-turbo","persona3","magnitude","5",0.581814683307804,0.193141998128806,475941.143531454,475941.143531476,"q2_magnitude_5_persona3",134,"realized_fe"
"279","q2",0.312376456559677,"gpt-3.5-turbo","persona4","magnitude","5",0.148576580805828,-0.873594867583646,0.563384253105359,0.627275088314352,"q2_magnitude_5_persona4",135,"realized_fe"
"280","q2",0.312376456559677,"gpt-3.5-turbo","base_blanks","confidence","5",-8.23557854068775,0.0183862260262397,4.76775826869977,5.16132229451108,"q2_confidence_5_base_blanks",100,"realized_fe"
"281","q2",0.312376456559677,"gpt-3.5-turbo","base_json","confidence","5",-7.72384698539452,11.4333619386548,501116.134183156,501116.13421059,"q2_confidence_5_base_json",101,"realized_fe"
"282","q2",0.312376456559677,"gpt-3.5-turbo","cot1","confidence","5",-1.02763884109731,-12.3490079840546,560818.143127332,560818.143740716,"q2_confidence_5_cot1",102,"realized_fe"
"283","q2",0.312376456559677,"gpt-3.5-turbo","cot2","confidence","5",-9.04970733284076,-26.2248248025272,15.1029483951633,19.4862040446598,"q2_confidence_5_cot2",103,"realized_fe"
"284","q2",0.312376456559677,"gpt-3.5-turbo","cot3","confidence","5",-13.2302206457893,54.0850848714294,809801.676303263,809801.676505792,"q2_confidence_5_cot3",104,"realized_fe"
"285","q2",0.312376456559677,"gpt-3.5-turbo","persona1","confidence","5",-9.40884041797631,6.79425019721246,579345.508856845,579345.508852557,"q2_confidence_5_persona1",105,"realized_fe"
"286","q2",0.312376456559677,"gpt-3.5-turbo","persona2","confidence","5",-8.3561216137829,-0.347925806964305,4.1970338037741,11.8293776963443,"q2_confidence_5_persona2",106,"realized_fe"
"287","q2",0.312376456559677,"gpt-3.5-turbo","persona3","confidence","5",-9.08671348886844,10.8252671243586,475981.906667382,475981.906580478,"q2_confidence_5_persona3",107,"realized_fe"
"288","q2",0.312376456559677,"gpt-3.5-turbo","persona4","confidence","5",-2.86243342710324,-1.47906210967509,2.57253348745316,2.96012773513951,"q2_confidence_5_persona4",108,"realized_fe"
"289","q2",0.312376456559677,"gpt-3.5-turbo","base_blanks","no_interaction","5",0.293009977380914,-0.0704028723120562,0.185317628815478,0.188060906991783,"q2_no_interaction_5_base_blanks",154,"realized_fe"
"290","q2",0.312376456559677,"gpt-3.5-turbo","base_json","no_interaction","5",0.226807920365345,-0.329599960576212,501143.422445057,501143.42244506,"q2_no_interaction_5_base_json",155,"realized_fe"
"291","q2",0.312376456559677,"gpt-3.5-turbo","cot1","no_interaction","5",0.248323470650027,-0.219252677774434,560818.185557184,560818.185557195,"q2_no_interaction_5_cot1",156,"realized_fe"
"292","q2",0.312376456559677,"gpt-3.5-turbo","cot2","no_interaction","5",0.370574630540118,-0.120900326292565,0.10889426279889,0.133090435380884,"q2_no_interaction_5_cot2",157,"realized_fe"
"293","q2",0.312376456559677,"gpt-3.5-turbo","cot3","no_interaction","5",0.518950126633654,0.0624916361124472,809885.987168811,809885.98716881,"q2_no_interaction_5_cot3",158,"realized_fe"
"294","q2",0.312376456559677,"gpt-3.5-turbo","persona1","no_interaction","5",0.501354161672802,-0.155818131586173,579359.934252693,579359.934252692,"q2_no_interaction_5_persona1",159,"realized_fe"
"295","q2",0.312376456559677,"gpt-3.5-turbo","persona2","no_interaction","5",0.357578345820567,-0.256945147422555,0.107876700739813,0.138433003134578,"q2_no_interaction_5_persona2",160,"realized_fe"
"296","q2",0.312376456559677,"gpt-3.5-turbo","persona3","no_interaction","5",0.16474466437486,-0.306557281267079,476016.179030685,476016.179030689,"q2_no_interaction_5_persona3",161,"realized_fe"
"297","q2",0.312376456559677,"gpt-3.5-turbo","persona4","no_interaction","5",0.441673507193404,-0.10150163709377,0.109865981113751,0.139213302767193,"q2_no_interaction_5_persona4",162,"realized_fe"
"298","q2",0.623987370954758,"gpt-3.5-turbo","base_blanks","magnitude","10",-2.26624397512088,-1.38271820345471,1.86279595577967,1.829666646863,"q2_magnitude_10_base_blanks",109,"realized_fe"
"299","q2",0.623987370954758,"gpt-3.5-turbo","base_json","magnitude","10",0.387692963107643,0.0238463094093299,549365.617315875,549365.61731586,"q2_magnitude_10_base_json",110,"realized_fe"
"300","q2",0.623987370954758,"gpt-3.5-turbo","cot1","magnitude","10",-0.0639519763967279,-1.71505613734843,614731.526972093,614731.526972856,"q2_magnitude_10_cot1",111,"realized_fe"
"301","q2",0.623987370954758,"gpt-3.5-turbo","cot2","magnitude","10",1.88007900648027,-1.8137592221001,0.92000774173161,1.01725895301718,"q2_magnitude_10_cot2",112,"realized_fe"
"302","q2",0.623987370954758,"gpt-3.5-turbo","cot3","magnitude","10",1.07794612306371,-0.998835081096121,887688.549834964,887688.549835289,"q2_magnitude_10_cot3",113,"realized_fe"
"303","q2",0.623987370954758,"gpt-3.5-turbo","persona1","magnitude","10",0.531727523680571,0.492836150578747,635142.199620296,635142.199620337,"q2_magnitude_10_persona1",114,"realized_fe"
"304","q2",0.623987370954758,"gpt-3.5-turbo","persona2","magnitude","10",-0.137097704876534,-1.38641148673596,0.666178485112132,0.703525637258265,"q2_magnitude_10_persona2",115,"realized_fe"
"305","q2",0.623987370954758,"gpt-3.5-turbo","persona3","magnitude","10",1.45646344326132,-0.230799727888741,521742.455887003,521742.455887027,"q2_magnitude_10_persona3",116,"realized_fe"
"306","q2",0.623987370954758,"gpt-3.5-turbo","persona4","magnitude","10",0.361357566224665,-0.713527429895359,0.617596633392921,0.687635447066254,"q2_magnitude_10_persona4",117,"realized_fe"
"307","q2",0.623987370954758,"gpt-3.5-turbo","base_blanks","confidence","10",-8.90057089727093,-5.88573120848166,5.22634201498751,5.65776074214672,"q2_confidence_10_base_blanks",82,"realized_fe"
"308","q2",0.623987370954758,"gpt-3.5-turbo","base_json","confidence","10",-5.98739154658183,10.5176636112912,549330.403898765,549330.403928839,"q2_confidence_10_base_json",83,"realized_fe"
"309","q2",0.623987370954758,"gpt-3.5-turbo","cot1","confidence","10",-10.3730007176266,-63.0322905225982,614623.111533975,614623.112206208,"q2_confidence_10_cot1",84,"realized_fe"
"310","q2",0.623987370954758,"gpt-3.5-turbo","cot2","confidence","10",15.6839452332546,-31.38614315487,16.5560418683839,21.3610218070119,"q2_confidence_10_cot2",85,"realized_fe"
"311","q2",0.623987370954758,"gpt-3.5-turbo","cot3","confidence","10",-8.5234506244569,49.2560316141613,887753.932049606,887753.932271632,"q2_confidence_10_cot3",86,"realized_fe"
"312","q2",0.623987370954758,"gpt-3.5-turbo","persona1","confidence","10",2.95982170185383,-2.74463343118425,635153.312286408,635153.312281707,"q2_confidence_10_persona1",87,"realized_fe"
"313","q2",0.623987370954758,"gpt-3.5-turbo","persona2","confidence","10",-3.37200681741376,-25.5938569895892,4.60094551640936,12.967806507769,"q2_confidence_10_persona2",88,"realized_fe"
"314","q2",0.623987370954758,"gpt-3.5-turbo","persona3","confidence","10",36.5318084457538,-17.4446121556067,521767.833822639,521767.833727375,"q2_confidence_10_persona3",89,"realized_fe"
"315","q2",0.623987370954758,"gpt-3.5-turbo","persona4","confidence","10",-1.29398452269751,-3.30408461070409,2.8201337374095,3.24503301264043,"q2_confidence_10_persona4",90,"realized_fe"
"316","q2",0.623987370954758,"gpt-3.5-turbo","base_blanks","no_interaction","10",0.251044240595651,0.00962550759927882,0.203139520361756,0.20614661804866,"q2_no_interaction_10_base_blanks",136,"realized_fe"
"317","q2",0.623987370954758,"gpt-3.5-turbo","base_json","no_interaction","10",0.297634278738525,-0.0221278140606595,549358.182250595,549358.182250597,"q2_no_interaction_10_base_json",137,"realized_fe"
"318","q2",0.623987370954758,"gpt-3.5-turbo","cot1","no_interaction","10",0.132698233562665,-0.120306644046621,614743.399200009,614743.399200021,"q2_no_interaction_10_cot1",138,"realized_fe"
"319","q2",0.623987370954758,"gpt-3.5-turbo","cot2","no_interaction","10",0.332349905236696,0.0788516797420332,0.119370078811983,0.145893964954591,"q2_no_interaction_10_cot2",139,"realized_fe"
"320","q2",0.623987370954758,"gpt-3.5-turbo","cot3","no_interaction","10",0.232822201406374,0.0311885378802335,887793.467234029,887793.467234028,"q2_no_interaction_10_cot3",140,"realized_fe"
"321","q2",0.623987370954758,"gpt-3.5-turbo","persona1","no_interaction","10",0.41825586728379,0.0473418528590638,635134.121064377,635134.121064377,"q2_no_interaction_10_persona1",141,"realized_fe"
"322","q2",0.623987370954758,"gpt-3.5-turbo","persona2","no_interaction","10",0.36209740228989,0.00941360662372952,0.118257635400564,0.151754359373471,"q2_no_interaction_10_persona2",142,"realized_fe"
"323","q2",0.623987370954758,"gpt-3.5-turbo","persona3","no_interaction","10",0.146609457623097,-0.112258354412765,521811.804425161,521811.804425165,"q2_no_interaction_10_persona3",143,"realized_fe"
"324","q2",0.623987370954758,"gpt-3.5-turbo","persona4","no_interaction","10",0.377446064884889,0.0340220034611684,0.120438488360349,0.152609930525926,"q2_no_interaction_10_persona4",144,"realized_fe"
"325","q2",0.0175408457305376,"gpt-4o-mini","base_blanks","magnitude","1",-0.0608684884798836,-0.00854989045982435,478846.548545674,478846.5485457,"q2_magnitude_1_base_blanks",118,"realized_fe"
"326","q2",0.0175408457305376,"gpt-4o-mini","base_json","magnitude","1",0.555313537220084,2.40787007186063,475649.599561537,475649.599561662,"q2_magnitude_1_base_json",119,"realized_fe"
"327","q2",0.0175408457305376,"gpt-4o-mini","cot1","magnitude","1",-0.240607431334773,1.59827934863429,0.411034682174841,0.398757234210753,"q2_magnitude_1_cot1",120,"realized_fe"
"328","q2",0.0175408457305376,"gpt-4o-mini","cot2","magnitude","1",-0.850602318179471,1.24639305181646,0.389129180505705,0.375499659024974,"q2_magnitude_1_cot2",121,"realized_fe"
"329","q2",0.0175408457305376,"gpt-4o-mini","cot3","magnitude","1",-0.695621328614208,0.944932289342552,0.412426699154521,0.409379933820252,"q2_magnitude_1_cot3",122,"realized_fe"
"330","q2",0.0175408457305376,"gpt-4o-mini","persona1","magnitude","1",-0.815146886703193,0.617351705613112,0.326197694710452,0.295307960782124,"q2_magnitude_1_persona1",123,"realized_fe"
"331","q2",0.0175408457305376,"gpt-4o-mini","persona2","magnitude","1",1.33141834102433,2.27215788983738,435496.940728628,435496.940728835,"q2_magnitude_1_persona2",124,"realized_fe"
"332","q2",0.0175408457305376,"gpt-4o-mini","persona3","magnitude","1",-1.10741778076156,0.309965078982001,0.342985329893435,0.368898449523193,"q2_magnitude_1_persona3",125,"realized_fe"
"333","q2",0.0175408457305376,"gpt-4o-mini","persona4","magnitude","1",1.93890308307453,2.6856569234667,477695.512714565,477695.512714761,"q2_magnitude_1_persona4",126,"realized_fe"
"334","q2",0.0175408457305376,"gpt-4o-mini","base_blanks","confidence","1",2.53565626178773,7.4709330685038,478590.278950647,478590.278951974,"q2_confidence_1_base_blanks",91,"realized_fe"
"335","q2",0.0175408457305376,"gpt-4o-mini","base_json","confidence","1",0.367676645522614,4.88656491360505,475583.215031616,475583.21503168,"q2_confidence_1_base_json",92,"realized_fe"
"336","q2",0.0175408457305376,"gpt-4o-mini","cot1","confidence","1",-2.45934976754615,2.54619631584013,0.750992739715182,0.799144099674942,"q2_confidence_1_cot1",93,"realized_fe"
"337","q2",0.0175408457305376,"gpt-4o-mini","cot2","confidence","1",-1.66176619502478,3.08921376398568,0.735771728938966,0.778302076778443,"q2_confidence_1_cot2",94,"realized_fe"
"338","q2",0.0175408457305376,"gpt-4o-mini","cot3","confidence","1",-2.10504251158525,2.34277669230251,0.743660354102434,0.799613936143008,"q2_confidence_1_cot3",95,"realized_fe"
"339","q2",0.0175408457305376,"gpt-4o-mini","persona1","confidence","1",-2.42632742001093,2.45768863203691,0.74296410888973,0.814914168913899,"q2_confidence_1_persona1",96,"realized_fe"
"340","q2",0.0175408457305376,"gpt-4o-mini","persona2","confidence","1",1.67330815829473,6.85666881176878,435401.905424652,435401.905426016,"q2_confidence_1_persona2",97,"realized_fe"
"341","q2",0.0175408457305376,"gpt-4o-mini","persona3","confidence","1",-2.28646208795516,2.92252843383484,0.944159703885972,1.03698206431454,"q2_confidence_1_persona3",98,"realized_fe"
"342","q2",0.0175408457305376,"gpt-4o-mini","persona4","confidence","1",-0.72265089716954,3.84542824879707,477646.222074448,477646.222074099,"q2_confidence_1_persona4",99,"realized_fe"
"343","q2",0.0175408457305376,"gpt-4o-mini","base_blanks","no_interaction","1",-0.105379832268858,-0.868307840567231,478932.105658892,478932.105658894,"q2_no_interaction_1_base_blanks",145,"realized_fe"
"344","q2",0.0175408457305376,"gpt-4o-mini","base_json","no_interaction","1",0.92419335913774,0.075213449996912,475847.556197033,475847.556197037,"q2_no_interaction_1_base_json",146,"realized_fe"
"345","q2",0.0175408457305376,"gpt-4o-mini","cot1","no_interaction","1",0.361880550025012,-0.479992544331211,0.0631332402164532,0.0691855969225349,"q2_no_interaction_1_cot1",147,"realized_fe"
"346","q2",0.0175408457305376,"gpt-4o-mini","cot2","no_interaction","1",0.348320104857011,-0.477035250357104,0.0634009378778951,0.0692007988998328,"q2_no_interaction_1_cot2",148,"realized_fe"
"347","q2",0.0175408457305376,"gpt-4o-mini","cot3","no_interaction","1",0.320958170249627,-0.516889370911071,0.0629199758229365,0.0690337160092157,"q2_no_interaction_1_cot3",149,"realized_fe"
"348","q2",0.0175408457305376,"gpt-4o-mini","persona1","no_interaction","1",0.356492333049741,-0.472365637835679,0.0624230861129642,0.0689216000353822,"q2_no_interaction_1_persona1",150,"realized_fe"
"349","q2",0.0175408457305376,"gpt-4o-mini","persona2","no_interaction","1",0.745982304389385,-0.114821440834565,435613.11897448,435613.118974481,"q2_no_interaction_1_persona2",151,"realized_fe"
"350","q2",0.0175408457305376,"gpt-4o-mini","persona3","no_interaction","1",0.371098906395037,-0.443293361653756,0.0623662822763487,0.0689721938209858,"q2_no_interaction_1_persona3",152,"realized_fe"
"351","q2",0.0175408457305376,"gpt-4o-mini","persona4","no_interaction","1",1.3532030441911,0.519326122627513,477855.714538194,477855.714538192,"q2_no_interaction_1_persona4",153,"realized_fe"
"352","q2",0.312376456559677,"gpt-4o-mini","base_blanks","magnitude","5",-0.276842216161821,0.169113575471503,921119.666438864,921119.666438915,"q2_magnitude_5_base_blanks",127,"realized_fe"
"353","q2",0.312376456559677,"gpt-4o-mini","base_json","magnitude","5",-0.323710164808907,2.54799164579076,915224.344476382,915224.344476622,"q2_magnitude_5_base_json",128,"realized_fe"
"354","q2",0.312376456559677,"gpt-4o-mini","cot1","magnitude","5",-0.299760224359386,0.492336036850528,0.79098121746947,0.767354912539022,"q2_magnitude_5_cot1",129,"realized_fe"
"355","q2",0.312376456559677,"gpt-4o-mini","cot2","magnitude","5",-0.836247072204171,-0.497254472835936,0.74881543006674,0.722587646337096,"q2_magnitude_5_cot2",130,"realized_fe"
"356","q2",0.312376456559677,"gpt-4o-mini","cot3","magnitude","5",-0.0974592932903648,-0.935574538237212,0.793545045913833,0.787682802897008,"q2_magnitude_5_cot3",131,"realized_fe"
"357","q2",0.312376456559677,"gpt-4o-mini","persona1","magnitude","5",-0.779579149381915,-0.510935723976914,0.627667718673103,0.568229871197135,"q2_magnitude_5_persona1",132,"realized_fe"
"358","q2",0.312376456559677,"gpt-4o-mini","persona2","magnitude","5",0.855555055761497,1.11700831698251,837967.928677946,837967.928678345,"q2_magnitude_5_persona2",133,"realized_fe"
"359","q2",0.312376456559677,"gpt-4o-mini","persona3","magnitude","5",-1.21223096361734,-1.05926921163372,0.65995604214475,0.709816833204799,"q2_magnitude_5_persona3",134,"realized_fe"
"360","q2",0.312376456559677,"gpt-4o-mini","persona4","magnitude","5",-0.10851627628513,0.0234212014558819,919191.840702362,919191.84070274,"q2_magnitude_5_persona4",135,"realized_fe"
"361","q2",0.312376456559677,"gpt-4o-mini","base_blanks","confidence","5",-1.84567934311181,-1.49391286736653,921144.275614651,921144.275617207,"q2_confidence_5_base_blanks",100,"realized_fe"
"362","q2",0.312376456559677,"gpt-4o-mini","base_json","confidence","5",-0.885010765892246,-0.379147762972865,915392.595440601,915392.595440722,"q2_confidence_5_base_json",101,"realized_fe"
"363","q2",0.312376456559677,"gpt-4o-mini","cot1","confidence","5",-1.44018062240332,-0.170424925774134,1.4456327699309,1.53832232629195,"q2_confidence_5_cot1",102,"realized_fe"
"364","q2",0.312376456559677,"gpt-4o-mini","cot2","confidence","5",0.333703149154511,1.29727430901692,1.41613369662426,1.49799150161425,"q2_confidence_5_cot2",103,"realized_fe"
"365","q2",0.312376456559677,"gpt-4o-mini","cot3","confidence","5",-0.31794188041285,0.867467671374068,1.43128834444263,1.53897958999942,"q2_confidence_5_cot3",104,"realized_fe"
"366","q2",0.312376456559677,"gpt-4o-mini","persona1","confidence","5",-0.892024804674552,-0.181795264990435,1.42998301063292,1.5684652902175,"q2_confidence_5_persona1",105,"realized_fe"
"367","q2",0.312376456559677,"gpt-4o-mini","persona2","confidence","5",0.353171823072384,2.00301761118476,837986.378941141,837986.378943766,"q2_confidence_5_persona2",106,"realized_fe"
"368","q2",0.312376456559677,"gpt-4o-mini","persona3","confidence","5",-0.337660763079481,0.30587323834235,1.81696545371552,1.9955952146944,"q2_confidence_5_persona3",107,"realized_fe"
"369","q2",0.312376456559677,"gpt-4o-mini","persona4","confidence","5",-1.28826179491723,-0.670257732337741,919240.236207852,919240.236207181,"q2_confidence_5_persona4",108,"realized_fe"
"370","q2",0.312376456559677,"gpt-4o-mini","base_blanks","no_interaction","5",-0.214015217130633,-0.642281904098934,921151.950736484,921151.950736487,"q2_no_interaction_5_base_blanks",154,"realized_fe"
"371","q2",0.312376456559677,"gpt-4o-mini","base_json","no_interaction","5",0.122987690113207,-0.325026875351396,915373.773475528,915373.773475536,"q2_no_interaction_5_base_json",155,"realized_fe"
"372","q2",0.312376456559677,"gpt-4o-mini","cot1","no_interaction","5",0.259878411232225,-0.186405593232655,0.121447473187556,0.133090205704742,"q2_no_interaction_5_cot1",156,"realized_fe"
"373","q2",0.312376456559677,"gpt-4o-mini","cot2","no_interaction","5",0.255599740151529,-0.190552013989867,0.121954286373737,0.133110555281927,"q2_no_interaction_5_cot2",157,"realized_fe"
"374","q2",0.312376456559677,"gpt-4o-mini","cot3","no_interaction","5",0.252444643014557,-0.174522537368873,0.121035608617268,0.132796265780528,"q2_no_interaction_5_cot3",158,"realized_fe"
"375","q2",0.312376456559677,"gpt-4o-mini","persona1","no_interaction","5",0.319535462114799,-0.127775651321984,0.12006990650006,0.132569704373591,"q2_no_interaction_5_persona1",159,"realized_fe"
"376","q2",0.312376456559677,"gpt-4o-mini","persona2","no_interaction","5",-0.356580598483813,-0.814835377234809,837974.510784933,837974.510784936,"q2_no_interaction_5_persona2",160,"realized_fe"
"377","q2",0.312376456559677,"gpt-4o-mini","persona3","no_interaction","5",0.288866872109028,-0.139785786076592,0.119954128056972,0.132659813411876,"q2_no_interaction_5_persona3",161,"realized_fe"
"378","q2",0.312376456559677,"gpt-4o-mini","persona4","no_interaction","5",0.414452489755548,-0.0625188048475062,919216.461428816,919216.461428811,"q2_no_interaction_5_persona4",162,"realized_fe"
"379","q2",0.623987370954759,"gpt-4o-mini","base_blanks","magnitude","10",0.0233583246073745,0.547851807056139,1009717.03022392,1009717.03022397,"q2_magnitude_10_base_blanks",109,"realized_fe"
"380","q2",0.623987370954759,"gpt-4o-mini","base_json","magnitude","10",-0.435917904826999,1.25079389543876,1003388.87048583,1003388.8704861,"q2_magnitude_10_base_json",110,"realized_fe"
"381","q2",0.623987370954759,"gpt-4o-mini","cot1","magnitude","10",0.565625182032112,-0.00560400573078482,0.867078023742967,0.841178736459029,"q2_magnitude_10_cot1",111,"realized_fe"
"382","q2",0.623987370954759,"gpt-4o-mini","cot2","magnitude","10",0.223721989983144,-0.878766735617801,0.820844526704672,0.792093873529492,"q2_magnitude_10_cot2",112,"realized_fe"
"383","q2",0.623987370954759,"gpt-4o-mini","cot3","magnitude","10",0.437571601318922,-1.54593582753556,0.869799957843827,0.86337438848874,"q2_magnitude_10_cot3",113,"realized_fe"
"384","q2",0.623987370954759,"gpt-4o-mini","persona1","magnitude","10",-0.0937471948924557,-0.796987559056406,0.688031420635683,0.622877350381967,"q2_magnitude_10_persona1",114,"realized_fe"
"385","q2",0.623987370954759,"gpt-4o-mini","persona2","magnitude","10",0.832411140546333,0.326527022477187,918616.945368136,918616.945368573,"q2_magnitude_10_persona2",115,"realized_fe"
"386","q2",0.623987370954759,"gpt-4o-mini","persona3","magnitude","10",-0.66768637760642,-1.24091303802325,0.723442652065391,0.778099963484701,"q2_magnitude_10_persona3",116,"realized_fe"
"387","q2",0.623987370954759,"gpt-4o-mini","persona4","magnitude","10",-0.570122373307137,-0.679457323848879,1007658.50123588,1007658.5012363,"q2_magnitude_10_persona4",117,"realized_fe"
"388","q2",0.623987370954759,"gpt-4o-mini","base_blanks","confidence","10",-2.95646678360024,-4.32523142134465,1009756.84979851,1009756.84980131,"q2_confidence_10_base_blanks",82,"realized_fe"
"389","q2",0.623987370954759,"gpt-4o-mini","base_json","confidence","10",0.260591601752823,0.507267141556531,1003450.72091903,1003450.72091916,"q2_confidence_10_base_json",83,"realized_fe"
"390","q2",0.623987370954759,"gpt-4o-mini","cot1","confidence","10",0.324415073110543,0.714498408772932,1.58472748172358,1.68633536602821,"q2_confidence_10_cot1",84,"realized_fe"
