,headline_,confidence_mean,confidence_std,magnitude_mean,magnitude_std,headline type num_mean,headline type num_std,headline type num_nunique
312,Ardelyx Announces Positive Topline Results from Pivotal Phase 3 PHREEDOM Study Evaluating Tenapanor in CKD Patients on Dialysis,0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
313,Ardelyx Reports $80M Common Stock Offering,0.7222222222222222,0.08333333333333336,0.17777777777777778,0.3073181485764296,1.0,0.5,3
314,Ardelyx shares are trading higher after the company announces positive topline results from its Phase 3 of PHREEDOM. Jefferies also maintained its Buy rating and raised its price target from $6 to $11 per share.,0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
315,Ares Capital Option Alert: Mar 20 $18 Puts Sweep (19) near the Bid: 1000 @ $0.3 vs 3025 OI; Earnings 2/11 Before Open [est] Ref=$18.53,0.6777777777777777,0.08333333333333336,0.19999999999999998,0.2958039891549808,0.7777777777777778,0.4409585518440985,2
316,"Argan, Inc. Q3 EPS $(0.44) Down From $2.07 YoY, Sales $58.41M Down From $116.459M YoY",0.8999999999999999,0.0,0.7733333333333333,0.08760707733967617,0.0,0.0,1
317,Argus Research Downgrades Darden Restaurants to Hold,0.8111111111111112,0.03333333333333333,0.6888888888888888,0.06009252125773317,0.0,0.0,1
318,Argus Research Downgrades FedEx to Hold,0.8333333333333334,0.04999999999999999,0.7333333333333333,0.05000000000000005,0.0,0.0,1
319,Argus Research Downgrades Yum Brands to Hold,0.8222222222222223,0.04409585518440984,0.7222222222222222,0.044095855184409886,0.0,0.0,1
320,"Argus Research Maintains Buy on Accenture, Raises Price Target to $235",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
321,"Argus Research Maintains Buy on Amgen, Raises Price Target to $265",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
322,"Argus Research Maintains Buy on CarMax, Raises Price Target to $110",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
323,"Argus Research Maintains Buy on Eli Lilly, Raises Price Target to $165",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
324,"Argus Research Maintains Buy on Lennar, Raises Price Target to $65",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
325,"Argus Research Maintains Buy on Public Storage, Lowers Price Target to $260",0.6777777777777777,0.06666666666666667,0.1,0.17320508075688773,1.0,0.0,1
326,"Argus Research Maintains Buy on Sempra Energy, Raises Price Target to $163",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
327,"Argus Research Reiterates Buy on Williams-Sonoma, Raises Price Target to $80",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
328,"Argus Research Upgrades Bristol-Myers Squibb to Buy, Announces $80 Price Target",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
329,Argus Research Upgrades Universal Technical to Hold,0.788888888888889,0.06009252125773319,0.4444444444444444,0.24551533104427056,1.6666666666666667,0.5,2
330,"Ark Restaurants Q4 EPS $(0.16) May Not Compare To $0.28 YoY, Sales $41.688M Up From $40.562M YoY",0.8111111111111112,0.033333333333333354,0.5688888888888889,0.18086213288334047,0.0,0.0,1
331,Arrowhead Pharma Reports Dosing Of First Patient In AROAAT2002 Open Label Phase 2 Study Of ARO-AAT For Treatment Of Alpha-1 Liver Disease,0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
332,Arrowhead Pharmaceuticals Announces A Proposed Underwritten Offering Of Its Common Stock,0.7,0.10000000000000002,0.16666666666666666,0.2645751311064591,0.8888888888888888,0.3333333333333333,2
333,Arrowhead Pharmaceuticals Files IND For Phase 1b Study Of ARO-HIF2 For Treatment Of Clear Cell Renal Cell Carcinoma,0.8888888888888888,0.03333333333333333,0.7777777777777778,0.06666666666666668,2.0,0.0,1
334,Arrowhead Pharmaceuticals Files for Regulatory Clearance to Begin Phase 1 Study of ARO-HSD for Treatment of Alcohol and Nonalcohol Related Liver Disease,0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
335,Arrowhead Pharmaceuticals Option Alert: Jan 17 $75 Calls at the Ask: 1000 @ $5.5 vs 449 OI; Ref=$66.9188,0.788888888888889,0.03333333333333337,0.5555555555555556,0.13333333333333333,1.8888888888888888,0.3333333333333333,2
336,Arrowhead Pharmaceuticals Prices 4M Share Offering of Common Stock at $58.00/Share,0.6888888888888888,0.09279607271383372,0.1888888888888889,0.25712081034235856,0.8888888888888888,0.3333333333333333,2
337,Arrowhead Pharmaceuticals shares are trading higher. Not currently seeing any news to justify the price action.,0.7333333333333333,0.050000000000000044,0.16666666666666666,0.15811388300841894,1.0,0.0,1
338,Arrowhead Pharmaceuticals shares are trading higher. Not seeing any news to justify the price action.,0.7222222222222222,0.04409585518440988,0.1888888888888889,0.14529663145135577,1.0,0.0,1
339,Arrowhead Pharmaceuticals shares are trading lower after the company priced its 4 million share common stock offering at $58 per share,0.8222222222222223,0.04409585518440985,0.711111111111111,0.06009252125773317,0.0,0.0,1
340,Arrowhead Pharmaceuticals shares are trading lower despite earlier announcement the company has filed an application for approval to begin a Phase 1 clinical trial of ARO-HSD.,0.7222222222222222,0.0833333333333334,0.2777777777777778,0.2773886162848873,0.7777777777777778,0.44095855184409843,2
341,Arthur J. Gallagher & Co. Acquires SBW Employee Benefits,0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
342,"Arthur J. Gallagher Reports Purchase Of Blueleaf Consulting, No Terms Disclosed",0.8111111111111112,0.03333333333333333,0.5777777777777778,0.15634719199411432,1.8888888888888888,0.3333333333333333,2
343,"As Truck Engine Displacements Shrink, Power And Fuel Efficiency Grow",0.8777777777777778,0.04409585518440983,0.7666666666666667,0.07071067811865478,2.0,0.0,1
344,Asbury Automotive Group Reports Purchase Of Park Place Dealerships For $1B In Cash,0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
345,"Ascendiant Capital Maintains Buy on Groupon, Lowers Price Target to $3.25",0.6777777777777777,0.06666666666666667,0.09999999999999999,0.23452078799117146,0.8888888888888888,0.3333333333333333,2
346,"Asia Market Wrap: Stocks Mixed, Yuan Falls As US, China Reach Trade Deal",0.788888888888889,0.06009252125773319,0.43333333333333335,0.282842712474619,1.6666666666666667,0.5,2
347,Asia Pacific Wire & Cable Announces 9 Month Sales $250M From $318M YoY,0.8111111111111112,0.033333333333333354,0.6088888888888888,0.16796163583125495,0.0,0.0,1
348,Assembly Biosciences Prices 5.15M Common Shares At $16.50/Share,0.7,0.07071067811865477,0.06666666666666668,0.1,1.0,0.0,1
349,"Assembly Biosciences Reports Offering Of Common Stock, No Size Disclosed",0.7555555555555555,0.05270462766947307,0.044444444444444446,0.08819171036881969,1.0,0.0,1
350,Assembly Biosciences shares are trading lower after the company reported a common stock offering of no disclosed size.,0.8,0.05000000000000002,0.6333333333333333,0.23979157616563598,0.1111111111111111,0.33333333333333337,2
351,Associated Bank Reports $150M Buyback,0.8777777777777778,0.04409585518440983,0.7666666666666667,0.07071067811865477,2.0,0.0,1
352,Astec Industries To Sell GEFCO; Terms Not Disclosed,0.7555555555555555,0.07264831572567795,0.08888888888888889,0.2666666666666667,0.8888888888888888,0.3333333333333333,2
353,Astec Industries shares are trading higher after Sidoti & Co. upgraded the company's stock from Neutral to Buy.,0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
354,AstraZeneca Announces Agreement with Cheplapharm for Rights to Seroquel and Seroquel XR in Europe and Russia Completed,0.8777777777777778,0.0666666666666667,0.7,0.2,1.8888888888888888,0.33333333333333337,2
355,AstraZeneca Announces Enhertu Approved in the US for HER2-positive Unresectable or Metastatic Breast Cancer Following Two or More Prior anti-HER2 Based Regimens,0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
356,"AstraZeneca Announces Imfinzi Approved in China for the Treatment of Unresectable, Stage III NSCLC Based on Phase III PACIFIC Trial",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
357,AstraZeneca Highlights PResentation Of Data Showing Trastuzumab Deruxtecan Achieved Tumor Response Of 60.9% In Pivotal Phase II HER2-Positive Metastatic Breast Cancer Trial,0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
358,AstraZeneca Option Alert: Dec 20 $48 Calls Sweep (2) above Ask!: 1130 @ $0.526 vs 1349 OI; Ref=$47.91,0.7666666666666667,0.0707106781186548,0.5222222222222223,0.19860625479688307,1.7777777777777777,0.44095855184409843,2
359,AstraZeneca Sells rights to Arimidex and Casodex in Europe and Certain Additional Countries to Juvisé Pharmaceuticals for  Upfront Payment of $181M,0.8111111111111111,0.0781735959970572,0.5777777777777778,0.23333333333333334,1.5555555555555556,0.7264831572567789,3
360,AstraZeneca shares are trading higher after the company announced it reached an agreement with Cheplapharm for the rights to its Seroquel and Seroquel XR in Europe and Russia.,0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
361,AstraZeneca's Triple-combination Therapy Approved in China for Patients with COPD,0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
362,"AstroNova Q3 EPS $0.06 Misses $0.17 Estimate, Sales $33.318M Miss $33.8M Estimate",0.8111111111111112,0.03333333333333333,0.6444444444444444,0.11303883305208778,0.0,0.0,1
363,"Atlantic Equities Initiates Coverage On ConocoPhillips with Overweight Rating, Announces $75 Price Target",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
364,"Atlantic Equities Initiates Coverage On Masco with Overweight Rating, Announces $60 Price Target",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
365,"Aurinia Pharma Shares Resume Trade, Up 172%",0.8999999999999999,0.0,0.8111111111111112,0.033333333333333354,2.0,0.0,1
366,Aurinia Pharmaceuticals Call Buyers Hit The Jackpot With Well-Timed Option Trades,0.8444444444444446,0.05270462766947299,0.6888888888888889,0.10540925533894603,2.0,0.0,1
367,"Aurinia Pharmaceuticals Commences A Registered Underwritten Public Offering Of $150,000,000 Of Its Common Shares",0.7333333333333333,0.10000000000000003,0.2,0.30000000000000004,1.2222222222222223,0.44095855184409843,2
368,Aurinia Pharmaceuticals shares are trading higher on continued upward momentum after the company announced URORA Phase 3 trial results of Voclosporin met primary endpoints  and showed statistical significance in all pre-specified hierarchical secondary endpoints.,0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
369,Aurinia Prices 11.1M Share Public Offering of Common Shares @$15/Share,0.711111111111111,0.09279607271383374,0.17777777777777778,0.3073181485764296,1.0,0.5,3
370,Aurinia Shares To Resume Trade At 4:35 p.m. EST,0.6666666666666666,0.05000000000000002,0.011111111111111112,0.03333333333333334,1.0,0.0,1
371,Aurinia URORA Phase 3 Trial Results Of Voclosporin In Lupus Nephritis Met Primary Endpoints And Shows Statistical Significance In All Pre-Specified Hierarchical Secondary Endpoints,0.9055555555555556,0.016666666666666677,0.8055555555555556,0.01666666666666662,2.0,0.0,1
372,Aurinia's Stock More Than Doubles On Results From Pivotal Trial Of Voclosporin In Lupus Nephritis,0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
373,Aurora Cannabis Shares Pullback From Session High Following Report Coca-Cola Does Not Have Plans To Enter CBD Market; Stock Still Up 1.5% For Session,0.7444444444444445,0.05270462766947305,0.2111111111111111,0.18333333333333335,0.8888888888888888,0.3333333333333333,2
374,AutoZone 1st Quarter Same Store Sales Increase 3.4%,0.8999999999999999,0.0,0.788888888888889,0.03333333333333336,2.0,0.0,1
375,"AutoZone Q1 EPS $14.3 Beats $13.77 Estimate, Sales $2.79B Beat $2.77B Estimate",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
376,AutoZone Q1 Earnings Preview,0.7666666666666667,0.05000000000000005,0.4555555555555555,0.2603416558635552,1.6666666666666667,0.5,2
377,AutoZone shares are trading higher after the company reported better-than-expected Q1 EPS and sales results.,0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
378,Autodesk shares are trading lower after JP Morgan downgraded the stock from Neutral to Underweight.,0.8333333333333334,0.04999999999999999,0.5888888888888889,0.44845413490245706,0.0,0.0,1
379,Avista Receives Approval Of All-Party Settlement In Idaho General Rate Case,0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
380,Axalta Coating Systems Option Alert: Dec 20 $30 Calls Sweep (23) near the Ask: 513 @ $0.85 vs 7907 OI; Earnings 1/29 Before Open [est] Ref=$29.99,0.7777777777777778,0.04409585518440991,0.4222222222222222,0.27284509239574833,1.6666666666666667,0.5,2
381,Axler's Armageddon? Not! XPO Shares Flourish A Year After Thrashing,0.8888888888888888,0.03333333333333334,0.7666666666666667,0.0707106781186548,2.0,0.0,1
382,Axogen Wins Research Grant From Advanced Regenerative Manufacturing Institute,0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
383,"B. Riley Downgrades Cedar Fair to Neutral, Lowers Price Target to $57",0.8333333333333334,0.04999999999999999,0.7333333333333333,0.05000000000000005,0.0,0.0,1
384,"B. Riley FBR Downgrades Children's Place to Neutral, Announces $59 Price Target",0.8222222222222223,0.04409585518440985,0.7222222222222222,0.04409585518440987,0.0,0.0,1
385,B. Riley FBR Initiates Coverage On Cormedix with Buy Rating,0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
386,"B. Riley Initiates Coverage On Universal Technical with Buy Rating, Announces $9 Price Target",0.8888888888888888,0.03333333333333334,0.7777777777777778,0.06666666666666668,2.0,0.0,1
387,"B. Riley Maintains Buy on Cumberland, Raises Price Target to $9.75",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
388,"B. Riley Maintains Buy on EZCORP, Lowers Price Target to $12",0.6888888888888888,0.06009252125773316,0.1,0.17320508075688773,1.0,0.0,1
389,"B. Riley Maintains Buy on Freeport-McMoRan, Raises Price Target to $15",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
390,"B. Riley Maintains Buy on Helmerich & Payne, Lowers Price Target to $47",0.6666666666666666,0.07071067811865475,0.1111111111111111,0.20275875100994067,0.8888888888888888,0.3333333333333333,2
391,"B. Riley Maintains Buy on MGIC Investment, Raises Price Target to $19",0.8888888888888888,0.03333333333333334,0.7777777777777778,0.06666666666666668,2.0,0.0,1
392,"B. Riley Maintains Buy on NMI Holdings, Raises Price Target to $38",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
393,"B. Riley Maintains Buy on Zumiez, Raises Price Target to $37",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
394,"B. Riley Reinstates Buy on Transact Technologies, Announces $14 Price Target",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
395,"B. Riley Upgrades GasLog Partners to Buy, Announces $23 Price Target",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
396,"B. Riley Upgrades SunCoke Energy to Buy, Announces $8 Price Target",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
397,BCB Bancorp Files For ~1.02M Share Common Stock Offering Priced At $12.25/Share,0.7,0.10000000000000002,0.15555555555555556,0.2603416558635552,0.8888888888888888,0.3333333333333333,2
398,"BG Staffing Acquires L.J. Kushner & Associates, Terms Not Disclosed",0.8444444444444446,0.05270462766947299,0.6888888888888889,0.10540925533894602,2.0,0.0,1
399,BGC Partners ReportsSteven Bisgay Will Replace Sean Windeatt As CFO; Windeatt Will Remain As COO,0.7222222222222222,0.0666666666666667,0.044444444444444446,0.08819171036881969,1.0,0.0,1
400,"BMO Capital Downgrades Halliburton to Market Perform, Announces $23 Price Target",0.8444444444444446,0.05270462766947299,0.6000000000000001,0.4527692569068708,0.0,0.0,1
401,BMO Capital Downgrades Marvell Technology Group to Market Perform,0.8444444444444446,0.05270462766947298,0.7333333333333333,0.07071067811865481,0.0,0.0,1
402,"BMO Capital Initiates Coverage On Amedisys with Market Perform Rating, Announces $170 Price Target",0.8222222222222223,0.04409585518440984,0.6111111111111112,0.060092521257733136,1.8888888888888888,0.3333333333333333,2
403,"BMO Capital Maintains Market Perform on Broadcom, Raises Price Target to $330",0.8555555555555556,0.05270462766947297,0.6333333333333333,0.18027756377319942,1.8888888888888888,0.3333333333333333,2
404,"BMO Capital Maintains Market Perform on Casey's General Stores, Lowers Price Target to $165",0.8,0.05000000000000001,0.5444444444444444,0.2403700850309326,0.2222222222222222,0.4409585518440985,2
405,"BMO Capital Maintains Market Perform on FedEx, Lowers Price Target to $160",0.8111111111111112,0.03333333333333333,0.6222222222222222,0.04409585518440983,0.0,0.0,1
406,"BMO Capital Maintains Market Perform on General Mills, Raises Price Target to $57",0.8111111111111112,0.03333333333333333,0.6,0.04999999999999999,1.8888888888888888,0.3333333333333333,2
407,"BMO Capital Maintains Outperform on Adobe, Raises Price Target to $350",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
408,"BMO Capital Maintains Outperform on Agios Pharmaceuticals, Raises Price Target to $49",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
409,"BMO Capital Maintains Outperform on Centene, Raises Price Target to $70",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
410,"BMO Capital Maintains Outperform on Dave & Buster's Enter, Raises Price Target to $53",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
411,"BMO Capital Maintains Outperform on Deere, Raises Price Target to $180",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
412,"BMO Capital Maintains Outperform on Fate Therapeutics, Lowers Price Target to $22",0.6777777777777777,0.097182531580755,0.09999999999999999,0.23452078799117146,1.1111111111111112,0.3333333333333333,2
413,"BMO Capital Maintains Outperform on Hexcel, Lowers Price Target to $84",0.6777777777777777,0.06666666666666667,0.07777777777777778,0.1715938356831167,1.0,0.0,1
414,"BMO Capital Maintains Outperform on Horizon Therapeutics, Raises Price Target to $40",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
415,"BMO Capital Maintains Outperform on Newmont Goldcorp, Lowers Price Target to $47",0.6666666666666666,0.07071067811865477,0.07777777777777778,0.2333333333333333,0.8888888888888888,0.3333333333333333,2
416,"BMO Capital Maintains Outperform on Rigel Pharmaceuticals, Lowers Price Target to $8",0.6777777777777777,0.06666666666666667,0.12222222222222223,0.23333333333333328,0.8888888888888888,0.3333333333333333,2
417,"BMO Capital Maintains Outperform on Vornado Realty, Raises Price Target to $80",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
418,"BMO Capital Maintains Outperform on Winnebago Industries, Raises Price Target to $63",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
419,"BMO Capital Maintains Underperform on Greif, Raises Price Target to $36",0.7333333333333333,0.11180339887498954,0.09999999999999999,0.5123475382979799,0.4444444444444444,0.5270462766947299,2
420,"BMO Capital Upgrades Freeport-McMoRan to Outperform, Raises Price Target to $17",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
421,BMO Financial Group Q4 Adj. EPS $2.43 Up 5% YoY,0.8999999999999999,0.0,0.5222222222222223,0.06666666666666667,2.0,0.0,1
422,BMO Financial Group Raises Quarterly Dividend From $1.03 To $1.06/Share,0.8999999999999999,0.0,0.788888888888889,0.033333333333333375,2.0,0.0,1
423,BOE Says Plans To Increase Banks' 'Neutral' Counter-Cyclical Capital Buffer From 1% To 2%,0.7555555555555555,0.10137937550497038,0.35555555555555557,0.4245913067618999,0.7777777777777778,0.6666666666666666,3
424,BOS Better Online Solutions Reports Co-CEO Yuval Viner To STep Down; CEO Eyal Cohen Will Remain In Role,0.7555555555555555,0.07264831572567795,0.1111111111111111,0.2666666666666667,0.8888888888888888,0.3333333333333333,2
425,BP Increases Stake in Lightsource BP to 50% from 43%,0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
426,BRF Option Alert: Jan 17 $10 Puts Sweep (40) near the Ask: 1470 @ $1.507 vs 603 OI; Ref=$8.585,0.8,0.0,0.7,0.0,0.0,0.0,1
427,BRF Shares Fall Amid Report Brazilian Prosecutors Have Charged 11 People In Criminal Case Related To Probe Implicating Co.,0.8777777777777778,0.04409585518440984,0.8222222222222223,0.044095855184409845,0.0,0.0,1
428,BRP Group Q3 Sales $38.383M Beat $36.33M Estimate,0.8555555555555556,0.05270462766947297,0.7555555555555555,0.05270462766947304,2.0,0.0,1
429,"BRP Group To Acquire Lanier Upshaw, Inc.; Terms Not Disclosed",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
430,BRP Group shares are trading higher after the company entered into an agreement to acquire highland risk services. No terms are disclosed yet.,0.8555555555555556,0.05270462766947297,0.7333333333333333,0.08660254037844389,2.0,0.0,1
431,"BRP Group, Inc. Enters Into Agreement To Acquire Highland Risk Services LLC; Terms Not Disclosed",0.8444444444444446,0.05270462766947298,0.6888888888888889,0.10540925533894603,2.0,0.0,1
432,"BTIG Earlier Maintained Buy on Darden Restaurants, Lowered Price Target to $126",0.6777777777777777,0.06666666666666667,0.13333333333333333,0.23979157616563596,0.8888888888888888,0.3333333333333333,2
433,"BTIG Initiates Coverage On Staar Surgical with Buy Rating, Announces $46 Price Target",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
434,"BTIG Maintains Buy on Stryker, Raises Price Target to $236",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
435,BTIG Research Downgrades Waters to Neutral,0.8111111111111112,0.03333333333333333,0.6666666666666666,0.07071067811865477,0.0,0.0,1
436,"BTIG Research Reiterates Buy on The Western Union, Raises Price Target to $31",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
437,"BWS Financial Initiates Coverage On A10 Networks with Buy Rating, Announces $9.5 Price Target",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
438,"BZ NOTE On Acasti Pharma Price Action: On Nov. 26, 2019, Co. Issued Press Release Highlighting The Last Patient Visit In Its TRILOGY 1 Trial For Hypertriglceridemia Treatment, Said Was On Track For Topline Results In Dec.",0.8444444444444446,0.10137937550497032,0.6777777777777778,0.2635231383473649,1.8888888888888888,0.3333333333333333,2
439,BZ NOTE: Not Seeing AFP News Of US Raising Tobacco Age Reported Anywhere Else,0.6777777777777777,0.04409585518440984,0.1111111111111111,0.10540925533894599,1.0,0.0,1
440,"Badger Meter Names Pres, CEO Kenneth Bockhorst Chair",0.8444444444444446,0.07264831572567795,0.6333333333333333,0.25495097567963926,1.8888888888888888,0.3333333333333333,2
441,"Baidu Announces Filing of 5,712 AI Patents in China, More Than Any Other Company",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
442,Baidu Reports Its Keyboard App Has Surpassed 40M Users,0.8777777777777778,0.04409585518440983,0.7666666666666667,0.05000000000000006,2.0,0.0,1
443,"Baidu shares are trading higher in sympathy with the overall market following multiple positive US-China trade developments, including a tweet from President Trump suggesting the US is 'very close' to a deal.",0.8555555555555556,0.05270462766947297,0.7222222222222222,0.08333333333333337,2.0,0.0,1
444,Baidu shares are trading higher on positive sentiment after the phase one trade deal reached on Friday is said to be completely done.,0.8555555555555556,0.052704627669472974,0.7444444444444445,0.07264831572567793,2.0,0.0,1
445,"Baidu, Samsung Electronics Ready for Production of Leading-Edge AI Chip for Early Next Year",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
446,"Baird Downgrades Biogen to Underperform, Announces $250 Price Target",0.8999999999999999,0.0,0.8,0.0,0.0,0.0,1
447,"Baird Downgrades Zions Bancorp to Underperform, Lowers Price Target to $46",0.8999999999999999,0.0,0.8,0.0,0.0,0.0,1
448,"Baird Initiates Coverage On Middlesex Water with Outperform Rating, Announces $69 Price Target",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
449,"Baird Maintains Neutral on ABM Industries, Lowers Price Target to $34",0.8111111111111112,0.03333333333333333,0.5666666666666667,0.21794494717703367,0.1111111111111111,0.33333333333333337,2
450,"Baird Maintains Neutral on Accenture, Raises Price Target to $214",0.8,0.0,0.5555555555555556,0.13333333333333333,1.8888888888888888,0.3333333333333333,2
451,"Baird Maintains Neutral on GameStop, Lowers Price Target to $5",0.8222222222222223,0.04409585518440985,0.7222222222222222,0.04409585518440987,0.0,0.0,1
452,"Baird Maintains Neutral on Genesco, Raises Price Target to $52",0.8111111111111112,0.03333333333333333,0.5666666666666667,0.14142135623730948,1.8888888888888888,0.3333333333333333,2
453,"Baird Maintains Neutral on Greif, Raises Price Target to $45",0.8111111111111112,0.03333333333333333,0.5666666666666667,0.14142135623730948,1.8888888888888888,0.3333333333333333,2
454,"Baird Maintains Neutral on Harley-Davidson, Lowers Price Target to $42",0.8222222222222223,0.04409585518440985,0.6444444444444444,0.07264831572567788,0.0,0.0,1
455,"Baird Maintains Neutral on Korn Ferry, Lowers Price Target to $40",0.8111111111111112,0.03333333333333333,0.6444444444444444,0.0726483157256779,0.0,0.0,1
456,"Baird Maintains Neutral on Lennox International, Lowers Price Target to $255",0.8111111111111112,0.03333333333333333,0.3888888888888889,0.32956199888808646,0.4444444444444444,0.5270462766947299,2
457,"Baird Maintains Neutral on Patterson Companies, Raises Price Target to $22",0.8,0.0,0.5888888888888889,0.03333333333333333,1.8888888888888888,0.3333333333333333,2
458,"Baird Maintains Neutral on Paychex, Raises Price Target to $87",0.8111111111111112,0.03333333333333333,0.5666666666666667,0.14142135623730948,1.8888888888888888,0.3333333333333333,2
459,"Baird Maintains Neutral on RH, Raises Price Target to $220",0.8222222222222223,0.04409585518440984,0.6111111111111112,0.06009252125773313,1.8888888888888888,0.3333333333333333,2
460,"Baird Maintains Neutral on Sportsman's Warehouse, Raises Price Target to $8",0.8,0.0,0.5888888888888889,0.03333333333333333,1.8888888888888888,0.3333333333333333,2
461,"Baird Maintains Neutral on Toro, Raises Price Target to $78",0.8111111111111112,0.03333333333333333,0.5555555555555556,0.14240006242195882,1.8888888888888888,0.3333333333333333,2
462,"Baird Maintains Neutral on Zumiez, Raises Price Target to $35",0.8,0.0,0.5555555555555556,0.13333333333333333,1.8888888888888888,0.3333333333333333,2
463,"Baird Maintains Neutral, $27 Target On Mednax Notes 'Starboard Getting Involved, Stock Might Run but Not Inclined to Chase'; Notes 'ongoing secular pressures temper our confidence in medium/long-term EBITDA estimates'",0.7333333333333333,0.07071067811865481,0.3111111111111111,0.15365907428821476,0.8888888888888888,0.3333333333333333,2
464,"Baird Maintains Outperform on AECOM, Raises Price Target to $50",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
465,"Baird Maintains Outperform on Antero Midstream, Lowers Price Target to $6",0.6777777777777777,0.06666666666666667,0.07777777777777778,0.2333333333333333,0.8888888888888888,0.3333333333333333,2
466,"Baird Maintains Outperform on Charles River, Raises Price Target to $165",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
467,"Baird Maintains Outperform on Fidelity National Info, Raises Price Target to $166",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
468,"Baird Maintains Outperform on PPG Industries, Raises Price Target to $145",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
469,"Baird Maintains Outperform on TJX Companies, Raises Price Target to $69",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
470,"Baird Maintains Outperform on Targa Resources, Lowers Price Target to $43",0.6666666666666666,0.07071067811865477,0.09999999999999999,0.23452078799117146,0.8888888888888888,0.3333333333333333,2
471,"Baird Maintains Outperform on Workday, Lowers Price Target to $210",0.7,0.07071067811865477,0.06666666666666667,0.2,0.8888888888888888,0.3333333333333333,2
472,"Baird Maintains Underperform on Micron Technology, Raises Price Target to $45",0.6666666666666666,0.07071067811865477,0.09999999999999999,0.23452078799117146,0.8888888888888888,0.3333333333333333,2
473,"Baird Reiterates Outperform On Autodesk, $203 Target As Firm Believes 'Manufacturing could turn out to be an upside surprise driver over next 12-18 months given lower attention/expectations but clear momentum building behind Fusion 360'",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
474,"Baird Upgrades AeroVironment to Outperform, Raises Price Target to $81",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
475,"Baird Upgrades EnLink Midstream to Outperform, Announces $6 Price Target",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
476,Baird Upgrades Nordson to Outperform,0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
