headline,date,ticker,datetime_utc,company_name,permno,cusip,ret,ret_fd1,ret_fd2,ret_fd3,ret_fd5,ret_fd10,ret_fd30,ret_fd60,ret_ld1,ret_ld2,ret_ld3,ret_ld5,ret_ld10,ret_ld30,ret_ld60,Mkt-RF,SMB,HML,RF,PERMNO,n,RET,alpha,b_mkt,b_smb,b_hml,ivol,tvol,R2,exret,headline_word_count
"Goldman Sachs Downgrades PBF Energy to Sell, Lowers Price Target to $34",2019-01-25,PBF,2019-01-25 12:15:00+00:00,P B F ENERGY INC,13730.0,69318G10,0.01506374403834343,-0.02682655304670334,-0.021689557960472783,0.011986247642837178,0.013413167095486234,-0.015981772764107505,-0.12772553406091303,-0.02344435479418927,-0.022650035098195076,-0.04137733715910408,-0.05034382570759843,-0.022096282786851495,0.00494911208916049,0.0598710709590482,-0.15537481860995195,0.9,0.46,-0.35,0.01,13730,252,1.5064%,0.0009,1.2353,0.8216,0.2982,1.9435%,2.3870%,33.7023%,0.0935%,12
Fitch Says 'BBB-' Rating For Pg&e's $5.5 Bln Dip Facility Is Supported By 'Strong Over-collateralization' Of The Fully Drawn Dip Facility,2019-01-25,PCG,2019-01-25 17:14:00+00:00,P G & E CORP,13688.0,69331C10,-0.1562723517417908,0.02039080299437046,0.18861505639137222,0.1614273181759771,0.11129986447774032,0.20645702976060654,0.6465589266511584,0.8292268440611366,0.7459324598312378,0.8116883525671161,0.929460576934908,0.9843527286218801,-0.21761076128555845,-0.46118190770617207,-0.7055098083703599,0.9,0.46,-0.35,0.01,13688,252,-15.6272%,-0.0023,0.5915,0.0679,0.1812,7.4395%,7.4665%,0.7212%,-16.2271%,21
Fitch Says Dip Ratings Do Not Apply To Any Bridge Facility Of PG&E That May Be Put In Place Prior To Bankruptcy Petition Date,2019-01-25,PCG,2019-01-25 17:13:00+00:00,P G & E CORP,13688.0,69331C10,-0.1562723517417908,0.02039080299437046,0.18861505639137222,0.1614273181759771,0.11129986447774032,0.20645702976060654,0.6465589266511584,0.8292268440611366,0.7459324598312378,0.8116883525671161,0.929460576934908,0.9843527286218801,-0.21761076128555845,-0.46118190770617207,-0.7055098083703599,0.9,0.46,-0.35,0.01,13688,252,-15.6272%,-0.0023,0.5915,0.0679,0.1812,7.4395%,7.4665%,0.7212%,-16.2271%,24
Fitch Says Expects To Downgrade Pg&e's Long-term Issuer Default Rating To 'D' On Or About The Bankruptcy Petition Date,2019-01-25,PCG,2019-01-25 17:13:00+00:00,P G & E CORP,13688.0,69331C10,-0.1562723517417908,0.02039080299437046,0.18861505639137222,0.1614273181759771,0.11129986447774032,0.20645702976060654,0.6465589266511584,0.8292268440611366,0.7459324598312378,0.8116883525671161,0.929460576934908,0.9843527286218801,-0.21761076128555845,-0.46118190770617207,-0.7055098083703599,0.9,0.46,-0.35,0.01,13688,252,-15.6272%,-0.0023,0.5915,0.0679,0.1812,7.4395%,7.4665%,0.7212%,-16.2271%,19
Fitch Says PG&E's 'C' Long-term Issuer Default Rating And Pre-petition Issue Ratings Are Unaffected By Rating Action,2019-01-25,PCG,2019-01-25 17:12:00+00:00,P G & E CORP,13688.0,69331C10,-0.1562723517417908,0.02039080299437046,0.18861505639137222,0.1614273181759771,0.11129986447774032,0.20645702976060654,0.6465589266511584,0.8292268440611366,0.7459324598312378,0.8116883525671161,0.929460576934908,0.9843527286218801,-0.21761076128555845,-0.46118190770617207,-0.7055098083703599,0.9,0.46,-0.35,0.01,13688,252,-15.6272%,-0.0023,0.5915,0.0679,0.1812,7.4395%,7.4665%,0.7212%,-16.2271%,17
Fitch Rates Pg&e's $5.5 Bln Dip Facility 'BBB-',2019-01-25,PCG,2019-01-25 17:11:00+00:00,P G & E CORP,13688.0,69331C10,-0.1562723517417908,0.02039080299437046,0.18861505639137222,0.1614273181759771,0.11129986447774032,0.20645702976060654,0.6465589266511584,0.8292268440611366,0.7459324598312378,0.8116883525671161,0.929460576934908,0.9843527286218801,-0.21761076128555845,-0.46118190770617207,-0.7055098083703599,0.9,0.46,-0.35,0.01,13688,252,-15.6272%,-0.0023,0.5915,0.0679,0.1812,7.4395%,7.4665%,0.7212%,-16.2271%,8
Wall Street Reacts To The Latest PG&E Liability Ruling,2019-01-25,PCG,2019-01-25 15:45:00+00:00,P G & E CORP,13688.0,69331C10,-0.1562723517417908,0.02039080299437046,0.18861505639137222,0.1614273181759771,0.11129986447774032,0.20645702976060654,0.6465589266511584,0.8292268440611366,0.7459324598312378,0.8116883525671161,0.929460576934908,0.9843527286218801,-0.21761076128555845,-0.46118190770617207,-0.7055098083703599,0.9,0.46,-0.35,0.01,13688,252,-15.6272%,-0.0023,0.5915,0.0679,0.1812,7.4395%,7.4665%,0.7212%,-16.2271%,9
PG&E Option Alert: Feb 1 $16 Calls Sweep (4) near the Ask: 500 @ $0.801 vs 320 OI; Earnings 2/8 Before Open [est] Ref=$12.47,2019-01-25,PCG,2019-01-25 14:44:00+00:00,P G & E CORP,13688.0,69331C10,-0.1562723517417908,0.02039080299437046,0.18861505639137222,0.1614273181759771,0.11129986447774032,0.20645702976060654,0.6465589266511584,0.8292268440611366,0.7459324598312378,0.8116883525671161,0.929460576934908,0.9843527286218801,-0.21761076128555845,-0.46118190770617207,-0.7055098083703599,0.9,0.46,-0.35,0.01,13688,252,-15.6272%,-0.0023,0.5915,0.0679,0.1812,7.4395%,7.4665%,0.7212%,-16.2271%,24
PG&E Option Alert: Feb 15 $10 Puts Sweep (11) near the Bid: 1000 @ $1.35 vs 39470 OI; Earnings 2/8 Before Open [est] Ref=$12.11,2019-01-25,PCG,2019-01-25 14:39:00+00:00,P G & E CORP,13688.0,69331C10,-0.1562723517417908,0.02039080299437046,0.18861505639137222,0.1614273181759771,0.11129986447774032,0.20645702976060654,0.6465589266511584,0.8292268440611366,0.7459324598312378,0.8116883525671161,0.929460576934908,0.9843527286218801,-0.21761076128555845,-0.46118190770617207,-0.7055098083703599,0.9,0.46,-0.35,0.01,13688,252,-15.6272%,-0.0023,0.5915,0.0679,0.1812,7.4395%,7.4665%,0.7212%,-16.2271%,24
PG&E Option Alert: Feb 15 $10 Puts Sweep (7) near the Bid: 1000 @ $1.45 vs 39470 OI; Earnings 2/8 Before Open [est] Ref=$12.08,2019-01-25,PCG,2019-01-25 14:35:00+00:00,P G & E CORP,13688.0,69331C10,-0.1562723517417908,0.02039080299437046,0.18861505639137222,0.1614273181759771,0.11129986447774032,0.20645702976060654,0.6465589266511584,0.8292268440611366,0.7459324598312378,0.8116883525671161,0.929460576934908,0.9843527286218801,-0.21761076128555845,-0.46118190770617207,-0.7055098083703599,0.9,0.46,-0.35,0.01,13688,252,-15.6272%,-0.0023,0.5915,0.0679,0.1812,7.4395%,7.4665%,0.7212%,-16.2271%,24
"Seeing Order Imbalance In PG&E, Showing Last Price Of $13.95",2019-01-25,PCG,2019-01-25 14:30:00+00:00,P G & E CORP,13688.0,69331C10,-0.1562723517417908,0.02039080299437046,0.18861505639137222,0.1614273181759771,0.11129986447774032,0.20645702976060654,0.6465589266511584,0.8292268440611366,0.7459324598312378,0.8116883525671161,0.929460576934908,0.9843527286218801,-0.21761076128555845,-0.46118190770617207,-0.7055098083703599,0.9,0.46,-0.35,0.01,13688,252,-15.6272%,-0.0023,0.5915,0.0679,0.1812,7.4395%,7.4665%,0.7212%,-16.2271%,10
"PG&E shares are trading lower; Although the company was cleared of its role in the 2017 Tubbs fire, it warned that it still faces extensive litigation and financial challenges as a result of other 2018 fires.",2019-01-25,PCG,2019-01-25 14:30:00+00:00,P G & E CORP,13688.0,69331C10,-0.1562723517417908,0.02039080299437046,0.18861505639137222,0.1614273181759771,0.11129986447774032,0.20645702976060654,0.6465589266511584,0.8292268440611366,0.7459324598312378,0.8116883525671161,0.929460576934908,0.9843527286218801,-0.21761076128555845,-0.46118190770617207,-0.7055098083703599,0.9,0.46,-0.35,0.01,13688,252,-15.6272%,-0.0023,0.5915,0.0679,0.1812,7.4395%,7.4665%,0.7212%,-16.2271%,36
"Morgan Stanley Maintains Equal-Weight on PG&E, Raises Price Target to $17.50",2019-01-25,PCG,2019-01-25 14:20:00+00:00,P G & E CORP,13688.0,69331C10,-0.1562723517417908,0.02039080299437046,0.18861505639137222,0.1614273181759771,0.11129986447774032,0.20645702976060654,0.6465589266511584,0.8292268440611366,0.7459324598312378,0.8116883525671161,0.929460576934908,0.9843527286218801,-0.21761076128555845,-0.46118190770617207,-0.7055098083703599,0.9,0.46,-0.35,0.01,13688,252,-15.6272%,-0.0023,0.5915,0.0679,0.1812,7.4395%,7.4665%,0.7212%,-16.2271%,11
"UPDATE: JP Morgan Notes PG&E 'is largely absolved of our estimated $7Bn of liabilities stemming from the Tubbs Fire' And Firm Also Notes 'Despite this favorable finding, PCG continues to face roughly $28Bn of gross fire liabilities'",2019-01-25,PCG,2019-01-25 13:41:00+00:00,P G & E CORP,13688.0,69331C10,-0.1562723517417908,0.02039080299437046,0.18861505639137222,0.1614273181759771,0.11129986447774032,0.20645702976060654,0.6465589266511584,0.8292268440611366,0.7459324598312378,0.8116883525671161,0.929460576934908,0.9843527286218801,-0.21761076128555845,-0.46118190770617207,-0.7055098083703599,0.9,0.46,-0.35,0.01,13688,252,-15.6272%,-0.0023,0.5915,0.0679,0.1812,7.4395%,7.4665%,0.7212%,-16.2271%,37
"UPDATE: JP Morgan On PG&E Notes 'Ultimately, the Tubbs findings represent a clear positive for PCG but only somewhat impact the need for the company to seek a grand bargain outcome in resolving fire liabilities'",2019-01-25,PCG,2019-01-25 13:39:00+00:00,P G & E CORP,13688.0,69331C10,-0.1562723517417908,0.02039080299437046,0.18861505639137222,0.1614273181759771,0.11129986447774032,0.20645702976060654,0.6465589266511584,0.8292268440611366,0.7459324598312378,0.8116883525671161,0.929460576934908,0.9843527286218801,-0.21761076128555845,-0.46118190770617207,-0.7055098083703599,0.9,0.46,-0.35,0.01,13688,252,-15.6272%,-0.0023,0.5915,0.0679,0.1812,7.4395%,7.4665%,0.7212%,-16.2271%,35
"JP Morgan Maintains Neutral on PG&E, Raises Price Target to $11",2019-01-25,PCG,2019-01-25 13:36:00+00:00,P G & E CORP,13688.0,69331C10,-0.1562723517417908,0.02039080299437046,0.18861505639137222,0.1614273181759771,0.11129986447774032,0.20645702976060654,0.6465589266511584,0.8292268440611366,0.7459324598312378,0.8116883525671161,0.929460576934908,0.9843527286218801,-0.21761076128555845,-0.46118190770617207,-0.7055098083703599,0.9,0.46,-0.35,0.01,13688,252,-15.6272%,-0.0023,0.5915,0.0679,0.1812,7.4395%,7.4665%,0.7212%,-16.2271%,11
Morgan Stanley Raises Price Target on PG&E to $17.50 from $13.00,2019-01-25,PCG,2019-01-25 10:11:00+00:00,P G & E CORP,13688.0,69331C10,-0.1562723517417908,0.02039080299437046,0.18861505639137222,0.1614273181759771,0.11129986447774032,0.20645702976060654,0.6465589266511584,0.8292268440611366,0.7459324598312378,0.8116883525671161,0.929460576934908,0.9843527286218801,-0.21761076128555845,-0.46118190770617207,-0.7055098083703599,0.9,0.46,-0.35,0.01,13688,252,-15.6272%,-0.0023,0.5915,0.0679,0.1812,7.4395%,7.4665%,0.7212%,-16.2271%,11
Peapack Gladstone Q4 EPS $0.55 Misses $0.58 Estimate,2019-01-25,PGC,2019-01-25 14:02:00+00:00,PEAPACK GLADSTONE FINANCIAL CORP,88820.0,70469910,0.001477684359997511,0.012910308316349983,-0.00405756609947916,-0.0055330701084053135,-0.0051641947247698106,0.0036900058667548308,0.025493293934274908,0.003320451783084266,-0.010599448345601559,-0.019558163298297848,-0.02309633340895001,0.0051986412913427316,0.01309881843428573,0.04719533376475882,-0.033203113240423576,0.9,0.46,-0.35,0.01,88820,252,0.1478%,-0.0006,0.8286,0.9174,0.9093,1.0909%,1.4338%,42.1084%,-0.7211%,8
"Ryder's ""COOP"" Truck Asset-Sharing Program To Build Mini-Regional Market By Connecting Florida, Georgia",2019-01-25,R,2019-01-25 01:34:00+00:00,RYDER SYSTEMS INC,27633.0,78354910,0.01719357259571552,-0.00036351248854771256,0.018538721708291073,0.04452927500795667,0.06070520003718505,0.05270806391210425,0.11633038285380448,0.20961755728943166,0.006887545343488455,-0.013316298699625806,-0.04569513121202007,0.024431836159262366,-0.008250838716869269,0.0585127580437097,-0.10410192474015734,0.9,0.46,-0.35,0.01,27633,252,1.7194%,-0.0013,1.2629,0.4996,0.3299,1.5707%,2.0876%,43.3912%,0.4655%,13
"UPDATE: Rite Aid Will Select Reverse Split Ration Of 1-For-10, 1-For-15 or 1-For-20",2019-01-25,RAD,2019-01-25 21:17:00+00:00,RITE AID CORP,46922.0,76775487,0.006659653503447771,-0.033917877823114395,-0.09755332757091406,-0.12842594099484206,-0.20959785001986186,-0.176940036875729,-0.27270817006165515,-0.4791556085915839,-0.0056758481077848755,0.01187292194237144,-0.02383656636701592,0.06507542795103882,0.1637347426979836,-0.03783567048044634,-0.09904759857901524,0.9,0.46,-0.35,0.01,46922,252,0.6660%,-0.0024,1.0606,0.7988,0.7188,3.3234%,3.5131%,10.5070%,-0.4361%,13
Rite Aid Announces Plans For Reverse Stock Split; Size Not Decided Upon,2019-01-25,RAD,2019-01-25 21:15:00+00:00,RITE AID CORP,46922.0,76775487,0.006659653503447771,-0.033917877823114395,-0.09755332757091406,-0.12842594099484206,-0.20959785001986186,-0.176940036875729,-0.27270817006165515,-0.4791556085915839,-0.0056758481077848755,0.01187292194237144,-0.02383656636701592,0.06507542795103882,0.1637347426979836,-0.03783567048044634,-0.09904759857901524,0.9,0.46,-0.35,0.01,46922,252,0.6660%,-0.0024,1.0606,0.7988,0.7188,3.3234%,3.5131%,10.5070%,-0.4361%,12
"Rand Capital Reports $25M Strategic Investment By East Asset Mgmt., Established Of External Mgmt. Structure",2019-01-25,RAND,2019-01-25 11:31:00+00:00,RAND CAPITAL CORP,65665.0,75218520,0.2903226912021637,0.05000003054738045,0.043333370440403085,0.043333370440403085,0.006666659392879026,-0.003333331196442413,-0.06666668395566833,0.012666700136117148,0.0,0.0,0.0,0.0,0.028760982677340508,-0.01898737502209924,-0.03925630573983496,0.9,0.46,-0.35,0.01,65665,252,29.0323%,0.0007,0.0926,0.6031,0.0267,3.1842%,3.2014%,1.0740%,28.8453%,15
Republic Bancorp Q4 EPS $0.83 Beats $0.65 Estimate,2019-01-25,RBCAA,2019-01-25 13:06:00+00:00,REPUBLIC BANCORP INC KY,86287.0,76028120,0.05712836980819702,-0.047345757484436035,-0.02343375429602168,-0.013629836744384005,-0.014347168434652113,0.01147775018587538,0.03347684411138463,0.12340754532295506,0.008154936134815216,0.0015190225038350658,-0.023209842433590366,-0.015430535684578639,-0.05109132399548433,-0.009261046440461329,-0.050384227210968136,0.9,0.46,-0.35,0.01,86287,252,5.7128%,0.0009,0.8805,1.0902,1.0052,1.3068%,1.6532%,37.5156%,4.7820%,8
Macquarie Downgrades Rogers Communications to Neutral,2019-01-25,RCI,2019-01-25 12:17:00+00:00,ROGERS COMMUNICATIONS INC,78405.0,77510920,-0.007161723449826241,0.013667449355125427,0.012528471073751435,0.008352289995243511,0.033788891670020194,0.029422917191090914,0.020738442455014994,-0.06470541148466613,-0.027314351871609688,-0.02962690073395291,-0.029981707057669338,-0.018316334537707646,-0.01393792956056683,0.009512935876010653,0.03433698192569379,0.9,0.46,-0.35,0.01,78405,252,-0.7162%,0.0005,0.4411,-0.0633,0.2633,0.9043%,1.0184%,21.1639%,-1.0141%,6
ResMed shares are trading lower after the company reported mixed Q2 earnings; JP Morgan subsequently downgraded the company's stock from 'Neutral' to 'Underweight',2019-01-25,RMD,2019-01-25 14:26:00+00:00,RESMED INC,81736.0,76115210,-0.1938619315624237,-0.031725890934467316,-0.026649713027025568,-0.008671740585009302,-0.009940724011576085,0.02775721574257939,0.07648575550324588,0.07744117764808078,0.0006824930314905941,-0.001447162385999401,-0.0045824278118243855,0.0035076026987941322,0.024006982200818427,0.03897255641573505,0.19495832875408836,0.9,0.46,-0.35,0.01,81736,252,-19.3862%,-0.0001,0.7747,-0.0977,-0.5225,1.5757%,1.8821%,29.9128%,-20.3440%,23
JP Morgan Downgrades ResMed to Underweight,2019-01-25,RMD,2019-01-25 13:00:00+00:00,RESMED INC,81736.0,76115210,-0.1938619315624237,-0.031725890934467316,-0.026649713027025568,-0.008671740585009302,-0.009940724011576085,0.02775721574257939,0.07648575550324588,0.07744117764808078,0.0006824930314905941,-0.001447162385999401,-0.0045824278118243855,0.0035076026987941322,0.024006982200818427,0.03897255641573505,0.19495832875408836,0.9,0.46,-0.35,0.01,81736,252,-19.3862%,-0.0001,0.7747,-0.0977,-0.5225,1.5757%,1.8821%,29.9128%,-20.3440%,6
"HSBC Upgrades Rockwell Automation to Buy, Raises Price Target to $175",2019-01-25,ROK,2019-01-25 11:55:00+00:00,ROCKWELL AUTOMATION INC,84381.0,77390310,0.02224403992295265,-0.018694400787353516,0.043700437139420956,0.03312091225212077,0.015448380646956306,0.01851407958051343,0.07811624237875225,0.1450224942113778,0.005747530609369278,-0.004465625540067353,-0.012200270759700205,0.0321558145286589,0.05483540790435493,0.016108902651070123,0.03915283139322345,0.9,0.46,-0.35,0.01,84381,252,2.2244%,-0.0004,1.1468,0.0854,-0.0131,1.0922%,1.6957%,58.5176%,1.1346%,11
Salisbury Bancorp Q4 EPS $0.91 Beats $0.84 Estimate,2019-01-25,SAL,2019-01-25 17:23:00+00:00,SALISBURY BANCORP INC,86312.0,79522610,0.05051422491669655,-0.008802174590528011,0.003952023807111793,0.010843199698451045,0.046051799582972563,0.08023731245252796,0.10432067456741345,0.03446594399954517,0.011626388877630234,-0.035588103772670965,-0.04209760670388507,-0.08910180439060122,0.015246230708252817,-0.01840317942114189,-0.03695852455639759,0.9,0.46,-0.35,0.01,86312,252,5.0514%,-0.0002,0.132,-0.0499,-0.2357,2.6675%,2.6781%,0.7867%,4.8761%,8
Starbucks CEO Says A Cannabis-Infused Drink Is 'Not On The Roadmap',2019-01-25,SBUX,2019-01-25 20:20:00+00:00,STARBUCKS CORP,77702.0,85524410,0.03629902005195618,-0.002831939607858547,-0.0007451994545494278,0.01579974948869567,0.01520352176262385,0.04508435977844205,0.04403553319478437,0.13858004458832296,-0.02544035017490387,-0.0099403816693312,0.000618251421518945,0.01521087250414821,0.013462690614184147,-0.011452134972689931,0.10392889864361776,0.9,0.46,-0.35,0.01,77702,252,3.6299%,0.0007,0.7026,-0.2025,0.0898,1.3178%,1.5343%,26.2277%,3.1201%,11
"The Street Mostly Agrees: Starbucks Print Shows 'Positive, Less Controversial' Quarter",2019-01-25,SBUX,2019-01-25 18:04:00+00:00,STARBUCKS CORP,77702.0,85524410,0.03629902005195618,-0.002831939607858547,-0.0007451994545494278,0.01579974948869567,0.01520352176262385,0.04508435977844205,0.04403553319478437,0.13858004458832296,-0.02544035017490387,-0.0099403816693312,0.000618251421518945,0.01521087250414821,0.013462690614184147,-0.011452134972689931,0.10392889864361776,0.9,0.46,-0.35,0.01,77702,252,3.6299%,0.0007,0.7026,-0.2025,0.0898,1.3178%,1.5343%,26.2277%,3.1201%,11
Starbucks CEO Kevin Johnson Says Marijuana Infused Drinks Are Not On Roadmap,2019-01-25,SBUX,2019-01-25 14:59:00+00:00,STARBUCKS CORP,77702.0,85524410,0.03629902005195618,-0.002831939607858547,-0.0007451994545494278,0.01579974948869567,0.01520352176262385,0.04508435977844205,0.04403553319478437,0.13858004458832296,-0.02544035017490387,-0.0099403816693312,0.000618251421518945,0.01521087250414821,0.013462690614184147,-0.011452134972689931,0.10392889864361776,0.9,0.46,-0.35,0.01,77702,252,3.6299%,0.0007,0.7026,-0.2025,0.0898,1.3178%,1.5343%,26.2277%,3.1201%,12
"Morgan Stanley On Starbucks Notes 'Continued sequential improvement in U.S. traffic, and stable China results in the face of investor fears for worse were the notable headlines for 1Q results'; Maintains Equal-Weight, $70 Target",2019-01-25,SBUX,2019-01-25 13:21:00+00:00,STARBUCKS CORP,77702.0,85524410,0.03629902005195618,-0.002831939607858547,-0.0007451994545494278,0.01579974948869567,0.01520352176262385,0.04508435977844205,0.04403553319478437,0.13858004458832296,-0.02544035017490387,-0.0099403816693312,0.000618251421518945,0.01521087250414821,0.013462690614184147,-0.011452134972689931,0.10392889864361776,0.9,0.46,-0.35,0.01,77702,252,3.6299%,0.0007,0.7026,-0.2025,0.0898,1.3178%,1.5343%,26.2277%,3.1201%,34
"Siebert Financial Corp. To Acquire 15% Ownership Of StockCross Financial Services, Inc.",2019-01-25,SIEB,2019-01-25 20:38:00+00:00,SIEBERT FINANCIAL CORP,53373.0,82617610,0.02614384517073631,-0.05414015054702759,-0.07802551567420457,-0.1138535237491074,-0.11385352351854194,-0.1305732714448511,0.008757937459507481,-0.09713377288158909,0.011570197530090809,0.004101738855154524,-0.06062931185936449,-0.03164561103588115,-0.05846155274593945,-0.020016008681596698,-0.11240030878059115,0.9,0.46,-0.35,0.01,53373,252,2.6144%,0.0017,1.5272,1.1474,0.1389,4.5692%,4.9055%,13.2435%,0.7669%,12
"Citigroup Upgrades Southern to Neutral, Raises Price Target to $50",2019-01-25,SO,2019-01-25 12:58:00+00:00,SOUTHERN CO,18411.0,84258710,-0.009591307491064072,-0.0014736778102815151,0.0016842490818422817,0.00778945122056629,0.020842140150265642,0.03410524018902228,0.09547562426329725,0.1048532063713905,0.007986490614712238,0.01890799639403018,0.015671279901941393,0.023255817825546643,0.05429758942393126,0.01567128182599098,0.07297747509093178,0.9,0.46,-0.35,0.01,18411,252,-0.9591%,0.0005,0.1154,-0.3998,-0.0563,1.1405%,1.1680%,4.6634%,-0.9213%,10
'T-Mobile to Release Free Mobile TV Service in Upcoming Weeks: Source' -Cheddar Reports,2019-01-25,TMUS,2019-01-25 16:39:00+00:00,T MOBILE U S INC,91937.0,87259010,-0.00262161809951067,-0.01255841925740242,-0.010222028702634889,-0.0023365018150687256,0.016793134378409125,-0.00146036944409067,0.04366234940104752,0.07695672313551172,0.012684374116361141,0.027382938358970987,0.025388360021217915,0.029539678212126885,0.013880719738354141,0.04457629603844637,0.03528353351877733,0.9,0.46,-0.35,0.01,91937,252,-0.2622%,0.0004,0.7963,-0.1292,-0.1333,1.2991%,1.5993%,34.0203%,-0.9775%,13
UBS Said To Plan Bonus Cuts Of As Much As 20% In Wealth Unit,2019-01-25,UBS,2019-01-25 13:29:00+00:00,U B S GROUP A G,15054.0,H4209710,0.002295385347679257,-0.004580184351652861,-0.00687024028195693,0.00763354364151092,-0.017557289167270174,-0.032061073691781794,-0.07633587583154489,-0.0007633736249416101,0.0015325290150940418,0.010046376794237366,-0.039676706897243785,-0.03471198465560976,0.008487627383351848,0.05573501981978768,-0.019504896175056796,0.9,0.46,-0.35,0.01,15054,252,0.2295%,-0.0012,0.9626,0.0887,0.6969,1.0062%,1.4218%,49.9180%,-0.4399%,14
Arena Pharmaceuticals Announces Closing of Global License Agreement with United Therapeutics for Ralinepag,2019-01-25,UTHR,2019-01-25 09:45:00+00:00,UNITED THERAPEUTICS CORP,87006.0,91307C10,0.01426069345325232,0.003450371092185378,0.0012076200068182885,0.001638941086128387,-0.0008625764211676046,0.0047442693029444705,-0.03536615711565816,-0.10023292753329016,-0.0027918312698602676,0.0035118655918116026,-0.012526971492739514,0.005984864385616184,0.006959747748086942,0.05345624967975593,-0.03909200262638757,0.9,0.46,-0.35,0.01,87006,252,1.4261%,-0.0003,1.051,0.6986,0.1678,1.9264%,2.2681%,27.8620%,0.1950%,13
Vale CEO Says Most Of People Missing In Dam Accident Are Vale Employees,2019-01-25,VALE,2019-01-25 21:39:00+00:00,VALE S A,89330.0,91912E10,-0.08075369149446487,-0.1800878494977951,-0.15959006528346897,-0.078330867018368,-0.07979502898660595,-0.16617858365138793,-0.04904831849463798,-0.03587113292364397,0.0074576037004590034,0.0283736918418247,0.017111567099644898,0.0531537917572209,0.024121253917369856,0.1555209983671264,0.009510828127641036,0.9,0.46,-0.35,0.01,89330,252,-8.0754%,0.0009,1.1688,-0.1448,0.409,2.0695%,2.4215%,26.9611%,-8.9577%,13
Hearing Over 200 People Missing In Brazil From Vale Dam Break,2019-01-25,VALE,2019-01-25 18:49:00+00:00,VALE S A,89330.0,91912E10,-0.08075369149446487,-0.1800878494977951,-0.15959006528346897,-0.078330867018368,-0.07979502898660595,-0.16617858365138793,-0.04904831849463798,-0.03587113292364397,0.0074576037004590034,0.0283736918418247,0.017111567099644898,0.0531537917572209,0.024121253917369856,0.1555209983671264,0.009510828127641036,0.9,0.46,-0.35,0.01,89330,252,-8.0754%,0.0009,1.1688,-0.1448,0.409,2.0695%,2.4215%,26.9611%,-8.9577%,11
Vale Shares Fall ~1.4% From High Over Last Few Mins. As Hearing Unconfirmed Reports Of Fatalities In Co. Dam Break,2019-01-25,VALE,2019-01-25 15:44:00+00:00,VALE S A,89330.0,91912E10,-0.08075369149446487,-0.1800878494977951,-0.15959006528346897,-0.078330867018368,-0.07979502898660595,-0.16617858365138793,-0.04904831849463798,-0.03587113292364397,0.0074576037004590034,0.0283736918418247,0.017111567099644898,0.0531537917572209,0.024121253917369856,0.1555209983671264,0.009510828127641036,0.9,0.46,-0.35,0.01,89330,252,-8.0754%,0.0009,1.1688,-0.1448,0.409,2.0695%,2.4215%,26.9611%,-8.9577%,20
Goldman Sachs Upgrades Valero Energy to Neutral,2019-01-25,VLO,2019-01-25 11:33:00+00:00,VALERO ENERGY CORP NEW,85269.0,91913Y10,0.04103870317339897,-0.014113683253526688,-0.012775313565104529,0.013261909498432756,0.03735246923418223,0.02372547444640105,0.026798539346995165,0.1104380334824342,-0.010403633117675781,-0.03731258483136379,-0.044073126725479694,-0.0006329497842053611,0.021477500819456763,0.07590623491932358,-0.0875171921147726,0.9,0.46,-0.35,0.01,85269,252,4.1039%,-0.0002,1.0541,0.5305,0.2382,1.5031%,1.9016%,37.5191%,2.9982%,7
General Electric Earlier Reported A Modification Of Its Transportation Unit Merger With Wabtec,2019-01-25,WAB,2019-01-25 15:39:00+00:00,WABTEC CORP,81677.0,92974010,-0.03505558148026466,-0.01809159480035305,0.00525241439322377,-0.00204259572752441,0.02173909678914665,0.07266117478591294,0.03919530536516458,0.12147159235660365,0.011103185825049877,-0.012786631206773369,-0.06107075473892931,-0.01278663001895064,-0.017565755315436693,-0.13809008961848124,-0.21896285295993445,0.9,0.46,-0.35,0.01,81677,252,-3.5056%,-0.0002,1.0291,0.4449,0.5808,1.7183%,2.0307%,28.4011%,-4.4662%,13
"Analysts See Western Digital Nearing A Bottom After Disappointing Q2 Results, Guidance",2019-01-25,WDC,2019-01-25 15:24:00+00:00,WESTERN DIGITAL CORP,66384.0,95810210,0.07523668557405472,0.01946246810257435,-0.01413347147346422,0.015523678025555654,0.08897127480653366,0.08225206893551262,0.15060241389890305,0.27537264069739953,0.06698565930128098,0.06869003977077193,0.02397955385286843,0.06106257606505583,0.00879613751133057,-0.02342657036901552,-0.2467311625751567,0.9,0.46,-0.35,0.01,66384,252,7.5237%,-0.0021,1.3997,0.7298,-0.0002,2.1961%,2.7299%,35.2870%,5.9559%,12
"Western Digital shares are trading higher, despite weak Q2 financial results, after the company reported Q3 sales guidance of $3.6 billion to $3.8 billion and gross margin of 28%.",2019-01-25,WDC,2019-01-25 15:00:00+00:00,WESTERN DIGITAL CORP,66384.0,95810210,0.07523668557405472,0.01946246810257435,-0.01413347147346422,0.015523678025555654,0.08897127480653366,0.08225206893551262,0.15060241389890305,0.27537264069739953,0.06698565930128098,0.06869003977077193,0.02397955385286843,0.06106257606505583,0.00879613751133057,-0.02342657036901552,-0.2467311625751567,0.9,0.46,-0.35,0.01,66384,252,7.5237%,-0.0021,1.3997,0.7298,-0.0002,2.1961%,2.7299%,35.2870%,5.9559%,29
