,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,headline type num
8305,B R F S A,HSBC Upgrades BRF to Buy,8,positive,0.9,0.8,"The upgrade to Buy by HSBC suggests a positive outlook for BRF, indicating potential growth and value in the stock.",2.0
8306,B R F S A,BRF Option Alert: Jan 17 $10 Puts Sweep (40) near the Ask: 1470 @ $1.507 vs 603 OI; Ref=$8.585,0,negative,0.8,0.7,,0.0
8307,B R F S A,BRF Option Alert: Jan 17 $10 Puts Sweep (40) near the Ask: 1470 @ $1.507 vs 603 OI; Ref=$8.585,2,negative,0.8,0.7,,0.0
8308,B R F S A,BRF Option Alert: Jan 17 $10 Puts Sweep (40) near the Ask: 1470 @ $1.507 vs 603 OI; Ref=$8.585,3,negative,0.8,0.7,,0.0
8309,B R F S A,BRF Option Alert: Jan 17 $10 Puts Sweep (40) near the Ask: 1470 @ $1.507 vs 603 OI; Ref=$8.585,4,negative,0.8,0.7,,0.0
8310,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,BRF Option Alert: Jan 17 $10 Puts Sweep (40) near the Ask: 1470 @ $1.507 vs 603 OI; Ref=$8.585,5,negative,0.8,0.7,,0.0
8311,B R F S A,BRF Option Alert: Jan 17 $10 Puts Sweep (40) near the Ask: 1470 @ $1.507 vs 603 OI; Ref=$8.585,6,negative,0.8,0.7,"The news indicates a high volume of put options being purchased, suggesting bearish sentiment towards B R F S A.",0.0
8312,B R F S A,BRF Option Alert: Jan 17 $10 Puts Sweep (40) near the Ask: 1470 @ $1.507 vs 603 OI; Ref=$8.585,7,negative,0.8,0.7,"The news indicates a high volume of put options being purchased, suggesting bearish sentiment towards B R F S A.",0.0
8313,B R F S A,BRF Option Alert: Jan 17 $10 Puts Sweep (40) near the Ask: 1470 @ $1.507 vs 603 OI; Ref=$8.585,8,negative,0.8,0.7,"The news indicates a high volume of put options being purchased, suggesting bearish sentiment towards B R F S A.",0.0
8314,B R F S A,BRF Shares Fall Amid Report Brazilian Prosecutors Have Charged 11 People In Criminal Case Related To Probe Implicating Co.,0,negative,0.8,0.9,,0.0
8315,B R F S A,BRF Shares Fall Amid Report Brazilian Prosecutors Have Charged 11 People In Criminal Case Related To Probe Implicating Co.,2,negative,0.8,0.9,,0.0
8316,B R F S A,BRF Shares Fall Amid Report Brazilian Prosecutors Have Charged 11 People In Criminal Case Related To Probe Implicating Co.,3,negative,0.9,0.8,,0.0
8317,B R F S A,BRF Shares Fall Amid Report Brazilian Prosecutors Have Charged 11 People In Criminal Case Related To Probe Implicating Co.,4,negative,0.9,0.8,,0.0
8318,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,BRF Shares Fall Amid Report Brazilian Prosecutors Have Charged 11 People In Criminal Case Related To Probe Implicating Co.,5,negative,0.9,0.8,,0.0
8319,B R F S A,BRF Shares Fall Amid Report Brazilian Prosecutors Have Charged 11 People In Criminal Case Related To Probe Implicating Co.,6,negative,0.9,0.8,"The news of Brazilian prosecutors charging 11 people in a criminal case related to BRF implicates the company in a negative light, causing its shares to fall.",0.0
8320,B R F S A,BRF Shares Fall Amid Report Brazilian Prosecutors Have Charged 11 People In Criminal Case Related To Probe Implicating Co.,7,negative,0.9,0.8,"The news of Brazilian prosecutors charging 11 people in a criminal case related to BRF implicates the company in a negative light, causing its shares to fall.",0.0
8321,B R F S A,BRF Shares Fall Amid Report Brazilian Prosecutors Have Charged 11 People In Criminal Case Related To Probe Implicating Co.,8,negative,0.9,0.8,The news of BRF shares falling due to criminal charges and implications in a probe is likely to have a negative impact on the company's reputation and stock value.,0.0
8322,BROOKLINE BANCORP INC,Brookline Bancorp Reports $10M Buyback,0,positive,0.9,0.8,,2.0
8323,BROOKLINE BANCORP INC,Brookline Bancorp Reports $10M Buyback,2,positive,0.8,0.6,,2.0
8324,BROOKLINE BANCORP INC,Brookline Bancorp Reports $10M Buyback,3,positive,0.9,0.8,,2.0
8325,BROOKLINE BANCORP INC,Brookline Bancorp Reports $10M Buyback,4,positive,0.8,0.7,,2.0
8326,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,Brookline Bancorp Reports $10M Buyback,5,positive,0.9,0.8,,2.0
8327,BROOKLINE BANCORP INC,Brookline Bancorp Reports $10M Buyback,6,positive,0.9,0.8,The news of Brookline Bancorp reporting a $10M buyback is generally seen as positive as it indicates the company's confidence in its financial position and potential for growth.,2.0
8328,BROOKLINE BANCORP INC,Brookline Bancorp Reports $10M Buyback,7,positive,0.9,0.8,The news of Brookline Bancorp reporting a $10M buyback is positive as it indicates the company's confidence in its financial position and potential for growth.,2.0
8329,BROOKLINE BANCORP INC,Brookline Bancorp Reports $10M Buyback,8,positive,0.9,0.8,The news of Brookline Bancorp reporting a $10M buyback is generally seen as positive as it indicates the company's confidence in its financial position and potential for growth.,2.0
8330,BROWN & BROWN INC,"Brown & Brown, Inc. Enters into Agreement to Acquire Special Risk Insurance Managers, Ltd.; Terms Not Disclosed",0,positive,0.9,0.7,,2.0
8331,BROWN & BROWN INC,"Brown & Brown, Inc. Enters into Agreement to Acquire Special Risk Insurance Managers, Ltd.; Terms Not Disclosed",2,positive,0.8,0.6,,2.0
8332,BROWN & BROWN INC,"Brown & Brown, Inc. Enters into Agreement to Acquire Special Risk Insurance Managers, Ltd.; Terms Not Disclosed",3,positive,0.8,0.6,,2.0
8333,BROWN & BROWN INC,"Brown & Brown, Inc. Enters into Agreement to Acquire Special Risk Insurance Managers, Ltd.; Terms Not Disclosed",4,positive,0.9,0.8,,2.0
8334,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,"Brown & Brown, Inc. Enters into Agreement to Acquire Special Risk Insurance Managers, Ltd.; Terms Not Disclosed",5,positive,0.9,0.8,,2.0
8335,BROWN & BROWN INC,"Brown & Brown, Inc. Enters into Agreement to Acquire Special Risk Insurance Managers, Ltd.; Terms Not Disclosed",6,positive,0.9,0.8,"The acquisition of Special Risk Insurance Managers, Ltd. suggests growth and expansion for BROWN & BROWN INC.",2.0
8336,BROWN & BROWN INC,"Brown & Brown, Inc. Enters into Agreement to Acquire Special Risk Insurance Managers, Ltd.; Terms Not Disclosed",7,positive,0.8,0.6,"The acquisition of Special Risk Insurance Managers, Ltd. indicates growth and expansion for BROWN & BROWN INC.",2.0
8337,BROWN & BROWN INC,"Brown & Brown, Inc. Enters into Agreement to Acquire Special Risk Insurance Managers, Ltd.; Terms Not Disclosed",8,positive,0.8,0.6,"The acquisition of Special Risk Insurance Managers, Ltd. suggests growth and expansion for BROWN & BROWN INC.",2.0
8338,BROWN & BROWN INC,Morgan Stanley Upgrades Brown & Brown to Equal-Weight,0,positive,0.9,0.7,,2.0
8339,BROWN & BROWN INC,Morgan Stanley Upgrades Brown & Brown to Equal-Weight,2,positive,0.9,0.7,,2.0
8340,BROWN & BROWN INC,Morgan Stanley Upgrades Brown & Brown to Equal-Weight,3,neutral,0.7,0.0,,1.0
8341,BROWN & BROWN INC,Morgan Stanley Upgrades Brown & Brown to Equal-Weight,4,neutral,0.7,0.0,,1.0
8342,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,Morgan Stanley Upgrades Brown & Brown to Equal-Weight,5,neutral,0.8,0.0,,1.0
8343,BROWN & BROWN INC,Morgan Stanley Upgrades Brown & Brown to Equal-Weight,6,positive,0.8,0.6,"The upgrade from Morgan Stanley suggests a positive outlook for Brown & Brown Inc, indicating potential growth or improvement in the company's performance.",2.0
8344,BROWN & BROWN INC,Morgan Stanley Upgrades Brown & Brown to Equal-Weight,7,positive,0.8,0.6,"The upgrade from Morgan Stanley suggests a more favorable outlook for Brown & Brown Inc, indicating potential growth or positive developments.",2.0
8345,BROWN & BROWN INC,Morgan Stanley Upgrades Brown & Brown to Equal-Weight,8,positive,0.8,0.6,"The upgrade from Morgan Stanley suggests a positive outlook for Brown & Brown Inc, indicating potential growth or improvement in the company's performance.",2.0
8346,B R P GROUP INC,BRP Group shares are trading higher after the company entered into an agreement to acquire highland risk services. No terms are disclosed yet.,0,positive,0.9,0.8,,2.0
8347,B R P GROUP INC,BRP Group shares are trading higher after the company entered into an agreement to acquire highland risk services. No terms are disclosed yet.,2,positive,0.9,0.8,,2.0
8348,B R P GROUP INC,BRP Group shares are trading higher after the company entered into an agreement to acquire highland risk services. No terms are disclosed yet.,3,positive,0.8,0.7,,2.0
8349,B R P GROUP INC,BRP Group shares are trading higher after the company entered into an agreement to acquire highland risk services. No terms are disclosed yet.,4,positive,0.8,0.6,,2.0
8350,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,BRP Group shares are trading higher after the company entered into an agreement to acquire highland risk services. No terms are disclosed yet.,5,positive,0.9,0.8,,2.0
8351,B R P GROUP INC,BRP Group shares are trading higher after the company entered into an agreement to acquire highland risk services. No terms are disclosed yet.,6,positive,0.8,0.7,"The acquisition of Highland Risk Services is likely to be seen as a positive move for BRP Group Inc, potentially leading to growth and expansion.",2.0
8352,B R P GROUP INC,BRP Group shares are trading higher after the company entered into an agreement to acquire highland risk services. No terms are disclosed yet.,7,positive,0.8,0.6,"The news of BRP Group acquiring Highland Risk Services is seen as a positive development, indicating potential growth and expansion for the company.",2.0
8353,B R P GROUP INC,BRP Group shares are trading higher after the company entered into an agreement to acquire highland risk services. No terms are disclosed yet.,8,positive,0.9,0.8,"The news of BRP Group acquiring Highland Risk Services is typically seen as a positive move for the company, indicating growth and expansion.",2.0
8354,B R P GROUP INC,"BRP Group, Inc. Enters Into Agreement To Acquire Highland Risk Services LLC; Terms Not Disclosed",0,positive,0.9,0.8,,2.0
8355,B R P GROUP INC,"BRP Group, Inc. Enters Into Agreement To Acquire Highland Risk Services LLC; Terms Not Disclosed",2,positive,0.8,0.6,,2.0
8356,B R P GROUP INC,"BRP Group, Inc. Enters Into Agreement To Acquire Highland Risk Services LLC; Terms Not Disclosed",3,positive,0.8,0.6,,2.0
8357,B R P GROUP INC,"BRP Group, Inc. Enters Into Agreement To Acquire Highland Risk Services LLC; Terms Not Disclosed",4,positive,0.8,0.6,,2.0
8358,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,"BRP Group, Inc. Enters Into Agreement To Acquire Highland Risk Services LLC; Terms Not Disclosed",5,positive,0.9,0.8,,2.0
8359,B R P GROUP INC,"BRP Group, Inc. Enters Into Agreement To Acquire Highland Risk Services LLC; Terms Not Disclosed",6,positive,0.8,0.6,The acquisition of Highland Risk Services LLC could potentially bring growth and expansion opportunities for BRP Group Inc.,2.0
8360,B R P GROUP INC,"BRP Group, Inc. Enters Into Agreement To Acquire Highland Risk Services LLC; Terms Not Disclosed",7,positive,0.8,0.6,"The news of BRP Group, Inc. acquiring Highland Risk Services LLC indicates growth and expansion for the company.",2.0
8361,B R P GROUP INC,"BRP Group, Inc. Enters Into Agreement To Acquire Highland Risk Services LLC; Terms Not Disclosed",8,positive,0.9,0.8,"The acquisition of Highland Risk Services LLC indicates growth and expansion for BRP Group, Inc., which is generally seen as a positive development in the business world.",2.0
8362,B R P GROUP INC,"BRP Group To Acquire Lanier Upshaw, Inc.; Terms Not Disclosed",0,positive,0.9,0.8,,2.0
8363,B R P GROUP INC,"BRP Group To Acquire Lanier Upshaw, Inc.; Terms Not Disclosed",2,positive,0.9,0.8,,2.0
8364,B R P GROUP INC,"BRP Group To Acquire Lanier Upshaw, Inc.; Terms Not Disclosed",3,positive,0.9,0.8,,2.0
8365,B R P GROUP INC,"BRP Group To Acquire Lanier Upshaw, Inc.; Terms Not Disclosed",4,positive,0.9,0.8,,2.0
8366,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,"BRP Group To Acquire Lanier Upshaw, Inc.; Terms Not Disclosed",5,positive,0.9,0.8,,2.0
8367,B R P GROUP INC,"BRP Group To Acquire Lanier Upshaw, Inc.; Terms Not Disclosed",6,positive,0.9,0.8,"The acquisition of Lanier Upshaw, Inc. by BRP Group Inc. suggests growth and expansion in their business, which is generally seen as a positive development.",2.0
8368,B R P GROUP INC,"BRP Group To Acquire Lanier Upshaw, Inc.; Terms Not Disclosed",7,positive,0.9,0.8,"The acquisition of Lanier Upshaw, Inc. by BRP Group Inc. indicates growth and expansion in their business, which is generally seen as a positive development.",2.0
8369,B R P GROUP INC,"BRP Group To Acquire Lanier Upshaw, Inc.; Terms Not Disclosed",8,positive,0.9,0.8,"The acquisition of Lanier Upshaw, Inc. by BRP Group Inc. suggests growth and expansion in their business, which is generally seen as a positive development.",2.0
8370,B R P GROUP INC,"Wells Fargo Maintains Outperform on BRP Group, Lowers Price Target to $19",0,neutral,0.6,0.0,,1.0
8371,B R P GROUP INC,"Wells Fargo Maintains Outperform on BRP Group, Lowers Price Target to $19",2,neutral,0.7,0.0,,1.0
8372,B R P GROUP INC,"Wells Fargo Maintains Outperform on BRP Group, Lowers Price Target to $19",3,neutral,0.6,0.0,,1.0
8373,B R P GROUP INC,"Wells Fargo Maintains Outperform on BRP Group, Lowers Price Target to $19",4,neutral,0.6,0.0,,1.0
8374,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,"Wells Fargo Maintains Outperform on BRP Group, Lowers Price Target to $19",5,neutral,0.7,0.2,,1.0
8375,B R P GROUP INC,"Wells Fargo Maintains Outperform on BRP Group, Lowers Price Target to $19",6,neutral,0.7,0.0,"The news maintains an outperform rating but lowers the price target, resulting in a neutral overall sentiment.",1.0
8376,B R P GROUP INC,"Wells Fargo Maintains Outperform on BRP Group, Lowers Price Target to $19",7,neutral,0.7,0.0,"The news maintains an outperform rating but lowers the price target, resulting in a neutral overall impact.",1.0
8377,B R P GROUP INC,"Wells Fargo Maintains Outperform on BRP Group, Lowers Price Target to $19",8,neutral,0.7,0.0,"The news maintains an 'Outperform' rating but lowers the price target, resulting in a neutral overall impact.",1.0
8378,B R P GROUP INC,BRP Group Q3 Sales $38.383M Beat $36.33M Estimate,0,positive,0.9,0.8,,2.0
8379,B R P GROUP INC,BRP Group Q3 Sales $38.383M Beat $36.33M Estimate,2,positive,0.9,0.8,,2.0
8380,B R P GROUP INC,BRP Group Q3 Sales $38.383M Beat $36.33M Estimate,3,positive,0.8,0.7,,2.0
8381,B R P GROUP INC,BRP Group Q3 Sales $38.383M Beat $36.33M Estimate,4,positive,0.8,0.7,,2.0
8382,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,BRP Group Q3 Sales $38.383M Beat $36.33M Estimate,5,positive,0.9,0.8,,2.0
8383,B R P GROUP INC,BRP Group Q3 Sales $38.383M Beat $36.33M Estimate,6,positive,0.8,0.7,"The news of BRP Group exceeding sales estimates in Q3 is positive, indicating strong performance and potential growth for the company.",2.0
8384,B R P GROUP INC,BRP Group Q3 Sales $38.383M Beat $36.33M Estimate,7,positive,0.8,0.7,The news of BRP Group exceeding sales estimates in Q3 is positive as it indicates strong performance and potential growth for the company.,2.0
8385,B R P GROUP INC,BRP Group Q3 Sales $38.383M Beat $36.33M Estimate,8,positive,0.9,0.8,The news of BRP Group exceeding sales estimates in Q3 indicates strong performance and potential growth for the company.,2.0
8386,BRIXMOR PROPERTY GROUP INC,"JP Morgan Upgrades Brixmor Property Group to Overweight, Raises Price Target to $24",0,positive,0.9,0.8,,2.0
8387,BRIXMOR PROPERTY GROUP INC,"JP Morgan Upgrades Brixmor Property Group to Overweight, Raises Price Target to $24",2,positive,0.9,0.8,,2.0
8388,BRIXMOR PROPERTY GROUP INC,"JP Morgan Upgrades Brixmor Property Group to Overweight, Raises Price Target to $24",3,positive,0.9,0.8,,2.0
8389,BRIXMOR PROPERTY GROUP INC,"JP Morgan Upgrades Brixmor Property Group to Overweight, Raises Price Target to $24",4,positive,0.9,0.8,,2.0
8390,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,"JP Morgan Upgrades Brixmor Property Group to Overweight, Raises Price Target to $24",5,positive,0.9,0.8,,2.0
8391,BRIXMOR PROPERTY GROUP INC,"JP Morgan Upgrades Brixmor Property Group to Overweight, Raises Price Target to $24",6,positive,0.9,0.8,The upgrade to overweight and increase in price target by JP Morgan indicates a positive outlook for Brixmor Property Group Inc.,2.0
8392,BRIXMOR PROPERTY GROUP INC,"JP Morgan Upgrades Brixmor Property Group to Overweight, Raises Price Target to $24",7,positive,0.9,0.8,The upgrade and raised price target by JP Morgan indicate a positive outlook for Brixmor Property Group Inc.,2.0
8393,BRIXMOR PROPERTY GROUP INC,"JP Morgan Upgrades Brixmor Property Group to Overweight, Raises Price Target to $24",8,positive,0.9,0.8,The upgrade to Overweight and increase in price target by JP Morgan suggests a positive outlook for Brixmor Property Group Inc.,2.0
8394,BOSTON SCIENTIFIC CORP,"Cowen & Co. Maintains Outperform on Boston Scientific, Raises Price Target to $52",0,positive,0.9,0.8,,2.0
8395,BOSTON SCIENTIFIC CORP,"Cowen & Co. Maintains Outperform on Boston Scientific, Raises Price Target to $52",2,positive,0.9,0.8,,2.0
8396,BOSTON SCIENTIFIC CORP,"Cowen & Co. Maintains Outperform on Boston Scientific, Raises Price Target to $52",3,positive,0.9,0.8,,2.0
8397,BOSTON SCIENTIFIC CORP,"Cowen & Co. Maintains Outperform on Boston Scientific, Raises Price Target to $52",4,positive,0.9,0.8,,2.0
8398,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,"Cowen & Co. Maintains Outperform on Boston Scientific, Raises Price Target to $52",5,positive,0.9,0.8,,2.0
8399,BOSTON SCIENTIFIC CORP,"Cowen & Co. Maintains Outperform on Boston Scientific, Raises Price Target to $52",6,positive,0.9,0.8,"The news indicates that Cowen & Co. maintains an outperform rating on Boston Scientific and raises the price target, suggesting confidence in the company's performance and potential growth.",2.0
8400,BOSTON SCIENTIFIC CORP,"Cowen & Co. Maintains Outperform on Boston Scientific, Raises Price Target to $52",7,positive,0.9,0.8,"The news indicates that Cowen & Co. maintains an outperform rating on Boston Scientific and raises the price target, suggesting confidence in the company's performance and potential growth.",2.0
8401,BOSTON SCIENTIFIC CORP,"Cowen & Co. Maintains Outperform on Boston Scientific, Raises Price Target to $52",8,positive,0.9,0.8,"The news indicates that Cowen & Co. maintains an outperform rating on Boston Scientific and raises the price target, suggesting confidence in the company's performance and growth potential.",2.0
8402,BOSTON SCIENTIFIC CORP,"JP Morgan Maintains Overweight on Boston Scientific, Raises Price Target to $55",0,positive,0.9,0.8,,2.0
8403,BOSTON SCIENTIFIC CORP,"JP Morgan Maintains Overweight on Boston Scientific, Raises Price Target to $55",2,positive,0.9,0.8,,2.0
8404,BOSTON SCIENTIFIC CORP,"JP Morgan Maintains Overweight on Boston Scientific, Raises Price Target to $55",3,positive,0.9,0.8,,2.0
8405,BOSTON SCIENTIFIC CORP,"JP Morgan Maintains Overweight on Boston Scientific, Raises Price Target to $55",4,positive,0.9,0.8,,2.0
8406,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,"JP Morgan Maintains Overweight on Boston Scientific, Raises Price Target to $55",5,positive,0.9,0.8,,2.0
8407,BOSTON SCIENTIFIC CORP,"JP Morgan Maintains Overweight on Boston Scientific, Raises Price Target to $55",6,positive,0.9,0.8,The fact that JP Morgan maintains an overweight rating and raises the price target for Boston Scientific indicates a positive outlook on the company's performance.,2.0
8408,BOSTON SCIENTIFIC CORP,"JP Morgan Maintains Overweight on Boston Scientific, Raises Price Target to $55",7,positive,0.9,0.8,"The news indicates that JP Morgan maintains an overweight rating on Boston Scientific and raises its price target, suggesting confidence in the company's performance and potential growth.",2.0
8409,BOSTON SCIENTIFIC CORP,"JP Morgan Maintains Overweight on Boston Scientific, Raises Price Target to $55",8,positive,0.9,0.8,"The news indicates that JP Morgan maintains an overweight rating on Boston Scientific and raises the price target, suggesting confidence in the company's performance and potential growth.",2.0
8410,BOSTON SCIENTIFIC CORP,Needham Downgrades Boston Scientific to Buy,0,negative,0.8,0.6,,0.0
8411,BOSTON SCIENTIFIC CORP,Needham Downgrades Boston Scientific to Buy,2,negative,0.8,0.6,,0.0
8412,BOSTON SCIENTIFIC CORP,Needham Downgrades Boston Scientific to Buy,3,negative,0.8,0.6,,0.0
8413,BOSTON SCIENTIFIC CORP,Needham Downgrades Boston Scientific to Buy,4,negative,0.8,0.6,,0.0
8414,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,Needham Downgrades Boston Scientific to Buy,5,negative,0.9,0.8,,0.0
8415,BOSTON SCIENTIFIC CORP,Needham Downgrades Boston Scientific to Buy,6,negative,0.8,0.7,"The downgrade from Needham suggests a decrease in confidence in Boston Scientific, indicating a negative outlook.",0.0
8416,BOSTON SCIENTIFIC CORP,Needham Downgrades Boston Scientific to Buy,7,negative,0.8,0.6,The downgrade from Needham suggests a decrease in confidence in Boston Scientific Corp's performance.,0.0
8417,BOSTON SCIENTIFIC CORP,Needham Downgrades Boston Scientific to Buy,8,negative,0.8,0.7,The downgrade from Needham suggests a negative outlook for Boston Scientific Corp.,0.0
8418,BOSTON SCIENTIFIC CORP,"Morgan Stanley Maintains Overweight on Boston Scientific, Raises Price Target to $51",0,positive,0.9,0.8,,2.0
8419,BOSTON SCIENTIFIC CORP,"Morgan Stanley Maintains Overweight on Boston Scientific, Raises Price Target to $51",2,positive,0.9,0.8,,2.0
8420,BOSTON SCIENTIFIC CORP,"Morgan Stanley Maintains Overweight on Boston Scientific, Raises Price Target to $51",3,positive,0.9,0.8,,2.0
8421,BOSTON SCIENTIFIC CORP,"Morgan Stanley Maintains Overweight on Boston Scientific, Raises Price Target to $51",4,positive,0.9,0.8,,2.0
8422,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,"Morgan Stanley Maintains Overweight on Boston Scientific, Raises Price Target to $51",5,positive,0.9,0.8,,2.0
8423,BOSTON SCIENTIFIC CORP,"Morgan Stanley Maintains Overweight on Boston Scientific, Raises Price Target to $51",6,positive,0.9,0.8,"The news indicates that Morgan Stanley maintains an overweight rating on Boston Scientific and raises the price target, suggesting confidence in the company's performance and potential growth.",2.0
8424,BOSTON SCIENTIFIC CORP,"Morgan Stanley Maintains Overweight on Boston Scientific, Raises Price Target to $51",7,positive,0.9,0.8,"The news indicates that Morgan Stanley has maintained an overweight rating on Boston Scientific and raised its price target, suggesting confidence in the company's performance and potential growth.",2.0
8425,BOSTON SCIENTIFIC CORP,"Morgan Stanley Maintains Overweight on Boston Scientific, Raises Price Target to $51",8,positive,0.9,0.8,"The news indicates that Morgan Stanley maintains an overweight rating on Boston Scientific and raises the price target, suggesting confidence in the company's performance and potential growth.",2.0
8426,BOSTON SCIENTIFIC CORP,"Wells Fargo Maintains Overweight on Boston Scientific, Raises Price Target to $52",0,positive,0.9,0.8,,2.0
8427,BOSTON SCIENTIFIC CORP,"Wells Fargo Maintains Overweight on Boston Scientific, Raises Price Target to $52",2,positive,0.9,0.8,,2.0
8428,BOSTON SCIENTIFIC CORP,"Wells Fargo Maintains Overweight on Boston Scientific, Raises Price Target to $52",3,positive,0.9,0.8,,2.0
8429,BOSTON SCIENTIFIC CORP,"Wells Fargo Maintains Overweight on Boston Scientific, Raises Price Target to $52",4,positive,0.9,0.8,,2.0
8430,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,"Wells Fargo Maintains Overweight on Boston Scientific, Raises Price Target to $52",5,positive,0.9,0.8,,2.0
8431,BOSTON SCIENTIFIC CORP,"Wells Fargo Maintains Overweight on Boston Scientific, Raises Price Target to $52",6,positive,0.9,0.8,"The news indicates that Wells Fargo maintains an overweight rating on Boston Scientific and raises the price target, suggesting confidence in the company's performance.",2.0
8432,BOSTON SCIENTIFIC CORP,"Wells Fargo Maintains Overweight on Boston Scientific, Raises Price Target to $52",7,positive,0.9,0.8,"The news indicates that Wells Fargo has a positive outlook on Boston Scientific Corp, maintaining an overweight rating and raising the price target, which suggests confidence in the company's performance.",2.0
8433,BOSTON SCIENTIFIC CORP,"Wells Fargo Maintains Overweight on Boston Scientific, Raises Price Target to $52",8,positive,0.9,0.8,"The news indicates that Wells Fargo maintains an overweight rating on Boston Scientific and raises the price target, suggesting confidence in the company's performance and potential growth.",2.0
8434,BOSTON SCIENTIFIC CORP,"Boston Scientific Receives FDA Clearance For World's First Single-Use Duodenoscope, EXALT Model D",0,positive,0.9,0.8,,2.0
8435,BOSTON SCIENTIFIC CORP,"Boston Scientific Receives FDA Clearance For World's First Single-Use Duodenoscope, EXALT Model D",2,positive,0.9,0.8,,2.0
8436,BOSTON SCIENTIFIC CORP,"Boston Scientific Receives FDA Clearance For World's First Single-Use Duodenoscope, EXALT Model D",3,positive,0.9,0.8,,2.0
8437,BOSTON SCIENTIFIC CORP,"Boston Scientific Receives FDA Clearance For World's First Single-Use Duodenoscope, EXALT Model D",4,positive,0.9,0.8,,2.0
8438,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,"Boston Scientific Receives FDA Clearance For World's First Single-Use Duodenoscope, EXALT Model D",5,positive,0.9,0.8,,2.0
8439,BOSTON SCIENTIFIC CORP,"Boston Scientific Receives FDA Clearance For World's First Single-Use Duodenoscope, EXALT Model D",6,positive,0.9,0.8,"The news of Boston Scientific receiving FDA clearance for the world's first single-use duodenoscope is a positive development for the company, indicating innovation and potential market advantage.",2.0
8440,BOSTON SCIENTIFIC CORP,"Boston Scientific Receives FDA Clearance For World's First Single-Use Duodenoscope, EXALT Model D",7,positive,0.9,0.8,The news of Boston Scientific receiving FDA clearance for the world's first single-use duodenoscope is a significant achievement and likely to have a positive impact on the company's reputation and market position.,2.0
8441,BOSTON SCIENTIFIC CORP,"Boston Scientific Receives FDA Clearance For World's First Single-Use Duodenoscope, EXALT Model D",8,positive,0.9,0.8,The news of Boston Scientific receiving FDA clearance for the world's first single-use duodenoscope is a significant achievement and likely to have a positive impact on the company's reputation and market position.,2.0
8442,BRITISH AMERICAN TOBACCO PLC,"Facebook Bans Instagram Influencers From Pushing Vaping, Weapons",0,negative,0.8,0.7,,0.0
8443,BRITISH AMERICAN TOBACCO PLC,"Facebook Bans Instagram Influencers From Pushing Vaping, Weapons",2,negative,0.8,0.7,,0.0
8444,BRITISH AMERICAN TOBACCO PLC,"Facebook Bans Instagram Influencers From Pushing Vaping, Weapons",3,negative,0.8,0.7,,0.0
8445,BRITISH AMERICAN TOBACCO PLC,"Facebook Bans Instagram Influencers From Pushing Vaping, Weapons",4,negative,0.8,0.7,,0.0
8446,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,"Facebook Bans Instagram Influencers From Pushing Vaping, Weapons",5,negative,0.9,0.8,,0.0
8447,BRITISH AMERICAN TOBACCO PLC,"Facebook Bans Instagram Influencers From Pushing Vaping, Weapons",6,negative,0.9,0.8,"The news of Facebook banning Instagram influencers from promoting vaping, which is a major product for British American Tobacco PLC, is likely to have a negative impact on the company's marketing and sales strategies.",0.0
8448,BRITISH AMERICAN TOBACCO PLC,"Facebook Bans Instagram Influencers From Pushing Vaping, Weapons",7,negative,0.8,0.7,The news of Facebook banning Instagram influencers from promoting vaping aligns with the negative perception of tobacco companies like BRITISH AMERICAN TOBACCO PLC.,0.0
