headline,date,ticker,datetime_utc,company_name,permno,cusip,ret,ret_fd1,ret_fd2,ret_fd3,ret_fd5,ret_fd10,ret_fd30,ret_fd60,ret_ld1,ret_ld2,ret_ld3,ret_ld5,ret_ld10,ret_ld30,ret_ld60,Mkt-RF,SMB,HML,RF,PERMNO,n,RET,alpha,b_mkt,b_smb,b_hml,ivol,tvol,R2,exret,headline_word_count
Kroger Raises Quarterly Dividend From $0.14 To $0.16/Share,2019-06-27,KR,2019-06-27 15:38:00+00:00,KROGER CO,16678.0,50104410,-0.001866584876552224,0.01496024802327156,0.009817718402542308,0.002337594340973137,0.016830323682354598,0.02337540969565599,0.0902290970084938,0.21113248894606262,-0.019221970811486244,-0.029438387911330244,-0.036420838932282984,-0.09348558214468605,-0.12992281570060504,-0.15128711611630574,-0.11973772506372005,0.6,1.42,-0.09,0.009,16678,252,-0.1867%,-0.0007,0.6482,0.3016,0.7065,1.7461%,1.8612%,11.9880%,-0.9598%,8
Kratos Defense & Security Solutions Wins $4.1M C5ISR System Contract Award,2019-06-27,KTOS,2019-06-27 12:03:00+00:00,KRATOS DEFENSE & SECUR SOLS INC,87430.0,50077B20,-0.0009017338743433356,0.03294221684336662,0.027978376305727304,0.0749097382124182,0.08709387393857537,0.08574005309438681,-0.14530682579331045,-0.14124544554762453,0.015102971345186234,-0.008936498807923243,-0.00269781663076607,0.007266115209452417,0.024953831623250045,0.14153370416123745,0.4037974580290924,0.6,1.42,-0.09,0.009,87430,252,-0.0902%,0.0025,1.0482,0.4107,-0.7155,2.1712%,2.5793%,29.1405%,-1.4419%,11
Comstock Mining Reports Tonogol Resources Paid Added Non-Refundable Cash Deposit Of $600K Toward Purchase Of Lucerne Properties,2019-06-27,LODE,2019-06-27 10:47:00+00:00,COMSTOCK INC,12840.0,20575030,-0.0005260478355921805,0.0,-0.03368423134088516,-0.03421047764137897,-0.04631578945413217,-0.11842101822374562,-0.28578945107836584,-0.3636842168985057,0.007953316904604435,-0.0251281740656496,0.0005263242546824642,0.043931912323125655,0.03371397764486206,-0.1239631090362534,-0.08164252402387773,0.6,1.42,-0.09,0.009,12840,252,-0.0526%,0.0017,0.0687,1.5174,0.2157,6.1955%,6.2467%,1.6318%,-2.2930%,17
LightPath Technologies Wins $1.9M Order For BD6 Infrared Optics,2019-06-27,LPTH,2019-06-27 12:39:00+00:00,LIGHTPATH TECHNOLOGIES INC,83149.0,53225780,-0.01265537925064564,0.04142829775810242,0.07576106569971852,0.14442666546746552,0.14442666502285384,0.027695146903865098,-0.16456851302944187,-0.02643621633868032,-0.00840335339307785,-0.007068362896104907,-0.02747256569432166,-0.038043505660705135,-0.0877229119689441,-0.1728972445678395,-0.4020270379999601,0.6,1.42,-0.09,0.009,83149,252,-1.2655%,-0.0033,0.3874,-0.0324,-0.1702,3.3741%,3.4030%,1.6943%,-1.5566%,9
"McKesson Issues Press Release Congratulating Change Healthcare On Thurs. IPO, Says Co. Holds Majority Ownership Stake In Change's Operating Subsidiary",2019-06-27,MCK,2019-06-27 20:11:00+00:00,MCKESSON H B O C INC,81061.0,58155Q10,0.02865040116012096,0.003509567119181156,0.002389540978837701,0.014486278693313759,0.04562425827387484,0.07974916463658843,0.04681903102006135,0.07044363947409349,-0.01221548207104206,-0.007168476973745674,-0.02156917999159602,-0.0351292554385324,-0.02857783710813533,0.039771560445261755,0.09900463527478531,0.6,1.42,-0.09,0.009,81061,252,2.8650%,-0.0001,0.8166,0.2354,0.411,1.5037%,1.6933%,21.1401%,2.1504%,20
FDA Safety Communication Says Certain Medtronic MiniMed Insulin Pumps Have Potential Cybersecurity Risks,2019-06-27,MDT,2019-06-27 18:29:00+00:00,MEDTRONIC PLC,60097.0,G5960L10,0.002674368675798178,-0.0009233069722540677,0.006360228793350187,0.005847350033453269,0.01200243349735941,0.02376150156018708,0.04872372545732562,0.1433120469306277,-0.01698685809969902,-0.019564364275633572,-0.021734716040336055,-0.01549365843883177,-0.0031784842751670928,0.10905769183232739,0.07200351398994242,0.6,1.42,-0.09,0.009,60097,252,0.2674%,0.0001,0.5792,-0.1728,-0.3532,0.9778%,1.1968%,33.2448%,0.1283%,13
"Credit Suisse Initiates Coverage On Magna International with Neutral Rating, Announces $55 Price Target",2019-06-27,MGA,2019-06-27 11:03:00+00:00,MAGNA INTERNATIONAL INC,78045.0,55922240,0.01102709956467152,0.0030004646928780687,0.007795994719768995,0.03620997615472343,0.03620997604451004,-0.06545685713825866,-0.08329896172302764,-0.019886951581326917,-0.01441005632076331,-0.010320489176118053,-0.004181517340886121,0.018663433125340134,-0.042886217773390856,-0.09849388320819741,-0.13864810249515158,0.6,1.42,-0.09,0.009,78045,252,1.1027%,-0.0005,1.0621,0.3494,0.3524,1.6279%,1.9343%,29.1711%,0.0015%,14
MiX Telematics Reports Establishment Of Office In Mexico 'to capitalize on the growing opportunity within the region',2019-06-27,MIXT,2019-06-27 10:45:00+00:00,MIX TELEMATICS LTD,14075.0,60688N10,0.0006707061547785997,0.007372631225734949,0.018766738062709454,0.06434316521965555,0.0482573890233613,0.032841805920144296,-0.025469178976003648,-0.06741499016106112,-0.00467287702485919,-0.017139105126489085,-0.041157578011071894,-0.05333334324680139,-0.041157577730269734,-0.13100113580594985,-0.09584235912853345,0.6,1.42,-0.09,0.009,14075,252,0.0671%,-0.0002,0.5551,1.1764,-0.534,2.0756%,2.3588%,22.5681%,-2.0671%,17
McCormick Reports Mixed Q2 Earnings,2019-06-27,MKC,2019-06-27 12:29:00+00:00,MCCORMICK & CO INC,52090.0,57978020,0.03478715941309929,-0.005517422221601009,-0.0010906406905056842,0.013665265832536244,0.039391849491119624,0.020527711548400163,0.05265463758174782,0.028897463369950582,-0.016068924218416214,-0.022834831278094825,-0.02448027187245949,-0.032873163815383966,-0.04124496152043189,-0.025237779213258316,0.005622017391126333,0.6,1.42,-0.09,0.009,52090,252,3.4787%,0.0012,0.3702,-0.2993,-0.2196,1.3156%,1.3858%,9.8815%,3.7719%,5
McCormick Reports Mixed Q2 Earnings,2019-06-27,MKC,2019-06-27 12:29:00+00:00,MCCORMICK & CO INC,52090.0,57978020,0.03478715941309929,-0.005517422221601009,-0.0010906406905056842,0.013665265832536244,0.039391849491119624,0.020527711548400163,0.05265463758174782,0.028897463369950582,-0.016068924218416214,-0.022834831278094825,-0.02448027187245949,-0.032873163815383966,-0.04124496152043189,-0.025237779213258316,0.005622017391126333,0.6,1.42,-0.09,0.009,89155,252,3.0031%,0.0013,0.3058,-0.1904,-0.1994,1.4238%,1.4700%,6.1881%,3.1540%,5
McCormick Raises FY19 Guidance: Adj. EPS From $5.17-$5.27 To $5.20-$5.30 vs $5.26 Estimate,2019-06-27,MKC,2019-06-27 10:33:00+00:00,MCCORMICK & CO INC,52090.0,57978020,0.03478715941309929,-0.005517422221601009,-0.0010906406905056842,0.013665265832536244,0.039391849491119624,0.020527711548400163,0.05265463758174782,0.028897463369950582,-0.016068924218416214,-0.022834831278094825,-0.02448027187245949,-0.032873163815383966,-0.04124496152043189,-0.025237779213258316,0.005622017391126333,0.6,1.42,-0.09,0.009,52090,252,3.4787%,0.0012,0.3702,-0.2993,-0.2196,1.3156%,1.3858%,9.8815%,3.7719%,13
McCormick Raises FY19 Guidance: Adj. EPS From $5.17-$5.27 To $5.20-$5.30 vs $5.26 Estimate,2019-06-27,MKC,2019-06-27 10:33:00+00:00,MCCORMICK & CO INC,52090.0,57978020,0.03478715941309929,-0.005517422221601009,-0.0010906406905056842,0.013665265832536244,0.039391849491119624,0.020527711548400163,0.05265463758174782,0.028897463369950582,-0.016068924218416214,-0.022834831278094825,-0.02448027187245949,-0.032873163815383966,-0.04124496152043189,-0.025237779213258316,0.005622017391126333,0.6,1.42,-0.09,0.009,89155,252,3.0031%,0.0013,0.3058,-0.1904,-0.1994,1.4238%,1.4700%,6.1881%,3.1540%,13
"McCormick & Co Q2 EPS $1.16 Beats $1.08 Estimate, Sales $1.3019B Miss $1.31B Estimate",2019-06-27,MKC,2019-06-27 10:32:00+00:00,MCCORMICK & CO INC,52090.0,57978020,0.03478715941309929,-0.005517422221601009,-0.0010906406905056842,0.013665265832536244,0.039391849491119624,0.020527711548400163,0.05265463758174782,0.028897463369950582,-0.016068924218416214,-0.022834831278094825,-0.02448027187245949,-0.032873163815383966,-0.04124496152043189,-0.025237779213258316,0.005622017391126333,0.6,1.42,-0.09,0.009,52090,252,3.4787%,0.0012,0.3702,-0.2993,-0.2196,1.3156%,1.3858%,9.8815%,3.7719%,14
"McCormick & Co Q2 EPS $1.16 Beats $1.08 Estimate, Sales $1.3019B Miss $1.31B Estimate",2019-06-27,MKC,2019-06-27 10:32:00+00:00,MCCORMICK & CO INC,52090.0,57978020,0.03478715941309929,-0.005517422221601009,-0.0010906406905056842,0.013665265832536244,0.039391849491119624,0.020527711548400163,0.05265463758174782,0.028897463369950582,-0.016068924218416214,-0.022834831278094825,-0.02448027187245949,-0.032873163815383966,-0.04124496152043189,-0.025237779213258316,0.005622017391126333,0.6,1.42,-0.09,0.009,89155,252,3.0031%,0.0013,0.3058,-0.1904,-0.1994,1.4238%,1.4700%,6.1881%,3.1540%,14
"Bank of America Maintains Neutral on 3M, Lowers Price Target to $185",2019-06-27,MMM,2019-06-27 13:27:00+00:00,3M CO,22592.0,88579Y10,-0.002210873179137707,0.01072884164750576,0.01755098852436343,0.014693902503178924,0.0029154513153228923,0.010728839929811995,-0.04682215386904176,-0.018710949788467213,-0.0008719054749235511,-0.008651516620510113,-0.008479960554938604,0.006617891797266573,0.016981307656878553,-0.010489271217187013,-0.181975179333285,0.6,1.42,-0.09,0.009,22592,252,-0.2211%,-0.0005,1.1039,-0.0125,0.3309,1.1814%,1.5722%,43.5312%,-0.8737%,12
"Morgan Stanley Raises Buyback From $4.7B To $6.0B, Raises Quarterly Dividend From $0.30 To $0.35/Share",2019-06-27,MS,2019-06-27 20:39:00+00:00,MORGAN STANLEY DEAN WITTER & CO,69032.0,61744644,0.01163061149418354,0.007358006201684475,0.010577122849275922,0.007817892415233896,0.016555469761382557,0.031731368237919666,-0.03828096416398541,0.009457410281218825,0.007735626772046089,-0.001857394935621537,-0.013538322662901003,-0.0034769981315867504,0.008681434839077573,-0.023176474774937894,-0.00629129697473052,0.6,1.42,-0.09,0.009,69032,252,1.1631%,-0.0001,1.4773,-0.0712,1.0532,0.9353%,1.6362%,67.3209%,0.4843%,15
"Wedbush Initiates Coverage On Micron Technology with Neutral Rating, Announces $30 Price Target",2019-06-27,MU,2019-06-27 11:06:00+00:00,MICRON TECHNOLOGY INC,53613.0,59511210,0.02780774235725403,0.013659060932695866,0.05358552569627428,0.04018909476951915,0.03546095413499528,0.16916203516074724,0.0906225565790646,0.30286311002549304,0.13341495394706726,0.11599887217999338,0.11398499348785696,0.0913377288414512,0.12378646942933469,-0.03817183554146275,-0.12331358435973727,0.6,1.42,-0.09,0.009,53613,252,2.7808%,-0.001,1.8195,0.8599,0.0433,2.2364%,2.9826%,43.7796%,0.4559%,13
Myriad Genetics Highlights Publication Of Results From Study Showing Prolaris Test Can Accurately Predict 10-Year Risk Of Metastases In Men Newly Diagnosed With Localized Prostate Cancer,2019-06-27,MYGN,2019-06-27 11:31:00+00:00,MYRIAD GENETICS INC,82508.0,62855J10,0.009049764834344387,0.03811660781502724,0.027279503483931933,0.044469375211648954,0.03325856990946008,-0.038864012669049375,0.699551506207287,0.038863920751375236,0.16982798278331757,0.15104164106995643,0.1275510172549581,0.0931574698156512,0.08510637272336474,-0.0022573182266137914,-0.19879149739781754,0.6,1.42,-0.09,0.009,82508,252,0.9050%,-0.0004,0.6172,1.0389,0.0879,3.2285%,3.3510%,7.1771%,-0.9490%,26
NeoGenomics Reports New $250M Credit Deal,2019-06-27,NEO,2019-06-27 20:01:00+00:00,NEOGENOMICS INC,13704.0,64049M20,0.01795846223831177,0.018570084124803543,0.042711148261917575,0.04874648063232301,0.08077993167547715,0.0269266454494137,0.19684306836818166,0.0013926992949102601,-0.0628875121474266,-0.0839827028186867,-0.09417810969980422,-0.11649272552191214,-0.07436573351505371,-0.07678883791488633,0.029182901461282107,0.6,1.42,-0.09,0.009,13704,252,1.7958%,0.0021,0.9257,0.705,-0.1903,2.2441%,2.5177%,20.5574%,0.1986%,6
"NeuroMetrix Reports Will Sublet Corporate Office, Consolidate Operations At Manufacturing, Fulfillment Plant, Sees Costs ~$200K",2019-06-27,NURO,2019-06-27 11:23:00+00:00,NEUROMETRIX INC,90288.0,64125580,-0.2248061448335648,0.25649344370998706,0.2648701253809238,0.30535712935152026,0.16574674791580835,0.05685062406618813,0.03870126059677603,-0.2935714682552779,0.19261618439100303,0.22296905775286469,0.29579765147106807,0.3378884829607727,0.11533833455049036,-0.03412068144500968,0.1486652333304479,0.6,1.42,-0.09,0.009,90288,252,-22.4806%,-0.0046,0.5775,-0.6479,-0.1956,4.4652%,4.5121%,2.0655%,-22.7438%,15
"NeuroMetrix Reports Cut Workforce By 11 Employees, Sees $200K Charge",2019-06-27,NURO,2019-06-27 11:22:00+00:00,NEUROMETRIX INC,90288.0,64125580,-0.2248061448335648,0.25649344370998706,0.2648701253809238,0.30535712935152026,0.16574674791580835,0.05685062406618813,0.03870126059677603,-0.2935714682552779,0.19261618439100303,0.22296905775286469,0.29579765147106807,0.3378884829607727,0.11533833455049036,-0.03412068144500968,0.1486652333304479,0.6,1.42,-0.09,0.009,90288,252,-22.4806%,-0.0046,0.5775,-0.6479,-0.1956,4.4652%,4.5121%,2.0655%,-22.7438%,10
Novavax shares are trading higher after the company entered a strategic partnership with Catalent Biologics; the company also announced it will utilize the accelerated approval pathway for licensure of NanoFlu.,2019-06-27,NVAX,2019-06-27 15:03:00+00:00,NOVAVAX INC,82779.0,67000240,0.111913338303566,-0.04870125278830528,-0.07792208235010412,-0.07954541878879218,-0.16720775187276182,-0.20454541818162653,-0.32629866914140315,0.0292208315481306,-0.01423486229032278,0.024029597398307123,-0.015985814685783417,0.07782103559160025,0.1237322886764356,-0.22300141342673718,-0.506062660163591,0.6,1.42,-0.09,0.009,82779,252,11.1913%,-0.0025,1.9921,2.3763,-0.0352,6.0651%,6.6042%,15.6596%,6.9021%,30
Novavax Reports Accelerated Approval Pathway Available For Licensure Of NanoFlu,2019-06-27,NVAX,2019-06-27 11:15:00+00:00,NOVAVAX INC,82779.0,67000240,0.111913338303566,-0.04870125278830528,-0.07792208235010412,-0.07954541878879218,-0.16720775187276182,-0.20454541818162653,-0.32629866914140315,0.0292208315481306,-0.01423486229032278,0.024029597398307123,-0.015985814685783417,0.07782103559160025,0.1237322886764356,-0.22300141342673718,-0.506062660163591,0.6,1.42,-0.09,0.009,82779,252,11.1913%,-0.0025,1.9921,2.3763,-0.0352,6.0651%,6.6042%,15.6596%,6.9021%,10
"UPDATE: 100+ Novavax Employees Will Transfer To Paragon; Deal Cuts Novavax Operating Costs, Provides $18M Cash Payment At Closing",2019-06-27,NVAX,2019-06-27 11:01:00+00:00,NOVAVAX INC,82779.0,67000240,0.111913338303566,-0.04870125278830528,-0.07792208235010412,-0.07954541878879218,-0.16720775187276182,-0.20454541818162653,-0.32629866914140315,0.0292208315481306,-0.01423486229032278,0.024029597398307123,-0.015985814685783417,0.07782103559160025,0.1237322886764356,-0.22300141342673718,-0.506062660163591,0.6,1.42,-0.09,0.009,82779,252,11.1913%,-0.0025,1.9921,2.3763,-0.0352,6.0651%,6.6042%,15.6596%,6.9021%,19
"UPDATE: Paragon To Assume Leases To 2 Novavax Project Development, Manufacturing Facilities In Maryland",2019-06-27,NVAX,2019-06-27 11:00:00+00:00,NOVAVAX INC,82779.0,67000240,0.111913338303566,-0.04870125278830528,-0.07792208235010412,-0.07954541878879218,-0.16720775187276182,-0.20454541818162653,-0.32629866914140315,0.0292208315481306,-0.01423486229032278,0.024029597398307123,-0.015985814685783417,0.07782103559160025,0.1237322886764356,-0.22300141342673718,-0.506062660163591,0.6,1.42,-0.09,0.009,82779,252,11.1913%,-0.0025,1.9921,2.3763,-0.0352,6.0651%,6.6042%,15.6596%,6.9021%,14
Novavax Reports Arrangement With Catalent Biologics' Paragon Gene Therapy Unit,2019-06-27,NVAX,2019-06-27 10:59:00+00:00,NOVAVAX INC,82779.0,67000240,0.111913338303566,-0.04870125278830528,-0.07792208235010412,-0.07954541878879218,-0.16720775187276182,-0.20454541818162653,-0.32629866914140315,0.0292208315481306,-0.01423486229032278,0.024029597398307123,-0.015985814685783417,0.07782103559160025,0.1237322886764356,-0.22300141342673718,-0.506062660163591,0.6,1.42,-0.09,0.009,82779,252,11.1913%,-0.0025,1.9921,2.3763,-0.0352,6.0651%,6.6042%,15.6596%,6.9021%,10
NVIDIA shares are trading higher after Wedbush initiated coverage on the stock with an Outperform rating and announced a $184 price target.,2019-06-27,NVDA,2019-06-27 14:07:00+00:00,NVIDIA CORP,86580.0,67066G10,0.02492779865860939,0.006126325111836195,0.01801141037742049,-0.006126324075210965,-0.018378973965699985,0.02683333636182539,-0.05544326121661591,0.07218966468414334,0.051359910517930984,0.04323326980273179,0.04942014052919341,0.040099267206276545,0.08932967286714577,-0.016025813743100525,-0.12528433636692382,0.6,1.42,-0.09,0.009,86580,252,2.4928%,-0.0018,1.877,0.2938,-0.7058,2.3943%,3.2289%,45.0130%,0.9036%,22
"Wedbush Initiates Coverage On NVIDIA with Outperform Rating, Announces $184 Price Target",2019-06-27,NVDA,2019-06-27 12:08:00+00:00,NVIDIA CORP,86580.0,67066G10,0.02492779865860939,0.006126325111836195,0.01801141037742049,-0.006126324075210965,-0.018378973965699985,0.02683333636182539,-0.05544326121661591,0.07218966468414334,0.051359910517930984,0.04323326980273179,0.04942014052919341,0.040099267206276545,0.08932967286714577,-0.016025813743100525,-0.12528433636692382,0.6,1.42,-0.09,0.009,86580,252,2.4928%,-0.0018,1.877,0.2938,-0.7058,2.3943%,3.2289%,45.0130%,0.9036%,12
Owens-Corning shares are trading higher after Bank of America upgraded the stock from Neutral to Buy and raised the price target from $58 to $72.,2019-06-27,OC,2019-06-27 14:34:00+00:00,OWENS CORNING NEW,91531.0,69074210,0.04322345554828644,0.02176969312131405,0.028089928490864002,0.011235944474600856,0.010884879624252664,-0.01211374093850548,-0.046851691809854934,0.06735689366383202,0.07311315834522247,0.07121831141006507,0.06246350047463034,0.12391923810646799,0.09112705192135073,0.10705594291698572,0.11908173624230645,0.6,1.42,-0.09,0.009,91531,252,4.3223%,0.0005,1.074,1.0535,0.9558,1.8299%,2.1775%,29.3790%,2.3382%,25
"Bank of America Upgrades Owens-Corning to Buy, Raises Price Target to $72",2019-06-27,OC,2019-06-27 11:23:00+00:00,OWENS CORNING NEW,91531.0,69074210,0.04322345554828644,0.02176969312131405,0.028089928490864002,0.011235944474600856,0.010884879624252664,-0.01211374093850548,-0.046851691809854934,0.06735689366383202,0.07311315834522247,0.07121831141006507,0.06246350047463034,0.12391923810646799,0.09112705192135073,0.10705594291698572,0.11908173624230645,0.6,1.42,-0.09,0.009,91531,252,4.3223%,0.0005,1.074,1.0535,0.9558,1.8299%,2.1775%,29.3790%,2.3382%,12
Seaport Global Upgrades Owens-Corning to Neutral,2019-06-27,OC,2019-06-27 11:23:00+00:00,OWENS CORNING NEW,91531.0,69074210,0.04322345554828644,0.02176969312131405,0.028089928490864002,0.011235944474600856,0.010884879624252664,-0.01211374093850548,-0.046851691809854934,0.06735689366383202,0.07311315834522247,0.07121831141006507,0.06246350047463034,0.12391923810646799,0.09112705192135073,0.10705594291698572,0.11908173624230645,0.6,1.42,-0.09,0.009,91531,252,4.3223%,0.0005,1.074,1.0535,0.9558,1.8299%,2.1775%,29.3790%,2.3382%,6
OFG Bancorp shares are trading higher after the company announced the purchase of Scotiabank operations in Puerto Rico and US Virgin Islands for $550 million in cash.,2019-06-27,OFG,2019-06-27 13:19:00+00:00,O F G BANCORP,11208.0,67103X10,0.146376758813858,0.004649222828447819,0.01437025185238583,-0.012679595733575022,0.016906155929479416,0.010566357474150578,-0.09932377201472697,-0.05705834683828481,0.010248950682580471,0.004854387669121829,0.0038797248927435746,-0.05436266140542101,0.045982809336272634,0.05182928632650752,0.027295338919319345,0.6,1.42,-0.09,0.009,11208,252,14.6377%,0.0033,1.0707,1.1482,1.2954,2.0516%,2.3894%,26.2762%,12.8675%,27
UBS Downgrades Central North Airport Gr to Neutral,2019-06-27,OMAB,2019-06-27 11:30:00+00:00,GRUPO AEROPORTUARIO DEL CENTRO N,91617.0,40050110,-0.01776058226823807,-0.039308175444602966,-0.040880538417739865,-0.030267312827729542,-0.014347474737944066,-0.004323923418380948,-0.0843160544373639,-0.062303496779369416,0.015288097783923149,0.010731692168315154,0.023917751633892204,0.008174349611900222,-0.012957324287447225,0.06599232546735201,0.16977587798122062,0.6,1.42,-0.09,0.009,91617,252,-1.7761%,0.0009,0.5797,-0.1398,-0.0325,2.1712%,2.2472%,6.6515%,-2.0212%,8
Onconova Therapeutics Shares Resume Trade,2019-06-27,ONTX,2019-06-27 17:24:00+00:00,ONCONOVA THERAPEUTICS INC,14056.0,68232V80,-0.0889570415019989,-0.04040408134460449,-0.03703708117940818,0.0033669999687515606,-0.04377108180410849,-0.13468016724221166,-0.19528616991430736,-0.6127946292228528,-0.006097555160522461,-0.1283422497597826,-0.1306666681697598,-0.026865645571634733,-0.026865647256215097,-0.21634613139707048,-0.003058114242560084,0.6,1.42,-0.09,0.009,14056,252,-8.8957%,-0.0018,0.8073,0.8877,-1.3082,5.8186%,6.0336%,6.9973%,-11.0506%,5
Onconova Therapeutics Shares Halted On Circuit Breaker,2019-06-27,ONTX,2019-06-27 17:14:00+00:00,ONCONOVA THERAPEUTICS INC,14056.0,68232V80,-0.0889570415019989,-0.04040408134460449,-0.03703708117940818,0.0033669999687515606,-0.04377108180410849,-0.13468016724221166,-0.19528616991430736,-0.6127946292228528,-0.006097555160522461,-0.1283422497597826,-0.1306666681697598,-0.026865645571634733,-0.026865647256215097,-0.21634613139707048,-0.003058114242560084,0.6,1.42,-0.09,0.009,14056,252,-8.8957%,-0.0018,0.8073,0.8877,-1.3082,5.8186%,6.0336%,6.9973%,-11.0506%,7
"Jefferies  Out Positive On Opko Health, Says Novitas Local Coverage Decision Covering Co.'s 4Kscore Diagnostic Is A Positive For Test's Potential",2019-06-27,OPK,2019-06-27 19:20:00+00:00,OPKO HEALTH INC,82567.0,68375N10,0.1044776290655136,0.09909910708665848,0.1126126076598637,0.0855856070147647,0.06306299870342724,-0.02702700672163516,-0.19369372871253132,-0.04054050907998641,0.004999995231628418,-0.009852207619077569,-2.3032609153261774e-10,-1.0385381443711594e-10,0.04687501814026396,3.091372269281578e-09,-0.2209302143879387,0.6,1.42,-0.09,0.009,82567,248,10.4478%,-0.0004,1.6606,2.4623,1.0084,4.4237%,4.9206%,19.1779%,6.2236%,21
Hearing Orange Launches Sale Of Remaining Stake In BT Group,2019-06-27,ORAN,2019-06-27 16:54:00+00:00,ORANGE,85425.0,68406010,0.001273042871616781,-0.0006356818485074855,-0.01080731864771367,-0.006992984964745541,-0.004450075871078929,-0.0445009426635854,-0.05975839845727071,-0.005085818994609914,-0.0006361468695104122,-0.00443597565989462,-0.0006361468016682359,0.0006369575372469072,0.004475682808849468,0.06289795666252407,-0.010562273715855941,0.6,1.42,-0.09,0.009,85425,252,0.1273%,0.0,0.384,0.0889,0.2878,0.9575%,1.0225%,12.3187%,-0.2019%,10
Northcoast Research Downgrades O'Reilly Automotive to Neutral,2019-06-27,ORLY,2019-06-27 13:21:00+00:00,O REILLY AUTOMOTIVE INC NEW,79103.0,67103H10,-0.001683899899944663,0.004760997835546732,0.01841823065450998,0.04222321888123748,0.050248934053592986,0.09320667581040287,0.029218894355672376,0.08246047077960927,-0.016744082793593407,-0.019441231544346738,-0.02147390676592542,-0.028496762542362886,-0.0429414087473613,0.04064329731916527,-0.05963632308382327,0.6,1.42,-0.09,0.009,79103,252,-0.1684%,0.0012,0.5581,0.3672,0.1165,1.2921%,1.4267%,17.9769%,-1.0567%,7
"Overstock.com Issues New Digital Voting Series A-1 Preferred Stock, OSTKO",2019-06-27,OSTK,2019-06-27 20:01:00+00:00,OVERSTOCK COM INC DEL,89394.0,69037010,-0.03555552288889885,-0.0858407895199822,-0.08210082098996763,-0.066072354164041,-0.11914451578290552,-0.07408655492014449,0.8450591947637252,0.10008983982021391,-0.004018773937865983,-0.05153051695489497,-0.05941296213153835,-0.09192203603581528,0.016100350702035637,0.1463289909537855,-0.20673231257957925,0.6,1.42,-0.09,0.009,89394,252,-3.5556%,-0.0012,1.3315,2.2102,-0.532,5.3031%,5.7217%,14.0940%,-7.7660%,10
Betting On Bitcoin? A Look At Some Large Overstock Option Trades,2019-06-27,OSTK,2019-06-27 17:53:00+00:00,OVERSTOCK COM INC DEL,89394.0,69037010,-0.03555552288889885,-0.0858407895199822,-0.08210082098996763,-0.066072354164041,-0.11914451578290552,-0.07408655492014449,0.8450591947637252,0.10008983982021391,-0.004018773937865983,-0.05153051695489497,-0.05941296213153835,-0.09192203603581528,0.016100350702035637,0.1463289909537855,-0.20673231257957925,0.6,1.42,-0.09,0.009,89394,252,-3.5556%,-0.0012,1.3315,2.2102,-0.532,5.3031%,5.7217%,14.0940%,-7.7660%,11
Overstock.com Option Alert: Jul 19 $13 Calls Sweep (29) near the Ask: 1001 @ $1.849 vs 351 OI; Earnings 8/8 After Close [est] Ref=$13.61,2019-06-27,OSTK,2019-06-27 14:24:00+00:00,OVERSTOCK COM INC DEL,89394.0,69037010,-0.03555552288889885,-0.0858407895199822,-0.08210082098996763,-0.066072354164041,-0.11914451578290552,-0.07408655492014449,0.8450591947637252,0.10008983982021391,-0.004018773937865983,-0.05153051695489497,-0.05941296213153835,-0.09192203603581528,0.016100350702035637,0.1463289909537855,-0.20673231257957925,0.6,1.42,-0.09,0.009,89394,252,-3.5556%,-0.0012,1.3315,2.2102,-0.532,5.3031%,5.7217%,14.0940%,-7.7660%,24
Overstock.com Option Alert: Sep 20 $12.5 Calls Sweep (40) near the Ask: 1000 @ $2.312 vs 8260 OI; Earnings 8/8 After Close [est] Ref=$12.62,2019-06-27,OSTK,2019-06-27 14:02:00+00:00,OVERSTOCK COM INC DEL,89394.0,69037010,-0.03555552288889885,-0.0858407895199822,-0.08210082098996763,-0.066072354164041,-0.11914451578290552,-0.07408655492014449,0.8450591947637252,0.10008983982021391,-0.004018773937865983,-0.05153051695489497,-0.05941296213153835,-0.09192203603581528,0.016100350702035637,0.1463289909537855,-0.20673231257957925,0.6,1.42,-0.09,0.009,89394,252,-3.5556%,-0.0012,1.3315,2.2102,-0.532,5.3031%,5.7217%,14.0940%,-7.7660%,24
Overstock.com Issues Press Release Highlighting tZERO Launched A Crypto Mobile App,2019-06-27,OSTK,2019-06-27 13:04:00+00:00,OVERSTOCK COM INC DEL,89394.0,69037010,-0.03555552288889885,-0.0858407895199822,-0.08210082098996763,-0.066072354164041,-0.11914451578290552,-0.07408655492014449,0.8450591947637252,0.10008983982021391,-0.004018773937865983,-0.05153051695489497,-0.05941296213153835,-0.09192203603581528,0.016100350702035637,0.1463289909537855,-0.20673231257957925,0.6,1.42,-0.09,0.009,89394,252,-3.5556%,-0.0012,1.3315,2.2102,-0.532,5.3031%,5.7217%,14.0940%,-7.7660%,11
