"","headline","magnitude","confidence","custom_id","company_name","prompt_type","explanation","input_tokens","output_tokens","headline.type.num","date","permno","ret","ret_fd1","ret_fd5","ret_fd10","ret_ld1","ret_ld2","ret_ld3","headline.type"
"4680","Johnson Controls Q1 EPS $0.26 Beats $0.24 Estimate, Sales $5.305B Miss $5.48B Estimate",0.3,0.6,22249,"JOHNSON CONTROLS INTL PLC",7,"while johnson controls beat the eps estimate, it missed the sales estimate, leading to mixed signals for the stock price.",161,59,1,"2019-02-01",45356,-1.5398295596242,1.71428471803665,2.25563903971699,5.56390520318666,2.05500237643719,2.89457875269179,3.3037682857707,"uncertain"
"4681","Jewett-Cameron Trading Company Reports 250K Share Buyback",0.6,0.8,22257,"JEWETT CAMERON TRADING LTD",7,"a share buyback typically signals that the company believes its stock is undervalued, which can lead to increased investor confidence and a rise in stock price.",150,61,2,"2019-02-07",83387,-1.36849647387862,4.30411100387573,-0.695821521322137,0.415272691178581,1.90123170614243,2.0979034705878,-3.31125811418037,"increase"
"4682","JD.Com shares are trading higher after the company reported better than expected Q4 EPS and revenue results.",0.7,0.9,22265,"J D COM INC",7,"jd.com shares are likely to increase because the company reported better than expected q4 eps and revenue results, which typically boosts investor confidence and stock prices.",143,65,2,"2019-02-28",14655,6.70003816485405,3.68098318576813,0.469148342532244,0.649585878558079,-2.33170688152313,-0.840020030190614,0.0770655457636104,"increase"
"4683","JD.com Sees Q1 Sales RMB118B-RMB122B",0.5,0.5,22273,"J D COM INC",7,"the news provides a range for q1 sales, but without context on whether this meets, exceeds, or falls short of market expectations, the impact on the stock price is uncertain.",138,67,1,"2019-02-28",14655,6.70003816485405,3.68098318576813,0.469148342532244,0.649585878558079,-2.33170688152313,-0.840020030190614,0.0770655457636104,"uncertain"
"4684","A Preview Of JD.com's Q4 Earnings",0.5,0.5,22289,"J D COM INC",7,"a preview of jd.com's q4 earnings does not provide enough information to determine the direction of the stock price movement as it depends on the actual earnings results and market expectations.",132,70,1,"2019-02-27",14655,-2.33170688152313,6.70003816485405,11.7828322224302,8.31728895000181,1.52729898691177,2.46627882025621,9.55912508638796,"uncertain"
"4685","JD.com Option Alert: Mar 15 $27 Calls Sweep (16) near the Ask: 509 @ $1.08 vs 10697 OI; Earnings 2/28 Before Open Ref=$26.62",0.3,0.6,22297,"J D COM INC",7,"the option alert indicates a significant purchase of call options, which could suggest bullish sentiment, but the actual impact on the stock price is uncertain and depends on upcoming earnings results and other market factors.",169,74,1,"2019-02-26",14655,1.52729898691177,-2.33170688152313,10.3798430040987,5.71643647353406,0.924854539334774,7.91100145440844,6.11831527489972,"uncertain"
"4686","JD.com Option Alert: Mar 15 $28 Calls at the Ask: 2000 @ $0.24 vs 31974 OI; Earnings 2/28 Before Open Ref=$24.57",0.3,0.5,22313,"J D COM INC",7,"the option alert indicates a significant number of call options being traded, which could suggest bullish sentiment, but the actual impact on the stock price is uncertain and depends on upcoming earnings results and other market factors.",166,76,1,"2019-02-21",14655,-1.66126359254122,6.92212730646133,14.1738716031705,14.7095164294016,0.162341387476772,3.0050134713046,1.43855473183541,"uncertain"
"4687","JD.com to Report Q4, FY 2018 Financial Results on February 28, 2019 Before Market Open",0.5,0.5,22321,"J D COM INC",7,"the announcement of an upcoming financial report does not provide specific information about the company's performance, making its impact on the stock price uncertain.",148,62,1,"2019-02-15",14655,-1.52075970545411,2.83806473016739,9.30718494443194,20.575961961907,-1.13775162026286,-1.41815386168986,0.205927650498494,"uncertain"
"4688","JD.com Option Alert: Feb 15 $25 Calls at the Ask: 2000 @ $0.891 vs 21162 OI; Earnings 3/1 Before Open [est] Ref=$25.27",0.3,0.5,22329,"J D COM INC",7,"the news about the option alert indicates significant interest in jd.com's stock, but it does not provide clear information on whether this will lead to an increase or decrease in the stock price.",169,72,1,"2019-02-05",14655,4.65211644768715,-1.21951010078192,-2.91109266635753,-2.91109271425777,-1.38042327016592,-2.2535188815622,-1.42044834185295,"uncertain"
"4689","James Hardie Industries Late Monday Reported Q3 EPS $0.15 Down From $0.22 YoY, Sales $586.2M Up From $495.1M YoY",0.3,0.6,22345,"JAMES HARDIE INDUSTRIES PLC",7,"while sales increased significantly year-over-year, the decrease in eps may cause mixed reactions among investors, leading to uncertainty in the stock price movement.",169,64,1,"2019-02-05",89191,4.95494790375233,0.600863946601748,4.89270961041397,10.0429194704857,1.09290387481451,-1.24554612006245,1.5553529369362,"uncertain"
"4690","Roth Capital Upgrades JinkoSolar Holding Co to Buy",0.6,0.8,22353,"JINKOSOLAR HOLDING CO LTD",7,"an upgrade to 'buy' from a reputable firm like roth capital typically signals positive sentiment and can attract more investors, likely leading to an increase in the stock price.",144,68,2,"2019-02-04",93380,5.94059154391289,-1.24609880149364,0.934589070466796,15.7632451615174,-9.06362682580948,-4.65702132479857,-0.720842497981011,"increase"
"4691","Raymond James Maintains Outperform on Jones Lang LaSalle, Raises Price Target to $188",0.6,0.8,22361,"JONES LANG LASALLE INC",7,"raymond james maintaining an 'outperform' rating and raising the price target to $188 is a positive signal that is likely to increase investor confidence and potentially drive up the stock price.",147,72,2,"2019-02-13",85246,-1.52271976694465,0.550060626119375,1.02065656347399,0.916758425013064,13.5912969708443,15.0702927317197,14.6573671695831,"increase"
"4692","Jones Lang LaSalle shares are trading higher after the company reported Q4 EPS of $5.99, beating the $4.85 estimate.",0.7,0.9,22369,"JONES LANG LASALLE INC",7,"the stock price is likely to increase because the company reported q4 eps that significantly beat the estimate, indicating strong financial performance.",156,60,2,"2019-02-12",85246,13.5912969708443,-1.52271976694465,-1.12548612311764,-1.42040361234148,1.30203263834119,0.938513977010502,0.9315526836712,"increase"
"4693","Jones Lang LaSalle Q4 Adj. EPS $5.99 Beats $4.85 Estimate, Sales $4.9B Does Not Compare To $2.7B Estimate",0.6,0.8,22377,"JONES LANG LASALLE INC",7,"the adjusted eps of $5.99 significantly beat the estimate of $4.85, which is likely to positively impact the stock price despite the sales figure not being directly comparable.",164,71,2,"2019-02-12",85246,13.5912969708443,-1.52271976694465,-1.12548612311764,-1.42040361234148,1.30203263834119,0.938513977010502,0.9315526836712,"increase"
"4694","Citigroup Maintains Neutral on Johnson & Johnson, Raises Price Target to $147",0.3,0.6,22385,"JOHNSON & JOHNSON",7,"while the raised price target is positive, the neutral rating suggests mixed sentiment, leading to uncertainty in the stock price movement.",142,60,1,"2019-02-25",22111,0.366025464609265,-0.0660766090732067,1.67400793354335,1.73274642712702,0.871369056403637,0.183351656647823,0.670649008994939,"uncertain"
"4695","The Latest From Johnson & Johnson's Asbestos Scandal",0.7,0.8,22393,"JOHNSON & JOHNSON",7,"news related to johnson & johnson's asbestos scandal is likely to decrease the stock price due to potential legal liabilities and damage to the company's reputation.",137,64,0,"2019-02-21",22111,-0.682074017822742,0.871369056403637,1.56764784887802,2.75696910637562,0.486405519768596,-0.0219964873721334,1.51888061189356,"decrease"
"4696","'Johnson & Johnson receives federal subpoenas related to baby powder litigation' -Reuters Earlier Reported",0.6,0.8,22401,"JOHNSON & JOHNSON",7,"federal subpoenas related to litigation typically signal potential legal and financial troubles, which can negatively impact investor confidence and stock price.",145,55,0,"2019-02-21",22111,-0.682074017822742,0.871369056403637,1.56764784887802,2.75696910637562,0.486405519768596,-0.0219964873721334,1.51888061189356,"decrease"
"4697","Morphic Therapeutic Reports Integrin R&D Collaboration With J&J's Janssen; Janssen To Pay Co. Undisclosed Upfront Payment, Will Fund Research Activities; Co. Will Receive From Janssen Multiple Preclinical Development, Clinical, Commercial Milestones",0.5,0.8,22409,"JOHNSON & JOHNSON",7,"the collaboration with morphic therapeutic and the potential for multiple preclinical, clinical, and commercial milestones suggest positive future prospects for j&j's janssen, likely boosting investor confidence.",179,67,2,"2019-02-21",22111,-0.682074017822742,0.871369056403637,1.56764784887802,2.75696910637562,0.486405519768596,-0.0219964873721334,1.51888061189356,"increase"
"4698","J&J's Talc Supplier Seeks Bankruptcy",0.6,0.8,22417,"JOHNSON & JOHNSON",7,"the news about j&j's talc supplier seeking bankruptcy could negatively impact investor sentiment due to potential legal and financial implications associated with the talc-related lawsuits.",136,68,0,"2019-02-13",22111,0.216154800727963,-0.104127475060523,0.721458670909159,2.30041645112224,1.63636635988951,1.32931251335526,1.59787996232237,"decrease"
"4699","Penny Stock Auris Medical Spikes On Case Of Mistaken Identity",0.2,0.7,22425,"JOHNSON & JOHNSON",7,"the news about auris medical spiking due to mistaken identity is unlikely to have a direct impact on johnson & johnson's stock price, but market confusion or sentiment could cause minor fluctuations.",140,68,1,"2019-02-13",22111,0.216154800727963,-0.104127475060523,0.721458670909159,2.30041645112224,1.63636635988951,1.32931251335526,1.59787996232237,"uncertain"
"4700","Johnson & Johnson Wins FDA Panel Backing For Nasal Spray Depression Drug; PDUFA Date Awaits",0.6,0.8,22433,"JOHNSON & JOHNSON",7,"the fda panel backing for johnson & johnson's nasal spray depression drug is likely to boost investor confidence and potentially increase the stock price as it indicates a step closer to market approval.",147,70,2,"2019-02-13",22111,0.216154800727963,-0.104127475060523,0.721458670909159,2.30041645112224,1.63636635988951,1.32931251335526,1.59787996232237,"increase"
"4701","Johnson & Johnson To Acquire Auris Health For $3.4B In Cash, with Additional Contingent Payments Of $2.5B Upon Certain Milestones",0.5,0.7,22441,"JOHNSON & JOHNSON",7,"the acquisition of auris health by johnson & johnson for $3.4b in cash, with additional contingent payments, is likely to be seen as a strategic move to enhance their medical device portfolio, potentially driving future growth and innovation.",159,82,2,"2019-02-13",22111,0.216154800727963,-0.104127475060523,0.721458670909159,2.30041645112224,1.63636635988951,1.32931251335526,1.59787996232237,"increase"
"4702","FDA Panel Votes In Favor Of Johnson & Johnson's Nasal Spray For Treatment-Resistant Depression; Says Benefits Outweigh Risks",0.6,0.8,22449,"JOHNSON & JOHNSON",7,"the fda panel's favorable vote for johnson & johnson's nasal spray for treatment-resistant depression is likely to boost investor confidence and positively impact the stock price.",152,65,2,"2019-02-12",22111,1.63636635988951,0.216154800727963,1.63238100371048,1.9438064117451,-0.302110216580331,-0.037866758666738,-0.751879719218418,"increase"
"4703","FDA Panel Reviews Johnson & Johnson's Treatment-Resistant Depression Candidate: What To Expect",0.5,0.6,22457,"JOHNSON & JOHNSON",7,"the outcome of the fda panel review is not yet known, making the impact on johnson & johnson's stock price uncertain.",143,60,1,"2019-02-11",22111,-0.302110216580331,1.63636635988951,2.79545632358074,3.79500437944758,0.265044183470309,-0.451132419768507,-0.36123644238365,"uncertain"
"4704","'Research Announcement: Moody's - Talc-related lawsuits could increase risk to Johnson & Johnson's strong credit profile' -Moody's",0.6,0.8,22465,"JOHNSON & JOHNSON",7,"the announcement from moody's indicating that talc-related lawsuits could increase risk to johnson & johnson's strong credit profile is likely to negatively impact investor sentiment and potentially decrease the stock price.",153,72,0,"2019-02-05",22111,0,0.0903033651411533,0.96327410974022,2.61137941703176,-0.983600690960884,-0.150283302779786,0.941967093055207,"decrease"
"4705","Johnson & Johnson Talc-related Lawsuits Could Increase Risk To Johnson & Johnson's Strong Credit Profile",0.6,0.8,22473,"JOHNSON & JOHNSON",7,"the news about potential increases in talc-related lawsuits poses a significant risk to johnson & johnson's strong credit profile, which is likely to negatively impact investor sentiment and decrease the stock price.",145,73,0,"2019-02-05",22111,0,0.0903033651411533,0.96327410974022,2.61137941703176,-0.983600690960884,-0.150283302779786,0.941967093055207,"decrease"
"4706","Johnson Outdoors Says it Revenue Growth in 2019",0.6,0.8,22505,"JOHNSON OUTDOORS INC",7,"positive news about revenue growth typically boosts investor confidence, likely leading to an increase in the stock price.",138,55,2,"2019-02-04",11775,-4.80243824422359,2.95258983969688,4.35295766602493,11.354816154347,-0.622511096298695,-0.527243708749803,-0.938743331659264,"increase"
"4707","Johnson Outdoors Q1 EPS $0.35 Misses $0.39 Estimate, Sales $104.44M Beat $0.39 Estimate",0.3,0.6,22513,"JOHNSON OUTDOORS INC",7,"while johnson outdoors beat sales estimates, it missed eps estimates, leading to mixed signals for the stock price.",157,57,1,"2019-02-04",11775,-4.80243824422359,2.95258983969688,4.35295766602493,11.354816154347,-0.622511096298695,-0.527243708749803,-0.938743331659264,"uncertain"
"4708","Nordstrom Appoints Two New Members To Its Board Of Directors: Kirsten Green, Forerunner Ventures Founder And Managing Director And Andglenda Mcneal, American Express Company Enterprise Strategic Partnerships President",0.4,0.7,22561,"NORDSTROM INC",7,"the appointment of two experienced and reputable board members is likely to be viewed positively by investors, potentially leading to an increase in nordstrom's stock price.",165,65,2,"2019-02-27",57817,3.66307981312275,0.0423200574005022,-5.37451793557974,-5.11007672779338,1.74068007618189,3.51952587123949,2.47246217024113,"increase"
"4709","Deutsche Bank Downgrades Nordstrom to Hold",0.6,0.8,22569,"NORDSTROM INC",7,"a downgrade from deutsche bank to 'hold' typically signals a lack of confidence in the stock's near-term performance, which is likely to lead to a decrease in nordstrom inc's stock price.",136,75,0,"2019-02-22",57817,-1.0114649310708,1.74841154366732,6.22161153810594,0.476839394871065,-1.13332960754633,-1.6795543269587,0.112518131009165,"decrease"
"4710","'Kraft Heinz $KHC just cut its dividend by 36%. @KelloggCompany $K will meet the same fate, or lose its investment grade credit rating. Our $K thesis has already begun to unfold; it's just a matter of time...' -Tweet From Prescience Point",0.6,0.8,22585,"KELLOGG CO",7,"the tweet suggests that kellogg may face financial difficulties similar to kraft heinz, which could lead to a dividend cut or a downgrade in credit rating, both of which are negative signals for investors.",185,74,0,"2019-02-22",26825,-2.74301767349243,-1.88612677156925,0.19390206254275,-2.83890504486632,-0.205301842652261,1.58482002197764,2.71174649961841,"decrease"
"4711","Kellogg's Seeks Stake in Indian Snack Maker Haldiram's",0.5,0.7,22609,"KELLOGG CO",7,"kellogg's potential stake in haldiram's could be seen as a strategic move to expand its presence in the growing indian snack market, which may positively influence investor sentiment.",141,71,2,"2019-02-14",26825,-0.667130015790462,0.371154258027673,0.265107255898522,0.459523366878423,0.760658597573638,2.31722823582496,2.89017062721719,"increase"
"4712","Pivotal Research Downgrades Kellogg to Hold, Lowers Price Target to $62",0.6,0.8,22617,"KELLOGG CO",7,"a downgrade from pivotal research and a lowered price target typically signals negative sentiment, which is likely to decrease kellogg's stock price.",145,64,0,"2019-02-08",26825,-0.859598070383072,0.559966685250401,2.58309302060062,0.541906077184118,-5.61189949512482,-5.57997853977381,-5.22742387196361,"decrease"
"4713","Kellogg shares are trading lower after the company reported Q4 sales of $3.317 billion, missing the $3.33 billion estimate.",0.5,0.8,22625,"KELLOGG CO",7,"kellogg's shares are likely to decrease because the company reported q4 sales that missed the market estimate, which typically leads to negative investor sentiment.",155,66,0,"2019-02-07",26825,-5.61189949512482,-0.859598070383072,1.32521787186901,1.59383837650229,0.0338188343448564,0.407334845287344,0.783644086425661,"decrease"
"4714","Kellogg Q4 EPS $0.93 Beats $0.88 Estimate, Sales $3.317B Miss $3.33B Estimate",0.3,0.6,22633,"KELLOGG CO",7,"while kellogg's q4 eps beat estimates, the sales figure missed expectations, leading to mixed signals for the stock price.",156,61,1,"2019-02-07",26825,-5.61189949512482,-0.859598070383072,1.32521787186901,1.59383837650229,0.0338188343448564,0.407334845287344,0.783644086425661,"uncertain"
"4715","Kellogg Q4 Earnings Preview",0.3,0.5,22641,"KELLOGG CO",7,"a q4 earnings preview does not provide specific results or guidance, making it difficult to predict the stock price movement with certainty.",133,61,1,"2019-02-06",26825,0.0338188343448564,-5.61189949512482,-3.71873026835253,-1.40297181785192,0.373389734886587,0.749571755650447,0.220303460235072,"uncertain"
"4716","Kaiser Aluminum Q4 EPS $1.77 Beats $1.54 Estimate, Sales $389M Miss $390.8M Estimate",0.3,0.6,22681,"KAISER ALUMINUM CORP",7,"while kaiser aluminum corp's q4 eps beat estimates, the sales missed expectations, leading to mixed signals for the stock price.",160,61,1,"2019-02-20",91403,2.42831651121378,0.173249247018248,2.45281527400043,-2.87225465397888,2.91234012693167,5.5812993816158,4.76516904477071,"uncertain"
"4717","Bank Of America Reiterates Buy And $68 Target On KAR Auction As Firm Views Reaction To CEO's Comments On Online Buyers As 'overblown, as it fails to recognize the opportunities in front of KAR as the company moves to a more hybrid-oriented model'",0.6,0.8,22689,"O P E N L A N E INC",7,"bank of america's reiteration of a buy rating and a $68 target suggests strong confidence in kar auction's future prospects, likely leading to a positive market reaction.",186,67,2,"2019-02-21",93174,2.95313727110624,-2.18249689787626,-1.9954253421226,0.62356932790848,-13.2219105958939,-14.2726082257834,-13.7504622392579,"increase"
"4718","KAR Auction Services Sees FY19 Adj. EPS $2.90-$3.09 vs $3.16 Est.",0.6,0.8,22697,"O P E N L A N E INC",7,"the company's forecasted fy19 adjusted eps is lower than the estimated $3.16, which is likely to disappoint investors and lead to a decrease in the stock price.",159,70,0,"2019-02-19",93174,-1.21078677475452,-13.2219105958939,-12.9062153096166,-10.7335166715895,0.609077187255025,1.2256264877762,1.01927212856712,"decrease"
"4719","Evercore ISI Group Downgrades KB Home to In-Line",0.6,0.8,22713,"K B HOME",7,"a downgrade from a reputable financial group like evercore isi typically signals a negative outlook, which can lead to a decrease in stock price.",135,64,0,"2019-02-28",70092,-1.42610166221857,-0.438405899330974,1.31521753945227,3.68259595954685,-0.301592843607068,-1.36402262902457,-3.05823812593286,"decrease"
"4720","Raymond James Steps To The Sidelines On KB Home After 25% Run",0.5,0.7,22721,"K B HOME",7,"raymond james stepping to the sidelines suggests a neutral or less bullish stance, which could lead to a decrease in investor confidence and a potential drop in kb home's stock price.",138,71,0,"2019-02-25",70092,-1.71764455735683,-1.06564369052649,-1.40664926117202,2.72805322972343,0.294124381616712,3.87293853613682,3.33333509277678,"decrease"
"4721","KBR Sees FY19 Adj. EPS $1.58-$1.73 vs $1.62 Est.",0.3,0.6,22737,"K B R INC",7,"the adjusted eps guidance range provided by kbr is slightly above and below the estimate, making it unclear whether the stock price will increase or decrease.",147,65,1,"2019-02-26",91579,5.63075765967369,1.28139415755868,2.67546651500084e-08,-2.10148556375285,0.489663518965244,1.31650999687791,-1.38814858074345,"uncertain"
"4722","KBRwyle Awarded $19M to Perform Flight Ops for USGS Satellite That Fights World Hunger, Helps Earth Flourish",0.5,0.8,22753,"K B R INC",7,"the $19m award to kbrwyle for performing flight operations for a usgs satellite that addresses global issues like world hunger and environmental sustainability is likely to positively impact kbr inc's stock price due to the financial gain and the positive social impact associated with the project.",151,90,2,"2019-02-21",91579,-2.669514156878,0.82281744107604,8.39276307438259,4.49807845685599,1.84883177280426,3.25248165679193,4.4617915268583,"increase"
"4723","Kelly Services Q4 Adj. EPS $0.87 Beats $0.82 Estimate, Sales $1.41B Miss $1.43B Estimate",0.3,0.6,22769,"KELLY SERVICES INC",7,"while kelly services inc. beat the earnings per share estimate, it missed the sales estimate, leading to mixed signals for the stock price.",157,63,1,"2019-02-13",47379,3.49032767117023,-0.568879675120115,2.23486073632975,-1.65710499631415,1.58052481710911,4.38981557706721,3.75218421476031,"uncertain"
"4724","Kewaunee Scientific Reports Chair William Schumaker Resigned; David Rhind Named Replacement",0.3,0.6,22777,"KEWAUNEE SCIENTIFIC CORP",7,"leadership changes can have varied impacts on stock prices depending on investor perception of the new appointee and the circumstances of the resignation.",153,57,1,"2019-02-01",47571,-0.0394873350160196,0.412781350314617,-2.3249239310066,-1.82690698702694,0.0933668809011578,0.140115730258916,5.09838471632684,"uncertain"
"4725","Wedbush Downgrades KeyCorp to Neutral",0.6,0.8,22785,"KEYCORP NEW",7,"a downgrade from a reputable financial institution like wedbush typically signals a negative outlook, which can lead to a decrease in stock price.",134,63,0,"2019-02-04",64995,-0.180389545857906,-1.44578171893954,2.53012087575946,6.86746606565509,0.971462391316891,-0.06009747585064,-0.657112331057796,"decrease"
"4726","Keysight Technologies Reports New Alliance With Nordsys To Combine 2 Cos. Cellular Vehicle-to-Everything, Testing Competences",0.6,0.8,22793,"KEYSIGHT TECHNOLOGIES INC",7,"the new alliance with nordsys to combine cellular vehicle-to-everything testing competences is likely to be viewed positively by investors as it enhances keysight technologies' capabilities in a growing market segment.",156,75,2,"2019-02-27",14939,0.212665763683617,-0.483371876180172,0.506956387048296,-0.719170603261599,1.87770519405603,2.64370636500728,3.53516736188186,"increase"
"4727","Keysight Technologies shares are trading higher after the company reported better than expected Q1 EPS and sales results and issued strong Q2 guidance.",0.7,0.9,22801,"KEYSIGHT TECHNOLOGIES INC",7,"the news of better than expected q1 eps and sales results, along with strong q2 guidance, is likely to positively impact keysight technologies inc's stock price.",156,66,2,"2019-02-22",14939,0.868500396609306,0.751883024349809,4.17172265430796,1.85544362648353,0.826342031359673,1.35134670263088,1.70440750335499,"increase"
"4728","Keysight Technologies Reports Collaboration With Motorola Mobility To 'enable the [Motorola] in development of its first 5G new radio enabled smartphone operating in millimeter wave spectrum,' No Terms Disclosed",0.6,0.8,22825,"KEYSIGHT TECHNOLOGIES INC",7,"the collaboration with motorola mobility to develop a 5g new radio enabled smartphone in the millimeter wave spectrum is likely to be seen as a positive development, potentially boosting investor confidence in keysight technologies' growth prospects in the 5g market.",169,84,2,"2019-02-20",14939,0.520701892673969,0.826342031359673,4.61272529311771,5.14306618565648,0.348353339359164,2.07543291124641,2.23067439251712,"increase"
"4729","Kinross Gold Q4 EPS $0.01, Same YoY",0.2,0.6,22849,"KINROSS GOLD CORP",7,"the q4 eps of $0.01 being the same as the previous year suggests stability but does not provide a clear positive or negative catalyst for the stock price.",142,64,1,"2019-02-13",89692,-0.310558709315956,1.5576308593154,13.7071668800711,3.73831435512109,-3.30330021679401,-5.29411936844778,-3.30330007337469,"uncertain"
"4730","KKR Acquires Tele München Gruppe; Financial Details Not Disclosed",0.3,0.6,22857,"K K R & CO INC",7,"the acquisition of tele münchen gruppe by kkr could be seen as a strategic move to expand its media portfolio, but without financial details, it is difficult to assess the immediate impact on kkr's stock price.",141,73,1,"2019-02-21",11990,0.0422842655098065,-1.31022594869137,-6.04395732005557,-3.97295238567652,-0.210975296795368,0.509982685841082,1.11158713540249,"uncertain"
"4731","'KKR takes stake in Nordic region's biggest insurance broker' -FT",0.6,0.8,22865,"K K R & CO INC",7,"kkr's investment in the nordic region's biggest insurance broker is likely to be seen as a strategic move to expand its portfolio and market presence, which could positively influence investor sentiment and increase the stock price.",143,76,2,"2019-02-07",11990,0.0430302461609244,0.193548714742064,1.14488715908347,0.971920296734718,-2.10615005344152,-1.98228321279382,-1.02214565064542,"increase"
"4732","Onestream Software To Receive Significant Investment From KKR Bringing Onestream's Valuation To $1B+",0.6,0.8,22873,"K K R & CO INC",7,"the significant investment in onestream software, which brings its valuation to over $1 billion, is likely to be viewed positively by investors as it demonstrates kkr's ability to identify and invest in high-growth potential companies.",148,78,2,"2019-02-07",11990,0.0430302461609244,0.193548714742064,1.14488715908347,0.971920296734718,-2.10615005344152,-1.98228321279382,-1.02214565064542,"increase"
"4733","KKR & Co shares are trading higher after the company reported Q4 EPS of $0.55 versus the $0.51 estimate.",0.6,0.8,22881,"K K R & CO INC",7,"kkr & co shares are likely to increase because the company reported q4 eps that exceeded estimates, which is generally viewed positively by investors.",155,63,2,"2019-02-01",11990,4.5879676938057,0.979555118829012,-0.787902438102017,0.753591530016573,-0.487582897767425,-0.0445160914826159,-1.44863877140047,"increase"
"4734","KKR & Co Q4 EPS $0.55 Beats $0.51 Estimate",0.6,0.8,22889,"K K R & CO INC",7,"kkr & co's q4 eps of $0.55 beating the $0.51 estimate is likely to positively impact the stock price as it indicates better-than-expected financial performance.",145,73,2,"2019-02-01",11990,4.5879676938057,0.979555118829012,-0.787902438102017,0.753591530016573,-0.487582897767425,-0.0445160914826159,-1.44863877140047,"increase"
"4735","Deutsche Bank Maintains Hold on KLA-Tencor, Raises Price Target to $115",0.4,0.7,22897,"K L A CORP",7,"the raised price target by deutsche bank suggests a positive outlook, which is likely to increase investor confidence and potentially lead to a rise in kla-tencor's stock price.",145,70,2,"2019-02-25",46886,1.1092709377408,0.310988770797849,0.820660809978935,1.01071021996242,1.32755115628242,1.43527518353266,5.75466062284067,"increase"
"4736","Morgan Stanley Maintains Equal-Weight on Kimberly-Clark, Raises Price Target to $124",0.3,0.6,22905,"KIMBERLY CLARK CORP",7,"while the raised price target to $124 is a positive signal, the maintained 'equal-weight' rating suggests a neutral stance, leading to uncertainty in the stock price movement.",150,71,1,"2019-02-12",17750,-0.676428573206067,0.0775830470956862,2.22413945960176,0.57758454559671,0.95081552863121,3.02575901874094,2.30378181681255,"uncertain"
"4737","Kimberly Clark Files For Mixed Shelf Offering, Size Not Disclosed",0.3,0.6,22913,"KIMBERLY CLARK CORP",7,"a mixed shelf offering can have varied impacts on stock price depending on market perception and the specifics of the offering, which were not disclosed.",146,63,1,"2019-02-07",17750,-0.700773485004902,2.05540042370558,3.07868557933597,5.06351260451246,1.72874927520752,1.23260361027087,2.16574716455031,"uncertain"
"4738","UPDATE: Kamada Sees Top-Line Results For Phase 2 Intravenous Alpha-1 Antitrypsin Trial In 2H'2019",0.5,0.5,22929,"KAMADA LTD",7,"the news indicates that kamada will see top-line results for a phase 2 trial in the second half of 2019, but it does not provide information on whether the results are expected to be positive or negative, making the impact on the stock price uncertain.",156,89,1,"2019-02-06",13930,-1.6120545566082,2.50000227242708,7.22885156573989,14.230774393076,2.03089378774166,-1.94433650181567,0.668558572914324,"uncertain"
"4739","Kinder Morgan Shares Appear Unaffected, Down 0.5% Wed., Following Late Tues. Filing Which Showed Open-Market Purchase Of 300K Shares By Executive Chair Richard Kinder On Feb. 25, 2019",0.2,0.6,22953,"KINDER MORGAN INC",7,"the news of an executive purchasing shares can be seen as a positive signal, but the stock price's minimal movement suggests that the market has not significantly reacted to this information.",173,65,1,"2019-02-27",12558,0.312181981280446,-0.622410979121923,3.73443603776904,3.63069929402053,-0.414507370442152,-0.5176003094712,0.15632509535064,"uncertain"
"4740","Kemper Raises Qtr Dividend From $0.24 to $0.25/Share",0.3,0.8,22985,"KEMPER CORP DE",7,"an increase in the quarterly dividend typically signals financial health and confidence from the company, which can positively influence investor sentiment and potentially increase the stock price.",146,64,2,"2019-02-06",76136,-0.41967174038291,0.0921897706575691,6.21625326204349,8.6183216792211,-0.456917099654674,0.408213762838061,1.42325039235673,"increase"
"4741","Kennametal Reaffirms FY19 Guidance: Adj. EPS $2.90-$3.20",0.3,0.6,22993,"KENNAMETAL INC",7,"reaffirming guidance typically indicates stability but does not provide new positive or negative information to significantly move the stock price.",149,59,1,"2019-02-04",44134,2.01307311654091,-2.35777031630278,-5.33059640855918,-3.57842263596365,1.7828581854701,0.26211913558456,2.27272295817131,"uncertain"
"4742","Kennametal Q2 EPS $0.71 Beats $0.69 Estimate, Sales $587M Miss $607.26M Estimate",0.5,0.5,23001,"KENNAMETAL INC",7,"while kennametal's eps beat estimates, its sales missed expectations, leading to mixed signals for the stock price.",156,54,1,"2019-02-04",44134,2.01307311654091,-2.35777031630278,-5.33059640855918,-3.57842263596365,1.7828581854701,0.26211913558456,2.27272295817131,"uncertain"
"4743","Kandi Technologies Group Option Alert: Mar 15 $8 Calls Sweep (5) near the Bid: 500 @ $1.301 vs 597 OI; Earnings 3/15 Before Open [est] Ref=$8.59",0.3,0.6,23009,"KANDI TECHNOLOGIES GROUP INC",7,"the option activity indicates some interest in the stock, but the near-bid pricing and the upcoming earnings report introduce uncertainty about the stock's direction.",181,65,1,"2019-02-20",92589,34.3434333801269,8.77193361520767,-0.125316086121718,-7.76942204322488,3.84615883231163,1.36518649163708,2.59067539172428,"uncertain"
