custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,input_tokens,output_tokens,headline type num,date,permno,ret,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3
618,TEXAS INSTRUMENTS INC,"Deutsche Bank Earlier Maintained Hold on Texas Instruments, Lowered Price Target to $115",1,decrease,0.7,0.3,,128,12,0,2019-10-23,15579.0,-7.482313364744186,-0.4539666231721639,-0.2185760120932633,1.9585038764099003,-1.8024787306785583,-0.6874704238566953,-1.1987991773259377
619,TEXAS INSTRUMENTS INC,"Mizuho Maintains Neutral on Texas Instruments, Lowers Price Target to $113",1,decrease,0.7,0.2,,127,12,0,2019-10-23,15579.0,-7.482313364744186,-0.4539666231721639,-0.2185760120932633,1.9585038764099003,-1.8024787306785583,-0.6874704238566953,-1.1987991773259377
620,TEXAS INSTRUMENTS INC,"Morgan Stanley Maintains Equal-Weight on Texas Instruments, Lowers Price Target to $109",1,decrease,0.7,0.5,,128,12,0,2019-10-23,15579.0,-7.482313364744186,-0.4539666231721639,-0.2185760120932633,1.9585038764099003,-1.8024787306785583,-0.6874704238566953,-1.1987991773259377
621,TEXAS INSTRUMENTS INC,"SunTrust Robinson Humphrey Maintains Hold on Texas Instruments, Lowers Price Target to $122",1,decrease,0.7,0.3,,129,12,0,2019-10-23,15579.0,-7.482313364744186,-0.4539666231721639,-0.2185760120932633,1.9585038764099003,-1.8024787306785583,-0.6874704238566953,-1.1987991773259377
622,TEXAS INSTRUMENTS INC,Charter Equity Downgrades Texas Instruments to Market Perform,1,decrease,0.8,0.5,,121,12,0,2019-10-23,15579.0,-7.482313364744186,-0.4539666231721639,-0.2185760120932633,1.9585038764099003,-1.8024787306785583,-0.6874704238566953,-1.1987991773259377
623,TRAVELZOO,"Travelzoo Q3 EPS $0.03 Beats $0.02 Estimate, Sales $25.5M Miss $25.8M Estimate",1,decrease,0.6,0.4,,134,12,0,2019-10-23,89941.0,-9.178315103054048,-2.791144885122776,-0.577482222830028,-2.694904938569709,0.7929444313049316,3.435796954806647,1.688885160952136
624,C V R PARTNERS LP,CVR Partners shares are trading lower after the company reported worse-than-expected Q3 sales results.,1,decrease,0.8,0.6,,127,12,0,2019-10-23,12644.0,0.5698000080883503,-0.2832858590409159,-6.798867287317889,-8.611049033838746,0.5730653647333384,3.0150393293126854e-08,3.0150393293126854e-08
625,C V R PARTNERS LP,"CVR Partners Q3 EPS $(0.2) May Not Compare To $(0.04) Estimate, Sales $88.582M Miss $96.86M Estimate",1,decrease,0.8,0.5,,143,12,0,2019-10-23,12644.0,0.5698000080883503,-0.2832858590409159,-6.798867287317889,-8.611049033838746,0.5730653647333384,3.0150393293126854e-08,3.0150393293126854e-08
626,U F P INDUSTRIES INC,"Universal Forest Products Q3 EPS $0.84 Beats $0.76 Estimate, Sales $1.163B Miss $1.18B Estimate",1,increase,0.7,0.2,,138,11,2,2019-10-23,79878.0,-0.9163608774542809,19.58739012479782,19.01826115983203,21.84017844377304,2.258535474538803,2.926246558726864,2.0623515957080008
627,ULTA BEAUTY INC,"Cowen & Co. Maintains Outperform on Ulta Beauty, Lowers Price Target to $300",1,decrease,0.7,0.5,,127,12,0,2019-10-23,92322.0,0.4052135627716779,0.4456205293536186,1.0005486267955277,2.572838055273663,0.6842331495136023,-1.2545825245721345,-4.510278904926324
628,UNIFIRST CORP,"UniFirst Corporation Sees FY20 EPS $7.47-$7.92, Sales $1.86B-$1.88B vs $1.8B Est.",1,increase,0.7,0.5,,141,11,2,2019-10-23,65306.0,6.706317514181137,-2.085333690047264,-2.253508892240852,0.3651785004026964,-1.985030435025692,-0.7076309301007888,0.3395351277695413
629,UNIFIRST CORP,"UniFirst Q4 EPS $2.01 Beats $1.96 Estimate, Sales $479.6M Beat $473.06M Estimate",1,increase,0.8,0.5,,135,11,2,2019-10-23,65306.0,6.706317514181137,-2.085333690047264,-2.253508892240852,0.3651785004026964,-1.985030435025692,-0.7076309301007888,0.3395351277695413
630,UNIVERSAL STNLESS & ALY PRODS IN,"Universal Stainless Q3 EPS $0.09 May Not Compare To $0.25 Estimate, Sales $42.46M Miss $65.83M Estimate",1,decrease,0.8,0.6,,150,12,0,2019-10-23,81184.0,-1.609365455806255,-2.9739748686552048,1.7843850012752016,3.345723306575077,-0.9420298039913176,-2.217449790085868,-1.583875191502382
631,UNIVEST FINANCIAL CORP,Univest Financial Q3 EPS $0.6 Beats $0.51 Estimate,1,increase,0.7,0.5,,129,11,2,2019-10-23,89828.0,0.4761862102895975,1.7377588897943497,2.2906791185662634,3.5347571023103264,-0.8264427073299885,0.9211111081156576,0.6389769562648251
632,VERITEX HOLDINGS INC,"Raymond James Maintains Outperform on Veritex Holdings, Raises Price Target to $28",1,increase,0.8,0.5,,127,11,2,2019-10-23,15022.0,0.0401615630835294,-0.2408649772405624,0.6021661975325721,1.5857102501808162,-1.6587680205702782,1.3843656158317952,2.426985632530454
633,VALMONT INDUSTRIES INC,Valmont Cuts FY19 EPS Guidance From $8.10-$8.70 To $7.05-$7.45,1,decrease,0.8,0.6,,133,12,0,2019-10-23,80128.0,-0.3381546819582582,-4.078839719295502,-0.3609585372595703,4.490327346412903,0.1801931648515164,0.7539025593880977,0.7101014694922192
634,VALMONT INDUSTRIES INC,"Valmont Industries Q3 Adj. EPS $1.82 Misses $2.3 Estimate, Sales $690.34M Miss $745.36M Estimate",1,decrease,0.8,0.5,,141,12,0,2019-10-23,80128.0,-0.3381546819582582,-4.078839719295502,-0.3609585372595703,4.490327346412903,0.1801931648515164,0.7539025593880977,0.7101014694922192
635,VANDA PHARMACEUTICALS INC,Vanda Pharma Offers Results Of Comparative Genomics Study Presented At American Society of Human Genetics Conference,1,increase,0.7,0.5,,132,11,2,2019-10-23,91186.0,-0.2191361039876938,0.3660336136817932,0.4392418335895431,-3.8067312656722807,0.3665633033961057,0.7358309424762233,0.0730940818431058
636,VERINT SYSTEMS INC,"Needham Initiates Coverage On Verint Systems with Buy Rating, Announces $53 Price Target",1,increase,0.8,0.5,,124,11,2,2019-10-23,89397.0,0.8200526237487793,1.8126949667930603,5.275390506218436,10.202183325123992,0.2113175578415393,-0.257070860422437,-1.7269168935201915
637,VERASTEM INC,Verastem Oncology Highlights COPIKTRA Presentations At Lymphoma & Myeloma 2019 Int'l. Congress,1,increase,0.7,0.5,,129,11,2,2019-10-23,13202.0,19.46902871131897,0.0,-19.999997993572137,-18.518517954462087,0.0,0.0,0.0
638,VERIZON COMMUNICATIONS INC,Verizon And SAP Announced IoT Analytics Collaboration,1,increase,0.7,0.5,,120,11,2,2019-10-23,65875.0,0.1810113666579127,-0.4927713889628649,-0.0985567942573539,-1.2319316444815986,0.032922564423643,-0.4586384416502942,0.5959288963461207
639,WALGREENS BOOTS ALLIANCE INC,"JPMorgan Downgrades Walgreens, Says Near-Term Growth Likely To Remain Challenged",1,decrease,0.8,0.6,,133,12,0,2019-10-23,19502.0,-1.3738219626247878,-0.2016140148043632,2.382696560904707,9.035924148084296,1.3372404500842094,0.0361672104642663,-1.1083284849838448
640,WALGREENS BOOTS ALLIANCE INC,"UPDATE: JP Morgan On Walgreens Also Notes 'We find it increasingly difficult to support an OW rating with growth taking longer to realize under the current strategy, limited clarity on the roadmap to improvement and few identifiable near term catalysts'",1,decrease,0.8,0.6,,157,12,0,2019-10-23,19502.0,-1.3738219626247878,-0.2016140148043632,2.382696560904707,9.035924148084296,1.3372404500842094,0.0361672104642663,-1.1083284849838448
641,WALGREENS BOOTS ALLIANCE INC,"UPDATE: JP Morgan Downgrades Walgreens To Neutral, Lowers Target To $63 Notes 'With WBA expected to provide FY20 guidance with F4Q1 results on Monday 10/28, we believe adjusted operating profit growth will continue to remain challenged in the near term'",1,decrease,0.8,0.6,,170,12,0,2019-10-23,19502.0,-1.3738219626247878,-0.2016140148043632,2.382696560904707,9.035924148084296,1.3372404500842094,0.0361672104642663,-1.1083284849838448
642,WALGREENS BOOTS ALLIANCE INC,"JP Morgan Downgrades Walgreens Boots Alliance to Neutral, Lowers Price Target to $63",1,decrease,0.8,0.5,,132,12,0,2019-10-23,19502.0,-1.3738219626247878,-0.2016140148043632,2.382696560904707,9.035924148084296,1.3372404500842094,0.0361672104642663,-1.1083284849838448
643,WESTERN DIGITAL CORP,Western Digital shares are trading lower on seemingly no company-specific news.,1,decrease,0.7,0.5,,118,12,0,2019-10-23,66384.0,-2.055723965167999,3.2437101006507874,7.823067144742302,-6.816999404522994,0.4436896648257971,1.2558051795173777,-1.2747371220567572
644,WINNEBAGO INDUSTRIES INC,"Winnebago Industries Q4 EPS $1.01, Inline, Sales $530.4M Beat $521.39M Estimate",1,increase,0.7,0.5,,137,11,2,2019-10-23,51086.0,15.208235383033747,1.5637625008821487,0.1015422338811689,1.9293197281216037,1.0401949286460876,3.4866888109132077,2.5678030959637166
645,WHITEHORSE FINANCE INC,"National Securities Initiates Coverage On WhiteHorse Finance with Neutral Rating, Announces $14 Price Target",1,uncertain,0.6,0.2,,126,12,1,2019-10-23,13714.0,1.14531023427844,-0.2123123267665505,0.2477009645053929,0.6064986750601742,0.8664251305162907,1.085387656950232,0.5036017765100542
646,WHIRLPOOL CORP,Whirlpool CFO Says India Continues To Be A Very Strong Business With Very Strong Margins,1,increase,0.8,0.5,,126,11,2,2019-10-23,25419.0,0.9587900713086128,-1.0051830671727655,-4.56956319544477,-3.515044973620063,-0.024902616860345,-0.273191625961533,0.2809495847768462
647,WASTE MANAGEMENT INC DEL,Waste Management Sees FY19 Adj. EPS $4.28-$4.38 vs $4.30 Est.,1,increase,0.7,0.5,,129,11,2,2019-10-23,11955.0,-3.036260232329369,-0.1764175482094288,-0.6174513452572916,-3.034314537780725,-0.2984552644193172,-0.1110678251943886,0.550395068823839
648,WASTE MANAGEMENT INC DEL,"Waste Management Q3 EPS $1.16 Beats $1.14 Estimate, Sales $3.97B Miss $4B Estimate",1,increase,0.7,0.2,,133,11,2,2019-10-23,11955.0,-3.036260232329369,-0.1764175482094288,-0.6174513452572916,-3.034314537780725,-0.2984552644193172,-0.1110678251943886,0.550395068823839
649,WILLIAMS COS,"Raymond James Maintains Strong Buy on Williams Companies, Lowers Price Target to $32",1,decrease,0.7,0.3,,122,12,0,2019-10-23,38156.0,1.077121961861849,-1.0230169631540775,-2.4296663953145115,-5.200338405293192,0.737839238718152,1.3094685099543035,1.7982450108162906
650,BERKLEY W R CORP,WR Berkley shares are trading higher after the company reported better-than-expected Q3 EPS and sales results.,1,increase,0.8,0.6,,131,11,2,2019-10-23,17743.0,5.924840644001961,-1.6557706519961355,-2.295813933255275,-4.285517879081036,-4.315336421132088,-4.651496692304768,-4.207261502610371
651,WESBANCO INC,"Wesbanco Q3 EPS $0.71 Misses $0.78 Estimate, Sales $96.12M Miss $100.12M Estimate",1,decrease,0.7,0.5,,138,12,0,2019-10-23,11293.0,0.3582379315048456,-6.782253086566925,-3.3401357244302377,-2.9321809570785895,1.1648996733129025,2.330461414686535,2.464610475773843
652,WATERSTONE FINANCIAL INC NEW,"Waterstone Financial shares are trading higher after the company reported Q3 EPS of $0.42, up from $0.31 from the same quarter last year.",1,increase,0.8,0.5,,142,11,2,2019-10-23,90961.0,0.4624273162335157,5.408518761396408,7.422330019185397,9.033381190261624,-0.2881910186260938,-0.5175396994906656,-0.4030028641470284
653,WATERSTONE FINANCIAL INC NEW,Waterstone Financial Q3 EPS $0.42 Up From $0.31 YoY,1,increase,0.8,0.5,,128,11,2,2019-10-23,90961.0,0.4624273162335157,5.408518761396408,7.422330019185397,9.033381190261624,-0.2881910186260938,-0.5175396994906656,-0.4030028641470284
654,WSFS FINANCIAL CORP,"Keefe, Bruyette & Woods Downgrades WSFS Financial to Market Perform, Announces $46 Price Target",1,decrease,0.7,0.5,,133,12,0,2019-10-23,10892.0,-3.042330406606197,-1.6143681481480598,-2.273760871289232,0.3183274811069614,2.6012249290943146,2.8221667753350443,3.2081907021294764
655,X P O INC,"Today's Pickup: Canadian Cargo Drone Firm Lands A Big Customer, DSV",1,uncertain,0.6,0.3,,118,12,1,2019-10-23,90175.0,1.0074900463223462,-0.0255711551290005,1.2404108507308331,6.726345726356531,0.064618611941114,0.8861093958155708,0.5846394161089119
656,X P O INC,"Transportation One Levels Up, Hires Gillihan As Chief Revenue Officer",1,increase,0.7,0.5,,117,11,2,2019-10-23,90175.0,1.0074900463223462,-0.0255711551290005,1.2404108507308331,6.726345726356531,0.064618611941114,0.8861093958155708,0.5846394161089119
657,ZIONS BANCORPORATION N A,"Morgan Stanley Maintains Equal-Weight on Zions Bancorp, Raises Price Target to $52",1,increase,0.7,0.2,,133,11,2,2019-10-23,84129.0,-0.2911880146712065,-0.8969551883637905,2.6700095692431924,5.068836793038134,5.276995152235031,7.513417737833938,9.17348030319005
658,ACADIA PHARMACEUTICALS,ACADIA Pharmaceuticals Announces Late-Breaking Oral Presentation Of The Phase 3 HARMONY Study Of Pimavanserin In Dementia-Related Psychosis At The Clinical Trials on Alzheimer's Disease (CTAD) 2019 Meeting Dec 4th,1,increase,0.7,0.5,,165,11,2,,,,,,,,,
659,ACCENTURE PLC IRELAND,Accenture To Acquire Nytec,1,increase,0.7,0.5,,116,11,2,,,,,,,,,
660,ADOBE INC,Box And Adobe Announce Cloud Collaboration,1,increase,0.7,0.5,,111,11,2,,,,,,,,,
661,ARCHER DANIELS MIDLAND CO,ADM Milling Announces Flour Recall After FDA Confirmed E. Coli Strain,1,decrease,0.8,0.6,,127,12,0,,,,,,,,,
662,AEHR TEST SYSTEMS,Aehr Sees FY20 Sales $27M-$31M vs $29M Estimate,1,increase,0.7,0.5,,124,11,2,,,,,,,,,
663,AEHR TEST SYSTEMS,"Aehr Test Systems Q1 Adj. EPS $(0.01) Beats $(0.02) Estimate, Sales $5.533M Miss $5.58M Estimate",1,increase,0.6,0.2,,141,11,2,,,,,,,,,
664,A G N C INVESTMENT CORP,"RBC Capital Initiates Coverage On AGNC Investment with Sector Perform Rating, Announces $16 Price Target",1,uncertain,0.6,0.2,,132,12,1,,,,,,,,,
665,ASHFORD HOSPITALITY TRUST INC,Ashford Trust Reports New Franchise Deal For The Hilton Alexandria Old Town,1,increase,0.7,0.5,,127,11,2,,,,,,,,,
666,ASSURANT INC,"SunTrust Robinson Humphrey Maintains Buy on Assurant, Raises Price Target to $145",1,increase,0.8,0.5,,122,11,2,,,,,,,,,
667,GALLAGHER ARTHUR J & CO,"Arthur J. Gallagher Reports Purchase Of Horseshoe Insurance Services Holdings, No Terms Disclosed",1,increase,0.7,0.5,,133,11,2,,,,,,,,,
668,ALBEMARLE CORP,"Buckingham Maintains Neutral on Albemarle, Lowers Price Target to $75",1,decrease,0.7,0.5,,127,12,0,,,,,,,,,
669,ALIMERA SCIENCES INC,Alimera Reports Marketing Authorization for ILUVIEN In Portugal For Treatment Of Non-Infectious Posterior Uveitis,1,increase,0.7,0.5,,133,11,2,,,,,,,,,
670,A M T D IDEA GROUP,"Wells Fargo Downgrades TD Ameritrade Holding to Underperform, Lowers Price Target to $30",1,decrease,0.7,0.5,,130,12,0,,,,,,,,,
671,ARISTA NETWORKS INC,"UPDATE: Nomura Downgrades Arista Networks To Neutral, Lowers Target To $230 As Firm Notes Co's 'Recovery Elusive' As Co. 'faces difficult comps in 1H20 and possible webscale share loss in 2H20'",1,decrease,0.8,0.6,,158,12,0,,,,,,,,,
672,ARISTA NETWORKS INC,"Arista Networks shares are trading lower after Nomura analysts downgraded the stock form Buy to Neutral, citing a 'difficult' comps outlook in the first half of 2020 and possible webscale share loss in the second half.",1,decrease,0.8,0.6,,153,12,0,,,,,,,,,
673,ARISTA NETWORKS INC,"Nomura Downgrades Arista Networks to Neutral, Lowers Price Target to $230",1,decrease,0.8,0.5,,124,12,0,,,,,,,,,
674,AMPCO PITTSBURGH CORP,UPDATE: Ampco Purchase For $8M In Cash To Be Paid For Equity Of ASW,1,increase,0.7,0.5,,133,11,2,,,,,,,,,
675,AMPCO PITTSBURGH CORP,"Ampco Pittsburgh 8-K Shows Ampco UES Sub, ASW Steel Entered Share Purchase Deal With Valbruna Canada",1,increase,0.7,0.5,,140,11,2,,,,,,,,,
676,APOLLO GLOBAL MANAGEMENT INC NEW,"Apollo Global management shares are trading higher as a potential rebound from the $35 support level yesterday, the stock has continued today on seemingly no company-specific news.",1,increase,0.7,0.5,,140,11,2,,,,,,,,,
677,ANTERO RESOURCES CORP,JP Morgan Reinstates Underweight on Antero Resources,1,decrease,0.8,0.5,,121,12,0,,,,,,,,,
678,ARES MANAGEMENT CORP,"Ares Mgmt. Reports Strategic Joint Venture With Fidante Partners In Australia, No Terms Disclosed",1,increase,0.7,0.5,,126,11,2,,,,,,,,,
679,ARAMARK,"Aramark Reports Expansion Of Relationship With Dickies To Provide Added Premium Apparel Options To More Workers, No Terms Disclosed",1,increase,0.7,0.5,,126,11,2,,,,,,,,,
680,ARROWHEAD PHARMACEUTICALS INC,"Baird Initiates Coverage On Arrowhead Pharmaceuticals with Outperform Rating, Announces $39 Price Target",1,increase,0.8,0.5,,135,11,2,,,,,,,,,
681,ACTIVISION BLIZZARD INC,Activiion Blizzard shares are trading higher on seemingly no company-specific news.,1,increase,0.7,0.3,,122,11,2,,,,,,,,,
682,AMERICAN AXLE & MFG HLGDS INC,American Axle & Mfg shares are trading lower on seemingly no company-specific news.,1,decrease,0.7,0.5,,134,12,0,,,,,,,,,
683,ACUITY BRANDS INC,"Oppenheimer Maintains Outperform on Acuity Brands, Lowers Price Target to $140",1,decrease,0.7,0.2,,127,12,0,,,,,,,,,
684,ACUITY BRANDS INC,"Wells Fargo Maintains Outperform on Acuity Brands, Lowers Price Target to $138",1,decrease,0.7,0.2,,127,12,0,,,,,,,,,
685,ACUITY BRANDS INC,"Credit Suisse Maintains Outperform on Acuity Brands, Lowers Price Target to $140",1,decrease,0.7,0.2,,126,12,0,,,,,,,,,
686,BRIGHTCOVE INC,"Brightcove Reports Expansion Of Partnership With Adobe, Has Joined LaunchPoint",1,increase,0.7,0.5,,120,11,2,,,,,,,,,
687,BERRY GLOBAL GROUP INC,"Wells Fargo Maintains Outperform on Berry Global Group, Lowers Price Target to $60",1,decrease,0.7,0.2,,125,12,0,,,,,,,,,
688,BIOGEN INC,Biogen Reports Biogen Canada's Results From NURTURE Study,1,increase,0.7,0.5,,114,11,2,,,,,,,,,
689,BANKUNITED INC,"Morgan Stanley Maintains Equal-Weight on BankUnited, Lowers Price Target to $37",1,decrease,0.7,0.5,,122,12,0,,,,,,,,,
690,B O K FINANCIAL CORP,"Morgan Stanley Maintains Equal-Weight on BOK Financial, Lowers Price Target to $88",1,decrease,0.7,0.5,,131,12,0,,,,,,,,,
691,BASSETT FURNITURE INDUSTRIES INC,"Bassett Furniture Indus Q3 EPS $0.21 Down From $0.28 YoY, Sales $109.4M Down From $112.956M YoY",1,decrease,0.7,0.4,,152,12,0,,,,,,,,,
692,BLACKSTONE INC,Blackstone shares are trading higher despite no company-specific news. This could potentially be a rebound after the stock dropped 9% over the past 5 days.,1,increase,0.7,0.5,,133,11,2,,,,,,,,,
693,CITIGROUP INC,"UBS Maintains Buy on Citigroup, Raises Price Target to $93",1,increase,0.8,0.5,,119,11,2,,,,,,,,,
694,CITIGROUP INC,This Day In Market History: The $700B TARP Bailout,1,decrease,0.7,0.5,,118,12,0,,,,,,,,,
695,CACI INTERNATIONAL INC,"CACI Wins $70M Task Order To Assist US Navy In Assessing Weapons, Combat Systems",1,increase,0.8,0.6,,123,11,2,,,,,,,,,
696,CITIZENS FINANCIAL GROUP INC,"Morgan Stanley Maintains Overweight on Citizens Financial Group, Lowers Price Target to $42",1,decrease,0.7,0.3,,130,12,0,,,,,,,,,
697,CULLEN FROST BANKERS INC,"Morgan Stanley Maintains Underweight on Cullen/Frost Bankers, Lowers Price Target to $92",1,decrease,0.8,0.5,,134,12,0,,,,,,,,,
698,CHURCHILL DOWNS INC,Churchill Downs To Acquire Turfway Park For $46M In Cash,1,increase,0.7,0.5,,126,11,2,,,,,,,,,
699,CHECK POINT SOFTWARE TECHS LTD,"UPDATE: Suntrust Initiates Check Point Software With Hold, $115 Target As Firm Notes 'Check Point product pipeline is robust, but sales execution remains a show me story and their growth rate has lagged the market growth'",1,decrease,0.7,0.5,,152,12,0,,,,,,,,,
700,CHECK POINT SOFTWARE TECHS LTD,"SunTrust Robinson Humphrey Initiates Coverage On Check Point Software Tech with Hold Rating, Announces $115 Price Target",1,decrease,0.7,0.3,,130,12,0,,,,,,,,,
701,CIENA CORP,"Ciena Reports Will Purchase Centina, No Terms Disclosed",1,increase,0.7,0.5,,116,11,2,,,,,,,,,
702,CLEVELAND CLIFFS INC NEW,Cleveland-Cliffs shares are trading higher despite no company-specific news. This could potentially be a rebound after the stock dropped approximately 20% over the last 13 trading sessions.,1,increase,0.7,0.5,,147,11,2,,,,,,,,,
703,CLOROX CO,'Share Weakness Across Key Categories': Analysts Weigh In On Clorox's Investor Day,1,decrease,0.7,0.5,,123,12,0,,,,,,,,,
704,CLOROX CO,"UPDATE: Credit Suisse On Clorox Also Notes 'Importantly, outlook for U.S., the largest area of concern, has not changed'",1,decrease,0.7,0.5,,132,12,0,,,,,,,,,
705,CLOROX CO,"UPDATE: Credit Suisse Maintains Outperform On Clorox, Lowers Target To $168 As Firm Notes 'Bears will point to decline in guide and worse F/x, but we believe meeting effectively reset forecasts and benchmarked expectations'",1,decrease,0.7,0.4,,151,12,0,,,,,,,,,
706,CLOROX CO,"UPDATE: Deutsche Bank Maintains Hold On Clorox, Raises Target To $145 As Firm Notes 'Analyst Day Takeaways – ST & LT Guidance Cut, Stock Outperforms?; Firm Still Expects Shares 'to drift lower as Street numbers are presumably revised downward'",1,decrease,0.7,0.5,,159,12,0,,,,,,,,,
707,CLOROX CO,"Bank of America Maintains Neutral on Clorox, Lowers Price Target to $160",1,decrease,0.7,0.5,,122,12,0,,,,,,,,,
708,CLOROX CO,"UBS Maintains Sell on Clorox, Lowers Price Target to $125",1,decrease,0.8,0.5,,121,12,0,,,,,,,,,
709,CLOROX CO,"Deutsche Bank Maintains Hold on Clorox, Lowers Price Target to $145",1,decrease,0.7,0.5,,122,12,0,,,,,,,,,
710,CLOROX CO,"Credit Suisse Maintains Outperform on Clorox, Lowers Price Target to $168",1,decrease,0.7,0.2,,122,12,0,,,,,,,,,
711,CLOROX CO,"Citigroup Maintains Neutral on Clorox, Lowers Price Target to $163",1,decrease,0.7,0.5,,121,12,0,,,,,,,,,
712,COMERICA INC,"Morgan Stanley Maintains Overweight on Comerica, Lowers Price Target to $80",1,increase,0.7,0.2,,119,11,2,,,,,,,,,
713,C M E GROUP INC,"UBS Maintains Neutral on CME Group, Raises Price Target to $220",1,increase,0.7,0.2,,121,11,2,,,,,,,,,
714,CANADIAN NATIONAL RAILWAY CO,Canadian National Truckers Ratify New Contract,1,increase,0.7,0.5,,120,11,2,,,,,,,,,
715,CENTERPOINT ENERGY INC,CenterPoint Energy Option Alert: Nov 15 $30 Calls at the Ask: 1600 @ $0.391 vs 460 OI; Earnings 11/7 Before Open [est] Ref=$28.84,1,increase,0.7,0.5,,149,11,2,,,,,,,,,
716,CANTERBURY PARK HOLDING CORP,"Canterbury Park Names Pres, CEO Randy Sampson As Chair",1,increase,0.7,0.5,,128,11,2,,,,,,,,,
717,CATALYST PHARMACEUTICALS INC,"Chmn McEnany Buys 10,000 Of Catalyst Pharmaceuticals @$4.89",1,increase,0.7,0.5,,134,11,2,,,,,,,,,
718,SALESFORCE INC,Salesforce.Com Inc Says Selling Stockholders May Offer And Resell Up To 4.5M Shares Of Salesforce Common Stock,1,decrease,0.6,0.4,,129,12,0,,,,,,,,,
719,CENOVUS ENERGY INC,"UBS Maintains Neutral on Cenovus Energy, Raises Price Target to $13",1,increase,0.7,0.2,,125,11,2,,,,,,,,,
720,DELTA AIR LINES INC,Delta Air Lines shares are trading lower after Buckingham Research downgraded the stock from Buy to Neutral and lowered the price target from $74 to $58 per share.,1,decrease,0.8,0.5,,140,12,0,,,,,,,,,
721,DELTA AIR LINES INC,"Credit Suisse Maintains Outperform on Delta Air Lines, Lowers Price Target to $71",1,decrease,0.7,0.2,,126,12,0,,,,,,,,,
722,DELTA AIR LINES INC,"Buckingham Research Downgrades Delta Air Lines to Neutral, Lowers Price Target to $58",1,decrease,0.8,0.5,,127,12,0,,,,,,,,,
723,DELTA AIR LINES INC,"'Fast Money Halftime Report' Traders Share Their Thoughts On Royal Dutch Shell, Delta And More",1,uncertain,0.5,0.2,,127,12,1,,,,,,,,,
724,DELTA AIR LINES INC,Delta Agrees to Raise Stake in Alitalia to 12%,1,increase,0.7,0.5,,121,11,2,,,,,,,,,
725,DANA INC,"Dana, Valeo Report Collaboration To Supply Complete 48-Volt Electric Vehicle Systems, No Terms Disclosed",1,increase,0.7,0.5,,123,11,2,,,,,,,,,
726,DUPONT DE NEMOURS INC,"DuPont To Buy Evoqua Water's Membrane Unit, No Terms Disclosed",1,increase,0.7,0.5,,126,11,2,,,,,,,,,
727,DISCOVER FINANCIAL SERVICES,"Credit Cards For Kids: Pros, Cons And More",1,uncertain,0.6,0.3,,118,12,1,,,,,,,,,
728,DELTA APPAREL INC,Delta Apparel Shares Positive Q4 Preliminary Results,1,increase,0.8,0.5,,116,11,2,,,,,,,,,
729,DELTA APPAREL INC,Delta Apparel Sees Prelim. Q4 Sales $104M-$106M vs $105.7M Estimate; FY19 Sales $428M-$430M vs $429.5M Est.,1,increase,0.7,0.5,,148,11,2,,,,,,,,,
730,DELUXE CORP,"Deluxe Reports New Deal With Ingram Micro To Bring Products, Marketing Solutions, No Terms Disclosed",1,increase,0.7,0.5,,126,11,2,,,,,,,,,
731,ELECTRONIC ARTS INC,Electronic Arts Says Aware Of Potential Issue Affecting Registration Page For FIFA 20 Global Series That Went Live On Thursday,1,uncertain,0.5,0.2,,131,12,1,,,,,,,,,
732,ENANTA PHARMACEUTICALS INC,"Enanta Pharma Highlights New Data From Co.'s Phase 2a Human Challenge Study Of EDP-938 For RSV Showed Highly Statistically Significant Reductions in Total Symptom Score, Mucus Weight and RSV Viral Load as Measured by RT-PCR Assay and by Plaque Assay",1,increase,0.8,0.7,,174,11,2,,,,,,,,,
733,EQUINIX INC,"Stifel Maintains Buy on Equinix, Raises Price Target to $610",1,increase,0.8,0.5,,120,11,2,,,,,,,,,
734,E Q T CORP,Shares of several oil and gas companies are trading lower following a larger-than-expected build in US crude inventories. Crude futures also moved lower on weak US PMI numbers.,1,decrease,0.7,0.5,,139,12,0,,,,,,,,,
735,EMBRAER S A,"Boeing, Embraer Report Continue To Work Closely To Establish Strategic Partnership; Boeing Will Own 80% Of New Co., Named Boeing Brasil - Commercial",1,increase,0.7,0.6,,139,11,2,,,,,,,,,
736,ELBIT SYSTEMS LTD,Elbit Systems Reports Its Elbit Systems Of America Subsidiary Wins $23M Order By US Marine Corps,1,increase,0.7,0.5,,128,11,2,,,,,,,,,
737,EAST WEST BANCORP INC,"SunTrust Robinson Humphrey Maintains Buy on East West Bancorp, Lowers Price Target to $54",1,increase,0.7,0.2,,131,11,2,,,,,,,,,
738,ISHARES TRUST,"UK's Johnson Says Sees Momentum Behind Brexit Proposals, But Not Going To Pretend Its A Done Deal",1,uncertain,0.6,0.3,,126,12,1,,,,,,,,,
739,ISHARES TRUST,Spokesperson For UK Prime Minister Johnson Says Is Disappointed By US Tariff List,1,decrease,0.7,0.5,,121,12,0,,,,,,,,,
740,EXPONENT INC,"Sidoti & Co. Maintains Neutral on Exponent, Raises Price Target to $72",1,increase,0.6,0.2,,120,11,2,,,,,,,,,
741,DIAMONDBACK ENERGY INC,Diamondback Energy shares are trading higher on seemingly no company-specific news.,1,increase,0.6,0.3,,123,11,2,,,,,,,,,
