,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,headline type num
11627,B R P GROUP INC,UPDATE: Wells Fargo On BRP Group Notes Co. 'differentiates itself from its publicly traded brokers in that it gives investors access to a smaller cap company that also happens to be outgrowing its insurance brokerage peers',4,,0.9,0.8,,
11628,B R P GROUP INC,UPDATE: Wells Fargo On BRP Group Notes Co. 'differentiates itself from its publicly traded brokers in that it gives investors access to a smaller cap company that also happens to be outgrowing its insurance brokerage peers',5,,0.9,0.8,,
11629,B R P GROUP INC,UPDATE: Wells Fargo On BRP Group Notes Co. 'differentiates itself from its publicly traded brokers in that it gives investors access to a smaller cap company that also happens to be outgrowing its insurance brokerage peers',6,,0.9,0.8,"the news highlights the positive aspects of b r p group inc, such as its outgrowing its insurance brokerage peers and providing investors access to a smaller cap company.",
11630,B R P GROUP INC,UPDATE: Wells Fargo On BRP Group Notes Co. 'differentiates itself from its publicly traded brokers in that it gives investors access to a smaller cap company that also happens to be outgrowing its insurance brokerage peers',7,,0.8,0.7,"the news highlights the company's growth and differentiation in the insurance brokerage industry, which is generally seen as a positive sign for investors.",
11631,B R P GROUP INC,UPDATE: Wells Fargo On BRP Group Notes Co. 'differentiates itself from its publicly traded brokers in that it gives investors access to a smaller cap company that also happens to be outgrowing its insurance brokerage peers',8,,0.9,0.8,"the news highlights brp group's growth and differentiation in the insurance brokerage industry, indicating a positive outlook for the company.",
11632,B R P GROUP INC,"UPDATE: Wells Fargo Initiates BRP Group With Outperform, $20 Target Notes 'Over the next few years, we expect BRP to outgrow its peers, improve its margins, and expand its EBITDA, which should result in a valuation premium'",0,,0.9,0.8,,
11633,B R P GROUP INC,"UPDATE: Wells Fargo Initiates BRP Group With Outperform, $20 Target Notes 'Over the next few years, we expect BRP to outgrow its peers, improve its margins, and expand its EBITDA, which should result in a valuation premium'",2,,0.9,0.8,,
11634,B R P GROUP INC,"UPDATE: Wells Fargo Initiates BRP Group With Outperform, $20 Target Notes 'Over the next few years, we expect BRP to outgrow its peers, improve its margins, and expand its EBITDA, which should result in a valuation premium'",3,,0.9,0.8,,
11635,B R P GROUP INC,"UPDATE: Wells Fargo Initiates BRP Group With Outperform, $20 Target Notes 'Over the next few years, we expect BRP to outgrow its peers, improve its margins, and expand its EBITDA, which should result in a valuation premium'",4,,0.9,0.8,,
11636,B R P GROUP INC,"UPDATE: Wells Fargo Initiates BRP Group With Outperform, $20 Target Notes 'Over the next few years, we expect BRP to outgrow its peers, improve its margins, and expand its EBITDA, which should result in a valuation premium'",5,,0.9,0.8,,
11637,B R P GROUP INC,"UPDATE: Wells Fargo Initiates BRP Group With Outperform, $20 Target Notes 'Over the next few years, we expect BRP to outgrow its peers, improve its margins, and expand its EBITDA, which should result in a valuation premium'",6,,0.9,0.8,"the news states that wells fargo has initiated brp group with an outperform rating and a target price of $20, indicating optimism about the company's growth potential and valuation.",
11638,B R P GROUP INC,"UPDATE: Wells Fargo Initiates BRP Group With Outperform, $20 Target Notes 'Over the next few years, we expect BRP to outgrow its peers, improve its margins, and expand its EBITDA, which should result in a valuation premium'",7,,0.9,0.8,"the news indicates that wells fargo has initiated brp group with an outperform rating and a target price of $20, suggesting potential growth and improvement in margins and ebitda.",
11639,B R P GROUP INC,"UPDATE: Wells Fargo Initiates BRP Group With Outperform, $20 Target Notes 'Over the next few years, we expect BRP to outgrow its peers, improve its margins, and expand its EBITDA, which should result in a valuation premium'",8,,0.9,0.8,the news from wells fargo initiating brp group with an outperform rating and setting a $20 target suggests optimism for the company's future growth and financial performance.,
11640,B R P GROUP INC,"JP Morgan Initiates Coverage On BRP Group with Neutral Rating, Announces $19 Price Target",0,,0.8,0.2,,
11641,B R P GROUP INC,"JP Morgan Initiates Coverage On BRP Group with Neutral Rating, Announces $19 Price Target",2,,0.8,0.2,,
11642,B R P GROUP INC,"JP Morgan Initiates Coverage On BRP Group with Neutral Rating, Announces $19 Price Target",3,,0.8,0.2,,
11643,B R P GROUP INC,"JP Morgan Initiates Coverage On BRP Group with Neutral Rating, Announces $19 Price Target",4,,0.8,0.2,,
11644,B R P GROUP INC,"JP Morgan Initiates Coverage On BRP Group with Neutral Rating, Announces $19 Price Target",5,,0.8,0.2,,
11645,B R P GROUP INC,"JP Morgan Initiates Coverage On BRP Group with Neutral Rating, Announces $19 Price Target",6,,0.8,0.2,the news of jp morgan initiating coverage with a neutral rating and setting a $19 price target does not indicate a strongly positive or negative outlook for b r p group inc.,
11646,B R P GROUP INC,"JP Morgan Initiates Coverage On BRP Group with Neutral Rating, Announces $19 Price Target",7,,0.8,0.2,the news of jp morgan initiating coverage on brp group with a neutral rating and announcing a $19 price target does not indicate a strongly positive or negative outlook for the company.,
11647,B R P GROUP INC,"JP Morgan Initiates Coverage On BRP Group with Neutral Rating, Announces $19 Price Target",8,,0.8,0.2,the news of jp morgan initiating coverage with a neutral rating and setting a $19 price target does not indicate a strong positive or negative sentiment towards b r p group inc.,
11648,B R P GROUP INC,"Jefferies Initiates Coverage On BRP Group with Hold Rating, Announces $18 Price Target",0,,0.7,0.2,,
11649,B R P GROUP INC,"Jefferies Initiates Coverage On BRP Group with Hold Rating, Announces $18 Price Target",2,,0.7,0.2,,
11650,B R P GROUP INC,"Jefferies Initiates Coverage On BRP Group with Hold Rating, Announces $18 Price Target",3,,0.7,0.2,,
11651,B R P GROUP INC,"Jefferies Initiates Coverage On BRP Group with Hold Rating, Announces $18 Price Target",4,,0.6,0.2,,
11652,B R P GROUP INC,"Jefferies Initiates Coverage On BRP Group with Hold Rating, Announces $18 Price Target",5,,0.8,0.2,,
11653,B R P GROUP INC,"Jefferies Initiates Coverage On BRP Group with Hold Rating, Announces $18 Price Target",6,,0.8,0.2,the news of jefferies initiating coverage with a hold rating and $18 price target does not indicate a strongly positive or negative outlook for b r p group inc.,
11654,B R P GROUP INC,"Jefferies Initiates Coverage On BRP Group with Hold Rating, Announces $18 Price Target",7,,0.8,0.2,the news of jefferies initiating coverage with a hold rating and $18 price target does not indicate a strongly positive or negative outlook for b r p group inc.,
11655,B R P GROUP INC,"Jefferies Initiates Coverage On BRP Group with Hold Rating, Announces $18 Price Target",8,,0.8,0.2,"the news of jefferies initiating coverage on brp group with a hold rating and $18 price target does not clearly indicate a positive or negative sentiment, resulting in a neutral assessment.",
11656,B R P GROUP INC,"Raymond James Initiates Coverage On BRP Group with Outperform Rating, Announces $19 Price Target",0,,0.9,0.8,,
11657,B R P GROUP INC,"Raymond James Initiates Coverage On BRP Group with Outperform Rating, Announces $19 Price Target",2,,0.9,0.8,,
11658,B R P GROUP INC,"Raymond James Initiates Coverage On BRP Group with Outperform Rating, Announces $19 Price Target",3,,0.9,0.8,,
11659,B R P GROUP INC,"Raymond James Initiates Coverage On BRP Group with Outperform Rating, Announces $19 Price Target",4,,0.9,0.8,,
11660,B R P GROUP INC,"Raymond James Initiates Coverage On BRP Group with Outperform Rating, Announces $19 Price Target",5,,0.9,0.8,,
11661,B R P GROUP INC,"Raymond James Initiates Coverage On BRP Group with Outperform Rating, Announces $19 Price Target",6,,0.9,0.8,the initiation of coverage with an outperform rating and a price target higher than the current value suggests a positive outlook for b r p group inc.,
11662,B R P GROUP INC,"Raymond James Initiates Coverage On BRP Group with Outperform Rating, Announces $19 Price Target",7,,0.9,0.8,the initiation of coverage with an outperform rating and a price target higher than the current value suggests a positive outlook for b r p group inc.,
11663,B R P GROUP INC,"Raymond James Initiates Coverage On BRP Group with Outperform Rating, Announces $19 Price Target",8,,0.9,0.8,the initiation of coverage with an outperform rating and a price target higher than the current value suggests a positive outlook for b r p group inc.,
11664,B R P GROUP INC,"Keefe, Bruyette & Woods Initiates Coverage On BRP Group with Outperform Rating, Announces $22 Price Target",0,,0.9,0.8,,
11665,B R P GROUP INC,"Keefe, Bruyette & Woods Initiates Coverage On BRP Group with Outperform Rating, Announces $22 Price Target",2,,0.9,0.8,,
11666,B R P GROUP INC,"Keefe, Bruyette & Woods Initiates Coverage On BRP Group with Outperform Rating, Announces $22 Price Target",3,,0.9,0.8,,
11667,B R P GROUP INC,"Keefe, Bruyette & Woods Initiates Coverage On BRP Group with Outperform Rating, Announces $22 Price Target",4,,0.9,0.8,,
11668,B R P GROUP INC,"Keefe, Bruyette & Woods Initiates Coverage On BRP Group with Outperform Rating, Announces $22 Price Target",5,,0.9,0.8,,
11669,B R P GROUP INC,"Keefe, Bruyette & Woods Initiates Coverage On BRP Group with Outperform Rating, Announces $22 Price Target",6,,0.9,0.8,the initiation of coverage with an outperform rating and a price target higher than the current value suggests a positive outlook for b r p group inc.,
11670,B R P GROUP INC,"Keefe, Bruyette & Woods Initiates Coverage On BRP Group with Outperform Rating, Announces $22 Price Target",7,,0.9,0.8,the initiation of coverage with an outperform rating and a price target higher than the current value suggests a positive outlook for b r p group inc.,
11671,B R P GROUP INC,"Keefe, Bruyette & Woods Initiates Coverage On BRP Group with Outperform Rating, Announces $22 Price Target",8,,0.9,0.8,"the news of keefe, bruyette & woods initiating coverage on brp group with an outperform rating and announcing a $22 price target suggests a positive outlook for the company's stock.",
11672,B R P GROUP INC,"Bank of America Initiates Coverage On BRP Group with Buy Rating, Announces $20 Price Target",0,,0.9,0.8,,
11673,B R P GROUP INC,"Bank of America Initiates Coverage On BRP Group with Buy Rating, Announces $20 Price Target",2,,0.9,0.8,,
11674,B R P GROUP INC,"Bank of America Initiates Coverage On BRP Group with Buy Rating, Announces $20 Price Target",3,,0.9,0.8,,
11675,B R P GROUP INC,"Bank of America Initiates Coverage On BRP Group with Buy Rating, Announces $20 Price Target",4,,0.9,0.8,,
11676,B R P GROUP INC,"Bank of America Initiates Coverage On BRP Group with Buy Rating, Announces $20 Price Target",5,,0.9,0.8,,
11677,B R P GROUP INC,"Bank of America Initiates Coverage On BRP Group with Buy Rating, Announces $20 Price Target",6,,0.9,0.8,bank of america initiating coverage with a buy rating and setting a $20 price target suggests a positive outlook for b r p group inc.,
11678,B R P GROUP INC,"Bank of America Initiates Coverage On BRP Group with Buy Rating, Announces $20 Price Target",7,,0.9,0.8,the news of bank of america initiating coverage on brp group with a buy rating and announcing a $20 price target is positive as it indicates confidence in the company's potential for growth.,
11679,B R P GROUP INC,"Bank of America Initiates Coverage On BRP Group with Buy Rating, Announces $20 Price Target",8,,0.9,0.8,"the news of bank of america initiating coverage with a buy rating and setting a $20 price target is generally seen as positive for b r p group inc, indicating potential growth and value in the eyes of investors.",
11680,B R P GROUP INC,"Wells Fargo Initiates Coverage On BRP Group with Outperform Rating, Announces $20 Price Target",0,,0.9,0.8,,
11681,B R P GROUP INC,"Wells Fargo Initiates Coverage On BRP Group with Outperform Rating, Announces $20 Price Target",2,,0.9,0.8,,
11682,B R P GROUP INC,"Wells Fargo Initiates Coverage On BRP Group with Outperform Rating, Announces $20 Price Target",3,,0.9,0.8,,
11683,B R P GROUP INC,"Wells Fargo Initiates Coverage On BRP Group with Outperform Rating, Announces $20 Price Target",4,,0.9,0.8,,
11684,B R P GROUP INC,"Wells Fargo Initiates Coverage On BRP Group with Outperform Rating, Announces $20 Price Target",5,,0.9,0.8,,
11685,B R P GROUP INC,"Wells Fargo Initiates Coverage On BRP Group with Outperform Rating, Announces $20 Price Target",6,,0.9,0.8,the news of wells fargo initiating coverage with an outperform rating and setting a $20 price target suggests a positive outlook for b r p group inc.,
11686,B R P GROUP INC,"Wells Fargo Initiates Coverage On BRP Group with Outperform Rating, Announces $20 Price Target",7,,0.9,0.8,the news of wells fargo initiating coverage with an outperform rating and setting a $20 price target suggests a positive outlook for b r p group inc.,
11687,B R P GROUP INC,"Wells Fargo Initiates Coverage On BRP Group with Outperform Rating, Announces $20 Price Target",8,,0.9,0.8,the news of wells fargo initiating coverage with an outperform rating and setting a $20 price target suggests a positive outlook for b r p group inc.,
11688,B R T APARTMENTS CORP,"BRT Apartments Q4 EPS $0.2 Down From $0.21 YoY, Adj. FFO $0.26 vs $0.21 In Same Qtr. Last Year",0,,0.6,0.1,,
11689,B R T APARTMENTS CORP,"BRT Apartments Q4 EPS $0.2 Down From $0.21 YoY, Adj. FFO $0.26 vs $0.21 In Same Qtr. Last Year",2,,0.8,0.6,,
11690,B R T APARTMENTS CORP,"BRT Apartments Q4 EPS $0.2 Down From $0.21 YoY, Adj. FFO $0.26 vs $0.21 In Same Qtr. Last Year",3,,0.7,0.1,,
11691,B R T APARTMENTS CORP,"BRT Apartments Q4 EPS $0.2 Down From $0.21 YoY, Adj. FFO $0.26 vs $0.21 In Same Qtr. Last Year",4,,0.6,0.2,,
11692,B R T APARTMENTS CORP,"BRT Apartments Q4 EPS $0.2 Down From $0.21 YoY, Adj. FFO $0.26 vs $0.21 In Same Qtr. Last Year",5,,0.7,0.3,,
11693,B R T APARTMENTS CORP,"BRT Apartments Q4 EPS $0.2 Down From $0.21 YoY, Adj. FFO $0.26 vs $0.21 In Same Qtr. Last Year",6,,0.8,0.2,the slight decrease in eps and increase in adj. ffo suggest a relatively stable performance for brt apartments corp.,
11694,B R T APARTMENTS CORP,"BRT Apartments Q4 EPS $0.2 Down From $0.21 YoY, Adj. FFO $0.26 vs $0.21 In Same Qtr. Last Year",7,,0.7,0.3,"the slight decrease in eps is offset by the increase in adj. ffo, resulting in a neutral overall impact on brt apartments corp.",
11695,B R T APARTMENTS CORP,"BRT Apartments Q4 EPS $0.2 Down From $0.21 YoY, Adj. FFO $0.26 vs $0.21 In Same Qtr. Last Year",8,,0.7,0.3,"the slight decrease in eps is offset by the increase in adj. ffo, resulting in a neutral overall impact on b r t apartments corp.",
11696,BRIXMOR PROPERTY GROUP INC,Brixmor Property Group Files For $2B Mixed Shelf Offering,0,,0.6,0.2,,
11697,BRIXMOR PROPERTY GROUP INC,Brixmor Property Group Files For $2B Mixed Shelf Offering,2,,0.7,0.3,,
11698,BRIXMOR PROPERTY GROUP INC,Brixmor Property Group Files For $2B Mixed Shelf Offering,3,,0.6,0.2,,
11699,BRIXMOR PROPERTY GROUP INC,Brixmor Property Group Files For $2B Mixed Shelf Offering,4,,0.6,0.2,,
11700,BRIXMOR PROPERTY GROUP INC,Brixmor Property Group Files For $2B Mixed Shelf Offering,5,,0.7,0.3,,
11701,BRIXMOR PROPERTY GROUP INC,Brixmor Property Group Files For $2B Mixed Shelf Offering,6,,0.7,0.2,"the filing for a $2b mixed shelf offering could be seen as a neutral move for brixmor property group inc, as it may indicate a strategic financial decision rather than a clear positive or negative impact.",
11702,BRIXMOR PROPERTY GROUP INC,Brixmor Property Group Files For $2B Mixed Shelf Offering,7,,0.7,0.2,the filing for a $2b mixed shelf offering could be seen as a neutral move as it could indicate the company's plans for future growth or financial flexibility.,
11703,BRIXMOR PROPERTY GROUP INC,Brixmor Property Group Files For $2B Mixed Shelf Offering,8,,0.8,0.2,the filing for a $2b mixed shelf offering can be seen as a neutral move as it could indicate the company's plans for future growth or financial flexibility.,
11704,BRIXMOR PROPERTY GROUP INC,"Evercore ISI Group Downgrades Brixmor Property Group to In-Line, Announces $23 Price Target",0,,0.8,0.7,,
11705,BRIXMOR PROPERTY GROUP INC,"Evercore ISI Group Downgrades Brixmor Property Group to In-Line, Announces $23 Price Target",2,,0.9,0.8,,
11706,BRIXMOR PROPERTY GROUP INC,"Evercore ISI Group Downgrades Brixmor Property Group to In-Line, Announces $23 Price Target",3,,0.8,0.7,,
11707,BRIXMOR PROPERTY GROUP INC,"Evercore ISI Group Downgrades Brixmor Property Group to In-Line, Announces $23 Price Target",4,,0.8,0.7,,
11708,BRIXMOR PROPERTY GROUP INC,"Evercore ISI Group Downgrades Brixmor Property Group to In-Line, Announces $23 Price Target",5,,0.9,0.8,,
11709,BRIXMOR PROPERTY GROUP INC,"Evercore ISI Group Downgrades Brixmor Property Group to In-Line, Announces $23 Price Target",6,,0.8,0.7,the downgrade and lower price target suggest a less favorable outlook for brixmor property group inc.,
11710,BRIXMOR PROPERTY GROUP INC,"Evercore ISI Group Downgrades Brixmor Property Group to In-Line, Announces $23 Price Target",7,,0.8,0.7,the downgrade and lower price target suggest a less favorable outlook for brixmor property group.,
11711,BRIXMOR PROPERTY GROUP INC,"Evercore ISI Group Downgrades Brixmor Property Group to In-Line, Announces $23 Price Target",8,,0.8,0.7,the downgrade and lower price target suggest a negative outlook for brixmor property group inc.,
11712,BRIXMOR PROPERTY GROUP INC,"KeyBanc Maintains Overweight on Brixmor Property Group, Raises Price Target to $24",0,,0.9,0.8,,
11713,BRIXMOR PROPERTY GROUP INC,"KeyBanc Maintains Overweight on Brixmor Property Group, Raises Price Target to $24",2,,0.9,0.8,,
11714,BRIXMOR PROPERTY GROUP INC,"KeyBanc Maintains Overweight on Brixmor Property Group, Raises Price Target to $24",3,,0.9,0.8,,
11715,BRIXMOR PROPERTY GROUP INC,"KeyBanc Maintains Overweight on Brixmor Property Group, Raises Price Target to $24",4,,0.9,0.8,,
11716,BRIXMOR PROPERTY GROUP INC,"KeyBanc Maintains Overweight on Brixmor Property Group, Raises Price Target to $24",5,,0.9,0.8,,
11717,BRIXMOR PROPERTY GROUP INC,"KeyBanc Maintains Overweight on Brixmor Property Group, Raises Price Target to $24",6,,0.9,0.8,"the news indicates that keybanc maintains an overweight rating on brixmor property group and raises the price target, suggesting confidence in the company's performance.",
11718,BRIXMOR PROPERTY GROUP INC,"KeyBanc Maintains Overweight on Brixmor Property Group, Raises Price Target to $24",7,,0.9,0.8,"the news indicates that keybanc maintains an overweight rating on brixmor property group and raises the price target, suggesting confidence in the company's performance and potential growth.",
11719,BRIXMOR PROPERTY GROUP INC,"KeyBanc Maintains Overweight on Brixmor Property Group, Raises Price Target to $24",8,,0.9,0.8,"the news states that keybanc maintains an overweight rating on brixmor property group and raises the price target, indicating a positive outlook on the company's performance.",
11720,BANCO SANTANDER CHILE NEW,Citi Upgrades Banco Santander Chile to Buy,0,,0.9,0.8,,
11721,BANCO SANTANDER CHILE NEW,Citi Upgrades Banco Santander Chile to Buy,2,,0.9,0.8,,
11722,BANCO SANTANDER CHILE NEW,Citi Upgrades Banco Santander Chile to Buy,3,,0.9,0.8,,
11723,BANCO SANTANDER CHILE NEW,Citi Upgrades Banco Santander Chile to Buy,4,,0.9,0.8,,
11724,BANCO SANTANDER CHILE NEW,Citi Upgrades Banco Santander Chile to Buy,5,,0.9,0.8,,
11725,BANCO SANTANDER CHILE NEW,Citi Upgrades Banco Santander Chile to Buy,6,,0.9,0.8,the upgrade to buy by citi suggests a positive outlook for banco santander chile.,
11726,BANCO SANTANDER CHILE NEW,Citi Upgrades Banco Santander Chile to Buy,7,,0.9,0.8,the news of citi upgrading banco santander chile to buy indicates a positive outlook on the company's performance.,
11727,BANCO SANTANDER CHILE NEW,Citi Upgrades Banco Santander Chile to Buy,8,,0.9,0.8,"the upgrade to buy by citi suggests a positive outlook for banco santander chile, indicating potential growth and value in the stock.",
11728,BANCO SANTANDER BRASIL S A,UBS Upgrades Banco Santander (Brasil) to Neutral,0,,0.7,0.2,,
11729,BANCO SANTANDER BRASIL S A,UBS Upgrades Banco Santander (Brasil) to Neutral,2,,0.8,0.6,,
11730,BANCO SANTANDER BRASIL S A,UBS Upgrades Banco Santander (Brasil) to Neutral,3,,0.8,0.2,,
11731,BANCO SANTANDER BRASIL S A,UBS Upgrades Banco Santander (Brasil) to Neutral,4,,0.8,0.2,,
11732,BANCO SANTANDER BRASIL S A,UBS Upgrades Banco Santander (Brasil) to Neutral,5,,0.8,0.2,,
11733,BANCO SANTANDER BRASIL S A,UBS Upgrades Banco Santander (Brasil) to Neutral,6,,0.8,0.2,"the upgrade to neutral by ubs suggests a balanced outlook for banco santander (brasil), neither overly positive nor negative.",
11734,BANCO SANTANDER BRASIL S A,UBS Upgrades Banco Santander (Brasil) to Neutral,7,,0.7,0.3,"the news of ubs upgrading banco santander (brasil) to neutral does not indicate a strongly positive or negative sentiment, suggesting a more neutral outlook.",
11735,BANCO SANTANDER BRASIL S A,UBS Upgrades Banco Santander (Brasil) to Neutral,8,,0.8,0.2,"the news of ubs upgrading banco santander (brasil) to neutral suggests a balanced outlook, neither strongly positive nor negative.",
11736,BSQUARE CORP,"Palogic Capital Management, LLC  Buys 66,868 of Bsquare @ Avg Price: $1.28",0,,0.8,0.6,,
11737,BSQUARE CORP,"Palogic Capital Management, LLC  Buys 66,868 of Bsquare @ Avg Price: $1.28",2,,0.8,0.6,,
11738,BSQUARE CORP,"Palogic Capital Management, LLC  Buys 66,868 of Bsquare @ Avg Price: $1.28",3,,0.8,0.7,,
11739,BSQUARE CORP,"Palogic Capital Management, LLC  Buys 66,868 of Bsquare @ Avg Price: $1.28",4,,0.8,0.6,,
11740,BSQUARE CORP,"Palogic Capital Management, LLC  Buys 66,868 of Bsquare @ Avg Price: $1.28",5,,0.9,0.8,,
11741,BSQUARE CORP,"Palogic Capital Management, LLC  Buys 66,868 of Bsquare @ Avg Price: $1.28",6,,0.8,0.6,"the fact that palogic capital management, llc bought a significant amount of bsquare at an average price of $1.28 suggests confidence in the company's potential, indicating a positive outlook.",
11742,BSQUARE CORP,"Palogic Capital Management, LLC  Buys 66,868 of Bsquare @ Avg Price: $1.28",7,,0.8,0.6,"the news of palogic capital management, llc buying a significant amount of bsquare stock at an average price of $1.28 suggests confidence in the company's potential, indicating a positive outlook.",
11743,BSQUARE CORP,"Palogic Capital Management, LLC  Buys 66,868 of Bsquare @ Avg Price: $1.28",8,,0.8,0.6,"the fact that palogic capital management, llc bought a significant amount of bsquare stock at an average price of $1.28 suggests confidence in the company's potential, indicating a positive outlook.",
11744,BSQUARE CORP,"BSQUARE Q3 EPS $(0.07) Up From $(0.16) YoY, Sales $14.641M Down From $16.694M YoY",0,,0.6,0.3,,
11745,BSQUARE CORP,"BSQUARE Q3 EPS $(0.07) Up From $(0.16) YoY, Sales $14.641M Down From $16.694M YoY",2,,0.7,0.3,,
11746,BSQUARE CORP,"BSQUARE Q3 EPS $(0.07) Up From $(0.16) YoY, Sales $14.641M Down From $16.694M YoY",3,,0.6,0.3,,
11747,BSQUARE CORP,"BSQUARE Q3 EPS $(0.07) Up From $(0.16) YoY, Sales $14.641M Down From $16.694M YoY",4,,0.6,0.3,,
11748,BSQUARE CORP,"BSQUARE Q3 EPS $(0.07) Up From $(0.16) YoY, Sales $14.641M Down From $16.694M YoY",5,,0.8,0.6,,
11749,BSQUARE CORP,"BSQUARE Q3 EPS $(0.07) Up From $(0.16) YoY, Sales $14.641M Down From $16.694M YoY",6,,0.7,0.3,"the news shows a mixed performance with improved eps but decreased sales, resulting in a neutral overall assessment.",
11750,BSQUARE CORP,"BSQUARE Q3 EPS $(0.07) Up From $(0.16) YoY, Sales $14.641M Down From $16.694M YoY",7,,0.7,0.3,"the news shows a slight improvement in eps but a decrease in sales, resulting in a neutral overall impact on bsquare corp.",
11751,BSQUARE CORP,"BSQUARE Q3 EPS $(0.07) Up From $(0.16) YoY, Sales $14.641M Down From $16.694M YoY",8,,0.8,0.7,"despite a decrease in sales, the improvement in eps indicates positive performance for bsquare corp.",
11752,BOSTON SCIENTIFIC CORP,Large Option Traders Betting Boston Scientific Has Run Out Of Steam,0,,0.8,0.7,,
11753,BOSTON SCIENTIFIC CORP,Large Option Traders Betting Boston Scientific Has Run Out Of Steam,2,,0.8,0.7,,
11754,BOSTON SCIENTIFIC CORP,Large Option Traders Betting Boston Scientific Has Run Out Of Steam,3,,0.8,0.7,,
11755,BOSTON SCIENTIFIC CORP,Large Option Traders Betting Boston Scientific Has Run Out Of Steam,4,,0.8,0.7,,
11756,BOSTON SCIENTIFIC CORP,Large Option Traders Betting Boston Scientific Has Run Out Of Steam,5,,0.9,0.8,,
11757,BOSTON SCIENTIFIC CORP,Large Option Traders Betting Boston Scientific Has Run Out Of Steam,6,,0.8,0.7,"the news suggests that large option traders are betting that boston scientific has run out of steam, indicating a lack of confidence in the company's future performance.",
11758,BOSTON SCIENTIFIC CORP,Large Option Traders Betting Boston Scientific Has Run Out Of Steam,7,,0.8,0.7,"the news suggests that large option traders are betting that boston scientific has run out of steam, indicating a lack of confidence in the company's future performance.",
11759,BOSTON SCIENTIFIC CORP,Large Option Traders Betting Boston Scientific Has Run Out Of Steam,8,,0.8,0.7,"the news suggests that large option traders are betting that boston scientific has run out of steam, indicating a negative sentiment towards the company's future performance.",
11760,BOSTON SCIENTIFIC CORP,Boston Scientific Option Alert: Nov 29 $42.5 Calls Sweep (19) near the Ask: 620 @ $0.409 vs 143 OI; Ref=$41.38,0,,0.8,0.6,,
11761,BOSTON SCIENTIFIC CORP,Boston Scientific Option Alert: Nov 29 $42.5 Calls Sweep (19) near the Ask: 620 @ $0.409 vs 143 OI; Ref=$41.38,2,,0.8,0.6,,
11762,BOSTON SCIENTIFIC CORP,Boston Scientific Option Alert: Nov 29 $42.5 Calls Sweep (19) near the Ask: 620 @ $0.409 vs 143 OI; Ref=$41.38,3,,0.8,0.6,,
11763,BOSTON SCIENTIFIC CORP,Boston Scientific Option Alert: Nov 29 $42.5 Calls Sweep (19) near the Ask: 620 @ $0.409 vs 143 OI; Ref=$41.38,4,,0.8,0.6,,
11764,BOSTON SCIENTIFIC CORP,Boston Scientific Option Alert: Nov 29 $42.5 Calls Sweep (19) near the Ask: 620 @ $0.409 vs 143 OI; Ref=$41.38,5,,0.8,0.7,,
11765,BOSTON SCIENTIFIC CORP,Boston Scientific Option Alert: Nov 29 $42.5 Calls Sweep (19) near the Ask: 620 @ $0.409 vs 143 OI; Ref=$41.38,6,,0.8,0.6,the option alert for boston scientific corp indicates bullish sentiment and potential for stock price increase.,
11766,BOSTON SCIENTIFIC CORP,Boston Scientific Option Alert: Nov 29 $42.5 Calls Sweep (19) near the Ask: 620 @ $0.409 vs 143 OI; Ref=$41.38,7,,0.8,0.6,"the option alert for boston scientific corp indicates bullish sentiment as investors are buying calls at a higher price, suggesting optimism about the stock's potential to rise.",
11767,BOSTON SCIENTIFIC CORP,Boston Scientific Option Alert: Nov 29 $42.5 Calls Sweep (19) near the Ask: 620 @ $0.409 vs 143 OI; Ref=$41.38,8,,0.8,0.6,the option alert for boston scientific corp indicates bullish sentiment and potential for stock price increase.,
11768,BOSTON SCIENTIFIC CORP,Boston Scientific shares are trading higher on seemingly no company-specific news,0,,0.7,0.2,,
11769,BOSTON SCIENTIFIC CORP,Boston Scientific shares are trading higher on seemingly no company-specific news,2,,0.7,0.2,,
11770,BOSTON SCIENTIFIC CORP,Boston Scientific shares are trading higher on seemingly no company-specific news,3,,0.7,0.2,,
11771,BOSTON SCIENTIFIC CORP,Boston Scientific shares are trading higher on seemingly no company-specific news,4,,0.7,0.2,,
11772,BOSTON SCIENTIFIC CORP,Boston Scientific shares are trading higher on seemingly no company-specific news,5,,0.8,0.2,,
11773,BOSTON SCIENTIFIC CORP,Boston Scientific shares are trading higher on seemingly no company-specific news,6,,0.8,0.2,the news of boston scientific shares trading higher without any company-specific news does not indicate a clear positive or negative impact on the company.,
11774,BOSTON SCIENTIFIC CORP,Boston Scientific shares are trading higher on seemingly no company-specific news,7,,0.8,0.2,the news of boston scientific shares trading higher without any company-specific news does not indicate a clear positive or negative impact on the company.,
11775,BOSTON SCIENTIFIC CORP,Boston Scientific shares are trading higher on seemingly no company-specific news,8,,0.8,0.2,the news of boston scientific shares trading higher without any company-specific news does not indicate a clear positive or negative impact on the company.,
11776,BOSTON SCIENTIFIC CORP,Boston Scientific Option Alert: Nov 22 $40.5 Calls at the Ask: 1607 @ $0.58 vs 125 OI; Ref=$40.32,0,,0.8,0.6,,
11777,BOSTON SCIENTIFIC CORP,Boston Scientific Option Alert: Nov 22 $40.5 Calls at the Ask: 1607 @ $0.58 vs 125 OI; Ref=$40.32,2,,0.8,0.6,,
