,custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,headline type num
4416,4416,C N H INDUSTRIAL N V,CNH Industrial to Enter into Strategic and Exclusive Heavy-Duty Truck Partnership with Nikola Corporation; CNH to Take $250M Stake,7,positive,0.9,0.8,the partnership with nikola corporation and the $250m stake show a positive strategic move for cnh industrial n.v.,2.0
4417,4417,C N H INDUSTRIAL N V,CNH Industrial to Enter into Strategic and Exclusive Heavy-Duty Truck Partnership with Nikola Corporation; CNH to Take $250M Stake,8,positive,0.9,0.8,the partnership with nikola corporation and the $250m stake show a positive strategic move for cnh industrial n v.,2.0
4418,4418,CONNS INC,Conn's Trades Higher On Big Q2 Earnings Beat,0,positive,0.9,0.8,,2.0
4419,4419,CONNS INC,Conn's Trades Higher On Big Q2 Earnings Beat,2,positive,0.9,0.8,,2.0
4420,4420,CONNS INC,Conn's Trades Higher On Big Q2 Earnings Beat,3,positive,0.9,0.8,,2.0
4421,4421,CONNS INC,Conn's Trades Higher On Big Q2 Earnings Beat,4,positive,0.9,0.8,,2.0
4422,4422,CONNS INC,Conn's Trades Higher On Big Q2 Earnings Beat,5,positive,0.9,0.8,,2.0
4423,4423,CONNS INC,Conn's Trades Higher On Big Q2 Earnings Beat,6,positive,0.9,0.8,"the news states that conn's traded higher on a big q2 earnings beat, indicating a positive performance for the company.",2.0
4424,4424,CONNS INC,Conn's Trades Higher On Big Q2 Earnings Beat,7,positive,0.9,0.8,"the news states that conn's traded higher on a big q2 earnings beat, indicating a positive performance for the company.",2.0
4425,4425,CONNS INC,Conn's Trades Higher On Big Q2 Earnings Beat,8,positive,0.9,0.8,"the news states that conn's traded higher on a big q2 earnings beat, indicating a positive performance for the company.",2.0
4426,4426,CONNS INC,Conn's shares are trading higher after the company reported better-than-expected Q2 EPS and sales results.,0,positive,0.9,0.8,,2.0
4427,4427,CONNS INC,Conn's shares are trading higher after the company reported better-than-expected Q2 EPS and sales results.,2,positive,0.9,0.8,,2.0
4428,4428,CONNS INC,Conn's shares are trading higher after the company reported better-than-expected Q2 EPS and sales results.,3,positive,0.9,0.8,,2.0
4429,4429,CONNS INC,Conn's shares are trading higher after the company reported better-than-expected Q2 EPS and sales results.,4,positive,0.9,0.8,,2.0
4430,4430,CONNS INC,Conn's shares are trading higher after the company reported better-than-expected Q2 EPS and sales results.,5,positive,0.9,0.8,,2.0
4431,4431,CONNS INC,Conn's shares are trading higher after the company reported better-than-expected Q2 EPS and sales results.,6,positive,0.9,0.8,the news of conn's shares trading higher after reporting better-than-expected q2 results indicates a positive performance for the company.,2.0
4432,4432,CONNS INC,Conn's shares are trading higher after the company reported better-than-expected Q2 EPS and sales results.,7,positive,0.8,0.7,the news of conn's shares trading higher after reporting better-than-expected q2 results indicates a positive performance for the company.,2.0
4433,4433,CONNS INC,Conn's shares are trading higher after the company reported better-than-expected Q2 EPS and sales results.,8,positive,0.9,0.8,the news of conn's shares trading higher after reporting better-than-expected q2 results indicates a positive performance for the company.,2.0
4434,4434,CONNS INC,"Conn's Q2 EPS $0.62 Beats $0.51 Estimate, Sales $401.059M Beat $379.02M Estimate",0,positive,0.9,0.8,,2.0
4435,4435,CONNS INC,"Conn's Q2 EPS $0.62 Beats $0.51 Estimate, Sales $401.059M Beat $379.02M Estimate",2,positive,0.9,0.8,,2.0
4436,4436,CONNS INC,"Conn's Q2 EPS $0.62 Beats $0.51 Estimate, Sales $401.059M Beat $379.02M Estimate",3,positive,0.9,0.8,,2.0
4437,4437,CONNS INC,"Conn's Q2 EPS $0.62 Beats $0.51 Estimate, Sales $401.059M Beat $379.02M Estimate",4,positive,0.8,0.7,,2.0
4438,4438,CONNS INC,"Conn's Q2 EPS $0.62 Beats $0.51 Estimate, Sales $401.059M Beat $379.02M Estimate",5,positive,0.9,0.8,,2.0
4439,4439,CONNS INC,"Conn's Q2 EPS $0.62 Beats $0.51 Estimate, Sales $401.059M Beat $379.02M Estimate",6,positive,0.9,0.8,"the news indicates that conns inc exceeded earnings per share and sales estimates, which is generally viewed positively by investors.",2.0
4440,4440,CONNS INC,"Conn's Q2 EPS $0.62 Beats $0.51 Estimate, Sales $401.059M Beat $379.02M Estimate",7,positive,0.9,0.8,"the news indicates that conns inc exceeded earnings and sales estimates in q2, which is generally viewed positively by investors and analysts.",2.0
4441,4441,CONNS INC,"Conn's Q2 EPS $0.62 Beats $0.51 Estimate, Sales $401.059M Beat $379.02M Estimate",8,positive,0.9,0.8,"the news reports that conns inc beat both eps and sales estimates, indicating strong performance.",2.0
4442,4442,CAMPBELL SOUP CO,"Bank of America Reiterates Underperform on Campbell Soup, Raises Price Target to $40",0,negative,0.8,0.7,,0.0
4443,4443,CAMPBELL SOUP CO,"Bank of America Reiterates Underperform on Campbell Soup, Raises Price Target to $40",2,negative,0.8,0.7,,0.0
4444,4444,CAMPBELL SOUP CO,"Bank of America Reiterates Underperform on Campbell Soup, Raises Price Target to $40",3,negative,0.8,0.7,,0.0
4445,4445,CAMPBELL SOUP CO,"Bank of America Reiterates Underperform on Campbell Soup, Raises Price Target to $40",4,negative,0.8,0.7,,0.0
4446,4446,CAMPBELL SOUP CO,"Bank of America Reiterates Underperform on Campbell Soup, Raises Price Target to $40",5,negative,0.9,0.8,,0.0
4447,4447,CAMPBELL SOUP CO,"Bank of America Reiterates Underperform on Campbell Soup, Raises Price Target to $40",6,negative,0.8,0.7,"the news indicates that bank of america has reiterated an underperform rating on campbell soup, despite raising the price target, suggesting ongoing concerns about the company's performance.",0.0
4448,4448,CAMPBELL SOUP CO,"Bank of America Reiterates Underperform on Campbell Soup, Raises Price Target to $40",7,negative,0.8,0.6,the news of bank of america reiterating an underperform rating on campbell soup and raising the price target suggests a lack of confidence in the company's performance.,0.0
4449,4449,CAMPBELL SOUP CO,"Bank of America Reiterates Underperform on Campbell Soup, Raises Price Target to $40",8,negative,0.8,0.7,"the news indicates that bank of america has reiterated an 'underperform' rating on campbell soup, despite raising the price target, suggesting a negative outlook on the company's performance.",0.0
4450,4450,C T O REALTY GROWTH INC NEW,"Consolidated Tomoka Reports Purchase Of Alpine Valley Music Theatre In East Troy, Wisconsin For $7.5M",0,positive,0.9,0.8,,2.0
4451,4451,C T O REALTY GROWTH INC NEW,"Consolidated Tomoka Reports Purchase Of Alpine Valley Music Theatre In East Troy, Wisconsin For $7.5M",2,positive,0.8,0.7,,2.0
4452,4452,C T O REALTY GROWTH INC NEW,"Consolidated Tomoka Reports Purchase Of Alpine Valley Music Theatre In East Troy, Wisconsin For $7.5M",3,positive,0.8,0.7,,2.0
4453,4453,C T O REALTY GROWTH INC NEW,"Consolidated Tomoka Reports Purchase Of Alpine Valley Music Theatre In East Troy, Wisconsin For $7.5M",4,positive,0.8,0.7,,2.0
4454,4454,C T O REALTY GROWTH INC NEW,"Consolidated Tomoka Reports Purchase Of Alpine Valley Music Theatre In East Troy, Wisconsin For $7.5M",5,positive,0.9,0.8,,2.0
4455,4455,C T O REALTY GROWTH INC NEW,"Consolidated Tomoka Reports Purchase Of Alpine Valley Music Theatre In East Troy, Wisconsin For $7.5M",6,positive,0.9,0.8,the purchase of alpine valley music theatre for $7.5m shows growth and investment by c t o realty growth inc new.,2.0
4456,4456,C T O REALTY GROWTH INC NEW,"Consolidated Tomoka Reports Purchase Of Alpine Valley Music Theatre In East Troy, Wisconsin For $7.5M",7,positive,0.8,0.7,the purchase of alpine valley music theatre for $7.5m shows growth and investment by c t o realty growth inc new.,2.0
4457,4457,C T O REALTY GROWTH INC NEW,"Consolidated Tomoka Reports Purchase Of Alpine Valley Music Theatre In East Troy, Wisconsin For $7.5M",8,positive,0.8,0.7,the purchase of alpine valley music theatre for $7.5m suggests growth and expansion for c t o realty growth inc new.,2.0
4458,4458,CARETRUST REIT INC,"Barclays Initiates Coverage On CareTrust REIT with Overweight Rating, Announces $26 Price Target",0,positive,0.9,0.8,,2.0
4459,4459,CARETRUST REIT INC,"Barclays Initiates Coverage On CareTrust REIT with Overweight Rating, Announces $26 Price Target",2,positive,0.9,0.8,,2.0
4460,4460,CARETRUST REIT INC,"Barclays Initiates Coverage On CareTrust REIT with Overweight Rating, Announces $26 Price Target",3,positive,0.9,0.8,,2.0
4461,4461,CARETRUST REIT INC,"Barclays Initiates Coverage On CareTrust REIT with Overweight Rating, Announces $26 Price Target",4,positive,0.9,0.8,,2.0
4462,4462,CARETRUST REIT INC,"Barclays Initiates Coverage On CareTrust REIT with Overweight Rating, Announces $26 Price Target",5,positive,0.9,0.8,,2.0
4463,4463,CARETRUST REIT INC,"Barclays Initiates Coverage On CareTrust REIT with Overweight Rating, Announces $26 Price Target",6,positive,0.9,0.8,barclays initiating coverage with an overweight rating and setting a price target above the current value suggests a positive outlook for caretrust reit inc.,2.0
4464,4464,CARETRUST REIT INC,"Barclays Initiates Coverage On CareTrust REIT with Overweight Rating, Announces $26 Price Target",7,positive,0.9,0.8,barclays initiating coverage with an overweight rating and setting a price target above the current value suggests a positive outlook for caretrust reit inc.,2.0
4465,4465,CARETRUST REIT INC,"Barclays Initiates Coverage On CareTrust REIT with Overweight Rating, Announces $26 Price Target",8,positive,0.9,0.8,barclays initiating coverage with an overweight rating and setting a price target above the current value suggests a positive outlook for caretrust reit inc.,2.0
4466,4466,CORECIVIC INC,CoreCivic Enters Into New Management Contract At The Adams County Correctional Center; Contract Expected To Generate Approximately $50M-$60M In Annualized Revenue,0,positive,0.9,0.8,,2.0
4467,4467,CORECIVIC INC,CoreCivic Enters Into New Management Contract At The Adams County Correctional Center; Contract Expected To Generate Approximately $50M-$60M In Annualized Revenue,2,positive,0.9,0.8,,2.0
4468,4468,CORECIVIC INC,CoreCivic Enters Into New Management Contract At The Adams County Correctional Center; Contract Expected To Generate Approximately $50M-$60M In Annualized Revenue,3,positive,0.9,0.8,,2.0
4469,4469,CORECIVIC INC,CoreCivic Enters Into New Management Contract At The Adams County Correctional Center; Contract Expected To Generate Approximately $50M-$60M In Annualized Revenue,4,positive,0.8,0.7,,2.0
4470,4470,CORECIVIC INC,CoreCivic Enters Into New Management Contract At The Adams County Correctional Center; Contract Expected To Generate Approximately $50M-$60M In Annualized Revenue,5,positive,0.9,0.8,,2.0
4471,4471,CORECIVIC INC,CoreCivic Enters Into New Management Contract At The Adams County Correctional Center; Contract Expected To Generate Approximately $50M-$60M In Annualized Revenue,6,positive,0.8,0.7,the news of corecivic entering into a new management contract expected to generate significant revenue is seen as positive for the company.,2.0
4472,4472,CORECIVIC INC,CoreCivic Enters Into New Management Contract At The Adams County Correctional Center; Contract Expected To Generate Approximately $50M-$60M In Annualized Revenue,7,positive,0.8,0.7,the news of corecivic entering into a new management contract generating significant revenue is seen as positive for the company.,2.0
4473,4473,CORECIVIC INC,CoreCivic Enters Into New Management Contract At The Adams County Correctional Center; Contract Expected To Generate Approximately $50M-$60M In Annualized Revenue,8,positive,0.8,0.7,the news of corecivic entering into a new management contract generating significant revenue is seen as positive for the company.,2.0
4474,4474,DELTA AIR LINES INC,"Delta Has Extended Waiver In Bahamas, Added Florida Cancellations",0,neutral,0.6,0.2,,1.0
4475,4475,DELTA AIR LINES INC,"Delta Has Extended Waiver In Bahamas, Added Florida Cancellations",2,neutral,0.7,0.2,,1.0
4476,4476,DELTA AIR LINES INC,"Delta Has Extended Waiver In Bahamas, Added Florida Cancellations",3,negative,0.8,0.6,,0.0
4477,4477,DELTA AIR LINES INC,"Delta Has Extended Waiver In Bahamas, Added Florida Cancellations",4,negative,0.8,0.7,,0.0
4478,4478,DELTA AIR LINES INC,"Delta Has Extended Waiver In Bahamas, Added Florida Cancellations",5,negative,0.9,0.8,,0.0
4479,4479,DELTA AIR LINES INC,"Delta Has Extended Waiver In Bahamas, Added Florida Cancellations",6,neutral,0.7,0.2,the news of delta extending waivers and adding cancellations in the bahamas and florida does not necessarily indicate a positive or negative impact on the company's overall performance.,1.0
4480,4480,DELTA AIR LINES INC,"Delta Has Extended Waiver In Bahamas, Added Florida Cancellations",7,neutral,0.7,0.2,the news of delta extending waivers and adding cancellations in the bahamas and florida does not necessarily indicate a positive or negative impact on the company overall.,1.0
4481,4481,DELTA AIR LINES INC,"Delta Has Extended Waiver In Bahamas, Added Florida Cancellations",8,neutral,0.7,0.2,the news of delta extending waivers and adding cancellations in the bahamas and florida does not indicate a strongly positive or negative impact on the company.,1.0
4482,4482,DICKS SPORTING GOODS INC,ProPublica: Trump Tariffs Throw Curveball At Sporting Gear Industry,0,negative,0.8,0.9,,0.0
4483,4483,DICKS SPORTING GOODS INC,ProPublica: Trump Tariffs Throw Curveball At Sporting Gear Industry,2,negative,0.8,0.9,,0.0
4484,4484,DICKS SPORTING GOODS INC,ProPublica: Trump Tariffs Throw Curveball At Sporting Gear Industry,3,negative,0.8,0.9,,0.0
4485,4485,DICKS SPORTING GOODS INC,ProPublica: Trump Tariffs Throw Curveball At Sporting Gear Industry,4,negative,0.8,0.9,,0.0
4486,4486,DICKS SPORTING GOODS INC,ProPublica: Trump Tariffs Throw Curveball At Sporting Gear Industry,5,negative,0.9,0.8,,0.0
4487,4487,DICKS SPORTING GOODS INC,ProPublica: Trump Tariffs Throw Curveball At Sporting Gear Industry,6,negative,0.8,0.7,"the news indicates that trump tariffs are negatively impacting the sporting gear industry, which could potentially affect dicks sporting goods inc.",0.0
4488,4488,DICKS SPORTING GOODS INC,ProPublica: Trump Tariffs Throw Curveball At Sporting Gear Industry,7,negative,0.8,0.7,"the news indicates that trump tariffs are negatively impacting the sporting gear industry, which could potentially affect dicks sporting goods inc.",0.0
4489,4489,DICKS SPORTING GOODS INC,ProPublica: Trump Tariffs Throw Curveball At Sporting Gear Industry,8,negative,0.8,0.9,"the news indicates that trump tariffs are negatively impacting the sporting gear industry, which could potentially have a negative effect on dicks sporting goods inc.",0.0
4490,4490,DOMINOS PIZZA INC,Kalinowski Downgrades Domino's Pizza to Neutral,0,negative,0.8,0.6,,0.0
4491,4491,DOMINOS PIZZA INC,Kalinowski Downgrades Domino's Pizza to Neutral,2,negative,0.8,0.7,,0.0
4492,4492,DOMINOS PIZZA INC,Kalinowski Downgrades Domino's Pizza to Neutral,3,negative,0.8,0.7,,0.0
4493,4493,DOMINOS PIZZA INC,Kalinowski Downgrades Domino's Pizza to Neutral,4,negative,0.8,0.6,,0.0
4494,4494,DOMINOS PIZZA INC,Kalinowski Downgrades Domino's Pizza to Neutral,5,negative,0.9,0.8,,0.0
4495,4495,DOMINOS PIZZA INC,Kalinowski Downgrades Domino's Pizza to Neutral,6,negative,0.8,0.7,"the downgrade to neutral by kalinowski suggests a decrease in confidence in domino's pizza inc, indicating a negative outlook.",0.0
4496,4496,DOMINOS PIZZA INC,Kalinowski Downgrades Domino's Pizza to Neutral,7,negative,0.8,0.7,the downgrade to neutral by kalinowski suggests a lack of optimism or potential growth for domino's pizza inc.,0.0
4497,4497,DOMINOS PIZZA INC,Kalinowski Downgrades Domino's Pizza to Neutral,8,negative,0.8,0.7,the downgrade to 'neutral' suggests a negative outlook for domino's pizza inc.,0.0
4498,4498,DOMINOS PIZZA INC,"Cowen & Co. Maintains Outperform on Domino's Pizza, Lowers Price Target to $260",0,neutral,0.6,0.2,,1.0
4499,4499,DOMINOS PIZZA INC,"Cowen & Co. Maintains Outperform on Domino's Pizza, Lowers Price Target to $260",2,neutral,0.6,0.2,,1.0
4500,4500,DOMINOS PIZZA INC,"Cowen & Co. Maintains Outperform on Domino's Pizza, Lowers Price Target to $260",3,neutral,0.6,0.2,,1.0
4501,4501,DOMINOS PIZZA INC,"Cowen & Co. Maintains Outperform on Domino's Pizza, Lowers Price Target to $260",4,neutral,0.6,0.2,,1.0
4502,4502,DOMINOS PIZZA INC,"Cowen & Co. Maintains Outperform on Domino's Pizza, Lowers Price Target to $260",5,neutral,0.7,0.2,,1.0
4503,4503,DOMINOS PIZZA INC,"Cowen & Co. Maintains Outperform on Domino's Pizza, Lowers Price Target to $260",6,neutral,0.7,0.2,"the news maintains an outperform rating but lowers the price target, resulting in a neutral overall impact on dominos pizza inc.",1.0
4504,4504,DOMINOS PIZZA INC,"Cowen & Co. Maintains Outperform on Domino's Pizza, Lowers Price Target to $260",7,neutral,0.7,0.3,"the news maintains an outperform rating but lowers the price target, resulting in a neutral overall impact on dominos pizza inc.",1.0
4505,4505,DOMINOS PIZZA INC,"Cowen & Co. Maintains Outperform on Domino's Pizza, Lowers Price Target to $260",8,neutral,0.7,0.3,"the news maintains an outperform rating but lowers the price target, resulting in a neutral overall impact on dominos pizza inc.",1.0
4506,4506,D T E ENERGY CO,"DTE 8-K Includes Business Update, Shows Reaffirmed Prelim. FY19 Operating EPS Guidance $6.02-$6.38 vs $6.24 Estimate. Shows Target Of 5-7% Operating EPS Growth Through 2023",0,positive,0.9,0.8,,2.0
4507,4507,D T E ENERGY CO,"DTE 8-K Includes Business Update, Shows Reaffirmed Prelim. FY19 Operating EPS Guidance $6.02-$6.38 vs $6.24 Estimate. Shows Target Of 5-7% Operating EPS Growth Through 2023",2,positive,0.9,0.8,,2.0
4508,4508,D T E ENERGY CO,"DTE 8-K Includes Business Update, Shows Reaffirmed Prelim. FY19 Operating EPS Guidance $6.02-$6.38 vs $6.24 Estimate. Shows Target Of 5-7% Operating EPS Growth Through 2023",3,positive,0.8,0.6,,2.0
4509,4509,D T E ENERGY CO,"DTE 8-K Includes Business Update, Shows Reaffirmed Prelim. FY19 Operating EPS Guidance $6.02-$6.38 vs $6.24 Estimate. Shows Target Of 5-7% Operating EPS Growth Through 2023",4,neutral,0.7,0.2,,1.0
4510,4510,D T E ENERGY CO,"DTE 8-K Includes Business Update, Shows Reaffirmed Prelim. FY19 Operating EPS Guidance $6.02-$6.38 vs $6.24 Estimate. Shows Target Of 5-7% Operating EPS Growth Through 2023",5,neutral,0.7,0.2,,1.0
4511,4511,D T E ENERGY CO,"DTE 8-K Includes Business Update, Shows Reaffirmed Prelim. FY19 Operating EPS Guidance $6.02-$6.38 vs $6.24 Estimate. Shows Target Of 5-7% Operating EPS Growth Through 2023",6,positive,0.8,0.7,"the news shows reaffirmed preliminary operating eps guidance and a target of operating eps growth through 2023, indicating a positive outlook for d t e energy co.",2.0
4512,4512,D T E ENERGY CO,"DTE 8-K Includes Business Update, Shows Reaffirmed Prelim. FY19 Operating EPS Guidance $6.02-$6.38 vs $6.24 Estimate. Shows Target Of 5-7% Operating EPS Growth Through 2023",7,neutral,0.7,0.3,"the news includes both positive and negative aspects, with reaffirmed guidance being positive but missing the estimate being negative, resulting in a neutral overall impact.",1.0
4513,4513,D T E ENERGY CO,"DTE 8-K Includes Business Update, Shows Reaffirmed Prelim. FY19 Operating EPS Guidance $6.02-$6.38 vs $6.24 Estimate. Shows Target Of 5-7% Operating EPS Growth Through 2023",8,positive,0.8,0.7,"the news shows reaffirmed preliminary fy19 operating eps guidance and a target of 5-7% operating eps growth through 2023, indicating a positive outlook for d t e energy co.",2.0
4514,4514,DEXCOM INC,"BMO Capital Maintains Outperform on DexCom, Raises Price Target to $190",0,positive,0.9,0.8,,2.0
4515,4515,DEXCOM INC,"BMO Capital Maintains Outperform on DexCom, Raises Price Target to $190",2,positive,0.9,0.8,,2.0
4516,4516,DEXCOM INC,"BMO Capital Maintains Outperform on DexCom, Raises Price Target to $190",3,positive,0.9,0.8,,2.0
4517,4517,DEXCOM INC,"BMO Capital Maintains Outperform on DexCom, Raises Price Target to $190",4,positive,0.9,0.8,,2.0
4518,4518,DEXCOM INC,"BMO Capital Maintains Outperform on DexCom, Raises Price Target to $190",5,positive,0.9,0.8,,2.0
4519,4519,DEXCOM INC,"BMO Capital Maintains Outperform on DexCom, Raises Price Target to $190",6,positive,0.9,0.8,"the news indicates that bmo capital maintains an outperform rating on dexcom and raises the price target, suggesting confidence in the company's performance and potential growth.",2.0
4520,4520,DEXCOM INC,"BMO Capital Maintains Outperform on DexCom, Raises Price Target to $190",7,positive,0.9,0.8,"the news indicates that bmo capital maintains an outperform rating on dexcom and raises the price target, suggesting confidence in the company's performance and potential growth.",2.0
4521,4521,DEXCOM INC,"BMO Capital Maintains Outperform on DexCom, Raises Price Target to $190",8,positive,0.9,0.8,"the news indicates that bmo capital maintains an outperform rating on dexcom and raises the price target, suggesting confidence in the company's performance and potential growth.",2.0
4522,4522,BRINKER INTERNATIONAL INC,"Gordon Haskett Upgrades Brinker International to Buy, Raises Price Target to $45",0,positive,0.9,0.8,,2.0
4523,4523,BRINKER INTERNATIONAL INC,"Gordon Haskett Upgrades Brinker International to Buy, Raises Price Target to $45",2,positive,0.9,0.8,,2.0
4524,4524,BRINKER INTERNATIONAL INC,"Gordon Haskett Upgrades Brinker International to Buy, Raises Price Target to $45",3,positive,0.9,0.8,,2.0
4525,4525,BRINKER INTERNATIONAL INC,"Gordon Haskett Upgrades Brinker International to Buy, Raises Price Target to $45",4,positive,0.8,0.9,,2.0
4526,4526,BRINKER INTERNATIONAL INC,"Gordon Haskett Upgrades Brinker International to Buy, Raises Price Target to $45",5,positive,0.9,0.8,,2.0
4527,4527,BRINKER INTERNATIONAL INC,"Gordon Haskett Upgrades Brinker International to Buy, Raises Price Target to $45",6,positive,0.9,0.8,the upgrade to buy and increase in price target indicate a positive outlook for brinker international inc.,2.0
4528,4528,BRINKER INTERNATIONAL INC,"Gordon Haskett Upgrades Brinker International to Buy, Raises Price Target to $45",7,positive,0.9,0.8,the upgrade to buy and increase in price target indicate a positive outlook for brinker international inc.,2.0
4529,4529,BRINKER INTERNATIONAL INC,"Gordon Haskett Upgrades Brinker International to Buy, Raises Price Target to $45",8,positive,0.9,0.8,the upgrade to buy and increase in price target indicate a positive outlook for brinker international inc.,2.0
4530,4530,EBAY INC,eBay Shares Spike On Uptick In Volume As Hearing Co.'s StubHub Has Drawn Interest,0,positive,0.8,0.6,,2.0
4531,4531,EBAY INC,eBay Shares Spike On Uptick In Volume As Hearing Co.'s StubHub Has Drawn Interest,2,positive,0.9,0.8,,2.0
4532,4532,EBAY INC,eBay Shares Spike On Uptick In Volume As Hearing Co.'s StubHub Has Drawn Interest,3,positive,0.8,0.6,,2.0
4533,4533,EBAY INC,eBay Shares Spike On Uptick In Volume As Hearing Co.'s StubHub Has Drawn Interest,4,positive,0.8,0.6,,2.0
4534,4534,EBAY INC,eBay Shares Spike On Uptick In Volume As Hearing Co.'s StubHub Has Drawn Interest,5,positive,0.9,0.8,,2.0
4535,4535,EBAY INC,eBay Shares Spike On Uptick In Volume As Hearing Co.'s StubHub Has Drawn Interest,6,positive,0.8,0.6,the spike in ebay shares and interest in stubhub suggest a positive outlook for the company.,2.0
4536,4536,EBAY INC,eBay Shares Spike On Uptick In Volume As Hearing Co.'s StubHub Has Drawn Interest,7,positive,0.8,0.6,the spike in ebay shares and interest in stubhub indicate positive market sentiment towards ebay inc.,2.0
4537,4537,EBAY INC,eBay Shares Spike On Uptick In Volume As Hearing Co.'s StubHub Has Drawn Interest,8,positive,0.8,0.6,the spike in ebay shares and increased interest in stubhub suggest a positive outlook for the company.,2.0
4538,4538,EMERGENT BIOSOLUTIONS INC,Emergent BioSolutions Awarded 10-Year HHS Contract To Deliver ACAM2000 Smallpox Vaccine To US Strategic National Stockpile,0,positive,0.9,0.8,,2.0
4539,4539,EMERGENT BIOSOLUTIONS INC,Emergent BioSolutions Awarded 10-Year HHS Contract To Deliver ACAM2000 Smallpox Vaccine To US Strategic National Stockpile,2,positive,0.9,0.8,,2.0
4540,4540,EMERGENT BIOSOLUTIONS INC,Emergent BioSolutions Awarded 10-Year HHS Contract To Deliver ACAM2000 Smallpox Vaccine To US Strategic National Stockpile,3,positive,0.9,0.8,,2.0
4541,4541,EMERGENT BIOSOLUTIONS INC,Emergent BioSolutions Awarded 10-Year HHS Contract To Deliver ACAM2000 Smallpox Vaccine To US Strategic National Stockpile,4,positive,0.9,0.8,,2.0
4542,4542,EMERGENT BIOSOLUTIONS INC,Emergent BioSolutions Awarded 10-Year HHS Contract To Deliver ACAM2000 Smallpox Vaccine To US Strategic National Stockpile,5,positive,0.9,0.8,,2.0
4543,4543,EMERGENT BIOSOLUTIONS INC,Emergent BioSolutions Awarded 10-Year HHS Contract To Deliver ACAM2000 Smallpox Vaccine To US Strategic National Stockpile,6,positive,0.9,0.8,"the news of emergent biosolutions being awarded a 10-year contract to deliver a smallpox vaccine to the us strategic national stockpile is a positive development for the company, showcasing their capabilities and reliability in providing critical vaccines.",2.0
4544,4544,EMERGENT BIOSOLUTIONS INC,Emergent BioSolutions Awarded 10-Year HHS Contract To Deliver ACAM2000 Smallpox Vaccine To US Strategic National Stockpile,7,positive,0.9,0.8,"the news of emergent biosolutions being awarded a 10-year contract to deliver smallpox vaccine to the us strategic national stockpile is a positive development for the company, indicating a long-term partnership and potential growth opportunities.",2.0
4545,4545,EMERGENT BIOSOLUTIONS INC,Emergent BioSolutions Awarded 10-Year HHS Contract To Deliver ACAM2000 Smallpox Vaccine To US Strategic National Stockpile,8,positive,0.9,0.8,"the news of emergent biosolutions being awarded a 10-year contract to deliver a smallpox vaccine to the us strategic national stockpile is a positive development for the company, indicating a long-term partnership and potential growth in revenue.",2.0
4546,4546,EGAIN CORP,eGain shares are trading lower after the company reported inline Q4 EPS results. The company also issued FY20 EPS and sales guidance below analyst estimates.,0,negative,0.8,0.9,,0.0
4547,4547,EGAIN CORP,eGain shares are trading lower after the company reported inline Q4 EPS results. The company also issued FY20 EPS and sales guidance below analyst estimates.,2,negative,0.8,0.9,,0.0
4548,4548,EGAIN CORP,eGain shares are trading lower after the company reported inline Q4 EPS results. The company also issued FY20 EPS and sales guidance below analyst estimates.,3,negative,0.8,0.9,,0.0
4549,4549,EGAIN CORP,eGain shares are trading lower after the company reported inline Q4 EPS results. The company also issued FY20 EPS and sales guidance below analyst estimates.,4,negative,0.8,0.9,,0.0
4550,4550,EGAIN CORP,eGain shares are trading lower after the company reported inline Q4 EPS results. The company also issued FY20 EPS and sales guidance below analyst estimates.,5,negative,0.9,0.8,,0.0
4551,4551,EGAIN CORP,eGain shares are trading lower after the company reported inline Q4 EPS results. The company also issued FY20 EPS and sales guidance below analyst estimates.,6,negative,0.8,0.7,the news of egain shares trading lower and issuing guidance below analyst estimates indicates a negative trend for the company.,0.0
4552,4552,EGAIN CORP,eGain shares are trading lower after the company reported inline Q4 EPS results. The company also issued FY20 EPS and sales guidance below analyst estimates.,7,negative,0.8,0.9,the news of egain shares trading lower and issuing guidance below analyst estimates indicates a negative outlook for the company.,0.0
4553,4553,EGAIN CORP,eGain shares are trading lower after the company reported inline Q4 EPS results. The company also issued FY20 EPS and sales guidance below analyst estimates.,8,negative,0.8,0.9,the news of egain corp reporting lower q4 eps results and issuing guidance below analyst estimates indicates a negative trend for the company.,0.0
4554,4554,EGAIN CORP,"eGain Sees Q1 Adj. EPS $0.02-$0.03 vs $0.02 Est., Sales $16.8M-$17.2M vs $17M Est., Sees FY20 Adj. EPS $0.00-$0.06 vs $0.15 Est. Sales $72M-$73.6M vs $73.69M Est.",0,negative,0.8,0.6,,0.0
4555,4555,EGAIN CORP,"eGain Sees Q1 Adj. EPS $0.02-$0.03 vs $0.02 Est., Sales $16.8M-$17.2M vs $17M Est., Sees FY20 Adj. EPS $0.00-$0.06 vs $0.15 Est. Sales $72M-$73.6M vs $73.69M Est.",2,negative,0.8,0.7,,0.0
4556,4556,EGAIN CORP,"eGain Sees Q1 Adj. EPS $0.02-$0.03 vs $0.02 Est., Sales $16.8M-$17.2M vs $17M Est., Sees FY20 Adj. EPS $0.00-$0.06 vs $0.15 Est. Sales $72M-$73.6M vs $73.69M Est.",3,negative,0.8,0.9,,0.0
