"return_type","question","mag_v_conf","model","prompt","W","V","coef","se","t","return"
"Realized Returns","q4","no_interaction","GPT-5-Mini","base_blanks","10 days","Increase",0.893403024327573,0.21146350615088,4.22485676412708,0.615537910095587
"Realized Returns","q4","no_interaction","GPT-5-Mini","base_blanks","10 days","Decrease",0.115772860059678,0.325057422308555,0.356161256794139,0.615537910095587
"Realized Returns","q4","no_interaction","GPT-5-Mini","base_json","10 days","Increase",0.893343768048076,0.213266466516451,4.18886186206478,0.615537910095587
"Realized Returns","q4","no_interaction","GPT-5-Mini","base_json","10 days","Decrease",0.133731689027773,0.330312488152503,0.404864162949934,0.615537910095587
"Realized Returns","q4","no_interaction","GPT-5-Mini","cot1","10 days","Increase",0.91359382780781,0.212467682288919,4.29991901810969,0.615537910095587
"Realized Returns","q4","no_interaction","GPT-5-Mini","cot1","10 days","Decrease",0.138648395732044,0.350944718392806,0.39507189726918,0.615537910095587
"Realized Returns","q4","no_interaction","GPT-5-Mini","cot2","10 days","Increase",0.935540694002936,0.216758219401231,4.31605637187488,0.615537910095587
"Realized Returns","q4","no_interaction","GPT-5-Mini","cot2","10 days","Decrease",0.097705033633863,0.336218873394913,0.290599491477986,0.615537910095587
"Realized Returns","q4","no_interaction","GPT-5-Mini","cot3","10 days","Increase",0.942732200334201,0.212555748294073,4.43522326683879,0.615537910095587
"Realized Returns","q4","no_interaction","GPT-5-Mini","cot3","10 days","Decrease",0.0608678979895687,0.321443893427742,0.1893577673556,0.615537910095587
"Realized Returns","q4","no_interaction","GPT-5-Mini","persona1","10 days","Increase",0.913171989227019,0.211693656501845,4.31364833654834,0.615537910095587
"Realized Returns","q4","no_interaction","GPT-5-Mini","persona1","10 days","Decrease",0.1364964933544,0.333768018984794,0.408956177915352,0.615537910095587
"Realized Returns","q4","no_interaction","GPT-5-Mini","persona2","10 days","Increase",0.909805676862803,0.21311473242135,4.26908861027975,0.615537910095587
"Realized Returns","q4","no_interaction","GPT-5-Mini","persona2","10 days","Decrease",0.119651586131067,0.333621329674129,0.358644893142591,0.615537910095587
"Realized Returns","q4","no_interaction","GPT-5-Mini","persona3","10 days","Increase",0.902154627091791,0.211415730938909,4.26720671676262,0.615537910095587
"Realized Returns","q4","no_interaction","GPT-5-Mini","persona3","10 days","Decrease",0.0818327816330656,0.325162048540439,0.251667690003769,0.615537910095587
"Realized Returns","q4","no_interaction","GPT-5-Mini","persona4","10 days","Increase",0.91249047345565,0.209470008793904,4.35618673388916,0.615537910095587
"Realized Returns","q4","no_interaction","GPT-5-Mini","persona4","10 days","Decrease",0.142327443083825,0.327445598020789,0.434659815078011,0.615537910095587
"Realized Returns","q4","magnitude","GPT-5-Nano","base_blanks","1 day","Increase",0.0388917679836383,0.138038385190875,0.281746037016153,0.0149422111161843
"Realized Returns","q4","magnitude","GPT-5-Nano","base_blanks","1 day","Decrease",0.264956844866112,0.209210926265972,1.26645796945265,0.0149422111161843
"Realized Returns","q4","magnitude","GPT-5-Nano","base_json","1 day","Increase",-0.074310812663804,0.124275492264302,-0.597952269670065,0.0149422111161843
"Realized Returns","q4","magnitude","GPT-5-Nano","base_json","1 day","Decrease",0.0900851068398815,0.24329445207653,0.370271932101208,0.0149422111161843
"Realized Returns","q4","magnitude","GPT-5-Nano","cot1","1 day","Increase",-0.214791549405389,0.149986800590437,-1.43206967919738,0.0149422111161843
"Realized Returns","q4","magnitude","GPT-5-Nano","cot1","1 day","Decrease",0.434108421350284,0.245579855321426,1.76768742200822,0.0149422111161843
"Realized Returns","q4","magnitude","GPT-5-Nano","cot2","1 day","Increase",-0.0975010899339519,0.145112043521306,-0.671902121753501,0.0149422111161843
"Realized Returns","q4","magnitude","GPT-5-Nano","cot2","1 day","Decrease",0.44700472431163,0.224336372030878,1.99256464863443,0.0149422111161843
"Realized Returns","q4","magnitude","GPT-5-Nano","cot3","1 day","Increase",-0.119513608058812,0.132938546837525,-0.899013949692705,0.0149422111161843
"Realized Returns","q4","magnitude","GPT-5-Nano","cot3","1 day","Decrease",0.457001202940844,0.246669341056591,1.85268749242736,0.0149422111161843
"Realized Returns","q4","magnitude","GPT-5-Nano","persona1","1 day","Increase",0.0786150990672228,0.121802981806478,0.645428362272176,0.0149422111161843
"Realized Returns","q4","magnitude","GPT-5-Nano","persona1","1 day","Decrease",0.436885474067712,0.219377494374529,1.99147809265177,0.0149422111161843
"Realized Returns","q4","magnitude","GPT-5-Nano","persona2","1 day","Increase",-0.16764843597422,0.124807555914501,-1.34325550040469,0.0149422111161843
"Realized Returns","q4","magnitude","GPT-5-Nano","persona2","1 day","Decrease",0.45521864144498,0.21230836616626,2.144138969486,0.0149422111161843
"Realized Returns","q4","magnitude","GPT-5-Nano","persona3","1 day","Increase",-0.124892404747421,0.1329087918651,-0.939685050137124,0.0149422111161843
"Realized Returns","q4","magnitude","GPT-5-Nano","persona3","1 day","Decrease",0.526900160314172,0.268059961380373,1.96560559660198,0.0149422111161843
"Realized Returns","q4","magnitude","GPT-5-Nano","persona4","1 day","Increase",-0.123655215300851,0.158682346341916,-0.779262584348284,0.0149422111161843
"Realized Returns","q4","magnitude","GPT-5-Nano","persona4","1 day","Decrease",0.666516816669565,0.222430876522799,2.99651211688341,0.0149422111161843
"Realized Returns","q4","confidence","GPT-5-Nano","base_blanks","1 day","Increase",-1.64381920207942,0.346360084649314,-4.74598337087188,0.0149422111161843
"Realized Returns","q4","confidence","GPT-5-Nano","base_blanks","1 day","Decrease",2.98426763766341,0.597126397318847,4.99771514215926,0.0149422111161843
"Realized Returns","q4","confidence","GPT-5-Nano","base_json","1 day","Increase",-2.31812290665812,0.419026166279828,-5.53216742343022,0.0149422111161843
"Realized Returns","q4","confidence","GPT-5-Nano","base_json","1 day","Decrease",4.30758856924843,0.812181860512061,5.30372417642103,0.0149422111161843
"Realized Returns","q4","confidence","GPT-5-Nano","cot1","1 day","Increase",-2.72147775886819,0.460839718689804,-5.90547569685513,0.0149422111161843
"Realized Returns","q4","confidence","GPT-5-Nano","cot1","1 day","Decrease",4.13422896014938,0.7963760619848,5.19130239782155,0.0149422111161843
"Realized Returns","q4","confidence","GPT-5-Nano","cot2","1 day","Increase",-2.2452116044818,0.502510834264697,-4.46798646195783,0.0149422111161843
"Realized Returns","q4","confidence","GPT-5-Nano","cot2","1 day","Decrease",4.19502663906989,0.939508599945488,4.46512851432472,0.0149422111161843
"Realized Returns","q4","confidence","GPT-5-Nano","cot3","1 day","Increase",-2.57155059399791,0.465417874641883,-5.5252510359139,0.0149422111161843
"Realized Returns","q4","confidence","GPT-5-Nano","cot3","1 day","Decrease",4.85159563712769,1.0353631892629,4.6858877034074,0.0149422111161843
"Realized Returns","q4","confidence","GPT-5-Nano","persona1","1 day","Increase",-2.12593240163316,0.418281576222834,-5.08253894620641,0.0149422111161843
"Realized Returns","q4","confidence","GPT-5-Nano","persona1","1 day","Decrease",5.23855005311244,0.850755991038714,6.15752355351213,0.0149422111161843
"Realized Returns","q4","confidence","GPT-5-Nano","persona2","1 day","Increase",-2.88230349981798,0.582875615270935,-4.94497183327564,0.0149422111161843
"Realized Returns","q4","confidence","GPT-5-Nano","persona2","1 day","Decrease",5.61525784030404,0.950057301017164,5.91044122737876,0.0149422111161843
"Realized Returns","q4","confidence","GPT-5-Nano","persona3","1 day","Increase",-2.44189199784922,0.514455020935296,-4.74656072635812,0.0149422111161843
"Realized Returns","q4","confidence","GPT-5-Nano","persona3","1 day","Decrease",4.81121088952132,0.935900324826333,5.14073001354508,0.0149422111161843
"Realized Returns","q4","confidence","GPT-5-Nano","persona4","1 day","Increase",-2.29833386098669,0.502662361207948,-4.57232137982952,0.0149422111161843
"Realized Returns","q4","confidence","GPT-5-Nano","persona4","1 day","Decrease",4.84687788529806,0.887111861671779,5.46366032820712,0.0149422111161843
"Realized Returns","q4","no_interaction","GPT-5-Nano","base_blanks","1 day","Increase",0.377059285234258,0.0773072254173895,4.87741324563748,0.0149422111161843
"Realized Returns","q4","no_interaction","GPT-5-Nano","base_blanks","1 day","Decrease",-0.68386238489401,0.117594719741808,-5.81541744727573,0.0149422111161843
"Realized Returns","q4","no_interaction","GPT-5-Nano","base_json","1 day","Increase",0.37199714628631,0.0744925988335044,4.99374638704372,0.0149422111161843
"Realized Returns","q4","no_interaction","GPT-5-Nano","base_json","1 day","Decrease",-0.688858915477266,0.120414176372525,-5.72074598049108,0.0149422111161843
"Realized Returns","q4","no_interaction","GPT-5-Nano","cot1","1 day","Increase",0.372992874472518,0.0751998952064225,4.96001854056656,0.0149422111161843
"Realized Returns","q4","no_interaction","GPT-5-Nano","cot1","1 day","Decrease",-0.670850222631321,0.115490371029505,-5.8087112947272,0.0149422111161843
"Realized Returns","q4","no_interaction","GPT-5-Nano","cot2","1 day","Increase",0.395999183253558,0.07442111106611,5.32105981193673,0.0149422111161843
"Realized Returns","q4","no_interaction","GPT-5-Nano","cot2","1 day","Decrease",-0.703576153105404,0.117252140218305,-6.00053996281395,0.0149422111161843
"Realized Returns","q4","no_interaction","GPT-5-Nano","cot3","1 day","Increase",0.391182360466941,0.0751835457805416,5.20303154640764,0.0149422111161843
"Realized Returns","q4","no_interaction","GPT-5-Nano","cot3","1 day","Decrease",-0.737514188304812,0.119264020191622,-6.18387831568854,0.0149422111161843
"Realized Returns","q4","no_interaction","GPT-5-Nano","persona1","1 day","Increase",0.380391252311681,0.0738590812566056,5.15022994924758,0.0149422111161843
"Realized Returns","q4","no_interaction","GPT-5-Nano","persona1","1 day","Decrease",-0.661729577580337,0.118143170275367,-5.60108194183366,0.0149422111161843
"Realized Returns","q4","no_interaction","GPT-5-Nano","persona2","1 day","Increase",0.395995898000566,0.0740880414684611,5.34493678266741,0.0149422111161843
"Realized Returns","q4","no_interaction","GPT-5-Nano","persona2","1 day","Decrease",-0.679302577513394,0.119546308960823,-5.68233836258392,0.0149422111161843
"Realized Returns","q4","no_interaction","GPT-5-Nano","persona3","1 day","Increase",0.394269568301923,0.0734759975645255,5.36596414299352,0.0149422111161843
"Realized Returns","q4","no_interaction","GPT-5-Nano","persona3","1 day","Decrease",-0.669865177486123,0.115520872562741,-5.79865060422141,0.0149422111161843
"Realized Returns","q4","no_interaction","GPT-5-Nano","persona4","1 day","Increase",0.392302371121214,0.0742939030112303,5.28041138263948,0.0149422111161843
"Realized Returns","q4","no_interaction","GPT-5-Nano","persona4","1 day","Decrease",-0.711511023938832,0.115522039055265,-6.15909336224969,0.0149422111161843
"Realized Returns","q4","magnitude","GPT-5-Nano","base_blanks","5 days","Increase",0.356718262667038,0.210259800528731,1.69655950291028,0.29836278368161
"Realized Returns","q4","magnitude","GPT-5-Nano","base_blanks","5 days","Decrease",1.4760631647482,0.894357204955845,1.65041792761213,0.29836278368161
"Realized Returns","q4","magnitude","GPT-5-Nano","base_json","5 days","Increase",0.504070517407618,0.245602741419243,2.05238147788901,0.29836278368161
"Realized Returns","q4","magnitude","GPT-5-Nano","base_json","5 days","Decrease",-0.0500601652657071,0.541121408302519,-0.0925118919666185,0.29836278368161
"Realized Returns","q4","magnitude","GPT-5-Nano","cot1","5 days","Increase",0.284878942174389,0.240841249931298,1.18284945895129,0.29836278368161
"Realized Returns","q4","magnitude","GPT-5-Nano","cot1","5 days","Decrease",0.374777012937189,0.654222921398961,0.572858273042135,0.29836278368161
"Realized Returns","q4","magnitude","GPT-5-Nano","cot2","5 days","Increase",0.196966491058701,0.285156434810538,0.690731356595787,0.29836278368161
"Realized Returns","q4","magnitude","GPT-5-Nano","cot2","5 days","Decrease",0.388584896781162,0.679880056865412,0.571549191445228,0.29836278368161
"Realized Returns","q4","magnitude","GPT-5-Nano","cot3","5 days","Increase",0.37701062590426,0.222679048496369,1.69306734715281,0.29836278368161
"Realized Returns","q4","magnitude","GPT-5-Nano","cot3","5 days","Decrease",0.75130167408406,0.464478075727022,1.61751805595579,0.29836278368161
"Realized Returns","q4","magnitude","GPT-5-Nano","persona1","5 days","Increase",0.744625780561546,0.250059178712538,2.97779823318363,0.29836278368161
"Realized Returns","q4","magnitude","GPT-5-Nano","persona1","5 days","Decrease",0.330221179262897,0.549843488191727,0.600573047339157,0.29836278368161
"Realized Returns","q4","magnitude","GPT-5-Nano","persona2","5 days","Increase",0.0181684526888314,0.228984415491947,0.0793436210486139,0.29836278368161
"Realized Returns","q4","magnitude","GPT-5-Nano","persona2","5 days","Decrease",1.09091042900216,0.4068478681336,2.68137187004733,0.29836278368161
"Realized Returns","q4","magnitude","GPT-5-Nano","persona3","5 days","Increase",0.380315545452465,0.235360518739682,1.61588505790603,0.29836278368161
"Realized Returns","q4","magnitude","GPT-5-Nano","persona3","5 days","Decrease",1.29927714553983,0.469958278071781,2.7646648780626,0.29836278368161
"Realized Returns","q4","magnitude","GPT-5-Nano","persona4","5 days","Increase",0.477748593462218,0.310145933770572,1.5403993457339,0.29836278368161
"Realized Returns","q4","magnitude","GPT-5-Nano","persona4","5 days","Decrease",0.79066539236616,0.578809296190025,1.36602054868618,0.29836278368161
"Realized Returns","q4","confidence","GPT-5-Nano","base_blanks","5 days","Increase",-0.899691967459755,0.615613449849927,-1.46145599593232,0.29836278368161
"Realized Returns","q4","confidence","GPT-5-Nano","base_blanks","5 days","Decrease",3.58229204269433,0.994903141854699,3.6006440144678,0.29836278368161
"Realized Returns","q4","confidence","GPT-5-Nano","base_json","5 days","Increase",-1.53813422587296,0.688507167977557,-2.23401338055946,0.29836278368161
"Realized Returns","q4","confidence","GPT-5-Nano","base_json","5 days","Decrease",4.09442066921882,2.17373963691016,1.88358375570627,0.29836278368161
"Realized Returns","q4","confidence","GPT-5-Nano","cot1","5 days","Increase",-1.94717447018306,0.765631058963343,-2.54322816111916,0.29836278368161
"Realized Returns","q4","confidence","GPT-5-Nano","cot1","5 days","Decrease",4.27156324056531,1.86415716813406,2.29141797353973,0.29836278368161
"Realized Returns","q4","confidence","GPT-5-Nano","cot2","5 days","Increase",-1.79239035107616,0.800220987754998,-2.23986920926015,0.29836278368161
"Realized Returns","q4","confidence","GPT-5-Nano","cot2","5 days","Decrease",4.18783416115695,2.62372092691469,1.59614314091002,0.29836278368161
"Realized Returns","q4","confidence","GPT-5-Nano","cot3","5 days","Increase",-1.45025761657728,0.678267554335223,-2.13817925877155,0.29836278368161
"Realized Returns","q4","confidence","GPT-5-Nano","cot3","5 days","Decrease",5.92663236828233,1.47508009938263,4.01783765557058,0.29836278368161
"Realized Returns","q4","confidence","GPT-5-Nano","persona1","5 days","Increase",-0.712396160600507,0.803765329697942,-0.886323575151255,0.29836278368161
"Realized Returns","q4","confidence","GPT-5-Nano","persona1","5 days","Decrease",6.86446220161217,1.36961794016135,5.01195406421406,0.29836278368161
"Realized Returns","q4","confidence","GPT-5-Nano","persona2","5 days","Increase",-2.18875022013872,0.870852998592808,-2.51334062542757,0.29836278368161
"Realized Returns","q4","confidence","GPT-5-Nano","persona2","5 days","Decrease",6.14238701076265,1.63778416180555,3.75042521109196,0.29836278368161
"Realized Returns","q4","confidence","GPT-5-Nano","persona3","5 days","Increase",-1.53335085895595,0.818699888097782,-1.8729095743724,0.29836278368161
"Realized Returns","q4","confidence","GPT-5-Nano","persona3","5 days","Decrease",4.84243245883612,2.25384279274149,2.14852272502377,0.29836278368161
"Realized Returns","q4","confidence","GPT-5-Nano","persona4","5 days","Increase",-1.64132433400523,0.961475699282622,-1.70708873373488,0.29836278368161
"Realized Returns","q4","confidence","GPT-5-Nano","persona4","5 days","Decrease",4.69815394989918,1.68120063608014,2.79452306231178,0.29836278368161
"Realized Returns","q4","no_interaction","GPT-5-Nano","base_blanks","5 days","Increase",0.664072514995302,0.150568744918891,4.41042737888947,0.29836278368161
"Realized Returns","q4","no_interaction","GPT-5-Nano","base_blanks","5 days","Decrease",-0.210946152806754,0.26364363227738,-0.800118519778309,0.29836278368161
"Realized Returns","q4","no_interaction","GPT-5-Nano","base_json","5 days","Increase",0.637404456857067,0.154671866696177,4.12101095352476,0.29836278368161
"Realized Returns","q4","no_interaction","GPT-5-Nano","base_json","5 days","Decrease",-0.214545885849003,0.236638220027684,-0.90664088761276,0.29836278368161
"Realized Returns","q4","no_interaction","GPT-5-Nano","cot1","5 days","Increase",0.648933106707154,0.156174911784212,4.15516870983599,0.29836278368161
"Realized Returns","q4","no_interaction","GPT-5-Nano","cot1","5 days","Decrease",-0.262339825038966,0.219713004483611,-1.19401136794584,0.29836278368161
"Realized Returns","q4","no_interaction","GPT-5-Nano","cot2","5 days","Increase",0.676868319282812,0.158877741556255,4.26030929602022,0.29836278368161
"Realized Returns","q4","no_interaction","GPT-5-Nano","cot2","5 days","Decrease",-0.237905471809856,0.236147802377582,-1.00744309036365,0.29836278368161
"Realized Returns","q4","no_interaction","GPT-5-Nano","cot3","5 days","Increase",0.681359019636056,0.149170382777282,4.56765617242771,0.29836278368161
"Realized Returns","q4","no_interaction","GPT-5-Nano","cot3","5 days","Decrease",-0.304931628106407,0.263478440175398,-1.15733047418762,0.29836278368161
"Realized Returns","q4","no_interaction","GPT-5-Nano","persona1","5 days","Increase",0.689208292843782,0.150843635452825,4.56902467760614,0.29836278368161
"Realized Returns","q4","no_interaction","GPT-5-Nano","persona1","5 days","Decrease",-0.181027891771005,0.237511570777702,-0.762185569226172,0.29836278368161
"Realized Returns","q4","no_interaction","GPT-5-Nano","persona2","5 days","Increase",0.682330091037233,0.151964168660049,4.49007221277035,0.29836278368161
"Realized Returns","q4","no_interaction","GPT-5-Nano","persona2","5 days","Decrease",-0.170327993018486,0.256765270301962,-0.663360713924341,0.29836278368161
"Realized Returns","q4","no_interaction","GPT-5-Nano","persona3","5 days","Increase",0.687666425447738,0.155656297584877,4.41785161357037,0.29836278368161
"Realized Returns","q4","no_interaction","GPT-5-Nano","persona3","5 days","Decrease",-0.286765113054597,0.225938491401321,-1.26921761438706,0.29836278368161
"Realized Returns","q4","no_interaction","GPT-5-Nano","persona4","5 days","Increase",0.673102145573917,0.155784622817189,4.32072263232163,0.29836278368161
"Realized Returns","q4","no_interaction","GPT-5-Nano","persona4","5 days","Decrease",-0.283425164784954,0.24804558614752,-1.14263337311067,0.29836278368161
"Realized Returns","q4","magnitude","GPT-5-Nano","base_blanks","10 days","Increase",0.656552073459216,0.375684396092416,1.74761603166959,0.615537910095587
"Realized Returns","q4","magnitude","GPT-5-Nano","base_blanks","10 days","Decrease",1.46338764807602,0.870440887049607,1.68120279027359,0.615537910095587
"Realized Returns","q4","magnitude","GPT-5-Nano","base_json","10 days","Increase",0.883009919860802,0.373991511695887,2.36104267676221,0.615537910095587
"Realized Returns","q4","magnitude","GPT-5-Nano","base_json","10 days","Decrease",0.222213391476654,0.564401466551242,0.39371512061172,0.615537910095587
"Realized Returns","q4","magnitude","GPT-5-Nano","cot1","10 days","Increase",0.557931722045056,0.397682913643519,1.40295623197225,0.615537910095587
"Realized Returns","q4","magnitude","GPT-5-Nano","cot1","10 days","Decrease",0.614284013546431,0.705258039493428,0.871006041969629,0.615537910095587
"Realized Returns","q4","magnitude","GPT-5-Nano","cot2","10 days","Increase",0.567303668888329,0.432930719112758,1.31037979945372,0.615537910095587
"Realized Returns","q4","magnitude","GPT-5-Nano","cot2","10 days","Decrease",0.714423002366555,0.69180225473553,1.03269828549442,0.615537910095587
"Realized Returns","q4","magnitude","GPT-5-Nano","cot3","10 days","Increase",0.891276372055356,0.34703513257208,2.5682597766099,0.615537910095587
"Realized Returns","q4","magnitude","GPT-5-Nano","cot3","10 days","Decrease",1.02693059716839,0.580448450278635,1.769202065533,0.615537910095587
"Realized Returns","q4","magnitude","GPT-5-Nano","persona1","10 days","Increase",1.13359067533423,0.394331221411862,2.87471702411878,0.615537910095587
"Realized Returns","q4","magnitude","GPT-5-Nano","persona1","10 days","Decrease",0.361857646638275,0.581062620490576,0.622751548417911,0.615537910095587
"Realized Returns","q4","magnitude","GPT-5-Nano","persona2","10 days","Increase",0.366601700431327,0.395598501510516,0.926701438533083,0.615537910095587
"Realized Returns","q4","magnitude","GPT-5-Nano","persona2","10 days","Decrease",0.998312162920686,0.524315168536686,1.90403067244246,0.615537910095587
"Realized Returns","q4","magnitude","GPT-5-Nano","persona3","10 days","Increase",1.08594704604019,0.358507202884719,3.02908013368252,0.615537910095587
"Realized Returns","q4","magnitude","GPT-5-Nano","persona3","10 days","Decrease",1.5489750170318,0.503368810389183,3.07721691344801,0.615537910095587
"Realized Returns","q4","magnitude","GPT-5-Nano","persona4","10 days","Increase",0.857120720182909,0.408381462710965,2.09882376759482,0.615537910095587
"Realized Returns","q4","magnitude","GPT-5-Nano","persona4","10 days","Decrease",0.828630135653607,0.66633899927347,1.24355641281253,0.615537910095587
"Realized Returns","q4","confidence","GPT-5-Nano","base_blanks","10 days","Increase",-0.463731062413012,0.940403447155457,-0.493119271112533,0.615537910095587
"Realized Returns","q4","confidence","GPT-5-Nano","base_blanks","10 days","Decrease",3.99101893236975,1.1605071243972,3.43903010026138,0.615537910095587
"Realized Returns","q4","confidence","GPT-5-Nano","base_json","10 days","Increase",-0.254846085292079,0.959750843035744,-0.265533588369651,0.615537910095587
"Realized Returns","q4","confidence","GPT-5-Nano","base_json","10 days","Decrease",5.08278350055743,2.30931991466241,2.20098716868358,0.615537910095587
"Realized Returns","q4","confidence","GPT-5-Nano","cot1","10 days","Increase",-1.54216294790408,1.09749784738497,-1.40516261747449,0.615537910095587
"Realized Returns","q4","confidence","GPT-5-Nano","cot1","10 days","Decrease",4.49131301545819,1.94424677216081,2.31005296229275,0.615537910095587
"Realized Returns","q4","confidence","GPT-5-Nano","cot2","10 days","Increase",-1.16399325543523,1.21932554819626,-0.954620574593157,0.615537910095587
"Realized Returns","q4","confidence","GPT-5-Nano","cot2","10 days","Decrease",4.25374902701871,2.60389435310093,1.63361045042131,0.615537910095587
"Realized Returns","q4","confidence","GPT-5-Nano","cot3","10 days","Increase",0.283500015587833,1.07333794769013,0.264129313789694,0.615537910095587
"Realized Returns","q4","confidence","GPT-5-Nano","cot3","10 days","Decrease",6.33620104064557,2.09792998988118,3.02021567507333,0.615537910095587
"Realized Returns","q4","confidence","GPT-5-Nano","persona1","10 days","Increase",0.338462104370994,1.04232621819617,0.324718018660924,0.615537910095587
"Realized Returns","q4","confidence","GPT-5-Nano","persona1","10 days","Decrease",7.12992095179164,1.56051304394399,4.56895953511014,0.615537910095587
"Realized Returns","q4","confidence","GPT-5-Nano","persona2","10 days","Increase",-1.57484415091533,1.20872263341078,-1.30289952995372,0.615537910095587
"Realized Returns","q4","confidence","GPT-5-Nano","persona2","10 days","Decrease",6.83699458835156,1.84020811316091,3.71533770525971,0.615537910095587
"Realized Returns","q4","confidence","GPT-5-Nano","persona3","10 days","Increase",-0.75029162428137,1.12908274589637,-0.664514294464503,0.615537910095587
"Realized Returns","q4","confidence","GPT-5-Nano","persona3","10 days","Decrease",5.77586087387937,2.25471079581548,2.56168590872,0.615537910095587
"Realized Returns","q4","confidence","GPT-5-Nano","persona4","10 days","Increase",-0.891817239924557,1.34664154263951,-0.662252879988043,0.615537910095587
"Realized Returns","q4","confidence","GPT-5-Nano","persona4","10 days","Decrease",5.16423339275285,2.65986989135343,1.94153609149849,0.615537910095587
"Realized Returns","q4","no_interaction","GPT-5-Nano","base_blanks","10 days","Increase",1.02206638088108,0.216925976991804,4.71159053910679,0.615537910095587
"Realized Returns","q4","no_interaction","GPT-5-Nano","base_blanks","10 days","Decrease",0.100061922319287,0.366263251542368,0.273196729122884,0.615537910095587
"Realized Returns","q4","no_interaction","GPT-5-Nano","base_json","10 days","Increase",0.990227015228364,0.219591168905697,4.50941183182833,0.615537910095587
"Realized Returns","q4","no_interaction","GPT-5-Nano","base_json","10 days","Decrease",0.127443597035782,0.347356219354336,0.366895970000691,0.615537910095587
"Realized Returns","q4","no_interaction","GPT-5-Nano","cot1","10 days","Increase",0.990562968240627,0.221148147395587,4.47918275557028,0.615537910095587
"Realized Returns","q4","no_interaction","GPT-5-Nano","cot1","10 days","Decrease",0.0416170202290126,0.34516712906205,0.120570635860088,0.615537910095587
"Realized Returns","q4","no_interaction","GPT-5-Nano","cot2","10 days","Increase",1.01866393889033,0.223128260076012,4.56537391786817,0.615537910095587
"Realized Returns","q4","no_interaction","GPT-5-Nano","cot2","10 days","Decrease",0.0771964070148467,0.346969222873976,0.222487765270424,0.615537910095587
"Realized Returns","q4","no_interaction","GPT-5-Nano","cot3","10 days","Increase",1.0286495694582,0.215846202868418,4.76565978825801,0.615537910095587
"Realized Returns","q4","no_interaction","GPT-5-Nano","cot3","10 days","Decrease",0.0032363219204151,0.375597765690335,0.00861645679512193,0.615537910095587
"Realized Returns","q4","no_interaction","GPT-5-Nano","persona1","10 days","Increase",1.03731088076721,0.214238845583734,4.84184312112428,0.615537910095587
"Realized Returns","q4","no_interaction","GPT-5-Nano","persona1","10 days","Decrease",0.141359876911435,0.360354279323468,0.392280278110822,0.615537910095587
"Realized Returns","q4","no_interaction","GPT-5-Nano","persona2","10 days","Increase",1.02163316145042,0.220781502833948,4.62734943071205,0.615537910095587
"Realized Returns","q4","no_interaction","GPT-5-Nano","persona2","10 days","Decrease",0.116998950406893,0.374494972976175,0.31241794643352,0.615537910095587
"Realized Returns","q4","no_interaction","GPT-5-Nano","persona3","10 days","Increase",1.01169298868612,0.21903890530463,4.6187821623702,0.615537910095587
"Realized Returns","q4","no_interaction","GPT-5-Nano","persona3","10 days","Decrease",0.0330738714946719,0.345851526260046,0.0956302603383732,0.615537910095587
"Realized Returns","q4","no_interaction","GPT-5-Nano","persona4","10 days","Increase",1.0063577875739,0.221206808796367,4.54939788268591,0.615537910095587
"Realized Returns","q4","no_interaction","GPT-5-Nano","persona4","10 days","Decrease",0.0483800854982114,0.344966730257281,0.140245656333667,0.615537910095587
"Abnormal Returns (CAPM)","q1","magnitude","GPT-3.5-Turbo","base_blanks","1 day","Positive",-3.57959122985162,2.20829801691486,-1.62097289515867,0.36834367097657
"Abnormal Returns (CAPM)","q1","magnitude","GPT-3.5-Turbo","base_blanks","1 day","Negative",2.39057867511653,0.695976928968272,3.43485333437757,0.36834367097657
"Abnormal Returns (CAPM)","q1","magnitude","GPT-3.5-Turbo","base_json","1 day","Positive",-7.40825382184803,3.43467181086064,-2.1569029676788,0.36834367097657
"Abnormal Returns (CAPM)","q1","magnitude","GPT-3.5-Turbo","base_json","1 day","Negative",3.96761105258246,0.941897771340103,4.21235846745604,0.36834367097657
"Abnormal Returns (CAPM)","q1","magnitude","GPT-3.5-Turbo","cot1","1 day","Positive",-6.91741492697333,2.08712603771257,-3.31432544177093,0.36834367097657
"Abnormal Returns (CAPM)","q1","magnitude","GPT-3.5-Turbo","cot1","1 day","Negative",4.08966802358055,1.10637640264274,3.69645268446777,0.36834367097657
"Abnormal Returns (CAPM)","q1","magnitude","GPT-3.5-Turbo","cot2","1 day","Positive",-6.37053122895381,1.93110954097626,-3.29889687445344,0.36834367097657
"Abnormal Returns (CAPM)","q1","magnitude","GPT-3.5-Turbo","cot2","1 day","Negative",3.86394572776738,1.02434365512527,3.77211857410768,0.36834367097657
"Abnormal Returns (CAPM)","q1","magnitude","GPT-3.5-Turbo","cot3","1 day","Positive",-7.44434818024128,2.3855302047692,-3.12062625128719,0.36834367097657
"Abnormal Returns (CAPM)","q1","magnitude","GPT-3.5-Turbo","cot3","1 day","Negative",5.02383620803407,1.01317593104247,4.95850331034313,0.36834367097657
"Abnormal Returns (CAPM)","q1","magnitude","GPT-3.5-Turbo","persona1","1 day","Positive",-8.09622565363513,2.88037347333921,-2.81082496022615,0.36834367097657
"Abnormal Returns (CAPM)","q1","magnitude","GPT-3.5-Turbo","persona1","1 day","Negative",3.11773626601382,0.961659811559508,3.24203655860157,0.36834367097657
