"","question","model","prompt","mag_v_conf","ret","up.coef","down.coef","up.se","down.se","group_id","id","return_type"
"172","q1","gpt-5-mini","base_blanks","confidence","1",-1.32627221866796,2.55990602832277,0.352466254737604,0.466111482496726,"q1_confidence_1_base_blanks",10,"realized"
"173","q1","gpt-5-mini","base_json","confidence","1",-2.52197948674997,2.58481671119941,0.416899233040903,0.65153274514036,"q1_confidence_1_base_json",11,"realized"
"174","q1","gpt-5-mini","cot1","confidence","1",-2.41208405427973,2.61225850083314,0.438328697002934,0.662119584661438,"q1_confidence_1_cot1",12,"realized"
"175","q1","gpt-5-mini","cot2","confidence","1",-2.34289703694643,2.40043026094752,0.454030915045338,0.661151039367628,"q1_confidence_1_cot2",13,"realized"
"176","q1","gpt-5-mini","cot3","confidence","1",-2.53862229823929,1.92555653542768,0.418469614504754,0.703378542852219,"q1_confidence_1_cot3",14,"realized"
"177","q1","gpt-5-mini","persona1","confidence","1",-2.14158784563908,2.33215894034362,0.362574259097448,0.594920445667442,"q1_confidence_1_persona1",15,"realized"
"178","q1","gpt-5-mini","persona2","confidence","1",-2.40461330569934,2.49187056134614,0.393962700475896,0.690630946994989,"q1_confidence_1_persona2",16,"realized"
"179","q1","gpt-5-mini","persona3","confidence","1",-2.03986921801333,2.10290880105129,0.409655799950031,0.564169099878236,"q1_confidence_1_persona3",17,"realized"
"180","q1","gpt-5-mini","persona4","confidence","1",-2.27709164617949,1.60899469393914,0.364317712424022,0.547999294238113,"q1_confidence_1_persona4",18,"realized"
"181","q1","gpt-5-mini","base_blanks","magnitude","5",0.269912842614214,1.00777135647596,0.160620783086534,0.271188385389577,"q1_magnitude_5_base_blanks",46,"realized"
"182","q1","gpt-5-mini","base_json","magnitude","5",0.253634925736341,1.36191190262374,0.189399459746092,0.442388374564991,"q1_magnitude_5_base_json",47,"realized"
"183","q1","gpt-5-mini","cot1","magnitude","5",0.325669094509655,1.32163854144089,0.207327820280546,0.380503206289337,"q1_magnitude_5_cot1",48,"realized"
"184","q1","gpt-5-mini","cot2","magnitude","5",0.302251672447309,1.43240216509464,0.213310696145528,0.376933751870193,"q1_magnitude_5_cot2",49,"realized"
"185","q1","gpt-5-mini","cot3","magnitude","5",0.503812317612024,0.849509661810368,0.204601024924263,0.340890596189582,"q1_magnitude_5_cot3",50,"realized"
"186","q1","gpt-5-mini","persona1","magnitude","5",0.293366023394707,1.51381420710064,0.173544755747987,0.434858586555644,"q1_magnitude_5_persona1",51,"realized"
"187","q1","gpt-5-mini","persona2","magnitude","5",0.364769099394032,1.11665056188346,0.174085452830109,0.411298996724855,"q1_magnitude_5_persona2",52,"realized"
"188","q1","gpt-5-mini","persona3","magnitude","5",0.203244490824786,1.08192540637032,0.169566567291199,0.446492863219642,"q1_magnitude_5_persona3",53,"realized"
"189","q1","gpt-5-mini","persona4","magnitude","5",0.231733633554136,0.84251935037432,0.164868624434344,0.290877436299508,"q1_magnitude_5_persona4",54,"realized"
"190","q1","gpt-5-mini","base_blanks","confidence","5",-1.09896515864748,4.43312346799068,0.61648082885424,1.5243601181334,"q1_confidence_5_base_blanks",19,"realized"
"191","q1","gpt-5-mini","base_json","confidence","5",-2.19811911095728,3.11178195709972,0.70737366793104,1.19451609439556,"q1_confidence_5_base_json",20,"realized"
"192","q1","gpt-5-mini","cot1","confidence","5",-1.76789243364824,2.21348466230675,0.745802842236302,1.24191504310422,"q1_confidence_5_cot1",21,"realized"
"193","q1","gpt-5-mini","cot2","confidence","5",-2.09904494934495,3.9047155887436,0.75409845464954,1.63711141478101,"q1_confidence_5_cot2",22,"realized"
"194","q1","gpt-5-mini","cot3","confidence","5",-0.851285223252074,2.02745337239077,0.778807808698162,1.48572183174753,"q1_confidence_5_cot3",23,"realized"
"195","q1","gpt-5-mini","persona1","confidence","5",-1.71263413367072,3.05886785032502,0.653021401035963,1.25293143407246,"q1_confidence_5_persona1",24,"realized"
"196","q1","gpt-5-mini","persona2","confidence","5",-1.79445432353807,4.2871697281199,0.676799107886821,2.23122847174058,"q1_confidence_5_persona2",25,"realized"
"197","q1","gpt-5-mini","persona3","confidence","5",-1.9955280323559,3.16314094540349,0.651616543581878,2.12144928678517,"q1_confidence_5_persona3",26,"realized"
"198","q1","gpt-5-mini","persona4","confidence","5",-2.13233991591794,1.72814473169199,0.647982002225414,1.37909436823184,"q1_confidence_5_persona4",27,"realized"
"199","q1","gpt-5-mini","base_blanks","magnitude","10",0.875404370853682,1.25182663370227,0.208957378154451,0.31847728076832,"q1_magnitude_10_base_blanks",28,"realized"
"200","q1","gpt-5-mini","base_json","magnitude","10",0.689738029700426,1.48579527123193,0.237442512602589,0.400916611890872,"q1_magnitude_10_base_json",29,"realized"
"201","q1","gpt-5-mini","cot1","magnitude","10",0.79561458255125,1.49874054182321,0.249634597097384,0.39337126477351,"q1_magnitude_10_cot1",30,"realized"
"202","q1","gpt-5-mini","cot2","magnitude","10",0.687103587920904,1.5093181338205,0.262148042714268,0.393631092654977,"q1_magnitude_10_cot2",31,"realized"
"203","q1","gpt-5-mini","cot3","magnitude","10",1.02407321123165,1.08211076978297,0.249736049638526,0.39175436525954,"q1_magnitude_10_cot3",32,"realized"
"204","q1","gpt-5-mini","persona1","magnitude","10",0.728729185745415,1.58454189975226,0.223360038021691,0.373034836393117,"q1_magnitude_10_persona1",33,"realized"
"205","q1","gpt-5-mini","persona2","magnitude","10",0.701990987297771,1.13339136329319,0.212610935097501,0.378668625812984,"q1_magnitude_10_persona2",34,"realized"
"206","q1","gpt-5-mini","persona3","magnitude","10",0.643072154884231,1.19594480705924,0.210754560393048,0.389082985516875,"q1_magnitude_10_persona3",35,"realized"
"207","q1","gpt-5-mini","persona4","magnitude","10",0.636592330410166,0.975997296782292,0.202186431584045,0.33111822405915,"q1_magnitude_10_persona4",36,"realized"
"208","q1","gpt-5-mini","base_blanks","confidence","10",-0.372480202359596,3.53876765005433,0.755203957623031,1.2168976846489,"q1_confidence_10_base_blanks",1,"realized"
"209","q1","gpt-5-mini","base_json","confidence","10",-1.25397497662705,3.61205203022735,0.861944091449464,1.35581204596519,"q1_confidence_10_base_json",2,"realized"
"210","q1","gpt-5-mini","cot1","confidence","10",-1.15387547435268,1.75790497708237,0.902479059575788,1.41327378871644,"q1_confidence_10_cot1",3,"realized"
"211","q1","gpt-5-mini","cot2","confidence","10",-1.51103675156754,3.0604246583594,0.93430846663871,1.55019002484939,"q1_confidence_10_cot2",4,"realized"
"212","q1","gpt-5-mini","cot3","confidence","10",-0.0480539557595598,1.18119803250183,0.93740328031889,1.5007313197465,"q1_confidence_10_cot3",5,"realized"
"213","q1","gpt-5-mini","persona1","confidence","10",-1.09838038306339,2.76217171943635,0.809515066469161,1.27018743384192,"q1_confidence_10_persona1",6,"realized"
"214","q1","gpt-5-mini","persona2","confidence","10",-1.1683864683545,2.52097390921583,0.819471302884588,1.6738427836127,"q1_confidence_10_persona2",7,"realized"
"215","q1","gpt-5-mini","persona3","confidence","10",-0.961708836881579,1.893881321663,0.842005527506461,1.6085768750605,"q1_confidence_10_persona3",8,"realized"
"216","q1","gpt-5-mini","persona4","confidence","10",-1.06112900573174,0.908624543246546,0.828931534621333,1.39325916178519,"q1_confidence_10_persona4",9,"realized"
"217","q1","gpt-5-nano","base_blanks","magnitude","1",-0.130445766636134,0.260065710723577,0.1484938703408,0.201262661302655,"q1_magnitude_1_base_blanks",37,"realized"
"218","q1","gpt-5-nano","base_json","magnitude","1",-0.162060475672613,0.304818414228362,0.130221522392218,0.191002144419181,"q1_magnitude_1_base_json",38,"realized"
"219","q1","gpt-5-nano","cot1","magnitude","1",-0.221292623533142,0.0861904512052552,0.146326175730642,0.197685288724654,"q1_magnitude_1_cot1",39,"realized"
"220","q1","gpt-5-nano","cot2","magnitude","1",-0.134235321068341,0.398599366738571,0.130110029478648,0.181355419365349,"q1_magnitude_1_cot2",40,"realized"
"221","q1","gpt-5-nano","cot3","magnitude","1",-0.10323669353124,0.245412668647639,0.134218643306098,0.181057409326138,"q1_magnitude_1_cot3",41,"realized"
"222","q1","gpt-5-nano","persona1","magnitude","1",-0.00845549844673509,0.0724115866787916,0.119503724110895,0.173228614256215,"q1_magnitude_1_persona1",42,"realized"
"223","q1","gpt-5-nano","persona2","magnitude","1",0.082686613995307,0.196530367047121,0.120701716260872,0.167853363101422,"q1_magnitude_1_persona2",43,"realized"
"224","q1","gpt-5-nano","persona3","magnitude","1",-0.0374910426087737,-0.0318362899973559,0.123986873029124,0.176283627893379,"q1_magnitude_1_persona3",44,"realized"
"225","q1","gpt-5-nano","persona4","magnitude","1",-0.125161323171828,0.257506232028177,0.11790387376412,0.169703410596362,"q1_magnitude_1_persona4",45,"realized"
"226","q1","gpt-5-nano","base_blanks","confidence","1",-1.27601143053351,0.898379296086253,0.347797446203834,0.466643512322256,"q1_confidence_1_base_blanks",10,"realized"
"227","q1","gpt-5-nano","base_json","confidence","1",-2.43468444650305,3.5905312857322,0.385868311582176,0.59538551049019,"q1_confidence_1_base_json",11,"realized"
"228","q1","gpt-5-nano","cot1","confidence","1",-2.20746746040572,2.85139713963164,0.391733855701341,0.600265608137656,"q1_confidence_1_cot1",12,"realized"
"229","q1","gpt-5-nano","cot2","confidence","1",-2.15716555628207,3.40660041450645,0.366333653271296,0.579778742312049,"q1_confidence_1_cot2",13,"realized"
"230","q1","gpt-5-nano","cot3","confidence","1",-2.93569135073592,2.75541630434029,0.438507846937693,0.582248073274463,"q1_confidence_1_cot3",14,"realized"
"231","q1","gpt-5-nano","persona1","confidence","1",-2.30578610605687,2.91223065336728,0.339024285606109,0.588496679967964,"q1_confidence_1_persona1",15,"realized"
"232","q1","gpt-5-nano","persona2","confidence","1",-2.52449105294319,3.34399464311093,0.34577543491673,0.57742394619389,"q1_confidence_1_persona2",16,"realized"
"233","q1","gpt-5-nano","persona3","confidence","1",-2.56208833648887,3.30020675106841,0.34159146814183,0.598955837825224,"q1_confidence_1_persona3",17,"realized"
"234","q1","gpt-5-nano","persona4","confidence","1",-3.09963311965692,3.41393554461403,0.379174176362141,0.569881371442856,"q1_confidence_1_persona4",18,"realized"
"235","q1","gpt-5-nano","base_blanks","magnitude","5",0.12270590015848,1.40117241352649,0.236441360370285,0.627807162543456,"q1_magnitude_5_base_blanks",46,"realized"
"236","q1","gpt-5-nano","base_json","magnitude","5",0.158507467540045,0.233091267810586,0.206483043369239,0.362682708167958,"q1_magnitude_5_base_json",47,"realized"
"237","q1","gpt-5-nano","cot1","magnitude","5",0.235545546996745,-0.0728005222279776,0.22876319250717,0.401592537379795,"q1_magnitude_5_cot1",48,"realized"
"238","q1","gpt-5-nano","cot2","magnitude","5",0.141249965192673,0.474078678772523,0.214295135686345,0.413190221333211,"q1_magnitude_5_cot2",49,"realized"
"239","q1","gpt-5-nano","cot3","magnitude","5",0.372526790643021,0.428933067804603,0.213525004601841,0.352134606712071,"q1_magnitude_5_cot3",50,"realized"
"240","q1","gpt-5-nano","persona1","magnitude","5",0.40994504912148,0.00667598363694466,0.198859368177185,0.3457129548651,"q1_magnitude_5_persona1",51,"realized"
"241","q1","gpt-5-nano","persona2","magnitude","5",0.478812750834287,0.791406296804635,0.211622307325739,0.512405295211121,"q1_magnitude_5_persona2",52,"realized"
"242","q1","gpt-5-nano","persona3","magnitude","5",0.329946572039258,0.132626685178353,0.19239388243132,0.466917434480175,"q1_magnitude_5_persona3",53,"realized"
"243","q1","gpt-5-nano","persona4","magnitude","5",0.293977317591074,0.38183689119512,0.188712368807396,0.452559271899129,"q1_magnitude_5_persona4",54,"realized"
"244","q1","gpt-5-nano","base_blanks","confidence","5",-0.657587517138847,1.55600504627895,0.602848527237282,1.23110573075704,"q1_confidence_5_base_blanks",19,"realized"
"245","q1","gpt-5-nano","base_json","confidence","5",-1.73889261813223,2.74021489155282,0.668703256960769,1.2911361714641,"q1_confidence_5_base_json",20,"realized"
"246","q1","gpt-5-nano","cot1","confidence","5",-1.90085574938178,3.30702971459577,0.635222512204871,1.12400216666,"q1_confidence_5_cot1",21,"realized"
"247","q1","gpt-5-nano","cot2","confidence","5",-1.9050515036758,3.50618834527472,0.602166741987816,1.16233508560202,"q1_confidence_5_cot2",22,"realized"
"248","q1","gpt-5-nano","cot3","confidence","5",-2.511661425874,2.70544444235765,0.61746169799903,1.10639477239124,"q1_confidence_5_cot3",23,"realized"
"249","q1","gpt-5-nano","persona1","confidence","5",-1.61813650659395,3.41302439804534,0.593955370364152,1.42715209401194,"q1_confidence_5_persona1",24,"realized"
"250","q1","gpt-5-nano","persona2","confidence","5",-2.35069135244794,2.99036026306267,0.610270287455994,1.36364866769911,"q1_confidence_5_persona2",25,"realized"
"251","q1","gpt-5-nano","persona3","confidence","5",-1.80332330776546,3.22710716845398,0.574546477370058,1.15487221512474,"q1_confidence_5_persona3",26,"realized"
"252","q1","gpt-5-nano","persona4","confidence","5",-2.49709936904197,4.04576730462046,0.555060080302316,1.61347883351657,"q1_confidence_5_persona4",27,"realized"
"253","q1","gpt-5-nano","base_blanks","magnitude","10",0.517180383779803,1.53348005578607,0.300359866941046,0.590940656532716,"q1_magnitude_10_base_blanks",28,"realized"
"254","q1","gpt-5-nano","base_json","magnitude","10",0.756440356348888,0.106100781620189,0.284914353050946,0.400795120783808,"q1_magnitude_10_base_json",29,"realized"
"255","q1","gpt-5-nano","cot1","magnitude","10",0.54496872628509,0.144710139439605,0.292302839984581,0.433595229787647,"q1_magnitude_10_cot1",30,"realized"
"256","q1","gpt-5-nano","cot2","magnitude","10",0.351424273057202,0.638698308745287,0.280416552643672,0.431548152144342,"q1_magnitude_10_cot2",31,"realized"
"257","q1","gpt-5-nano","cot3","magnitude","10",0.609715484696902,0.80174758659696,0.258259961550658,0.397047427184368,"q1_magnitude_10_cot3",32,"realized"
"258","q1","gpt-5-nano","persona1","magnitude","10",0.707178134930617,0.124543401370374,0.240860196317534,0.365523184966998,"q1_magnitude_10_persona1",33,"realized"
"259","q1","gpt-5-nano","persona2","magnitude","10",1.0090969046181,0.667848797805552,0.247811237590745,0.471169391196075,"q1_magnitude_10_persona2",34,"realized"
"260","q1","gpt-5-nano","persona3","magnitude","10",0.661185468206244,0.277192295027466,0.239945754671279,0.457931566267847,"q1_magnitude_10_persona3",35,"realized"
"261","q1","gpt-5-nano","persona4","magnitude","10",0.829776158867666,0.261172295359144,0.254165097517814,0.38915340994645,"q1_magnitude_10_persona4",36,"realized"
"262","q1","gpt-5-nano","base_blanks","confidence","10",0.123525192432057,1.9603371852432,0.752799832214508,1.18875996551264,"q1_confidence_10_base_blanks",1,"realized"
"263","q1","gpt-5-nano","base_json","confidence","10",-0.693300888228239,2.69667583588674,0.806793696137668,1.34974555392271,"q1_confidence_10_base_json",2,"realized"
"264","q1","gpt-5-nano","cot1","confidence","10",-0.469114061460458,3.59780503383187,0.822169776540734,1.2727375991917,"q1_confidence_10_cot1",3,"realized"
"265","q1","gpt-5-nano","cot2","confidence","10",-1.48867106377485,4.2648760756361,0.744083215074989,1.26882802667278,"q1_confidence_10_cot2",4,"realized"
"266","q1","gpt-5-nano","cot3","confidence","10",-1.92075833522116,3.73320666284502,0.743506022259942,1.23765319604334,"q1_confidence_10_cot3",5,"realized"
"267","q1","gpt-5-nano","persona1","confidence","10",-0.878551285585121,3.30423429094949,0.764009709459778,1.2945664174415,"q1_confidence_10_persona1",6,"realized"
"268","q1","gpt-5-nano","persona2","confidence","10",-1.12473298510322,3.53312526616968,0.727364996333036,1.38442597813291,"q1_confidence_10_persona2",7,"realized"
"269","q1","gpt-5-nano","persona3","confidence","10",-0.562633857115639,3.29366575326912,0.681073097125969,1.28737573038692,"q1_confidence_10_persona3",8,"realized"
"270","q1","gpt-5-nano","persona4","confidence","10",-0.939306237627248,3.95350443966943,0.708551942743496,1.38438648318426,"q1_confidence_10_persona4",9,"realized"
"271","q2","gpt-3.5-turbo","base_blanks","magnitude","1",-0.54614481531336,1.43173306465076,0.814861840955357,0.317194658658454,"q2_magnitude_1_base_blanks",91,"realized"
"272","q2","gpt-3.5-turbo","base_json","magnitude","1",0.311921913285537,-0.810210524862589,0.226479798093193,0.240097676213768,"q2_magnitude_1_base_json",92,"realized"
"273","q2","gpt-3.5-turbo","cot1","magnitude","1",0.643607842444958,0.0514152136763478,0.394781522871166,0.38327400265276,"q2_magnitude_1_cot1",93,"realized"
"274","q2","gpt-3.5-turbo","cot2","magnitude","1",1.25575041520926,-0.195237379473702,0.508958536136572,0.53607412618163,"q2_magnitude_1_cot2",94,"realized"
"275","q2","gpt-3.5-turbo","cot3","magnitude","1",0.764173050548451,0.792625887151986,0.332425949610882,0.514824717653996,"q2_magnitude_1_cot3",95,"realized"
"276","q2","gpt-3.5-turbo","persona1","magnitude","1",0.196140053947027,-0.491244712567193,0.191586584388663,0.188389993267898,"q2_magnitude_1_persona1",96,"realized"
"277","q2","gpt-3.5-turbo","persona2","magnitude","1",0.1999882735711,-0.396578151016004,0.34391389490159,0.345540244037033,"q2_magnitude_1_persona2",97,"realized"
"278","q2","gpt-3.5-turbo","persona3","magnitude","1",0.446086974528861,-0.426021059288976,0.422105206934982,0.409348805066422,"q2_magnitude_1_persona3",98,"realized"
"279","q2","gpt-3.5-turbo","persona4","magnitude","1",-0.19106383615814,-0.529284438798876,0.224550357223215,0.345487673411489,"q2_magnitude_1_persona4",99,"realized"
"280","q2","gpt-3.5-turbo","base_blanks","confidence","1",-7.48460604198343,9.38703411125946,5.28123180880252,2.96745252355379,"q2_confidence_1_base_blanks",64,"realized"
"281","q2","gpt-3.5-turbo","base_json","confidence","1",-2.53449413414581,34.4460946892721,2.94011170988786,15.8173030455299,"q2_confidence_1_base_json",65,"realized"
"282","q2","gpt-3.5-turbo","cot1","confidence","1",-14.4493159599298,5.63463285911719,20.810762290982,13.0308612699047,"q2_confidence_1_cot1",66,"realized"
"283","q2","gpt-3.5-turbo","cot2","confidence","1",-51.4500991761196,-11.3778589239655,59.9247628510643,17.3501403036124,"q2_confidence_1_cot2",67,"realized"
"284","q2","gpt-3.5-turbo","cot3","confidence","1",-39.2871458878082,16.4729295070669,50.7220953974471,17.4174321090128,"q2_confidence_1_cot3",68,"realized"
"285","q2","gpt-3.5-turbo","persona1","confidence","1",-14.188586597097,12.1134495668124,8.372000712782,9.69118968730741,"q2_confidence_1_persona1",69,"realized"
"286","q2","gpt-3.5-turbo","persona2","confidence","1",-16.6254865030968,5.59152714303271,8.89536977671714,10.3782618877218,"q2_confidence_1_persona2",70,"realized"
"287","q2","gpt-3.5-turbo","persona3","confidence","1",-25.2462313412301,23.2857510137728,14.1752691143235,12.6827273548065,"q2_confidence_1_persona3",71,"realized"
"288","q2","gpt-3.5-turbo","persona4","confidence","1",-1.80919477350721,0.622101563052398,0.638708374286114,1.14171279299484,"q2_confidence_1_persona4",72,"realized"
"289","q2","gpt-3.5-turbo","base_blanks","magnitude","5",-0.658993871639574,1.71880201461238,0.883110937612823,0.654055194324054,"q2_magnitude_5_base_blanks",100,"realized"
"290","q2","gpt-3.5-turbo","base_json","magnitude","5",0.841781122116414,0.24039463181481,0.269976582172598,0.84343548654568,"q2_magnitude_5_base_json",101,"realized"
"291","q2","gpt-3.5-turbo","cot1","magnitude","5",1.04593870911437,0.889191155219319,0.510604059340115,0.716679466548214,"q2_magnitude_5_cot1",102,"realized"
"292","q2","gpt-3.5-turbo","cot2","magnitude","5",1.74579373858869,-1.39052493649099,0.654522234916919,1.67655298605707,"q2_magnitude_5_cot2",103,"realized"
"293","q2","gpt-3.5-turbo","cot3","magnitude","5",1.2081201505283,0.73897156202182,0.449910066511473,1.44304923146815,"q2_magnitude_5_cot3",104,"realized"
"294","q2","gpt-3.5-turbo","persona1","magnitude","5",0.303992440517197,-0.0245212633672836,0.230034135015024,0.272805873168043,"q2_magnitude_5_persona1",105,"realized"
"295","q2","gpt-3.5-turbo","persona2","magnitude","5",0.464397478243704,-0.178389688150922,0.444594598236159,0.578860639661384,"q2_magnitude_5_persona2",106,"realized"
"296","q2","gpt-3.5-turbo","persona3","magnitude","5",0.869594379215608,0.289470618515706,0.518097902374716,0.76724726064,"q2_magnitude_5_persona3",107,"realized"
"297","q2","gpt-3.5-turbo","persona4","magnitude","5",0.483227839772173,0.0971867642123828,0.371201769326045,0.550834902282562,"q2_magnitude_5_persona4",108,"realized"
"298","q2","gpt-3.5-turbo","base_blanks","confidence","5",-7.62991071156146,10.6057700071615,5.0882484882419,4.37817473663257,"q2_confidence_5_base_blanks",73,"realized"
"299","q2","gpt-3.5-turbo","base_json","confidence","5",-1.52842669561209,22.3480209275097,3.30133045685643,18.9898952025054,"q2_confidence_5_base_json",74,"realized"
"300","q2","gpt-3.5-turbo","cot1","confidence","5",-10.4939324780449,14.7359163022949,17.5120123574194,21.5463083182831,"q2_confidence_5_cot1",75,"realized"
"301","q2","gpt-3.5-turbo","cot2","confidence","5",-40.7851459198156,-26.1044707433406,52.5778944881003,26.4165883513273,"q2_confidence_5_cot2",76,"realized"
"302","q2","gpt-3.5-turbo","cot3","confidence","5",-55.230848748512,30.4692260667734,43.9695662890118,18.6892672786544,"q2_confidence_5_cot3",77,"realized"
"303","q2","gpt-3.5-turbo","persona1","confidence","5",-12.9704863071454,9.15926352754748,7.44294178543858,12.4434310543446,"q2_confidence_5_persona1",78,"realized"
"304","q2","gpt-3.5-turbo","persona2","confidence","5",-15.7080128753114,6.17633360422806,7.94361785255553,11.9948630396113,"q2_confidence_5_persona2",79,"realized"
"305","q2","gpt-3.5-turbo","persona3","confidence","5",-24.4131851528498,1.83249666470878,12.1980528767782,13.0501217663372,"q2_confidence_5_persona3",80,"realized"
"306","q2","gpt-3.5-turbo","persona4","confidence","5",-0.238552334421962,4.41721222060734,1.18443095232237,3.88763066403184,"q2_confidence_5_persona4",81,"realized"
"307","q2","gpt-3.5-turbo","base_blanks","magnitude","10",-0.228656342810676,1.97769933047956,0.958001169132917,0.687292275480699,"q2_magnitude_10_base_blanks",82,"realized"
"308","q2","gpt-3.5-turbo","base_json","magnitude","10",1.19242722014325,0.334500525309763,0.317996294413376,0.77403996232584,"q2_magnitude_10_base_json",83,"realized"
"309","q2","gpt-3.5-turbo","cot1","magnitude","10",1.70862162174384,0.59188716545939,0.668203621607594,0.741468047196202,"q2_magnitude_10_cot1",84,"realized"
"310","q2","gpt-3.5-turbo","cot2","magnitude","10",2.35719854841864,-1.81203184198642,0.934377356507702,1.55309353391833,"q2_magnitude_10_cot2",85,"realized"
"311","q2","gpt-3.5-turbo","cot3","magnitude","10",2.36220544395111,0.113452209099113,0.610850587447342,1.36071387005498,"q2_magnitude_10_cot3",86,"realized"
"312","q2","gpt-3.5-turbo","persona1","magnitude","10",1.02243526286006,0.48571372004663,0.265955133671647,0.350339848093273,"q2_magnitude_10_persona1",87,"realized"
"313","q2","gpt-3.5-turbo","persona2","magnitude","10",1.43576031657853,-0.419704819340413,0.639400693867001,0.699796015025801,"q2_magnitude_10_persona2",88,"realized"
"314","q2","gpt-3.5-turbo","persona3","magnitude","10",2.48939643604509,-0.103000311582836,0.67586534435905,0.786668177917348,"q2_magnitude_10_persona3",89,"realized"
"315","q2","gpt-3.5-turbo","persona4","magnitude","10",1.04936721583762,0.623689953330423,0.467054737748301,0.616091003681901,"q2_magnitude_10_persona4",90,"realized"
"316","q2","gpt-3.5-turbo","base_blanks","confidence","10",-7.64024126973021,2.07302158966426,5.29338027632071,5.79103738759464,"q2_confidence_10_base_blanks",55,"realized"
"317","q2","gpt-3.5-turbo","base_json","confidence","10",1.13230548900197,9.88192840573651,3.48503570272124,28.4664189838824,"q2_confidence_10_base_json",56,"realized"
"318","q2","gpt-3.5-turbo","cot1","confidence","10",8.2248232406174,-32.7154893214409,14.5218600867383,48.1167527614186,"q2_confidence_10_cot1",57,"realized"
"319","q2","gpt-3.5-turbo","cot2","confidence","10",-8.97943822792657,-35.7497937760628,43.8161549326085,36.2380135814355,"q2_confidence_10_cot2",58,"realized"
"320","q2","gpt-3.5-turbo","cot3","confidence","10",-41.6604876687359,29.8452718988781,36.751627882446,18.0340532343125,"q2_confidence_10_cot3",59,"realized"
"321","q2","gpt-3.5-turbo","persona1","confidence","10",-5.14007322710383,-18.6341986637024,6.21356011285281,22.1895782595944,"q2_confidence_10_persona1",60,"realized"
"322","q2","gpt-3.5-turbo","persona2","confidence","10",-9.25279600496705,-30.4668900461826,6.7481145583792,22.7749695869635,"q2_confidence_10_persona2",61,"realized"
"323","q2","gpt-3.5-turbo","persona3","confidence","10",-11.1489767583575,-96.3790267482289,9.97311561819538,42.4474623415296,"q2_confidence_10_persona3",62,"realized"
"324","q2","gpt-3.5-turbo","persona4","confidence","10",1.66130463157674,1.86646672683199,1.47037511490316,2.86704554033422,"q2_confidence_10_persona4",63,"realized"
"325","q2","gpt-4o-mini","base_blanks","magnitude","1",0.327445542233291,0.238053064741593,0.107122559782683,0.183519187743552,"q2_magnitude_1_base_blanks",91,"realized"
"326","q2","gpt-4o-mini","base_json","magnitude","1",-1.29175608192567,1.04958148066428,0.603624611933059,0.368499535743194,"q2_magnitude_1_base_json",92,"realized"
"327","q2","gpt-4o-mini","cot1","magnitude","1",-0.762897695986698,2.38226493299579,0.649733090373652,0.47143709566295,"q2_magnitude_1_cot1",93,"realized"
"328","q2","gpt-4o-mini","cot2","magnitude","1",-1.27137021571897,1.74457401572986,0.588911177404433,0.416496814922722,"q2_magnitude_1_cot2",94,"realized"
"329","q2","gpt-4o-mini","cot3","magnitude","1",-0.915772465296856,1.63860869071945,0.58956297746451,0.458216079573261,"q2_magnitude_1_cot3",95,"realized"
"330","q2","gpt-4o-mini","persona1","magnitude","1",-1.23923205394543,1.12572799997383,0.544588313924462,0.317340519601446,"q2_magnitude_1_persona1",96,"realized"
"331","q2","gpt-4o-mini","persona2","magnitude","1",-0.537168260006133,0.699854688276775,0.251272034000233,0.33987266127697,"q2_magnitude_1_persona2",97,"realized"
"332","q2","gpt-4o-mini","persona3","magnitude","1",-0.764152235396973,1.02469980117673,0.277582175780805,0.30030475148939,"q2_magnitude_1_persona3",98,"realized"
"333","q2","gpt-4o-mini","persona4","magnitude","1",-0.228703504785608,0.884217128637515,0.113982869831733,0.281221172749155,"q2_magnitude_1_persona4",99,"realized"
"334","q2","gpt-4o-mini","base_blanks","confidence","1",-3.02154772936728,3.86687118559659,0.939858903912673,0.665117358739331,"q2_confidence_1_base_blanks",64,"realized"
"335","q2","gpt-4o-mini","base_json","confidence","1",-2.38102236708171,3.96899939900553,0.821555449561249,0.74022107299416,"q2_confidence_1_base_json",65,"realized"
"336","q2","gpt-4o-mini","cot1","confidence","1",-2.6997166709974,4.28900802715243,0.838987234240742,0.735429847132954,"q2_confidence_1_cot1",66,"realized"
"337","q2","gpt-4o-mini","cot2","confidence","1",-2.50969865493825,3.82703241458088,0.76233628485031,0.69585020714237,"q2_confidence_1_cot2",67,"realized"
"338","q2","gpt-4o-mini","cot3","confidence","1",-2.20706432244908,3.82588857630992,0.83616582629994,0.757730694319256,"q2_confidence_1_cot3",68,"realized"
"339","q2","gpt-4o-mini","persona1","confidence","1",-2.67407729768554,4.51639450256766,0.814962446439737,0.750476553166241,"q2_confidence_1_persona1",69,"realized"
"340","q2","gpt-4o-mini","persona2","confidence","1",-2.78243241028718,4.76597735426896,0.709640455554675,0.865035231701594,"q2_confidence_1_persona2",70,"realized"
"341","q2","gpt-4o-mini","persona3","confidence","1",-2.57347785776655,5.10712180998187,0.731601253408036,0.848810938249001,"q2_confidence_1_persona3",71,"realized"
"342","q2","gpt-4o-mini","persona4","confidence","1",-2.27361422944353,5.00687707844818,0.619368814410196,0.867940358358351,"q2_confidence_1_persona4",72,"realized"
