headline type,magnitude,confidence,custom_id,company_name,headline,prompt_type,explanation,input_tokens,output_tokens,headline type num,date,permno,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3,ret,exret,b_mkt,mkt-rf,smb,hml,rf,sum_exret_1,sum_exret_5,sum_exret_10
positive,0.8,0.9,41339,T J X COMPANIES INC NEW,"Barclays Initiates Coverage On TJX Companies with Overweight Rating, Announces $66 Price Target",4,,139,28,2.0,2019-11-13,40539.0,1.2662588618695736,1.505819934649888,4.329231166771352,-0.2561873756349087,-1.401313586615105,-1.5177027612621852,0.4623,0.4664,0.9836,0.01,-0.22,-0.82,0.006,1.6598,1.5341,2.786
positive,0.8,0.9,13049,TEMPUR SEALY INTERNATIONAL INC,"Barclays Initiates Coverage On Tempur Sealy Intl with Overweight Rating, Announces $70 Price Target",4,,137,28,2.0,2019-01-28,89971.0,2.7116723358631134,4.721034121980727,2.9652760897494135,1.4858020469546318,3.689466079008241,4.270529661758027,-5.0037,-3.9944,1.1712,-0.8,-0.16,0.63,0.01,-1.0929000000000002,-3.0247,-4.760800000000001
negative,0.8,0.9,4377,TEVA PHARMACEUTICAL INDS LTD,"Barclays Initiates Coverage On Teva Pharmaceutical Indus with Underweight Rating, Announces $8 Price Target",4,,145,28,0.0,2019-06-11,75652.0,-4.074888676404953,-7.929518556425141,-2.973562688937814,0.3239711979404092,-1.2752378751058835,-2.5183606750763365,-2.2605,-2.5108,1.5937,-0.12,-0.25,0.55,0.009,-5.4516,-11.659400000000002,-4.681900000000002
neutral,0.2,0.7,43827,ULTA BEAUTY INC,"Barclays Initiates Coverage On Ulta Beauty with Equal-Weight Rating, Announces $251 Price Target",4,,136,28,1.0,2019-11-13,92322.0,-0.4794288426637649,-3.9952469058387674,-4.122274151339056,0.8307135663926601,1.9557893101263213,0.082043463270276,0.0287,-0.1095,0.9203,0.01,-0.22,-0.82,0.006,-0.6803,-5.31,-8.0132
neutral,0.2,0.7,44099,URBAN OUTFITTERS INC,"Barclays Initiates Coverage On Urban Outfitters with Equal-Weight Rating, Announces $30 Price Target",4,,141,28,1.0,2019-11-13,79881.0,-0.2596557140350342,-20.78870154262035,-15.9688419115382,0.8835094049572945,2.972609844464924,0.850507865585648,-0.0649,0.8735,1.1201,0.01,-0.22,-0.82,0.006,0.8512000000000001,-19.1254,-14.718399999999999
neutral,0.2,0.8,38230,VEEVA SYSTEMS INC,"Barclays Initiates Coverage On Veeva Systems with Equal-Weight Rating, Announces $130 Price Target",4,,136,28,1.0,2019-02-20,14231.0,-0.974577572196722,-1.491527261453962,-3.855934850606368,-0.3393725957721472,-0.1658349387348323,1.201983962967823,-1.9934,-1.5987,1.281,0.19,0.21,0.55,0.01,-2.3996,-6.7165,-7.1025
neutral,0.2,0.7,5717,VENTAS INC,"Barclays Initiates Coverage On Ventas with Equal-Weight Rating, Announces $74 Price Target",4,,131,28,1.0,2019-09-03,75819.0,0.5495188757777214,-3.55180468934021,-2.1846899911653006,-0.3124196548014879,0.7827515678505481,0.8104344891803228,1.6624,1.6206,0.2062,-0.86,-0.95,0.1,0.009,1.9668,-0.9208999999999996,0.7400000000000004
positive,0.8,0.9,12109,VIPER ENERGY PARTNERS LP,"Barclays Initiates Coverage On Viper Energy Partners LP - Common Unit with Overweight Rating, Announces $44 Price Target",4,,142,28,2.0,2019-05-13,15139.0,1.9144874066114423,-2.8717284035944535,-8.870455244828479,0.2153803827241063,0.8359114164747661,2.1003104023766372,-2.6406,1.3422,1.4321,-2.67,-0.73,0.28,0.009,1.7427000000000001,-2.3874000000000004,-5.480200000000001
negative,0.9,0.8,45331,WAYFAIR INC,"Barclays Initiates Coverage On Wayfair with Underweight Rating, Announces $76 Price Target",4,,130,28,0.0,2019-11-13,14983.0,-0.5739516112953424,-1.327275843851261,4.07748854498744,1.6094118356704712,0.4511959638640928,0.9305640408831416,-1.1466,-1.6938,1.7631,0.01,-0.22,-0.82,0.006,-2.5107999999999997,-6.0756,-5.7951999999999995
neutral,0.2,0.7,27981,WESTERN DIGITAL CORP,"Barclays Initiates Coverage On Western Digital with Equal-Weight Rating, Announces $53 Price Target",4,,135,28,1.0,2019-08-08,66384.0,-1.7029030248522758,-2.0652163823144942,3.1521697733265297,-1.399775967001915,0.1516622306986459,-2.8681698730417815,4.4861,1.2464,1.6491,1.97,0.04,-0.23,0.007,1.1589,5.5386,6.2028
positive,0.7,0.8,46299,WILLIAMS SONOMA INC,"Barclays Initiates Coverage On Williams-Sonoma with Overweight Rating, Announces $77 Price Target",4,,138,28,2.0,2019-11-13,83011.0,1.812562718987465,-3.611071998395865,-0.6463387190420056,-1.2610360980033877,1.7764348096327431,1.7911279375423694,0.9933,1.318,1.0259,0.01,-0.22,-0.82,0.006,3.1761,-2.2131,-1.3008
positive,0.8,0.9,4513,ZOETIS INC,"Barclays Initiates Coverage On Zoetis with Overweight Rating, Announces $120 Price Target",4,,133,28,2.0,2019-06-11,13788.0,1.1619451455771923,2.92301526031129,3.3587481455763957,0.1453785807825625,1.2214178324895908,1.585254614354037,-0.0544,0.2521,0.8665,-0.12,-0.25,0.55,0.009,1.2043,1.4664,2.1633
negative,0.7,0.8,35901,EXXON MOBIL CORP,Barclays Likes Chevron Better Than Exxon Right Now For Big Oil Investors,4,,132,28,0.0,2019-08-19,11850.0,-0.6047490052878857,-2.303813600959781,-1.2814966271330164,1.5613428317010405,0.960830040080296,-3.1068165390623736,1.6837,0.4754,0.9574,1.14,0.01,0.22,0.007,0.9103,-0.16780000000000006,-0.5136000000000001
negative,0.9,0.8,19797,JOHNSON & JOHNSON,"Barclays Maintains Equal Weight, $140 Target On Johnson & Johnson As Firm Believes 'shares are likely to continue to trade at a discount to its sum-of-the-parts valuation due to the litigation overhang'",4,,163,28,0.0,2019-08-27,22111.0,-0.7405173499137163,-0.6016651846464272,1.1801903757979737,0.7985591888427734,-1.9197084351907812,-2.1135831114502124,1.4397,1.2531,0.6074,-0.46,-0.88,-0.67,0.007,0.3501000000000001,-1.1659,1.0624999999999998
positive,0.6,0.8,20989,AFLAC INC,"Barclays Maintains Equal-Weight on AFLAC Incorporated Common Stock, Raises Price Target to $53",4,,129,28,2.0,2019-05-22,57904.0,-1.3215833343565464,-1.2258176421918066,3.083701794126581,0.115032447502017,0.0766586169745009,0.5584449743186504,0.5005,0.9586,0.8216,-0.4,-0.52,-0.6,0.009,0.6424000000000001,2.1117999999999997,4.0557
positive,0.6,0.8,34613,ADVANCED DRAINAGE SYSTEMS INC,"Barclays Maintains Equal-Weight on Advanced Drainage Systems, Raises Price Target to $35",4,,138,28,2.0,2019-08-06,14759.0,-0.1791085815057158,-1.6716458697499603,-3.1044803552997324,-0.6264889147132635,-1.303699630763644,1.1539662519482796,0.5704,-0.1878,0.8674,1.29,-0.42,-0.59,0.007,-0.353,-2.6711,-3.5469
negative,0.7,0.8,41045,AFLAC INC,"Barclays Maintains Equal-Weight on Aflac, Lowers Price Target to $49",4,,128,28,0.0,2019-08-23,57904.0,1.220016833394766,3.763440131095974,5.624485454080119,1.0820718482136726,-4.531435137746442,-5.528164063005436,-2.3228,-0.4493,0.7833,-2.66,-0.55,-0.18,0.007,-0.021999999999999964,0.7521,-0.7019999999999997
positive,0.6,0.8,29661,AMEDISYS INC,"Barclays Maintains Equal-Weight on Amedisys, Raises Price Target to $125",4,,132,28,2.0,2019-08-05,80795.0,1.5210620127618313,0.2140173507040321,1.3223232680681818,-0.0370228430256247,-2.0886248909781635,-1.939278233927988,-3.0961,0.3791,1.1279,-3.07,-0.01,0.0,0.007,0.4503,-1.4480000000000002,-2.1121
positive,0.6,0.8,21093,AON PLC NEW,"Barclays Maintains Equal-Weight on Aon plc Class A Ordinary Shares (UK), Raises Price Target to $182",4,,135,28,2.0,2019-05-22,61735.0,-1.4975721947848797,0.4420799441403611,3.746683544596108,1.0194405913352966,-0.1052327632388383,-0.7429779542252879,0.3382,0.7998,0.8263,-0.4,-0.52,-0.6,0.009,0.38059999999999994,3.5696,4.7661
positive,0.6,0.8,4437,AON PLC NEW,"Barclays Maintains Equal-Weight on Aon, Raises Price Target to $155",4,,128,28,2.0,2019-04-01,61735.0,-0.1729722367599606,-0.3747746480700864,1.4529545041411351,0.904414989054203,1.619241168976404,1.752505100567503,1.6052,0.1451,0.7945,1.19,-0.3,0.99,0.01,0.1573,-0.9775999999999998,0.17959999999999998
neutral,0.2,0.7,30973,APARTMENT INVESTMENT & MGMT CO,"Barclays Maintains Equal-Weight on Apartment Inv & Mgmt, Lowers Price Target to $51",4,,144,28,1.0,2019-09-09,80711.0,-1.3980606570839882,0.1359217128901635,-0.6990302789028346,1.4294097200036049,0.7390141690504004,0.9549753506934432,-0.5791,-0.1609,0.4322,0.07,0.75,3.06,0.009,-1.2257,0.6581000000000001,-0.5909999999999997
positive,0.6,0.8,35805,ARAMARK,"Barclays Maintains Equal-Weight on Aramark, Raises Price Target to $45",4,,127,28,2.0,2019-09-19,14329.0,-0.4714685492217541,1.3437141445055367,-0.3771801574527056,-0.2104774350300431,-0.5361383400175446,-0.0468504576569217,-0.5859,-0.3767,0.924,-0.05,-0.43,-0.46,0.009,-0.5185,2.3344,3.0383000000000004
negative,0.6,0.8,19069,AVALONBAY COMMUNITIES INC,"Barclays Maintains Equal-Weight on AvalonBay Communities, Lowers Price Target to $226",4,,141,28,0.0,2019-09-06,80381.0,-0.8667416870594025,-4.004634694586262,-3.1008121986900172,-0.6707979831844568,0.289602685623147,1.0114834490433378,0.4844,0.3165,0.4329,-0.02,-0.39,0.04,0.009,-0.49529999999999996,-3.3996,-2.4112999999999998
positive,0.6,0.8,15333,AVALONBAY COMMUNITIES INC,"Barclays Maintains Equal-Weight on AvalonBay Communities, Raises Price Target to $211",4,,140,28,2.0,2019-04-11,80381.0,0.4577937070280313,-3.445729769881545,-1.294604704754876,0.7976026274263859,0.3424160097826201,0.0098943173856724,0.4698,0.3422,0.3974,0.0,-0.31,0.41,0.01,0.3376,-3.9173,-2.1463
positive,0.6,0.8,8827,AVALONBAY COMMUNITIES INC,"Barclays Maintains Equal-Weight on AvalonBay Communities, Raises Price Target to $228",4,,140,28,2.0,2019-07-16,80381.0,-0.0189532656804658,-1.976208751722086,-0.0710836732384256,0.3848335007205605,-0.0520343372820364,-1.1601304752668518,-0.1325,0.1086,0.3679,-0.32,0.35,0.1,0.009,0.2306,-2.2728,0.12819999999999965
negative,0.6,0.8,34085,BAIDU INC,"Barclays Maintains Equal-Weight on Baidu, Inc. - American Depositary Shares, each representing one tenth Class A ordinary share, Lowers Price Target to $160",4,,146,28,0.0,2019-05-20,90857.0,2.501058951020241,-2.9008964245112345,-5.206297524049863,-16.51919335126877,-15.862296832677202,-15.80156319513748,-8.3859,-7.3845,1.1823,-0.65,-0.23,0.72,0.009,-6.1553,-9.063400000000001,-11.101700000000001
positive,0.7,0.8,5538,BAIDU INC,"Barclays Maintains Equal-Weight on Baidu, Raises Price Target to $140",4,,128,28,2.0,2019-10-25,90857.0,0.953112356364727,0.7413078985193167,19.91912367239401,-0.4416697658598423,0.0579033212287249,-0.64200664588423,0.1736,-0.673,1.2297,0.51,0.27,0.08,0.007,-0.7018000000000001,-2.0694,15.296100000000001
positive,0.6,0.8,30573,BAXTER INTERNATIONAL INC,"Barclays Maintains Equal-Weight on Baxter International, Raises Price Target to $75",4,,130,28,2.0,2019-04-15,27887.0,-2.499683201313019,-4.107529336706883,-4.157765873194874,-0.6388602312654257,-1.0479090757275156,-0.9366803879757856,0.3656,0.2474,0.7801,-0.09,-0.22,-0.53,0.01,-2.1503,-4.774000000000001,-4.895900000000001
positive,0.6,0.8,30581,BECTON DICKINSON & CO,"Barclays Maintains Equal-Weight on Becton, Raises Price Target to $266",4,,139,28,2.0,2019-04-15,39642.0,-2.5101514533162117,-7.376118487973615,-2.2177054789701,-1.9941957667469976,-2.1884744142144585,-1.2251260774492234,-0.2067,-0.2678,0.8516,-0.09,-0.22,-0.53,0.01,-2.76,-8.7608,-3.4455
negative,0.6,0.8,4293,BIG LOTS INC,"Barclays Maintains Equal-Weight on Big Lots, Lowers Price Target to $25",4,,129,28,0.0,2019-09-03,67467.0,-1.4951634220778942,7.475816937660462,-1.2382503749746587,3.362106904387474,6.258758270913756,8.333333349794625,-0.044,1.3861,0.9915,-0.86,-0.95,0.1,0.009,-1.2983999999999998,1.7787000000000004,-8.746499999999997
negative,0.7,0.8,12533,BIOGEN INC,"Barclays Maintains Equal-Weight on Biogen Inc. - Common Stock, Lowers Price Target to $245",4,,132,28,0.0,2019-05-09,76841.0,-0.9804374538362026,1.050463434983473,0.2801239597149063,0.8558167144656181,-2.1561449809946787,-0.086511397197253,-1.0867,-0.8571,0.9302,-0.28,0.08,0.12,0.009,-2.1056999999999997,0.3704000000000005,1.9980000000000004
neutral,0.2,0.7,15530,BIOMARIN PHARMACEUTICAL INC,"Barclays Maintains Equal-Weight on Biomarin Pharmaceutical, Lowers Price Target to $86",4,,142,28,1.0,2019-10-24,87056.0,2.5054076686501503,5.413970204092466,8.567321570048868,1.8898548558354376,0.862326727400653,-0.2024575581585308,0.6376,0.0672,0.9821,0.25,-0.26,-0.89,0.007,1.8836,3.6431,6.6126000000000005
neutral,0.2,0.6,3778,BRINKER INTERNATIONAL INC,"Barclays Maintains Equal-Weight on Brinker International, Lowers Price Target to $43",4,,132,28,1.0,2019-10-18,23297.0,2.3377330973744392,10.793335590321451,12.559063437128092,1.8611712381243704,2.0408197938933226,1.1741224235432224,-0.7161,-0.5524,0.7508,-0.49,-0.36,0.86,0.007,0.9446000000000001,8.1942,8.92
positive,0.6,0.8,17837,BROOKFIELD INFRASTRUC PARTNER LP,"Barclays Maintains Equal-Weight on Brookfield Infr Partners, Raises Price Target to $51",4,,143,28,2.0,2019-09-30,92550.0,-1.3706919737160206,-2.338237876311644,-3.5678298713629264,-0.5070994142442942,2.422217192954257,2.486415718866408,1.1417,0.8601,0.4504,0.5,-0.17,-0.48,0.009,0.040200000000000014,-1.1997,-2.7657
positive,0.6,0.8,8957,CARNIVAL CORP,"Barclays Maintains Equal-Weight on Carnival, Raises Price Target to $53",4,,125,28,2.0,2019-12-24,75154.0,0.7656129077076912,0.7263501481778123,-3.4157790522055476,2.0912153646349907,9.882093553007998,10.047222640060394,-0.6243,-0.7831,0.9947,0.01,0.39,0.0,0.007,-0.2939,-0.5277000000000001,-4.141099999999999
positive,0.6,0.8,6265,CASEYS GENERAL STORES INC,"Barclays Maintains Equal-Weight on Casey's General Stores, Raises Price Target to $140",4,,134,28,2.0,2019-06-12,21742.0,1.601170189678669,2.501834816633197,1.6211942937044863,10.034581273794174,9.327861257928236,9.107849416491586,2.3909,2.5637,0.6401,-0.2,0.41,-0.99,0.009,3.6292,3.8167999999999997,3.6944999999999997
positive,0.6,0.8,20717,CASEYS GENERAL STORES INC,"Barclays Maintains Equal-Weight on Casey's General Stores, Raises Price Target to $170",4,,134,28,2.0,2019-09-11,21742.0,1.9330058246850967,-1.8129454610898987,-0.7323817857026294,1.5899602323770523,0.3720574011628841,-0.1351406054668769,-1.9887,-2.9797,0.6067,0.88,1.33,-0.04,0.009,-1.1060999999999999,-4.690199999999999,-2.938399999999999
positive,0.7,0.8,35717,CHECK POINT SOFTWARE TECHS LTD,"Barclays Maintains Equal-Weight on Check Point Software Tech, Raises Price Target to $135",4,,134,28,2.0,2019-04-12,83639.0,0.8972495794296265,-9.240794230484806,-7.369626661606143,0.2070844173431396,1.1659672667287069,1.0035324100250875,3.6484,3.627,0.6231,0.65,-0.5,0.65,0.01,4.2332,-5.877700000000001,-4.697000000000001
neutral,0.2,0.6,15067,CISCO SYSTEMS INC,"Barclays Maintains Equal-Weight on Cisco Systems, Lowers Price Target to $47",4,,131,28,1.0,2019-11-14,76076.0,0.400802306830883,-0.1558665555929206,0.8906736499036283,0.1860660617239773,0.7484420476943532,-0.7577365329866415,-7.3256,-7.4715,1.245,0.07,-0.11,-0.25,0.006,-8.0863,-8.2896,-8.7167
neutral,0.2,0.6,27786,CYBERARK SOFTWARE LTD,"Barclays Maintains Equal-Weight on CyberArk Software, Lowers Price Target to $119",4,,132,28,1.0,2019-10-07,14928.0,-2.1877048537135124,-2.4244695761058255,-4.972061720881205,-0.0238518667174503,4.711227374754956,3.4297261680099833,0.7586,1.0778,1.0146,-0.41,0.16,-0.02,0.007,0.3880000000000001,-1.6521999999999994,-4.824099999999999
positive,0.7,0.8,35805,CYBERARK SOFTWARE LTD,"Barclays Maintains Equal-Weight on CyberArk Software, Raises Price Target to $122",4,,131,28,2.0,2019-04-12,14928.0,0.395351042971015,0.4200596688095137,6.465687021684308,-1.222934853285551,0.9798983257597982,2.1447510202458053,1.5643,2.1256,0.8248,0.65,-0.5,0.65,0.01,1.9801,3.3294,7.7136
positive,0.7,0.8,15691,CYBERARK SOFTWARE LTD,"Barclays Maintains Equal-Weight on CyberArk Software, Raises Price Target to $126",4,,131,28,2.0,2019-11-07,14928.0,4.296157881617546,4.378428400676571,9.451550300558932,8.23717713356018,9.065990261635948,8.359163925618684,-5.1747,-4.8393,1.1199,0.38,-0.14,0.51,0.006,-1.4430999999999998,-3.3113,-1.8456000000000001
negative,0.7,0.8,5730,DOW INC,"Barclays Maintains Equal-Weight on Dow, Lowers Price Target to $54",4,,126,28,0.0,2019-10-25,18428.0,1.446116343140602,3.625201857899252,10.915218322122875,4.742752015590668,5.659977841835673,4.987271680654826,2.0416,1.2162,1.4177,0.51,0.27,0.08,0.007,2.0164999999999997,3.2531,6.3218
neutral,0.2,0.6,17497,DUKE ENERGY CORP NEW,"Barclays Maintains Equal-Weight on Duke Energy, Lowers Price Target to $94",4,,133,28,1.0,2019-06-18,27959.0,0.4699721001088619,3.3012436453149885,2.177901899296897,0.0910369853954762,1.3599174320951146,1.500283213130471,-0.8073,-0.796,0.077,1.04,0.16,0.33,0.009,-0.35390000000000005,1.7862000000000002,0.8435000000000001
neutral,0.2,0.6,18061,EMERSON ELECTRIC CO,"Barclays Maintains Equal-Weight on Emerson Electric, Lowers Price Target to $64",4,,133,28,1.0,2019-09-30,22103.0,-2.4080175906419754,-3.6045522337371128,0.5234794703267598,3.442902490496635,3.009622368389953,3.7662132997085207,0.6928,0.3787,1.2236,0.5,-0.17,-0.48,0.009,-0.02360000000000001,-0.5208999999999999,2.5948
positive,0.6,0.8,21541,FIFTH THIRD BANCORP,"Barclays Maintains Equal-Weight on Fifth Third Bancorp - Common Stock, Raises Price Target to $34",4,,141,28,2.0,2019-04-24,34746.0,-0.0707229773979634,0.7779324462986459,-1.909479816422699,2.8664765879511833,3.0909105313365437,2.309640330024232,-0.2469,0.0012,1.1412,-0.23,0.27,-0.07,0.01,0.7489,0.41459999999999997,-0.2825000000000001
neutral,0.2,0.7,19867,FIRSTCASH HOLDINGS INC,"Barclays Maintains Equal-Weight on FirstCash, Lowers Price Target to $100",4,,133,28,1.0,2019-11-05,76856.0,-0.3543417667970061,-0.4154403171867216,-1.66377887575353,-0.6275888532400131,-0.5569394648748727,-2.2481074705968163,-2.4786,-2.6259,0.8249,-0.03,0.24,0.45,0.006,-2.3295000000000003,-2.8116000000000003,-4.9012
positive,0.7,0.8,21155,FORTINET INC,"Barclays Maintains Equal-Weight on Fortinet, Raises Price Target to $118",4,,128,28,2.0,2019-11-19,93132.0,-2.4935783818364143,-0.666219638353649,-1.4276197694530035,2.2651126608252525,3.715534821179301,4.18380477783542,1.1845,0.344,1.1194,0.02,0.58,-0.94,0.006,-2.1455,-2.3316000000000003,-2.4704000000000006
negative,0.7,0.8,39357,HAIN CELESTIAL GROUP INC,"Barclays Maintains Equal-Weight on Hain Celestial Group, Lowers Price Target to $19",4,,140,28,0.0,2019-08-30,80167.0,0.6299256812781096,2.834650625492663,18.162735508679397,3.6492377519607544,4.675469550020828,2.698326873847257,0.1051,0.2188,0.6404,0.03,-0.38,0.23,0.007,1.8675000000000002,0.8938000000000001,12.173900000000001
neutral,0.2,0.7,20254,SCHEIN HENRY INC,"Barclays Maintains Equal-Weight on Henry Schein, Lowers Price Target to $63",4,,135,28,1.0,2019-02-21,82581.0,-0.0666904204990714,-1.133711799270165,-4.3014306130845785,-4.658536612987518,-3.558264572582981,-3.5273381839156737,-0.3158,0.0366,0.8213,-0.37,-0.07,-0.22,0.01,-0.1413,-0.8797999999999999,-2.8167
positive,0.6,0.8,16698,HILTON WORLDWIDE HOLDINGS INC,"Barclays Maintains Equal-Weight on Hilton Worldwide Holdings, Raises Price Target to $100",4,,139,28,2.0,2019-10-24,14338.0,0.8048691786825657,0.0515895252516163,2.2391874573866932,5.554935708642006,3.658401803003852,5.068562999826409,1.1904,0.7323,0.972,0.25,-0.26,-0.89,0.007,1.0161,-0.4928000000000001,0.9425000000000001
positive,0.7,0.8,20886,ICON PLC NEW,"Barclays Maintains Equal-Weight on Icon, Raises Price Target to $140",4,,124,28,2.0,2019-02-21,86072.0,2.13859211653471,-1.5265553413105204,-8.498056436001322,0.4405281972140074,0.5997897705541266,1.2770656912931555,-2.5836,-2.4116,0.848,-0.37,-0.07,-0.22,0.01,-1.9719,-5.662599999999999,-11.143799999999999
positive,0.6,0.8,41605,INTUIT INC,"Barclays Maintains Equal-Weight on Intuit, Raises Price Target to $276",4,,126,28,2.0,2019-08-23,78975.0,1.4457914046943188,3.451243150097194,-1.0188696310899248,-0.191861717030406,1.05189677169657,0.5396858168139618,1.099,4.0487,1.1501,-2.66,-0.55,-0.18,0.007,4.0961,4.5693,1.8777
positive,0.6,0.8,16922,INVESCO LTD,"Barclays Maintains Equal-Weight on Invesco, Raises Price Target to $17",4,,127,28,2.0,2019-10-24,19583.0,0.6493429653346539,-0.7083873620500669,7.319951347714881,7.797878980636597,6.996911148735574,8.747642268474841,-1.9676,-1.0895,1.2847,0.25,-0.26,-0.89,0.007,-1.3163,-1.525,-0.09989999999999988
negative,0.6,0.8,16965,HUNT J B TRANSPORT SERVICES INC,"Barclays Maintains Equal-Weight on JB Hunt Transport Servs, Lowers Price Target to $120",4,,140,28,0.0,2019-04-04,42877.0,0.3835841314867139,0.4027600023852606,-6.7798232102618154,0.3100171452388167,0.0870023867588942,2.221344625809629,0.7147,-0.083,1.0203,0.19,0.21,0.93,0.01,-0.46090000000000003,-0.41509999999999975,-8.1687
positive,0.6,0.8,24987,HUNT J B TRANSPORT SERVICES INC,"Barclays Maintains Equal-Weight on JB Hunt Transport Servs, Raises Price Target to $115",4,,139,28,2.0,2019-11-11,42877.0,0.2961571095511317,-1.7261811754085477,-0.6938565742332314,-0.5223424639552832,0.2657164141280255,0.2908048207568514,-1.5003,-1.1779,1.0227,-0.19,0.0,-0.19,0.006,-0.8952,-2.0827000000000004,-1.5220000000000005
negative,0.7,0.8,39397,KNOT OFFSHORE PARTNERS LP,"Barclays Maintains Equal-Weight on KNOT Offshore Partners, Lowers Price Target to $21",4,,142,28,0.0,2019-08-30,13867.0,-0.0538515276275575,1.4539604710956056,1.5078120102270498,-0.3232729854062199,0.216689680335369,-0.1079938431724714,0.3784,0.4051,0.5394,0.03,-0.38,0.23,0.007,1.0058,0.41889999999999983,-1.0798000000000003
negative,0.7,0.8,30765,LIGAND PHARMACEUTICALS INC,"Barclays Maintains Equal-Weight on Ligand Pharmaceuticals, Lowers Price Target to $110",4,,142,28,0.0,2019-08-05,78081.0,2.401967905461788,1.5640726318038922,8.457155233939062,-0.3041435964405536,3.8793523859618873,-0.1680358700712814,-5.8384,-2.2614,1.1919,-3.07,-0.01,0.0,0.007,-1.5789,-3.6849999999999996,0.7667000000000002
positive,0.6,0.8,42757,LOCKHEED MARTIN CORP,"Barclays Maintains Equal-Weight on Lockheed Martin Corporation Common Stock, Raises Price Target to $370",4,,137,28,2.0,2019-05-16,21178.0,-0.4125119652599096,0.200357284950936,0.3977706464095565,-0.6008922588080168,-0.3637777119615326,-2.1092756445117544,1.5682,0.7636,0.8247,0.91,-0.4,-0.32,0.009,0.8412999999999999,2.5551,4.7545
positive,0.6,0.8,11865,LOWES COMPANIES INC,"Barclays Maintains Equal-Weight on Lowe's Companies, Raises Price Target to $105",4,,133,28,2.0,2019-06-24,61399.0,-0.8079130202531815,3.2114727844893,5.897802527315088,-0.5914886482059956,2.1371345360614136,1.5406291527211955,-1.8048,-1.2747,1.0691,-0.34,-0.9,0.08,0.009,-1.3475,-0.05380000000000007,2.5290999999999997
negative,0.7,0.8,25234,MAGNA INTERNATIONAL INC,"Barclays Maintains Equal-Weight on Magna International, Lowers Price Target to $50",4,,130,28,0.0,2019-10-02,78045.0,-1.5001940540969372,-1.6383694935792503,6.257406544787192,-2.2501420229673386,-0.3250442559598387,-0.1914578767805097,-2.8199,-1.481,1.0173,-1.73,0.9,-0.36,0.007,-3.3602,-3.0126,1.8786000000000005
positive,0.7,0.8,7669,MARKETAXESS HLDGS INC,"Barclays Maintains Equal-Weight on MarketAxess Holdings, Inc. - Common Stock, Raises Price Target to $244",4,,144,28,2.0,2019-04-25,90454.0,1.5896938741207125,6.573499755628931,4.914714441403167,0.7161923218518496,0.8583526917601114,0.174291991169917,0.4085,0.5622,0.3483,-0.14,-0.75,-0.19,0.01,1.8978,6.9270000000000005,5.849600000000001
positive,0.7,0.8,7953,MARKETAXESS HLDGS INC,"Barclays Maintains Equal-Weight on MarketAxess Holdings, Raises Price Target to $289",4,,138,28,2.0,2019-06-28,90454.0,0.3608901519328356,6.247273380630114,12.248769206968667,1.1737559922039509,-0.8462926698603601,-5.00870603977519,1.6059,1.4997,0.326,0.68,0.64,0.61,0.009,1.5238,7.0205,11.8099
positive,0.6,0.8,20133,MARRIOTT INTERNATIONAL INC NEW,"Barclays Maintains Equal-Weight on Marriott International, Raises Price Target to $147",4,,130,28,2.0,2019-12-24,85913.0,1.0759107768535614,-0.0065970551615834,-3.333335374448221,0.2917787991464138,0.7997948760782636,1.1300584255082624,0.1719,0.1788,1.1791,0.01,0.39,0.0,0.007,0.6285999999999999,-1.2492,-4.851
neutral,0.2,0.7,34725,MOLINA HEALTHCARE INC,"Barclays Maintains Equal-Weight on Molina Healthcare, Lowers Price Target to $130",4,,136,28,1.0,2019-04-17,89781.0,3.437046706676483,6.514098527427659,8.639755111337632,-7.493559271097183,-5.641860267160803,-13.735605726187485,-4.4393,-3.2307,0.8582,-0.32,-0.7,0.83,0.01,-0.29079999999999995,0.8414000000000001,3.7424000000000004
positive,0.6,0.8,25846,MOSAIC CO NEW,"Barclays Maintains Equal-Weight on Mosaic, Raises Price Target to $37",4,,129,28,2.0,2019-02-27,90386.0,-2.7976306155323982,-9.06123339326783,-10.554581722586088,-4.058589786291122,-2.662534646217063,-5.215549320018709,2.3219,2.2545,1.288,0.09,0.2,-0.12,0.01,-0.038599999999999746,-5.6563,-8.518699999999999
positive,0.7,0.8,22205,NICE LTD,"Barclays Maintains Equal-Weight on NICE Ltd - American Depositary Shares each representing one Ordinary Share, Raises Price Target to $150",4,,137,28,2.0,2019-04-24,82830.0,-0.1448623486794531,-1.745620627970501,-2.484421818731064,0.5604106932878494,3.343306833268267,5.610331015688996,-0.0796,0.0344,0.5534,-0.23,0.27,-0.07,0.01,-0.2847,-1.3093,-1.5516999999999999
negative,0.7,0.8,31341,N O V INC,"Barclays Maintains Equal-Weight on National Oilwell Varco, Lowers Price Target to $28",4,,132,28,0.0,2019-04-15,84032.0,-1.2713417410850525,1.3439843403581395,-5.0490423897251,-8.387313783168793,-6.311016379262058,-4.138422676374609,2.4563,3.1659,1.2705,-0.09,-0.22,-0.53,0.01,1.0351000000000004,3.5048000000000004,-3.3946999999999994
