ID,BillID,PromptingStrategyID,Description,PromptingStrategyName,ResponseFormat,AddExplanation,AddExamples,Model,Temperature,Major,MajorText,MajorLLM,MajorTextLLM,ConfidenceLLM,ExplanationLLM,InputTokens,OutputTokens
679,94-HR-8312,7,"A bill to amend chapter 83 of title 5, United States Code, to provide an annuity to individuals over age 18 who are disabled children of Federal employees entitled to receive a retirement annuity under such chapter.",Chain-of-Thoughts,JSON,True,False,gpt-3.5-turbo-0125,0,19,Government Operations,12,Social Welfare,0.85,"The bill focuses on providing annuities to disabled children of Federal employees, which falls under social welfare issues.",276,46
680,94-HR-8312,8,"A bill to amend chapter 83 of title 5, United States Code, to provide an annuity to individuals over age 18 who are disabled children of Federal employees entitled to receive a retirement annuity under such chapter.",Chain-of-Thoughts,JSON,True,False,gpt-3.5-turbo-0125,0,19,Government Operations,12,Social Welfare,0.90,"The bill focuses on providing annuities to disabled children of Federal employees, which falls under social welfare issues.",285,46
681,94-HR-8312,9,"A bill to amend chapter 83 of title 5, United States Code, to provide an annuity to individuals over age 18 who are disabled children of Federal employees entitled to receive a retirement annuity under such chapter.",Chain-of-Thoughts,JSON,True,False,gpt-3.5-turbo-0125,0,19,Government Operations,12,Social Welfare,0.85,"The bill focuses on providing annuities to disabled children of Federal employees, which falls under social welfare.",281,45
682,94-HR-8312,10,"A bill to amend chapter 83 of title 5, United States Code, to provide an annuity to individuals over age 18 who are disabled children of Federal employees entitled to receive a retirement annuity under such chapter.",Few-Shot,JSON,False,True,gpt-3.5-turbo-0125,0,19,Government Operations,12,Social Welfare,0.98,,1637,15
683,94-HR-8312,11,"A bill to amend chapter 83 of title 5, United States Code, to provide an annuity to individuals over age 18 who are disabled children of Federal employees entitled to receive a retirement annuity under such chapter.",Few-Shot,JSON,False,True,gpt-3.5-turbo-0125,0,19,Government Operations,12,Social Welfare,0.98,,1549,15
684,94-HR-8312,12,"A bill to amend chapter 83 of title 5, United States Code, to provide an annuity to individuals over age 18 who are disabled children of Federal employees entitled to receive a retirement annuity under such chapter.",Few-Shot,JSON,False,True,gpt-3.5-turbo-0125,0,19,Government Operations,12,Social Welfare,0.92,,1668,15
685,94-HR-8312,13,"A bill to amend chapter 83 of title 5, United States Code, to provide an annuity to individuals over age 18 who are disabled children of Federal employees entitled to receive a retirement annuity under such chapter.",Base Prompt,Fill-in-the-Blanks,False,False,gpt-4o,0,19,Government Operations,12,Social Welfare,0.85,,257,6
686,94-HR-8312,14,"A bill to amend chapter 83 of title 5, United States Code, to provide an annuity to individuals over age 18 who are disabled children of Federal employees entitled to receive a retirement annuity under such chapter.",Base Prompt,JSON,False,False,gpt-4o,0,19,Government Operations,12,Social Welfare,0.95,,259,18
687,94-HR-8312,15,"A bill to amend chapter 83 of title 5, United States Code, to provide an annuity to individuals over age 18 who are disabled children of Federal employees entitled to receive a retirement annuity under such chapter.",Persona,JSON,False,False,gpt-4o,0,19,Government Operations,12,Social Welfare,0.85,,266,18
688,94-HR-8312,16,"A bill to amend chapter 83 of title 5, United States Code, to provide an annuity to individuals over age 18 who are disabled children of Federal employees entitled to receive a retirement annuity under such chapter.",Persona,JSON,False,False,gpt-4o,0,19,Government Operations,12,Social Welfare,0.90,,278,18
689,94-HR-8312,17,"A bill to amend chapter 83 of title 5, United States Code, to provide an annuity to individuals over age 18 who are disabled children of Federal employees entitled to receive a retirement annuity under such chapter.",Persona,JSON,False,False,gpt-4o,0,19,Government Operations,12,Social Welfare,0.90,,273,18
690,94-HR-8312,18,"A bill to amend chapter 83 of title 5, United States Code, to provide an annuity to individuals over age 18 who are disabled children of Federal employees entitled to receive a retirement annuity under such chapter.",Persona,JSON,False,False,gpt-4o,0,19,Government Operations,12,Social Welfare,0.90,,275,18
691,94-HR-8312,19,"A bill to amend chapter 83 of title 5, United States Code, to provide an annuity to individuals over age 18 who are disabled children of Federal employees entitled to receive a retirement annuity under such chapter.",Chain-of-Thoughts,JSON,True,False,gpt-4o,0,19,Government Operations,12,Social Welfare,0.95,"The bill aims to provide financial support in the form of an annuity to disabled children of Federal employees, which aligns with the objectives of social welfare programs.",277,54
692,94-HR-8312,20,"A bill to amend chapter 83 of title 5, United States Code, to provide an annuity to individuals over age 18 who are disabled children of Federal employees entitled to receive a retirement annuity under such chapter.",Chain-of-Thoughts,JSON,True,False,gpt-4o,0,19,Government Operations,12,Social Welfare,0.90,"The bill aims to provide an annuity to disabled children of Federal employees, which falls under social welfare as it involves financial support for individuals with disabilities.",285,53
693,94-HR-8312,21,"A bill to amend chapter 83 of title 5, United States Code, to provide an annuity to individuals over age 18 who are disabled children of Federal employees entitled to receive a retirement annuity under such chapter.",Chain-of-Thoughts,JSON,True,False,gpt-4o,0,19,Government Operations,12,Social Welfare,0.95,"The bill aims to provide an annuity to disabled children of Federal employees, which falls under social welfare as it involves financial support for vulnerable individuals.",282,52
694,94-HR-8312,22,"A bill to amend chapter 83 of title 5, United States Code, to provide an annuity to individuals over age 18 who are disabled children of Federal employees entitled to receive a retirement annuity under such chapter.",Few-Shot,JSON,False,True,gpt-4o,0,19,Government Operations,12,Social Welfare,0.95,,1641,18
695,94-HR-8312,23,"A bill to amend chapter 83 of title 5, United States Code, to provide an annuity to individuals over age 18 who are disabled children of Federal employees entitled to receive a retirement annuity under such chapter.",Few-Shot,JSON,False,True,gpt-4o,0,19,Government Operations,12,Social Welfare,0.90,,1553,18
696,94-HR-8312,24,"A bill to amend chapter 83 of title 5, United States Code, to provide an annuity to individuals over age 18 who are disabled children of Federal employees entitled to receive a retirement annuity under such chapter.",Few-Shot,JSON,False,True,gpt-4o,0,19,Government Operations,19,Government Operations,0.93,,1672,18
697,89-HR-6132,1,"To amend chapter 3, subchapter I, Veterans Administration, section 210(b), to require the Veterans Administration to sumbit to Congress 6 months before the closing of certain installations the reasons for such closings",Base Prompt,Fill-in-the-Blanks,False,False,gpt-3.5-turbo-0125,0,15,Defense,15,Defense,0.90,,254,6
698,89-HR-6132,2,"To amend chapter 3, subchapter I, Veterans Administration, section 210(b), to require the Veterans Administration to sumbit to Congress 6 months before the closing of certain installations the reasons for such closings",Base Prompt,JSON,False,False,gpt-3.5-turbo-0125,0,15,Defense,15,Defense,0.85,,257,19
699,89-HR-6132,3,"To amend chapter 3, subchapter I, Veterans Administration, section 210(b), to require the Veterans Administration to sumbit to Congress 6 months before the closing of certain installations the reasons for such closings",Persona,JSON,False,False,gpt-3.5-turbo-0125,0,15,Defense,15,Defense,0.85,,264,19
700,89-HR-6132,4,"To amend chapter 3, subchapter I, Veterans Administration, section 210(b), to require the Veterans Administration to sumbit to Congress 6 months before the closing of certain installations the reasons for such closings",Persona,JSON,False,False,gpt-3.5-turbo-0125,0,15,Defense,15,Defense,0.85,,276,19
701,89-HR-6132,5,"To amend chapter 3, subchapter I, Veterans Administration, section 210(b), to require the Veterans Administration to sumbit to Congress 6 months before the closing of certain installations the reasons for such closings",Persona,JSON,False,False,gpt-3.5-turbo-0125,0,15,Defense,15,Defense,0.85,,271,19
702,89-HR-6132,6,"To amend chapter 3, subchapter I, Veterans Administration, section 210(b), to require the Veterans Administration to sumbit to Congress 6 months before the closing of certain installations the reasons for such closings",Persona,JSON,False,False,gpt-3.5-turbo-0125,0,15,Defense,15,Defense,0.85,,273,19
703,89-HR-6132,7,"To amend chapter 3, subchapter I, Veterans Administration, section 210(b), to require the Veterans Administration to sumbit to Congress 6 months before the closing of certain installations the reasons for such closings",Chain-of-Thoughts,JSON,True,False,gpt-3.5-turbo-0125,0,15,Defense,15,Defense,0.85,"This bill pertains to the Veterans Administration and the closing of certain installations, which falls under the category of Defense.",275,47
704,89-HR-6132,8,"To amend chapter 3, subchapter I, Veterans Administration, section 210(b), to require the Veterans Administration to sumbit to Congress 6 months before the closing of certain installations the reasons for such closings",Chain-of-Thoughts,JSON,True,False,gpt-3.5-turbo-0125,0,15,Defense,15,Defense,0.85,"The bill pertains to the Veterans Administration and the closing of certain installations, which falls under the category of Defense.",284,47
705,89-HR-6132,9,"To amend chapter 3, subchapter I, Veterans Administration, section 210(b), to require the Veterans Administration to sumbit to Congress 6 months before the closing of certain installations the reasons for such closings",Chain-of-Thoughts,JSON,True,False,gpt-3.5-turbo-0125,0,15,Defense,15,Defense,0.85,"The bill pertains to the Veterans Administration and the closing of certain installations, which falls under the Defense category.",280,46
706,89-HR-6132,10,"To amend chapter 3, subchapter I, Veterans Administration, section 210(b), to require the Veterans Administration to sumbit to Congress 6 months before the closing of certain installations the reasons for such closings",Few-Shot,JSON,False,True,gpt-3.5-turbo-0125,0,15,Defense,15,Defense,0.95,,1636,15
707,89-HR-6132,11,"To amend chapter 3, subchapter I, Veterans Administration, section 210(b), to require the Veterans Administration to sumbit to Congress 6 months before the closing of certain installations the reasons for such closings",Few-Shot,JSON,False,True,gpt-3.5-turbo-0125,0,15,Defense,15,Defense,0.98,,1548,15
708,89-HR-6132,12,"To amend chapter 3, subchapter I, Veterans Administration, section 210(b), to require the Veterans Administration to sumbit to Congress 6 months before the closing of certain installations the reasons for such closings",Few-Shot,JSON,False,True,gpt-3.5-turbo-0125,0,15,Defense,15,Defense,0.92,,1667,15
709,89-HR-6132,13,"To amend chapter 3, subchapter I, Veterans Administration, section 210(b), to require the Veterans Administration to sumbit to Congress 6 months before the closing of certain installations the reasons for such closings",Base Prompt,Fill-in-the-Blanks,False,False,gpt-4o,0,15,Defense,19,Government Operations,0.85,,258,6
710,89-HR-6132,14,"To amend chapter 3, subchapter I, Veterans Administration, section 210(b), to require the Veterans Administration to sumbit to Congress 6 months before the closing of certain installations the reasons for such closings",Base Prompt,JSON,False,False,gpt-4o,0,15,Defense,19,Government Operations,0.95,,260,18
711,89-HR-6132,15,"To amend chapter 3, subchapter I, Veterans Administration, section 210(b), to require the Veterans Administration to sumbit to Congress 6 months before the closing of certain installations the reasons for such closings",Persona,JSON,False,False,gpt-4o,0,15,Defense,19,Government Operations,0.95,,267,18
712,89-HR-6132,16,"To amend chapter 3, subchapter I, Veterans Administration, section 210(b), to require the Veterans Administration to sumbit to Congress 6 months before the closing of certain installations the reasons for such closings",Persona,JSON,False,False,gpt-4o,0,15,Defense,19,Government Operations,0.85,,279,18
713,89-HR-6132,17,"To amend chapter 3, subchapter I, Veterans Administration, section 210(b), to require the Veterans Administration to sumbit to Congress 6 months before the closing of certain installations the reasons for such closings",Persona,JSON,False,False,gpt-4o,0,15,Defense,19,Government Operations,0.95,,274,18
714,89-HR-6132,18,"To amend chapter 3, subchapter I, Veterans Administration, section 210(b), to require the Veterans Administration to sumbit to Congress 6 months before the closing of certain installations the reasons for such closings",Persona,JSON,False,False,gpt-4o,0,15,Defense,19,Government Operations,0.95,,276,18
715,89-HR-6132,19,"To amend chapter 3, subchapter I, Veterans Administration, section 210(b), to require the Veterans Administration to sumbit to Congress 6 months before the closing of certain installations the reasons for such closings",Chain-of-Thoughts,JSON,True,False,gpt-4o,0,15,Defense,19,Government Operations,0.95,"The bill pertains to the procedural requirements for the Veterans Administration to report to Congress, which falls under government operations.",278,45
716,89-HR-6132,20,"To amend chapter 3, subchapter I, Veterans Administration, section 210(b), to require the Veterans Administration to sumbit to Congress 6 months before the closing of certain installations the reasons for such closings",Chain-of-Thoughts,JSON,True,False,gpt-4o,0,15,Defense,19,Government Operations,0.90,"The bill pertains to the procedural requirements for the Veterans Administration to report to Congress, which falls under government operations.",286,45
717,89-HR-6132,21,"To amend chapter 3, subchapter I, Veterans Administration, section 210(b), to require the Veterans Administration to sumbit to Congress 6 months before the closing of certain installations the reasons for such closings",Chain-of-Thoughts,JSON,True,False,gpt-4o,0,15,Defense,19,Government Operations,0.95,"The bill pertains to the procedural requirements for the Veterans Administration to report to Congress, which falls under government operations.",283,45
718,89-HR-6132,22,"To amend chapter 3, subchapter I, Veterans Administration, section 210(b), to require the Veterans Administration to sumbit to Congress 6 months before the closing of certain installations the reasons for such closings",Few-Shot,JSON,False,True,gpt-4o,0,15,Defense,15,Defense,0.95,,1642,18
719,89-HR-6132,23,"To amend chapter 3, subchapter I, Veterans Administration, section 210(b), to require the Veterans Administration to sumbit to Congress 6 months before the closing of certain installations the reasons for such closings",Few-Shot,JSON,False,True,gpt-4o,0,15,Defense,19,Government Operations,0.90,,1554,18
720,89-HR-6132,24,"To amend chapter 3, subchapter I, Veterans Administration, section 210(b), to require the Veterans Administration to sumbit to Congress 6 months before the closing of certain installations the reasons for such closings",Few-Shot,JSON,False,True,gpt-4o,0,15,Defense,15,Defense,0.93,,1673,18
721,93-HR-14983,1,"A bill to provide for the modification of the project for Tuttle Creek Lake, Big Blue River, Kan.",Base Prompt,Fill-in-the-Blanks,False,False,gpt-3.5-turbo-0125,0,20,Public Lands and Water Management,20,Public Lands and Water Management,0.95,,232,6
722,93-HR-14983,2,"A bill to provide for the modification of the project for Tuttle Creek Lake, Big Blue River, Kan.",Base Prompt,JSON,False,False,gpt-3.5-turbo-0125,0,20,Public Lands and Water Management,20,Public Lands and Water Management,0.85,,235,19
723,93-HR-14983,3,"A bill to provide for the modification of the project for Tuttle Creek Lake, Big Blue River, Kan.",Persona,JSON,False,False,gpt-3.5-turbo-0125,0,20,Public Lands and Water Management,20,Public Lands and Water Management,0.85,,242,19
724,93-HR-14983,4,"A bill to provide for the modification of the project for Tuttle Creek Lake, Big Blue River, Kan.",Persona,JSON,False,False,gpt-3.5-turbo-0125,0,20,Public Lands and Water Management,20,Public Lands and Water Management,0.95,,254,19
725,93-HR-14983,5,"A bill to provide for the modification of the project for Tuttle Creek Lake, Big Blue River, Kan.",Persona,JSON,False,False,gpt-3.5-turbo-0125,0,20,Public Lands and Water Management,20,Public Lands and Water Management,0.95,,249,19
726,93-HR-14983,6,"A bill to provide for the modification of the project for Tuttle Creek Lake, Big Blue River, Kan.",Persona,JSON,False,False,gpt-3.5-turbo-0125,0,20,Public Lands and Water Management,20,Public Lands and Water Management,0.85,,251,19
727,93-HR-14983,7,"A bill to provide for the modification of the project for Tuttle Creek Lake, Big Blue River, Kan.",Chain-of-Thoughts,JSON,True,False,gpt-3.5-turbo-0125,0,20,Public Lands and Water Management,20,Public Lands and Water Management,0.90,"The bill pertains to the modification of a project for Tuttle Creek Lake, which falls under public lands and water management.",253,49
728,93-HR-14983,8,"A bill to provide for the modification of the project for Tuttle Creek Lake, Big Blue River, Kan.",Chain-of-Thoughts,JSON,True,False,gpt-3.5-turbo-0125,0,20,Public Lands and Water Management,20,Public Lands and Water Management,0.90,"The bill pertains to the modification of a project for Tuttle Creek Lake, which falls under public lands and water management.",262,49
729,93-HR-14983,9,"A bill to provide for the modification of the project for Tuttle Creek Lake, Big Blue River, Kan.",Chain-of-Thoughts,JSON,True,False,gpt-3.5-turbo-0125,0,20,Public Lands and Water Management,20,Public Lands and Water Management,0.85,"The bill pertains to the modification of a project for Tuttle Creek Lake, which falls under public lands and water management.",258,49
730,93-HR-14983,10,"A bill to provide for the modification of the project for Tuttle Creek Lake, Big Blue River, Kan.",Few-Shot,JSON,False,True,gpt-3.5-turbo-0125,0,20,Public Lands and Water Management,20,Public Lands and Water Management,0.98,,1614,15
731,93-HR-14983,11,"A bill to provide for the modification of the project for Tuttle Creek Lake, Big Blue River, Kan.",Few-Shot,JSON,False,True,gpt-3.5-turbo-0125,0,20,Public Lands and Water Management,20,Public Lands and Water Management,0.98,,1526,15
732,93-HR-14983,12,"A bill to provide for the modification of the project for Tuttle Creek Lake, Big Blue River, Kan.",Few-Shot,JSON,False,True,gpt-3.5-turbo-0125,0,20,Public Lands and Water Management,20,Public Lands and Water Management,0.90,,1645,15
733,93-HR-14983,13,"A bill to provide for the modification of the project for Tuttle Creek Lake, Big Blue River, Kan.",Base Prompt,Fill-in-the-Blanks,False,False,gpt-4o,0,20,Public Lands and Water Management,20,Public Lands and Water Management,0.90,,234,6
734,93-HR-14983,14,"A bill to provide for the modification of the project for Tuttle Creek Lake, Big Blue River, Kan.",Base Prompt,JSON,False,False,gpt-4o,0,20,Public Lands and Water Management,20,Public Lands and Water Management,0.95,,236,18
735,93-HR-14983,15,"A bill to provide for the modification of the project for Tuttle Creek Lake, Big Blue River, Kan.",Persona,JSON,False,False,gpt-4o,0,20,Public Lands and Water Management,20,Public Lands and Water Management,0.95,,243,18
736,93-HR-14983,16,"A bill to provide for the modification of the project for Tuttle Creek Lake, Big Blue River, Kan.",Persona,JSON,False,False,gpt-4o,0,20,Public Lands and Water Management,20,Public Lands and Water Management,0.95,,255,18
737,93-HR-14983,17,"A bill to provide for the modification of the project for Tuttle Creek Lake, Big Blue River, Kan.",Persona,JSON,False,False,gpt-4o,0,20,Public Lands and Water Management,20,Public Lands and Water Management,0.95,,250,18
738,93-HR-14983,18,"A bill to provide for the modification of the project for Tuttle Creek Lake, Big Blue River, Kan.",Persona,JSON,False,False,gpt-4o,0,20,Public Lands and Water Management,20,Public Lands and Water Management,0.95,,252,18
739,93-HR-14983,19,"A bill to provide for the modification of the project for Tuttle Creek Lake, Big Blue River, Kan.",Chain-of-Thoughts,JSON,True,False,gpt-4o,0,20,Public Lands and Water Management,20,Public Lands and Water Management,0.95,"The bill pertains to the modification of a lake project, which falls under the management and use of public lands and water resources.",254,48
740,93-HR-14983,20,"A bill to provide for the modification of the project for Tuttle Creek Lake, Big Blue River, Kan.",Chain-of-Thoughts,JSON,True,False,gpt-4o,0,20,Public Lands and Water Management,20,Public Lands and Water Management,0.95,"The bill pertains to the modification of a lake project, which falls under the management and use of public lands and water resources.",262,48
741,93-HR-14983,21,"A bill to provide for the modification of the project for Tuttle Creek Lake, Big Blue River, Kan.",Chain-of-Thoughts,JSON,True,False,gpt-4o,0,20,Public Lands and Water Management,20,Public Lands and Water Management,0.95,"The bill pertains to the modification of a lake project, which falls under the management and use of public lands and water resources.",259,48
742,93-HR-14983,22,"A bill to provide for the modification of the project for Tuttle Creek Lake, Big Blue River, Kan.",Few-Shot,JSON,False,True,gpt-4o,0,20,Public Lands and Water Management,20,Public Lands and Water Management,0.95,,1618,18
743,93-HR-14983,23,"A bill to provide for the modification of the project for Tuttle Creek Lake, Big Blue River, Kan.",Few-Shot,JSON,False,True,gpt-4o,0,20,Public Lands and Water Management,20,Public Lands and Water Management,0.93,,1530,18
744,93-HR-14983,24,"A bill to provide for the modification of the project for Tuttle Creek Lake, Big Blue River, Kan.",Few-Shot,JSON,False,True,gpt-4o,0,20,Public Lands and Water Management,20,Public Lands and Water Management,0.94,,1649,18
745,103-HR-4819,1,To authorize the Secretary of Transportation to issue a certificate of documentation with appropriate endorsement for employment in the coastwise trade and fisheries for the vessel JOAN MARIE.,Base Prompt,Fill-in-the-Blanks,False,False,gpt-3.5-turbo-0125,0,10,Transportation,10,Transportation,0.95,,242,6
746,103-HR-4819,2,To authorize the Secretary of Transportation to issue a certificate of documentation with appropriate endorsement for employment in the coastwise trade and fisheries for the vessel JOAN MARIE.,Base Prompt,JSON,False,False,gpt-3.5-turbo-0125,0,10,Transportation,10,Transportation,0.85,,245,19
747,103-HR-4819,3,To authorize the Secretary of Transportation to issue a certificate of documentation with appropriate endorsement for employment in the coastwise trade and fisheries for the vessel JOAN MARIE.,Persona,JSON,False,False,gpt-3.5-turbo-0125,0,10,Transportation,10,Transportation,0.85,,252,19
748,103-HR-4819,4,To authorize the Secretary of Transportation to issue a certificate of documentation with appropriate endorsement for employment in the coastwise trade and fisheries for the vessel JOAN MARIE.,Persona,JSON,False,False,gpt-3.5-turbo-0125,0,10,Transportation,10,Transportation,0.85,,264,19
749,103-HR-4819,5,To authorize the Secretary of Transportation to issue a certificate of documentation with appropriate endorsement for employment in the coastwise trade and fisheries for the vessel JOAN MARIE.,Persona,JSON,False,False,gpt-3.5-turbo-0125,0,10,Transportation,10,Transportation,0.85,,259,19
750,103-HR-4819,6,To authorize the Secretary of Transportation to issue a certificate of documentation with appropriate endorsement for employment in the coastwise trade and fisheries for the vessel JOAN MARIE.,Persona,JSON,False,False,gpt-3.5-turbo-0125,0,10,Transportation,10,Transportation,0.85,,261,19
751,103-HR-4819,7,To authorize the Secretary of Transportation to issue a certificate of documentation with appropriate endorsement for employment in the coastwise trade and fisheries for the vessel JOAN MARIE.,Chain-of-Thoughts,JSON,True,False,gpt-3.5-turbo-0125,0,10,Transportation,10,Transportation,0.85,"The bill pertains to authorizing the Secretary of Transportation to issue certificates for vessels in the coastwise trade, falling under the category of Transportation.",263,53
752,103-HR-4819,8,To authorize the Secretary of Transportation to issue a certificate of documentation with appropriate endorsement for employment in the coastwise trade and fisheries for the vessel JOAN MARIE.,Chain-of-Thoughts,JSON,True,False,gpt-3.5-turbo-0125,0,10,Transportation,10,Transportation,0.90,"The bill pertains to authorizing the Secretary of Transportation to issue a certificate of documentation for a vessel, indicating it falls under the transportation category.",272,53
753,103-HR-4819,9,To authorize the Secretary of Transportation to issue a certificate of documentation with appropriate endorsement for employment in the coastwise trade and fisheries for the vessel JOAN MARIE.,Chain-of-Thoughts,JSON,True,False,gpt-3.5-turbo-0125,0,10,Transportation,10,Transportation,0.85,"The bill pertains to authorizing the Secretary of Transportation to issue a certificate of documentation for a vessel, indicating a transportation-related issue.",268,51
754,103-HR-4819,10,To authorize the Secretary of Transportation to issue a certificate of documentation with appropriate endorsement for employment in the coastwise trade and fisheries for the vessel JOAN MARIE.,Few-Shot,JSON,False,True,gpt-3.5-turbo-0125,0,10,Transportation,10,Transportation,0.98,,1624,15
755,103-HR-4819,11,To authorize the Secretary of Transportation to issue a certificate of documentation with appropriate endorsement for employment in the coastwise trade and fisheries for the vessel JOAN MARIE.,Few-Shot,JSON,False,True,gpt-3.5-turbo-0125,0,10,Transportation,10,Transportation,0.98,,1536,15
756,103-HR-4819,12,To authorize the Secretary of Transportation to issue a certificate of documentation with appropriate endorsement for employment in the coastwise trade and fisheries for the vessel JOAN MARIE.,Few-Shot,JSON,False,True,gpt-3.5-turbo-0125,0,10,Transportation,10,Transportation,0.95,,1655,15
757,103-HR-4819,13,To authorize the Secretary of Transportation to issue a certificate of documentation with appropriate endorsement for employment in the coastwise trade and fisheries for the vessel JOAN MARIE.,Base Prompt,Fill-in-the-Blanks,False,False,gpt-4o,0,10,Transportation,10,Transportation,0.95,,245,6
758,103-HR-4819,14,To authorize the Secretary of Transportation to issue a certificate of documentation with appropriate endorsement for employment in the coastwise trade and fisheries for the vessel JOAN MARIE.,Base Prompt,JSON,False,False,gpt-4o,0,10,Transportation,10,Transportation,0.95,,247,18
759,103-HR-4819,15,To authorize the Secretary of Transportation to issue a certificate of documentation with appropriate endorsement for employment in the coastwise trade and fisheries for the vessel JOAN MARIE.,Persona,JSON,False,False,gpt-4o,0,10,Transportation,10,Transportation,0.95,,254,18
760,103-HR-4819,16,To authorize the Secretary of Transportation to issue a certificate of documentation with appropriate endorsement for employment in the coastwise trade and fisheries for the vessel JOAN MARIE.,Persona,JSON,False,False,gpt-4o,0,10,Transportation,10,Transportation,0.95,,266,18
761,103-HR-4819,17,To authorize the Secretary of Transportation to issue a certificate of documentation with appropriate endorsement for employment in the coastwise trade and fisheries for the vessel JOAN MARIE.,Persona,JSON,False,False,gpt-4o,0,10,Transportation,10,Transportation,0.95,,261,18
762,103-HR-4819,18,To authorize the Secretary of Transportation to issue a certificate of documentation with appropriate endorsement for employment in the coastwise trade and fisheries for the vessel JOAN MARIE.,Persona,JSON,False,False,gpt-4o,0,10,Transportation,10,Transportation,0.95,,263,18
763,103-HR-4819,19,To authorize the Secretary of Transportation to issue a certificate of documentation with appropriate endorsement for employment in the coastwise trade and fisheries for the vessel JOAN MARIE.,Chain-of-Thoughts,JSON,True,False,gpt-4o,0,10,Transportation,10,Transportation,0.95,"The bill pertains to the authorization of a certificate of documentation for a vessel, which falls under the purview of transportation regulations.",265,48
764,103-HR-4819,20,To authorize the Secretary of Transportation to issue a certificate of documentation with appropriate endorsement for employment in the coastwise trade and fisheries for the vessel JOAN MARIE.,Chain-of-Thoughts,JSON,True,False,gpt-4o,0,10,Transportation,10,Transportation,0.95,"The bill pertains to the authorization of the Secretary of Transportation to issue a certificate for a vessel, which directly relates to the regulation and management of transportation.",273,53
765,103-HR-4819,21,To authorize the Secretary of Transportation to issue a certificate of documentation with appropriate endorsement for employment in the coastwise trade and fisheries for the vessel JOAN MARIE.,Chain-of-Thoughts,JSON,True,False,gpt-4o,0,10,Transportation,10,Transportation,0.95,"The bill pertains to the authorization of a certificate for a vessel, which falls under the domain of transportation.",270,44
766,103-HR-4819,22,To authorize the Secretary of Transportation to issue a certificate of documentation with appropriate endorsement for employment in the coastwise trade and fisheries for the vessel JOAN MARIE.,Few-Shot,JSON,False,True,gpt-4o,0,10,Transportation,10,Transportation,0.95,,1629,18
767,103-HR-4819,23,To authorize the Secretary of Transportation to issue a certificate of documentation with appropriate endorsement for employment in the coastwise trade and fisheries for the vessel JOAN MARIE.,Few-Shot,JSON,False,True,gpt-4o,0,10,Transportation,10,Transportation,0.95,,1541,18
768,103-HR-4819,24,To authorize the Secretary of Transportation to issue a certificate of documentation with appropriate endorsement for employment in the coastwise trade and fisheries for the vessel JOAN MARIE.,Few-Shot,JSON,False,True,gpt-4o,0,10,Transportation,10,Transportation,0.95,,1660,18
769,97-HR-2876,1,"A bill to amend the Federal Power Act and the Public Utility Regulatory Policies Act of 1978 to place electric utilities, including members of registered holding company systems, on the same basis as non-utilities with respect to encouraging their investment in cogeneration and small power production facilities, and for other purposes.",Base Prompt,Fill-in-the-Blanks,False,False,gpt-3.5-turbo-0125,0,8,Energy,8,Energy,0.95,,270,6
770,97-HR-2876,2,"A bill to amend the Federal Power Act and the Public Utility Regulatory Policies Act of 1978 to place electric utilities, including members of registered holding company systems, on the same basis as non-utilities with respect to encouraging their investment in cogeneration and small power production facilities, and for other purposes.",Base Prompt,JSON,False,False,gpt-3.5-turbo-0125,0,8,Energy,8,Energy,0.85,,273,19
771,97-HR-2876,3,"A bill to amend the Federal Power Act and the Public Utility Regulatory Policies Act of 1978 to place electric utilities, including members of registered holding company systems, on the same basis as non-utilities with respect to encouraging their investment in cogeneration and small power production facilities, and for other purposes.",Persona,JSON,False,False,gpt-3.5-turbo-0125,0,8,Energy,8,Energy,0.95,,280,19
772,97-HR-2876,4,"A bill to amend the Federal Power Act and the Public Utility Regulatory Policies Act of 1978 to place electric utilities, including members of registered holding company systems, on the same basis as non-utilities with respect to encouraging their investment in cogeneration and small power production facilities, and for other purposes.",Persona,JSON,False,False,gpt-3.5-turbo-0125,0,8,Energy,8,Energy,0.85,,292,19
773,97-HR-2876,5,"A bill to amend the Federal Power Act and the Public Utility Regulatory Policies Act of 1978 to place electric utilities, including members of registered holding company systems, on the same basis as non-utilities with respect to encouraging their investment in cogeneration and small power production facilities, and for other purposes.",Persona,JSON,False,False,gpt-3.5-turbo-0125,0,8,Energy,8,Energy,0.85,,287,19
774,97-HR-2876,6,"A bill to amend the Federal Power Act and the Public Utility Regulatory Policies Act of 1978 to place electric utilities, including members of registered holding company systems, on the same basis as non-utilities with respect to encouraging their investment in cogeneration and small power production facilities, and for other purposes.",Persona,JSON,False,False,gpt-3.5-turbo-0125,0,8,Energy,8,Energy,0.85,,289,19
775,97-HR-2876,7,"A bill to amend the Federal Power Act and the Public Utility Regulatory Policies Act of 1978 to place electric utilities, including members of registered holding company systems, on the same basis as non-utilities with respect to encouraging their investment in cogeneration and small power production facilities, and for other purposes.",Chain-of-Thoughts,JSON,True,False,gpt-3.5-turbo-0125,0,8,Energy,8,Energy,0.95,"The bill focuses on amending laws related to electric utilities and encouraging investment in cogeneration and small power production facilities, falling under the Energy category.",291,53
